Time (hrs),SRAM_SEFI,SRAM_SEL,MCU_SEFI,MCU_SEL,REG_SEGR,SRAM_TID,MCU_TID,REG_TID
0.9574602879783396,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
0.9739682239779661,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
0.9904761599775926,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0069840959772192,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0234920319768457,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0399999679764722,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0565079039760987,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0730158399757252,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.0895237759753518,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.1060317119749783,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.1225396479746048,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.1390475839742313,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.1555555199738579,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.1720634559734844,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.188571391973111,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.2050793279727374,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.221587263972364,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.2380951999719905,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.254603135971617,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.2711110719712435,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.28761900797087,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.3041269439704966,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.320634879970123,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.3371428159697496,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.3536507519693761,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.3701586879690026,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.3866666239686292,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4031745599682557,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4196824959678822,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4361904319675087,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4526983679671353,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4692063039667618,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.4857142399663883,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.5022221759660148,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.5187301119656413,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.5352380479652679,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.5517459839648944,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.568253919964521,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.5847618559641474,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.601269791963774,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.6177777279634005,6.405505126316768e-09,0.0,2.0238021813945295e-08,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.634285663963027,3.1372909936600024e-08,0.0,8.39574391120479e-08,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.6507935999626535,5.600201591349219e-08,0.0,1.493501787797058e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.66730153596228,6.571285804390925e-08,0.0,1.752819922540283e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.6838094719619066,7.383506461788869e-08,0.0,1.9999644007562267e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.700317407961533,7.871208629328663e-08,0.0,2.1448895703990445e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7168253439611596,9.039597215210193e-08,0.0,2.3575261876018772e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7333332799607861,8.975206189365537e-08,0.0,2.2691127066210015e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7498412159604126,1.5949731146935875e-06,0.0,3.7378334954984993e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7663491519600392,2.0245974936550226e-06,0.0,4.756616920231771e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7828570879596657,2.6340786800638227e-06,0.0,6.20694878850081e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.7993650239592922,3.4052198388812016e-06,0.0,8.08107829253224e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8158729599589187,4.341795456497266e-06,0.0,1.0397195906786116e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8323808959585453,5.57716308180467e-06,0.0,1.334360296123549e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8488888319581718,7.1461116549764725e-06,0.0,1.7135886266173017e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8653967679577983,8.765344030825517e-06,0.0,2.1117246996604777e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8819047039574248,1.004869442233769e-05,0.0,2.425226642921441e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.8984126399570513,1.1261577193555361e-05,0.0,2.7161280024112777e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.9149205759566779,1.2301659512048424e-05,0.0,2.968030994310311e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.9314285119563044,1.2956391706953063e-05,0.0,3.119358496517233e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.947936447955931,1.3616471511879169e-05,0.0,3.269947167894305e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.9644443839555574,1.442499705339717e-05,0.0,3.4573336744392336e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.980952319955184,1.550534566285844e-05,0.0,3.7096859046736874e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
1.9974602559548105,1.6918912307706258e-05,0.0,4.0425288609813315e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.013968191954437,1.8109110170083653e-05,0.0,4.3191508832474135e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.0304761279540635,1.9371503343523777e-05,0.0,4.61362196494397e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.04698406395369,2.0360413312769943e-05,0.0,4.844027808614815e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.0634919999533166,2.0776902646901796e-05,0.0,4.9393229893279766e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.079999935952943,1.9994942187184783e-05,0.0,4.7526485096316406e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.0965078719525696,1.837196196485813e-05,0.0,4.367651660752703e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.113015807952196,1.665417528351476e-05,0.0,3.9592547227740305e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.1295237439518226,1.4891903151070807e-05,0.0,3.5397817494842165e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.146031679951449,1.3087693398472489e-05,0.0,3.1103997323755905e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.1625396159510757,1.1236637108558156e-05,0.0,2.6702912055975858e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.179047551950702,9.449870261191151e-06,0.0,2.246162429975218e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.1955554879503287,7.804755564277954e-06,0.0,1.8542215468375645e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.2120634239499553,6.1293043919219414e-06,0.0,1.4558179147972083e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.2285713599495818,4.644893974670161e-06,0.0,1.1034376561802617e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.2450792959492083,3.4969566822251608e-06,0.0,8.317071997776537e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.261587231948835,2.5059417509964987e-06,0.0,5.9596755375146415e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.2780951679484613,1.7392490498924218e-06,0.0,4.143838231662755e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.294603103948088,1.1919633232659876e-06,0.0,2.8422244567893884e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.3111110399477144,6.938321851501783e-07,0.0,1.6549052781478224e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.327618975947341,2.9839385362606663e-07,0.0,7.125344736458317e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.3441269119469674,7.081180386503405e-08,0.0,1.7853630429609524e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.360634847946594,1.048204056885993e-08,0.0,3.2412435513329285e-08,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.3771427839462205,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.393650719945847,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.4101586559454735,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.4266665919451,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.4431745279447266,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.459682463944353,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.4761903999439796,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.492698335943606,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.5092062719432326,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.525714207942859,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.5422221439424857,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.558730079942112,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.5752380159417387,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.5917459519413653,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.6082538879409918,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.6247618239406183,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.641269759940245,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.6577776959398713,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.674285631939498,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.6907935679391244,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.707301503938751,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.7238094399383774,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.740317375938004,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.7568253119376305,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.773333247937257,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.7898411839368835,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.80634911993651,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.8228570559361366,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.839364991935763,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.8558729279353896,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.872380863935016,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.8888887999346426,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.905396735934269,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.9219046719338957,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.938412607933522,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.9549205439331487,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.9714284799327753,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
2.987936415932402,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.0044443519320283,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.020952287931655,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.0374602239312813,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.053968159930908,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.0704760959305344,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.086984031930161,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.1034919679297874,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.119999903929414,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.1365078399290405,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.153015775928667,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.1695237119282935,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.18603164792792,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.2025395839275466,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.219047519927173,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.2355554559267996,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.252063391926426,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.2685713279260526,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.285079263925679,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.3015871999253057,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.318095135924932,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.3346030719245587,5.782596623760128e-11,0.0,3.1091329510957166e-10,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.3511110079241853,6.405505126316768e-09,0.0,2.0238021813945295e-08,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.367618943923812,3.1372909936600024e-08,0.0,8.39574391120479e-08,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.3841268799234383,5.600201591349219e-08,0.0,1.493501787797058e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.400634815923065,6.571285804390925e-08,0.0,1.752819922540283e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.4171427519226913,7.383506461788869e-08,0.0,1.9999644007562267e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.433650687922318,7.871208629328663e-08,0.0,2.1448895703990445e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.4501586239219444,9.039597215210193e-08,0.0,2.3575261876018772e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.466666559921571,8.975206189365537e-08,0.0,2.2691127066210015e-07,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.4831744959211974,1.5949731146935875e-06,0.0,3.7378334954984993e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.499682431920824,2.0245974936550226e-06,0.0,4.756616920231771e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.5161903679204505,2.6340786800638227e-06,0.0,6.20694878850081e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.532698303920077,3.4052198388812016e-06,0.0,8.08107829253224e-06,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.5492062399197035,4.341795456497266e-06,0.0,1.0397195906786116e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.56571417591933,5.57716308180467e-06,0.0,1.334360296123549e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
3.5822221119189566,7.1461116549764725e-06,0.0,1.7135886266173017e-05,2.5848212459322895e-12,0.0,0.0,0.0,0.0
