Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
16100000.0,50000.0,0.001,50.0,16150.0,0.4470879265593565,0.9990429499965778,1.0
16150000.0,50000.0,0.001,50.0,16200.0,0.4459716027291645,0.9989380431590597,1.0
16200000.0,50000.0,0.001,50.0,16250.0,0.4448580662229411,0.998823058024219,1.0
16250000.0,50000.0,0.001,50.0,16300.0,0.4437473100810798,0.9986971813389802,1.0
16300000.0,50000.0,0.001,50.0,16350.0,0.44263932736135114,0.9985595494310147,1.0
16350000.0,50000.0,0.001,50.0,16400.0,0.4415341111388592,0.9984092464185405,1.0
16400000.0,50000.0,0.001,50.0,16450.0,0.4404316545059993,0.9982453024657829,1.0
16450000.0,50000.0,0.001,50.0,16500.0,0.4393319505724136,0.9980666920946308,1.0
16500000.0,50000.0,0.001,50.0,16550.0,0.43823499246494924,0.9978723325633947,1.0
16550000.0,50000.0,0.001,50.0,16600.0,0.43714077332761425,0.9976610823239114,1.0
16600000.0,50000.0,0.001,50.0,16650.0,0.4360492863215356,0.9974317395685145,1.0
16650000.0,50000.0,0.001,50.0,16700.0,0.43496052462491586,0.9971830408786344,1.0
16700000.0,50000.0,0.001,50.0,16750.0,0.4338744814329909,0.9969136599869548,1.0
16750000.0,50000.0,0.001,50.0,16800.0,0.4327911499579873,0.9966222066651784,1.0
16800000.0,50000.0,0.001,50.0,16850.0,0.4317105234290797,0.9963072257495015,1.0
16850000.0,50000.0,0.001,50.0,16900.0,0.43063259509234886,0.9959671963158808,1.0
16900000.0,50000.0,0.001,50.0,16950.0,0.42955735821073915,0.995600531017095,1.0
16950000.0,50000.0,0.001,50.0,17000.0,0.4284848060640165,0.9952055755934404,1.0
17000000.0,50000.0,0.001,50.0,17050.0,0.4274149319487267,0.9947806085686712,1.0
17050000.0,50000.0,0.001,50.0,17100.0,0.4263477291781528,0.9943238411424808,1.0
17100000.0,50000.0,0.001,50.0,17150.0,0.4252831910822741,0.9938334172904407,1.0
17150000.0,50000.0,0.001,50.0,17200.0,0.4242213110077242,0.9933074140818402,1.0
17200000.0,50000.0,0.001,50.0,17250.0,0.4231620823177489,0.9927438422253333,1.0
17250000.0,50000.0,0.001,50.0,17300.0,0.4221054983921655,0.9921406468516747,1.0
17300000.0,50000.0,0.001,50.0,17350.0,0.4210515526273212,0.9914957085421288,1.0
17350000.0,50000.0,0.001,50.0,17400.0,0.4200002384360514,0.9908068446103631,1.0
17400000.0,50000.0,0.001,50.0,17450.0,0.418951549247639,0.9900718106447972,1.0
17450000.0,50000.0,0.001,50.0,17500.0,0.41790547850777315,0.9892883023174426,1.0
17500000.0,50000.0,0.001,50.0,17550.0,0.41686201967850844,0.9884539574643181,1.0
17550000.0,50000.0,0.001,50.0,17600.0,0.4158211662382236,0.9875663584414449,1.0
17600000.0,50000.0,0.001,50.0,17650.0,0.4147829116815813,0.9866230347593492,1.0
17650000.0,50000.0,0.001,50.0,17700.0,0.4137472495194874,0.9856214659978273,1.0
17700000.0,50000.0,0.001,50.0,17750.0,0.4127141732790497,0.9845590850015217,1.0
17750000.0,50000.0,0.001,50.0,17800.0,0.41168367650353854,0.9834332813556286,1.0
17800000.0,50000.0,0.001,50.0,17850.0,0.41065575275234556,0.9822414051397428,1.0
17850000.0,50000.0,0.001,50.0,17900.0,0.40963039560094394,0.9809807709565641,1.0
17900000.0,50000.0,0.001,50.0,17950.0,0.4086075986408485,0.9796486622308485,1.0
17950000.0,50000.0,0.001,50.0,18000.0,0.4075873554795746,0.9782423357726133,1.0
18000000.0,50000.0,0.001,50.0,18050.0,0.4065696597405992,0.9767590265973075,1.0
18050000.0,50000.0,0.001,50.0,18100.0,0.4055545050633206,0.9751959529942363,1.0
18100000.0,50000.0,0.001,50.0,18150.0,0.4045418851030189,0.9735503218332524,1.0
18150000.0,50000.0,0.001,50.0,18200.0,0.4035317935308158,0.9718193340983488,1.0
18200000.0,50000.0,0.001,50.0,18250.0,0.40252422403363597,0.9700001906355166,1.0
18250000.0,50000.0,0.001,50.0,18300.0,0.40151917031416673,0.968090098100948,1.0
18300000.0,50000.0,0.001,50.0,18350.0,0.40051662609081884,0.9660862750944623,1.0
18350000.0,50000.0,0.001,50.0,18400.0,0.39951658509768784,0.963985958461804,1.0
18400000.0,50000.0,0.001,50.0,18450.0,0.3985190410845142,0.9617864097484231,1.0
18450000.0,50000.0,0.001,50.0,18500.0,0.39752398781664455,0.9594849217862009,1.0
18500000.0,50000.0,0.001,50.0,18550.0,0.3965314190749929,0.9570788253936682,1.0
18550000.0,50000.0,0.001,50.0,18600.0,0.3955413286560012,0.9545654961693292,1.0
18600000.0,50000.0,0.001,50.0,18650.0,0.39455371037160114,0.9519423613568738,1.0
18650000.0,50000.0,0.001,50.0,18700.0,0.39356855804917523,0.9492069067603224,1.0
18700000.0,50000.0,0.001,50.0,18750.0,0.3925858655315184,0.9463566836865558,1.0
18750000.0,50000.0,0.001,50.0,18800.0,0.391605626676799,0.9433893158920635,1.0
18800000.0,50000.0,0.001,50.0,18850.0,0.3906278353585211,0.9403025065103797,1.0
18850000.0,50000.0,0.001,50.0,18900.0,0.3896524854654857,0.9370940449362976,1.0
18900000.0,50000.0,0.001,50.0,18950.0,0.388679570901753,0.9337618136427531,1.0
18950000.0,50000.0,0.001,50.0,19000.0,0.38770908558660366,0.9303037949061568,1.0
19000000.0,50000.0,0.001,50.0,19050.0,0.38674102345450123,0.9267180774159688,1.0
19050000.0,50000.0,0.001,50.0,19100.0,0.3857753784550544,0.9230028627443911,1.0
19100000.0,50000.0,0.001,50.0,19150.0,0.38481214455297863,0.9191564716523393,1.0
19150000.0,50000.0,0.001,50.0,19200.0,0.383851315728059,0.9151773502081358,1.0
19200000.0,50000.0,0.001,50.0,19250.0,0.38289288597511206,0.9110640756959253,1.0
19250000.0,50000.0,0.001,50.0,19300.0,0.381936849303949,0.9068153622912272,1.0
19300000.0,50000.0,0.001,50.0,19350.0,0.38098319973933725,0.9024300664818988,1.0
19350000.0,50000.0,0.001,50.0,19400.0,0.38003193132096413,0.8979071922133984,1.0
19400000.0,50000.0,0.001,50.0,19450.0,0.37908303810339883,0.8932458957382328,1.0
19450000.0,50000.0,0.001,50.0,19500.0,0.37813651415605576,0.8884454901503931,1.0
19500000.0,50000.0,0.001,50.0,19550.0,0.37719235356315695,0.8835054495866583,1.0
19550000.0,50000.0,0.001,50.0,19600.0,0.3762505504236958,0.8784254130778186,1.0
19600000.0,50000.0,0.001,50.0,19650.0,0.37531109885139957,0.8732051880340888,1.0
19650000.0,50000.0,0.001,50.0,19700.0,0.37437399297469287,0.8678447533502825,1.0
19700000.0,50000.0,0.001,50.0,19750.0,0.3734392269366609,0.8623442621176964,1.0
19750000.0,50000.0,0.001,50.0,19800.0,0.3725067948950129,0.8567040439311059,1.0
19800000.0,50000.0,0.001,50.0,19850.0,0.3715766910220457,0.8509246067806855,1.0
19850000.0,50000.0,0.001,50.0,19900.0,0.3706489095046068,0.8450066385203373,1.0
19900000.0,50000.0,0.001,50.0,19950.0,0.3697234445440589,0.8389510079052596,1.0
19950000.0,50000.0,0.001,50.0,20000.0,0.36880029035624307,0.8327587651934076,1.0
20000000.0,50000.0,0.001,50.0,20050.0,0.36787944117144233,0.8264311423069379,1.0
20050000.0,50000.0,0.001,50.0,20100.0,0.3669608912343465,0.8199695525514592,1.0
20100000.0,50000.0,0.001,50.0,20150.0,0.3660446348040154,0.8133755898924266,1.0
20150000.0,50000.0,0.001,50.0,20200.0,0.3651306661538434,0.8066510277898021,1.0
20200000.0,50000.0,0.001,50.0,20250.0,0.3642189795715234,0.7997978175935176,1.0
20250000.0,50000.0,0.001,50.0,20300.0,0.36330956935901126,0.7928180865040805,1.0
20300000.0,50000.0,0.001,50.0,20350.0,0.3624024298324904,0.7857141351039676,1.0
20350000.0,50000.0,0.001,50.0,20400.0,0.36149755532233563,0.7784884344672998,1.0
20400000.0,50000.0,0.001,50.0,20450.0,0.36059494017307836,0.7711436228564268,1.0
20450000.0,50000.0,0.001,50.0,20500.0,0.35969457874337096,0.7636825020158127,1.0
20500000.0,50000.0,0.001,50.0,20550.0,0.35879646540595167,0.7561080330747427,1.0
20550000.0,50000.0,0.001,50.0,20600.0,0.35790059454760903,0.7484233320718452,1.0
20600000.0,50000.0,0.001,50.0,20650.0,0.3570069605691474,0.7406316651156322,1.0
20650000.0,50000.0,0.001,50.0,20700.0,0.35611555788535143,0.7327364431964252,1.0
20700000.0,50000.0,0.001,50.0,20750.0,0.3552263809249515,0.7247412166661822,1.0
20750000.0,50000.0,0.001,50.0,20800.0,0.3543394241305887,0.7166496694037479,1.0
20800000.0,50000.0,0.001,50.0,20850.0,0.35345468195878016,0.7084656126839715,1.0
20850000.0,50000.0,0.001,50.0,20900.0,0.3525721488798844,0.7001929787700384,1.0
20900000.0,50000.0,0.001,50.0,20950.0,0.3516918193780669,0.6918358142491621,1.0
20950000.0,50000.0,0.001,50.0,21000.0,0.35081368795126533,0.6833982731322803,1.0
21000000.0,50000.0,0.001,50.0,21050.0,0.34993774911115527,0.6748846097392878,1.0
21050000.0,50000.0,0.001,50.0,21100.0,0.34906399738311644,0.6662991713915192,1.0
21100000.0,50000.0,0.001,50.0,21150.0,0.3481924273061976,0.6576463909337773,1.0
21150000.0,50000.0,0.001,50.0,21200.0,0.3473230334330828,0.648930779108502,1.0
21200000.0,50000.0,0.001,50.0,21250.0,0.34645581033005746,0.6401569168047554,1.0
21250000.0,50000.0,0.001,50.0,21300.0,0.3455907525769746,0.6313294472049826,1.0
21300000.0,50000.0,0.001,50.0,21350.0,0.3447278547672201,0.6224530678523938,1.0
21350000.0,50000.0,0.001,50.0,21400.0,0.34386711150768035,0.6135325226617843,1.0
21400000.0,50000.0,0.001,50.0,21450.0,0.34300851741870664,0.6045725938965598,1.0
21450000.0,50000.0,0.001,50.0,21500.0,0.3421520671340834,0.5955780941343214,1.0
21500000.0,50000.0,0.001,50.0,21550.0,0.3412977553009937,0.5865538582431415,1.0
21550000.0,50000.0,0.001,50.0,21600.0,0.34044557657998553,0.5775047353903294,1.0
21600000.0,50000.0,0.001,50.0,21650.0,0.3395955256449392,0.5684355811047905,1.0
21650000.0,50000.0,0.001,50.0,21700.0,0.3387475971830336,0.559351249413828,1.0
21700000.0,50000.0,0.001,50.0,21750.0,0.3379017858947131,0.5502565850743812,1.0
21750000.0,50000.0,0.001,50.0,21800.0,0.3370580864936543,0.5411564159181376,1.0
21800000.0,50000.0,0.001,50.0,21850.0,0.33621649370673334,0.5320555453292044,1.0
21850000.0,50000.0,0.001,50.0,21900.0,0.3353770022739925,0.5229587448721895,1.0
21900000.0,50000.0,0.001,50.0,21950.0,0.3345396069486076,0.5138707470877916,1.0
21950000.0,50000.0,0.001,50.0,22000.0,0.3337043024968551,0.5047962384720641,1.0
22000000.0,50000.0,0.001,50.0,22050.0,0.3328710836980796,0.49573985265453135,1.0
22050000.0,50000.0,0.001,50.0,22100.0,0.33203994534466064,0.48670616378956155,1.0
22100000.0,50000.0,0.001,50.0,22150.0,0.33121088224198103,0.4776996801742236,1.0
22150000.0,50000.0,0.001,50.0,22200.0,0.33038388920839357,0.4687248381049982,1.0
22200000.0,50000.0,0.001,50.0,22250.0,0.3295589610751891,0.45978599598451764,1.0
22250000.0,50000.0,0.001,50.0,22300.0,0.3287360926865641,0.450887428688727,1.0
22300000.0,50000.0,0.001,50.0,22350.0,0.3279152788995885,0.4420333222035311,1.0
22350000.0,50000.0,0.001,50.0,22400.0,0.32709651458417355,0.4332277685390876,1.0
22400000.0,50000.0,0.001,50.0,22450.0,0.3262797946230396,0.4244747609288395,1.0
22450000.0,50000.0,0.001,50.0,22500.0,0.32546511391168387,0.41577818931936417,1.0
22500000.0,50000.0,0.001,50.0,22550.0,0.32465246735834974,0.40714183615588806,1.0
22550000.0,50000.0,0.001,50.0,22600.0,0.32384184988399345,0.3985693724675563,1.0
22600000.0,50000.0,0.001,50.0,22650.0,0.3230332564222529,0.3900643542553305,1.0
22650000.0,50000.0,0.001,50.0,22700.0,0.3222266819194167,0.3816302191844393,1.0
22700000.0,50000.0,0.001,50.0,22750.0,0.3214221213343913,0.37327028358240777,1.0
22750000.0,50000.0,0.001,50.0,22800.0,0.32061956963867067,0.36498773974265775,1.0
22800000.0,50000.0,0.001,50.0,22850.0,0.31981902181630395,0.3567856535327949,1.0
22850000.0,50000.0,0.001,50.0,22900.0,0.3190204728638646,0.3486669623058005,1.0
22900000.0,50000.0,0.001,50.0,22950.0,0.31822391779041914,0.34063447311148176,1.0
22950000.0,50000.0,0.001,50.0,23000.0,0.31742935161749575,0.3326908612048144,1.0
23000000.0,50000.0,0.001,50.0,23050.0,0.3166367693790533,0.32483866884687507,1.0
23050000.0,50000.0,0.001,50.0,23100.0,0.3158461661214501,0.31708030439344537,1.0
23100000.0,50000.0,0.001,50.0,23150.0,0.3150575369034133,0.30941804166566855,1.0
23150000.0,50000.0,0.001,50.0,23200.0,0.31427087679600785,0.30185401959640923,1.0
23200000.0,50000.0,0.001,50.0,23250.0,0.31348618088260527,0.29439024214543996,1.0
23250000.0,50000.0,0.001,50.0,23300.0,0.3127034442588539,0.28702857847602137,1.0
23300000.0,50000.0,0.001,50.0,23350.0,0.31192266203264674,0.279770763384787,1.0
23350000.0,50000.0,0.001,50.0,23400.0,0.3111438293240929,0.2726183979766199,1.0
23400000.0,50000.0,0.001,50.0,23450.0,0.31036694126548503,0.26557295057547714,1.0
23450000.0,50000.0,0.001,50.0,23500.0,0.3095919930012705,0.25863575786199644,1.0
23500000.0,50000.0,0.001,50.0,23550.0,0.30881897968801986,0.2518080262282989,1.0
23550000.0,50000.0,0.001,50.0,23600.0,0.30804789649439757,0.2450908333399392,1.0
23600000.0,50000.0,0.001,50.0,23650.0,0.3072787386011313,0.23848512989505488,1.0
23650000.0,50000.0,0.001,50.0,23700.0,0.30651150120098136,0.231991741570181,1.0
23700000.0,50000.0,0.001,50.0,23750.0,0.30574617949871175,0.2256113711423381,1.0
23750000.0,50000.0,0.001,50.0,23800.0,0.30498276871105934,0.21934460077665396,1.0
23800000.0,50000.0,0.001,50.0,23850.0,0.30422126406670413,0.21319189446886555,1.0
23850000.0,50000.0,0.001,50.0,23900.0,0.3034616608062395,0.20715360063188282,1.0
23900000.0,50000.0,0.001,50.0,23950.0,0.3027039541821429,0.20122995481565575,1.0
23950000.0,50000.0,0.001,50.0,24000.0,0.3019481394587452,0.1954210825495435,1.0
24000000.0,50000.0,0.001,50.0,24050.0,0.3011942119122022,0.18972700229656492,1.0
24050000.0,50000.0,0.001,50.0,24100.0,0.3004421668304639,0.18414762850886268,1.0
24100000.0,50000.0,0.001,50.0,24150.0,0.2996919995132463,0.17868277477393257,1.0
24150000.0,50000.0,0.001,50.0,24200.0,0.2989437052720013,0.1733321570412525,1.0
24200000.0,50000.0,0.001,50.0,24250.0,0.2981972794298874,0.1680953969192286,1.0
24250000.0,50000.0,0.001,50.0,24300.0,0.2974527173217406,0.16297202503240715,1.0
24300000.0,50000.0,0.001,50.0,24350.0,0.2967100142940453,0.157961484429339,1.0
24350000.0,50000.0,0.001,50.0,24400.0,0.29596916570490517,0.15306313403153982,1.0
24400000.0,50000.0,0.001,50.0,24450.0,0.29523016692401427,0.14827625211434659,1.0
24450000.0,50000.0,0.001,50.0,24500.0,0.29449301333262756,0.14360003981079839,1.0
24500000.0,50000.0,0.001,50.0,24550.0,0.2937577003235329,0.13903362462982616,1.0
24550000.0,50000.0,0.001,50.0,24600.0,0.2930242233010214,0.13457606398051936,1.0
24600000.0,50000.0,0.001,50.0,24650.0,0.29229257768085937,0.13022634869443106,1.0
24650000.0,50000.0,0.001,50.0,24700.0,0.2915627588902594,0.12598340653828632,1.0
24700000.0,50000.0,0.001,50.0,24750.0,0.29083476236785155,0.12184610570976229,1.0
24750000.0,50000.0,0.001,50.0,24800.0,0.2901085835636552,0.11781325830943012,1.0
24800000.0,50000.0,0.001,50.0,24850.0,0.28938421793905067,0.11388362378219685,1.0
24850000.0,50000.0,0.001,50.0,24900.0,0.28866166096675006,0.11005591232206025,1.0
24900000.0,50000.0,0.001,50.0,24950.0,0.2879409081307702,0.10632878823427272,1.0
24950000.0,50000.0,0.001,50.0,25000.0,0.28722195492640357,0.10270087324939203,1.0
25000000.0,50000.0,0.001,50.0,25050.0,0.28650479686019015,0.09917074978411589,1.0
25050000.0,50000.0,0.001,50.0,25100.0,0.2857894294498897,0.0957369641440522,1.0
25100000.0,50000.0,0.001,50.0,25150.0,0.28507584822445353,0.09239802966407262,1.0
25150000.0,50000.0,0.001,50.0,25200.0,0.2843640487239969,0.08915242978210525,1.0
25200000.0,50000.0,0.001,50.0,25250.0,0.28365402649977045,0.08599862104271927,1.0
25250000.0,50000.0,0.001,50.0,25300.0,0.2829457771141328,0.08293503602709129,1.0
25300000.0,50000.0,0.001,50.0,25350.0,0.28223929614052334,0.07996008620632122,1.0
25350000.0,50000.0,0.001,50.0,25400.0,0.2815345791634335,0.07707216471543032,1.0
25400000.0,50000.0,0.001,50.0,25450.0,0.2808316217783797,0.0742696490456336,1.0
25450000.0,50000.0,0.001,50.0,25500.0,0.28013041959187635,0.07155090365284411,1.0
25500000.0,50000.0,0.001,50.0,25550.0,0.27943096822140734,0.06891428248065223,1.0
25550000.0,50000.0,0.001,50.0,25600.0,0.2787332632953994,0.0663581313963203,1.0
25600000.0,50000.0,0.001,50.0,25650.0,0.2780373004531942,0.06388079053860696,1.0
25650000.0,50000.0,0.001,50.0,25700.0,0.2773430753450219,0.06148059657655747,1.0
25700000.0,50000.0,0.001,50.0,25750.0,0.2766505836319735,0.05915588487857071,1.0
25750000.0,50000.0,0.001,50.0,25800.0,0.27595982098597316,0.05690499159140727,1.0
25800000.0,50000.0,0.001,50.0,25850.0,0.2752707830897523,0.054726255628963716,1.0
25850000.0,50000.0,0.001,50.0,25900.0,0.274583465636822,0.052618020570907365,1.0
25900000.0,50000.0,0.001,50.0,25950.0,0.2738978643314456,0.050578636471472094,1.0
25950000.0,50000.0,0.001,50.0,26000.0,0.2732139748886129,0.04860646157890536,1.0
26000000.0,50000.0,0.001,50.0,26050.0,0.27253179303401254,0.046699863966286115,1.0
26050000.0,50000.0,0.001,50.0,26100.0,0.271851314504006,0.04485722307456341,1.0
26100000.0,50000.0,0.001,50.0,26150.0,0.2711725350455999,0.0430769311688779,1.0
26150000.0,50000.0,0.001,50.0,26200.0,0.27049545041642054,0.041357394709353734,1.0
26200000.0,50000.0,0.001,50.0,26250.0,0.26982005638468687,0.03969703563771809,1.0
26250000.0,50000.0,0.001,50.0,26300.0,0.26914634872918386,0.03809429258121455,1.0
26300000.0,50000.0,0.001,50.0,26350.0,0.2684743232392366,0.03654762197541728,1.0
26350000.0,50000.0,0.001,50.0,26400.0,0.2678039757146835,0.03505549910766126,1.0
26400000.0,50000.0,0.001,50.0,26450.0,0.26713530196585045,0.03361641908288571,1.0
26450000.0,50000.0,0.001,50.0,26500.0,0.2664682978135241,0.032228897713809435,1.0
26500000.0,50000.0,0.001,50.0,26550.0,0.2658029590889266,0.030891472337407633,1.0
26550000.0,50000.0,0.001,50.0,26600.0,0.2651392816336886,0.029602702559746397,1.0
26600000.0,50000.0,0.001,50.0,26650.0,0.2644772612998241,0.02836117093128565,1.0
26650000.0,50000.0,0.001,50.0,26700.0,0.2638168939497034,0.027165483554808745,1.0
26700000.0,50000.0,0.001,50.0,26750.0,0.2631581754560287,0.02601427062819761,1.0
26750000.0,50000.0,0.001,50.0,26800.0,0.2625011017018073,0.02490618692427704,1.0
26800000.0,50000.0,0.001,50.0,26850.0,0.2618456685803261,0.023839912210001035,1.0
26850000.0,50000.0,0.001,50.0,26900.0,0.2611918719951256,0.0228141516072754,1.0
26900000.0,50000.0,0.001,50.0,26950.0,0.2605397078599755,0.021827635897693765,1.0
26950000.0,50000.0,0.001,50.0,27000.0,0.25988917209884765,0.020879121773508813,1.0
27000000.0,50000.0,0.001,50.0,27050.0,0.25924026064589156,0.019967392037116838,1.0
27050000.0,50000.0,0.001,50.0,27100.0,0.2585929694454081,0.019091255751370384,1.0
27100000.0,50000.0,0.001,50.0,27150.0,0.25794729445182574,0.018249548342974875,1.0
27150000.0,50000.0,0.001,50.0,27200.0,0.25730323162967306,0.017441131661242504,1.0
27200000.0,50000.0,0.001,50.0,27250.0,0.25666077695355594,0.016664893994439267,1.0
27250000.0,50000.0,0.001,50.0,27300.0,0.25601992640812987,0.015919750045919612,1.0
27300000.0,50000.0,0.001,50.0,27350.0,0.25538067598807757,0.015204640872241937,1.0
27350000.0,50000.0,0.001,50.0,27400.0,0.2547430216980816,0.01451853378538892,1.0
27400000.0,50000.0,0.001,50.0,27450.0,0.25410695955280016,0.013860422221202429,1.0
27450000.0,50000.0,0.001,50.0,27500.0,0.25347248557684343,0.013229325576083584,1.0
27500000.0,50000.0,0.001,50.0,27550.0,0.25283959580474635,0.012624289013972834,1.0
27550000.0,50000.0,0.001,50.0,27600.0,0.25220828628094627,0.012044383245569446,1.0
27600000.0,50000.0,0.001,50.0,27650.0,0.2515785530597564,0.01148870428170734,1.0
27650000.0,50000.0,0.001,50.0,27700.0,0.2509503922053421,0.010956373162745559,1.0
27700000.0,50000.0,0.001,50.0,27750.0,0.25032379979169606,0.010446535665778689,1.0
27750000.0,50000.0,0.001,50.0,27800.0,0.24969877190261358,0.009958361991420972,1.0
27800000.0,50000.0,0.001,50.0,27850.0,0.24907530463166827,0.009491046431856276,1.0
27850000.0,50000.0,0.001,50.0,27900.0,0.24845339408218747,0.00904380702179508,1.0
27900000.0,50000.0,0.001,50.0,27950.0,0.24783303636722875,0.008615885173911764,1.0
27950000.0,50000.0,0.001,50.0,28000.0,0.24721422760955392,0.008206545300290302,1.0
28000000.0,50000.0,0.001,50.0,28050.0,0.24659696394160646,0.007815074421335111,1.0
28050000.0,50000.0,0.001,50.0,28100.0,0.2459812415054864,0.007440781763552229,1.0
28100000.0,50000.0,0.001,50.0,28150.0,0.24536705645292634,0.007082998347541558,1.0
28150000.0,50000.0,0.001,50.0,28200.0,0.2447544049452679,0.00674107656749523,1.0
28200000.0,50000.0,0.001,50.0,28250.0,0.24414328315343714,0.006414389763418682,1.0
28250000.0,50000.0,0.001,50.0,28300.0,0.2435336872579208,0.006102331787249837,1.0
28300000.0,50000.0,0.001,50.0,28350.0,0.2429256134487423,0.005804316563992273,1.0
28350000.0,50000.0,0.001,50.0,28400.0,0.24231905792543917,0.005519777648911761,1.0
28400000.0,50000.0,0.001,50.0,28450.0,0.24171401689703642,0.005248167781805924,1.0
28450000.0,50000.0,0.001,50.0,28500.0,0.24111048658202638,0.004988958439288815,1.0
28500000.0,50000.0,0.001,50.0,28550.0,0.24050846320834196,0.004741639385989149,1.0
28550000.0,50000.0,0.001,50.0,28600.0,0.23990794301333596,0.004505718225498723,1.0
28600000.0,50000.0,0.001,50.0,28650.0,0.23930892224375455,0.004280719951870959,1.0
28650000.0,50000.0,0.001,50.0,28700.0,0.2387113971557161,0.00406618650240298,1.0
28700000.0,50000.0,0.001,50.0,28750.0,0.23811536401468714,0.003861676312403306,1.0
28750000.0,50000.0,0.001,50.0,28800.0,0.23752081909545808,0.0036667638725849105,1.0
28800000.0,50000.0,0.001,50.0,28850.0,0.2369277586821218,0.0034810392896929,1.0
28850000.0,50000.0,0.001,50.0,28900.0,0.23633617906804838,0.003304107850918836,1.0
28900000.0,50000.0,0.001,50.0,28950.0,0.23574607655586344,0.003135589592622945,1.0
28950000.0,50000.0,0.001,50.0,29000.0,0.2351574474574245,0.0029751188738338374,1.0
29000000.0,50000.0,0.001,50.0,29050.0,0.23457028809379754,0.0028223439549664997,1.0
29050000.0,50000.0,0.001,50.0,29100.0,0.23398459479523492,0.0026769265821526833,1.0
29100000.0,50000.0,0.001,50.0,29150.0,0.23340036390115126,0.00253854157754696,1.0
29150000.0,50000.0,0.001,50.0,29200.0,0.23281759176010186,0.0024068764359335137,1.0
29200000.0,50000.0,0.001,50.0,29250.0,0.23223627472975883,0.0022816309279309888,1.0
29250000.0,50000.0,0.001,50.0,29300.0,0.2316564091768888,0.0021625167100507436,1.0
29300000.0,50000.0,0.001,50.0,29350.0,0.2310779914773302,0.002049256941844657,1.0
29350000.0,50000.0,0.001,50.0,29400.0,0.23050101801597056,0.0019415859103444344,1.0
29400000.0,50000.0,0.001,50.0,29450.0,0.22992548518672384,0.0018392486619631665,1.0
29450000.0,50000.0,0.001,50.0,29500.0,0.229351389392508,0.0017420006420141299,1.0
29500000.0,50000.0,0.001,50.0,29550.0,0.2287787270452225,0.001649607341966286,1.0
29550000.0,50000.0,0.001,50.0,29600.0,0.22820749456572564,0.001561843954538844,1.0
29600000.0,50000.0,0.001,50.0,29650.0,0.2276376883838127,0.001478495036715044,1.0
29650000.0,50000.0,0.001,50.0,29700.0,0.22706930493819333,0.001399354180731005,1.0
29700000.0,50000.0,0.001,50.0,29750.0,0.22650234067646868,0.0013242236930821605,1.0
29750000.0,50000.0,0.001,50.0,29800.0,0.22593679205511086,0.0012529142815624894,1.0
29800000.0,50000.0,0.001,50.0,29850.0,0.22537265553943875,0.0011852447503455377,1.0
29850000.0,50000.0,0.001,50.0,29900.0,0.22480992760359741,0.0011210417030923514,1.0
29900000.0,50000.0,0.001,50.0,29950.0,0.22424860473053543,0.0010601392540579013,1.0
29950000.0,50000.0,0.001,50.0,30000.0,0.2236886834119829,0.0010023787471584722,1.0
30000000.0,50000.0,0.001,50.0,30050.0,0.2231301601484298,0.0009476084829433962,1.0
30050000.0,50000.0,0.001,50.0,30100.0,0.22257303144910423,0.0008956834534077363,1.0
30100000.0,50000.0,0.001,50.0,30150.0,0.22201729383194946,0.0008464650845693145,1.0
30150000.0,50000.0,0.001,50.0,30200.0,0.22146294382360399,0.0007998209867241535,1.0
30200000.0,50000.0,0.001,50.0,30250.0,0.22090997795937817,0.0007556247122842974,1.0
30250000.0,50000.0,0.001,50.0,30300.0,0.22035839278323388,0.0007137555210987578,1.0
30300000.0,50000.0,0.001,50.0,30350.0,0.21980818484776177,0.0006740981531416779,1.0
30350000.0,50000.0,0.001,50.0,30400.0,0.21925935071416036,0.0006365426084555814,1.0
30400000.0,50000.0,0.001,50.0,30450.0,0.21871188695221466,0.0006009839342238088,1.0
30450000.0,50000.0,0.001,50.0,30500.0,0.21816579014027448,0.0005673220188446848,1.0
30500000.0,50000.0,0.001,50.0,30550.0,0.21762105686523292,0.0005354613928765239,1.0
30550000.0,50000.0,0.001,50.0,30600.0,0.21707768372250502,0.0005053110367133629,1.0
30600000.0,50000.0,0.001,50.0,30650.0,0.21653566731600704,0.00047678419485430723,1.0
30650000.0,50000.0,0.001,50.0,30700.0,0.21599500425813456,0.00044979819662227527,1.0
30700000.0,50000.0,0.001,50.0,30750.0,0.21545569116974206,0.0004242742831872537,1.0
30750000.0,50000.0,0.001,50.0,30800.0,0.2149177246801206,0.00040013744074651747,1.0
30800000.0,50000.0,0.001,50.0,30850.0,0.21438110142697797,0.00037731623971415384,1.0
30850000.0,50000.0,0.001,50.0,30900.0,0.21384581805641711,0.00035574267976934415,1.0
30900000.0,50000.0,0.001,50.0,30950.0,0.21331187122291517,0.00033535204061463375,1.0
30950000.0,50000.0,0.001,50.0,31000.0,0.21277925758930283,0.00031608273829264455,1.0
31000000.0,50000.0,0.001,50.0,31050.0,0.2122479738267431,0.00029787618691168305,1.0
31050000.0,50000.0,0.001,50.0,31100.0,0.21171801661471057,0.00028067666563080795,1.0
31100000.0,50000.0,0.001,50.0,31150.0,0.2111893826409711,0.0002644311907540331,1.0
31150000.0,50000.0,0.001,50.0,31200.0,0.21066206860156078,0.00024908939278789344,1.0
