Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
6440000.0,20000.0,0.0023,46.0,14858.0,7.643509669963426e-05,0.9998823255431527,1.0
6460000.0,20000.0,0.0023,46.0,14904.0,8.656764818771403e-05,0.9998665474254029,1.0
6480000.0,20000.0,0.0023,46.0,14950.0,9.79167921574189e-05,0.9998488491932845,1.0
6500000.0,20000.0,0.0023,46.0,14996.0,0.00011061202101562029,0.9998290230465467,1.0
6520000.0,20000.0,0.0023,46.0,15042.0,0.00012479461576947885,0.9998068418444516,1.0
6540000.0,20000.0,0.0023,46.0,15088.0,0.00014061850043527586,0.9997820576555599,1.0
6560000.0,20000.0,0.0023,46.0,15134.0,0.00015825113646151045,0.9997544002342638,1.0
6580000.0,20000.0,0.0023,46.0,15180.0,0.0001778744569521726,0.9997235754237583,1.0
6600000.0,20000.0,0.0023,46.0,15226.0,0.00019968584023379236,0.9996892634855342,1.0
6620000.0,20000.0,0.0023,46.0,15272.0,0.00022389912205182923,0.9996511173558632,1.0
6640000.0,20000.0,0.0023,46.0,15318.0,0.0002507456453960767,0.9996087608302291,1.0
6660000.0,20000.0,0.0023,46.0,15364.0,0.00028047534665848016,0.9995617866770982,1.0
6680000.0,20000.0,0.0023,46.0,15410.0,0.00031335787650045143,0.9995097546829884,1.0
6700000.0,20000.0,0.0023,46.0,15456.0,0.00034968375347083156,0.9994521896313164,1.0
6720000.0,20000.0,0.0023,46.0,15502.0,0.00038976554805064385,0.9993885792181277,1.0
6740000.0,20000.0,0.0023,46.0,15548.0,0.00043393909442654655,0.9993183719084259,1.0
6760000.0,20000.0,0.0023,46.0,15594.0,0.00048256472689647503,0.9992409747374832,1.0
6780000.0,20000.0,0.0023,46.0,15640.0,0.0005360285373976002,0.9991557510622338,1.0
6800000.0,20000.0,0.0023,46.0,15686.0,0.0005947436502204731,0.9990620182685579,1.0
6820000.0,20000.0,0.0023,46.0,15732.0,0.0006591515095284922,0.9989590454410523,1.0
6840000.0,20000.0,0.0023,46.0,15778.0,0.0007297231748484204,0.9988460510026509,1.0
6860000.0,20000.0,0.0023,46.0,15824.0,0.0008069606192310513,0.9987222003323034,1.0
6880000.0,20000.0,0.0023,46.0,15870.0,0.0008913980243083569,0.9985866033697374,1.0
6900000.0,20000.0,0.0023,46.0,15916.0,0.0009836030659918023,0.9984383122172003,1.0
6920000.0,20000.0,0.0023,46.0,15962.0,0.0010841781840747117,0.9982763187489563,1.0
6940000.0,20000.0,0.0023,46.0,16008.0,0.0011937618285149016,0.9980995522401878,1.0
6960000.0,20000.0,0.0023,46.0,16054.0,0.001313029674695015,0.9979068770278592,1.0
6980000.0,20000.0,0.0023,46.0,16100.0,0.0014426957994802384,0.997697090216972,1.0
7000000.0,20000.0,0.0023,46.0,16146.0,0.001583513809428608,0.9974689194465504,1.0
7020000.0,20000.0,0.0023,46.0,16192.0,0.0017362779120562277,0.9972210207305536,1.0
7040000.0,20000.0,0.0023,46.0,16238.0,0.0019018239206272094,0.9969519763897727,1.0
7060000.0,20000.0,0.0023,46.0,16284.0,0.0020810301825281534,0.9966602930915932,1.0
7080000.0,20000.0,0.0023,46.0,16330.0,0.002274818420900701,0.9963444000153063,1.0
7100000.0,20000.0,0.0023,46.0,16376.0,0.002484154478863156,0.9960026471613758,1.0
7120000.0,20000.0,0.0023,46.0,16422.0,0.0027100489553328415,0.9956333038237898,1.0
7140000.0,20000.0,0.0023,46.0,16468.0,0.00295355772120255,0.99523455724522,1.0
7160000.0,20000.0,0.0023,46.0,16514.0,0.0032157823044049808,0.9948045114752955,1.0
7180000.0,20000.0,0.0023,46.0,16560.0,0.0034978701322382643,0.9943411864527332,1.0
7200000.0,20000.0,0.0023,46.0,16606.0,0.0038010146192379557,0.9938425173324582,1.0
7220000.0,20000.0,0.0023,46.0,16652.0,0.004126455088844433,0.9933063540790897,1.0
7240000.0,20000.0,0.0023,46.0,16698.0,0.00447547651717489,0.9927304613483051,1.0
7260000.0,20000.0,0.0023,46.0,16744.0,0.00484940908733662,0.9921125186776037,1.0
7280000.0,20000.0,0.0023,46.0,16790.0,0.0052496275429443654,0.9914501210078313,1.0
7300000.0,20000.0,0.0023,46.0,16836.0,0.005677550329822884,0.9907407795565257,1.0
7320000.0,20000.0,0.0023,46.0,16882.0,0.006134638515292645,0.9899819230636805,1.0
7340000.0,20000.0,0.0023,46.0,16928.0,0.006622394474977998,0.9891708994298224,1.0
7360000.0,20000.0,0.0023,46.0,16974.0,0.007142360337698833,0.9883049777654961,1.0
7380000.0,20000.0,0.0023,46.0,17020.0,0.007696116179790179,0.9873813508701363,1.0
7400000.0,20000.0,0.0023,46.0,17066.0,0.008285277961054506,0.986397138157073,1.0
7420000.0,20000.0,0.0023,46.0,17112.0,0.008911495195576581,0.9853493890398886,1.0
7440000.0,20000.0,0.0023,46.0,17158.0,0.009576448351753227,0.9842350867936357,1.0
7460000.0,20000.0,0.0023,46.0,17204.0,0.010281845977160904,0.9830511529024576,1.0
7480000.0,20000.0,0.0023,46.0,17250.0,0.01102942154527212,0.9817944519029569,1.0
7500000.0,20000.0,0.0023,46.0,17296.0,0.01182093002255235,0.980461796730222,1.0
7520000.0,20000.0,0.0023,46.0,17342.0,0.012658144156119728,0.9790499545707437,1.0
7540000.0,20000.0,0.0023,46.0,17388.0,0.013542850483887854,0.9775556532235884,1.0
7560000.0,20000.0,0.0023,46.0,17434.0,0.014476845071023758,0.9759755879680149,1.0
7580000.0,20000.0,0.0023,46.0,17480.0,0.015461928978498898,0.9743064289324407,1.0
7600000.0,20000.0,0.0023,46.0,17526.0,0.016499903471596942,0.9725448289561257,1.0
7620000.0,20000.0,0.0023,46.0,17572.0,0.017592564978403964,0.9706874319311964,1.0
7640000.0,20000.0,0.0023,46.0,17618.0,0.018741699810509084,0.968730881608838,1.0
7660000.0,20000.0,0.0023,46.0,17664.0,0.01994907866043004,0.9666718308494314,1.0
7680000.0,20000.0,0.0023,46.0,17710.0,0.02121645089257117,0.9645069512923586,1.0
7700000.0,20000.0,0.0023,46.0,17756.0,0.02254553864683339,0.962232943417041,1.0
7720000.0,20000.0,0.0023,46.0,17802.0,0.023938030776298927,0.959846546962576,1.0
7740000.0,20000.0,0.0023,46.0,17848.0,0.025395576642681807,0.9573445516691776,1.0
7760000.0,20000.0,0.0023,46.0,17894.0,0.026919779795425317,0.9547238083005128,1.0
7780000.0,20000.0,0.0023,46.0,17940.0,0.02851219156245292,0.9519812399020071,1.0
7800000.0,20000.0,0.0023,46.0,17986.0,0.030174304582574956,0.949113853246324,1.0
7820000.0,20000.0,0.0023,46.0,18032.0,0.03190754631140262,0.9461187504135695,1.0
7840000.0,20000.0,0.0023,46.0,18078.0,0.03371327253429387,0.9429931404503735,1.0
7860000.0,20000.0,0.0023,46.0,18124.0,0.03559276092137444,0.9397343510488184,1.0
7880000.0,20000.0,0.0023,46.0,18170.0,0.037547204660852734,0.9363398401835719,1.0
7900000.0,20000.0,0.0023,46.0,18216.0,0.03957770620792527,0.9328072076430683,1.0
7920000.0,20000.0,0.0023,46.0,18262.0,0.041685271187241316,0.9291342063887774,1.0
7940000.0,20000.0,0.0023,46.0,18308.0,0.04387080248729166,0.9253187536752036,1.0
7960000.0,20000.0,0.0023,46.0,18354.0,0.0461350945852517,0.9213589418622867,1.0
7980000.0,20000.0,0.0023,46.0,18400.0,0.04847882814048194,0.9172530488516965,1.0
8000000.0,20000.0,0.0023,46.0,18446.0,0.05090256489434743,0.9129995480787237,1.0
8020000.0,20000.0,0.0023,46.0,18492.0,0.05340674291307361,0.9085971179923873,1.0
8040000.0,20000.0,0.0023,46.0,18538.0,0.055991672208986334,0.9040446509580042,1.0
8060000.0,20000.0,0.0023,46.0,18584.0,0.05865753077386805,0.8993412615185848,1.0
8080000.0,20000.0,0.0023,46.0,18630.0,0.06140436105610687,0.8944862939542761,1.0
8100000.0,20000.0,0.0023,46.0,18676.0,0.06423206691090355,0.8894793290826226,1.0
8120000.0,20000.0,0.0023,46.0,18722.0,0.06714041105016635,0.8843201902463652,1.0
8140000.0,20000.0,0.0023,46.0,18768.0,0.07012901301563645,0.8790089484403021,1.0
8160000.0,20000.0,0.0023,46.0,18814.0,0.07319734769549555,0.8735459265339336,1.0
8180000.0,20000.0,0.0023,46.0,18860.0,0.07634474440122699,0.8679317025522209,1.0
8200000.0,20000.0,0.0023,46.0,18906.0,0.07957038651759035,0.8621671119832041,1.0
8220000.0,20000.0,0.0023,46.0,18952.0,0.08287331173477251,0.8562532490875188,1.0
8240000.0,20000.0,0.0023,46.0,18998.0,0.08625241286755823,0.8501914671919687,1.0
8260000.0,20000.0,0.0023,46.0,19044.0,0.0897064392622617,0.8439833779563003,1.0
8280000.0,20000.0,0.0023,46.0,19090.0,0.09323399878786882,0.8376308496097341,1.0
8300000.0,20000.0,0.0023,46.0,19136.0,0.09683356040369563,0.8311360041610518,1.0
8320000.0,20000.0,0.0023,46.0,19182.0,0.10050345729154692,0.8245012135936729,1.0
8340000.0,20000.0,0.0023,46.0,19228.0,0.10424189053644456,0.8177290950641788,1.0
8360000.0,20000.0,0.0023,46.0,19274.0,0.10804693333588389,0.8108225051301812,1.0
8380000.0,20000.0,0.0023,46.0,19320.0,0.11191653571396708,0.8037845330400967,1.0
8400000.0,20000.0,0.0023,46.0,19366.0,0.11584852971313035,0.7966184931241566,1.0
8420000.0,20000.0,0.0023,46.0,19412.0,0.11984063503299443,0.7893279163320527,1.0
8440000.0,20000.0,0.0023,46.0,19458.0,0.12389046508286473,0.7819165409684393,1.0
8460000.0,20000.0,0.0023,46.0,19504.0,0.127995533411841,0.7743883026826328,1.0
8480000.0,20000.0,0.0023,46.0,19550.0,0.13215326047820983,0.7667473237735147,1.0
8500000.0,20000.0,0.0023,46.0,19596.0,0.13636098071789146,0.7589979018747081,1.0
8520000.0,20000.0,0.0023,46.0,19642.0,0.14061594987027945,0.7511444980883646,1.0
8540000.0,20000.0,0.0023,46.0,19688.0,0.14491535251871368,0.7431917246385992,1.0
8560000.0,20000.0,0.0023,46.0,19734.0,0.14925630980206606,0.7351443321177568,1.0
8580000.0,20000.0,0.0023,46.0,19780.0,0.15363588725384766,0.7270071963996225,1.0
8600000.0,20000.0,0.0023,46.0,19826.0,0.1580511027250747,0.7187853052948114,1.0
8620000.0,20000.0,0.0023,46.0,19872.0,0.16249893434796767,0.7104837450229013,1.0
8640000.0,20000.0,0.0023,46.0,19918.0,0.1669763284981273,0.7021076865756625,1.0
8660000.0,20000.0,0.0023,46.0,19964.0,0.17148020771425745,0.6936623720440076,1.0
8680000.0,20000.0,0.0023,46.0,20010.0,0.17600747853591917,0.6851531009795272,1.0
8700000.0,20000.0,0.0023,46.0,20056.0,0.18055503922167918,0.6765852168588733,1.0
8720000.0,20000.0,0.0023,46.0,20102.0,0.1851197873120579,0.6679640937163231,1.0
8740000.0,20000.0,0.0023,46.0,20148.0,0.1896986270040273,0.6592951230063318,1.0
8760000.0,20000.0,0.0023,46.0,20194.0,0.19428847630625018,0.6505837007541498,1.0
8780000.0,20000.0,0.0023,46.0,20240.0,0.1988862739469302,0.6418352150483675,1.0
8800000.0,20000.0,0.0023,46.0,20286.0,0.20348898600894502,0.6330550339247485,1.0
8820000.0,20000.0,0.0023,46.0,20332.0,0.20809361226969625,0.624248493686252,1.0
8840000.0,20000.0,0.0023,46.0,20378.0,0.2126971922260804,0.615420887699221,1.0
8860000.0,20000.0,0.0023,46.0,20424.0,0.21729681078793964,0.6065774557007763,1.0
8880000.0,20000.0,0.0023,46.0,20470.0,0.22188960362612223,0.5977233736477766,1.0
8900000.0,20000.0,0.0023,46.0,20516.0,0.22647276216428414,0.5888637441325644,1.0
8920000.0,20000.0,0.0023,46.0,20562.0,0.23104353820628987,0.5800035873859882,1.0
8940000.0,20000.0,0.0023,46.0,20608.0,0.23559924819380226,0.5711478328834292,1.0
8960000.0,20000.0,0.0023,46.0,20654.0,0.24013727709117877,0.5623013115650616,1.0
8980000.0,20000.0,0.0023,46.0,20700.0,0.24465508189735327,0.5534687486770284,1.0
9000000.0,20000.0,0.0023,46.0,20746.0,0.2491501947865565,0.5446547572362413,1.0
9020000.0,20000.0,0.0023,46.0,20792.0,0.2536202258820184,0.5358638321173481,1.0
9040000.0,20000.0,0.0023,46.0,20838.0,0.2580628656686539,0.5271003447569417,1.0
9060000.0,20000.0,0.0023,46.0,20884.0,0.26247588705262787,0.5183685384665329,1.0
9080000.0,20000.0,0.0023,46.0,20930.0,0.26685714707724617,0.5096725243428293,1.0
9100000.0,20000.0,0.0023,46.0,20976.0,0.27120458830607996,0.5010162777610281,1.0
9120000.0,20000.0,0.0023,46.0,21022.0,0.2755162398855808,0.49240363543415067,1.0
9140000.0,20000.0,0.0023,46.0,21068.0,0.2797902183003038,0.4838382930196625,1.0
9160000.0,20000.0,0.0023,46.0,21114.0,0.2840247278350463,0.4753238032521729,1.0
9180000.0,20000.0,0.0023,46.0,21160.0,0.28821806075866746,0.46686357457992894,1.0
9200000.0,20000.0,0.0023,46.0,21206.0,0.29236859724512765,0.45846087028110244,1.0
9220000.0,20000.0,0.0023,46.0,21252.0,0.2964748050476033,0.4501188080350055,1.0
9240000.0,20000.0,0.0023,46.0,21298.0,0.30053523894181344,0.44184035992255855,1.0
9260000.0,20000.0,0.0023,46.0,21344.0,0.3045485399548765,0.4336283528296938,1.0
9280000.0,20000.0,0.0023,46.0,21390.0,0.308513434395984,0.4254854692271374,1.0
9300000.0,20000.0,0.0023,46.0,21436.0,0.31242873270507154,0.4174142482998988,1.0
9320000.0,20000.0,0.0023,46.0,21482.0,0.31629332813552263,0.4094170873997716,1.0
9340000.0,20000.0,0.0023,46.0,21528.0,0.3201061952865941,0.4014962437944856,1.0
9360000.0,20000.0,0.0023,46.0,21574.0,0.3238663885008568,0.3936538366875962,1.0
9380000.0,20000.0,0.0023,46.0,21620.0,0.3275730401415674,0.38589184948360794,1.0
9400000.0,20000.0,0.0023,46.0,21666.0,0.3312253587643274,0.37821213227360306,1.0
9420000.0,20000.0,0.0023,46.0,21712.0,0.3348226271968242,0.3706164045174062,1.0
9440000.0,20000.0,0.0023,46.0,21758.0,0.3383642005398649,0.36310625789916784,1.0
9460000.0,20000.0,0.0023,46.0,21804.0,0.34184950410230763,0.3556831593341171,1.0
9480000.0,20000.0,0.0023,46.0,21850.0,0.3452780312817559,0.3483484541053957,1.0
9500000.0,20000.0,0.0023,46.0,21896.0,0.3486493414023065,0.3411033691107263,1.0
9520000.0,20000.0,0.0023,46.0,21942.0,0.35196305751986506,0.33394901619992456,1.0
9540000.0,20000.0,0.0023,46.0,21988.0,0.3552188642049164,0.3268863955852361,1.0
9560000.0,20000.0,0.0023,46.0,22034.0,0.3584165053119136,0.31991639930766164,1.0
9580000.0,20000.0,0.0023,46.0,22080.0,0.36155578174380676,0.31303981474346193,1.0
9600000.0,20000.0,0.0023,46.0,22126.0,0.36463654921948874,0.3062573281362859,1.0
9620000.0,20000.0,0.0023,46.0,22172.0,0.36765871605134576,0.2995695281413291,1.0
9640000.0,20000.0,0.0023,46.0,22218.0,0.3706222409394818,0.29297690936895443,1.0
9660000.0,20000.0,0.0023,46.0,22264.0,0.3735271307884431,0.2864798759165071,1.0
9680000.0,20000.0,0.0023,46.0,22310.0,0.3763734385518205,0.28007874487777645,1.0
9700000.0,20000.0,0.0023,46.0,22356.0,0.37916126110948334,0.2737737498206561,1.0
9720000.0,20000.0,0.0023,46.0,22402.0,0.3818907371815712,0.26756504422464356,1.0
9740000.0,20000.0,0.0023,46.0,22448.0,0.3845620452830428,0.26145270487036837,1.0
9760000.0,20000.0,0.0023,46.0,22494.0,0.38717540172187465,0.25543673517461796,1.0
9780000.0,20000.0,0.0023,46.0,22540.0,0.3897310586437099,0.24951706846481922,1.0
9800000.0,20000.0,0.0023,46.0,22586.0,0.3922293021252671,0.24369357118782,1.0
9820000.0,20000.0,0.0023,46.0,22632.0,0.39467045031836645,0.23796604604864205,1.0
9840000.0,20000.0,0.0023,46.0,22678.0,0.39705485164617094,0.23233423507532788,1.0
9860000.0,20000.0,0.0023,46.0,22724.0,0.3993828830527788,0.2267978226068672,1.0
9880000.0,20000.0,0.0023,46.0,22770.0,0.40165494830704906,0.2213564382016469,1.0
9900000.0,20000.0,0.0023,46.0,22816.0,0.4038714763612375,0.21600965946444445,1.0
9920000.0,20000.0,0.0023,46.0,22862.0,0.40603291976475253,0.2107570147904791,1.0
9940000.0,20000.0,0.0023,46.0,22908.0,0.40813975313307194,0.20559798602555598,1.0
9960000.0,20000.0,0.0023,46.0,22954.0,0.41019247167167544,0.20053201104168528,1.0
9980000.0,20000.0,0.0023,46.0,23000.0,0.41219158975464676,0.1955584862279594,1.0
10000000.0,20000.0,0.0023,46.0,23046.0,0.4141376395573772,0.19067676889689866,1.0
10020000.0,20000.0,0.0023,46.0,23092.0,0.416031169742711,0.18588617960666515,1.0
10040000.0,20000.0,0.0023,46.0,23138.0,0.41787274419969644,0.18118600439990099,1.0
10060000.0,20000.0,0.0023,46.0,23184.0,0.4196629408339672,0.1765754969602292,1.0
10080000.0,20000.0,0.0023,46.0,23230.0,0.4214023504087285,0.17205388068757518,1.0
10100000.0,20000.0,0.0023,46.0,23276.0,0.4230915754351822,0.16762035069375011,1.0
10120000.0,20000.0,0.0023,46.0,23322.0,0.42473122911119116,0.16327407571983688,1.0
10140000.0,20000.0,0.0023,46.0,23368.0,0.42632193430687276,0.1590141999771473,1.0
10160000.0,20000.0,0.0023,46.0,23414.0,0.42786432259581675,0.154839844913536,1.0
10180000.0,20000.0,0.0023,46.0,23460.0,0.4293590333305428,0.15075011090704005,1.0
10200000.0,20000.0,0.0023,46.0,23506.0,0.43080671276080174,0.14674407888885352,1.0
10220000.0,20000.0,0.0023,46.0,23552.0,0.4322080131933082,0.14282081189771606,1.0
10240000.0,20000.0,0.0023,46.0,23598.0,0.43356359219146795,0.1389793565678551,1.0
10260000.0,20000.0,0.0023,46.0,23644.0,0.43487411181368496,0.13521874455261518,1.0
10280000.0,20000.0,0.0023,46.0,23690.0,0.43614023788879447,0.1315379938860066,1.0
10300000.0,20000.0,0.0023,46.0,23736.0,0.4373626393272322,0.12793611028430793,1.0
10320000.0,20000.0,0.0023,46.0,23782.0,0.4385419874665232,0.12441208838993623,1.0
10340000.0,20000.0,0.0023,46.0,23828.0,0.439678955449709,0.12096491295974877,1.0
10360000.0,20000.0,0.0023,46.0,23874.0,0.4407742176353603,0.1175935599999242,1.0
10380000.0,20000.0,0.0023,46.0,23920.0,0.4418284490378405,0.11429699784954434,1.0
10400000.0,20000.0,0.0023,46.0,23966.0,0.44284232479653474,0.11107418821493288,1.0
10420000.0,20000.0,0.0023,46.0,24012.0,0.44381651967274977,0.10792408715685334,1.0
10440000.0,20000.0,0.0023,46.0,24058.0,0.44475170757309207,0.10484564603248038,1.0
10460000.0,20000.0,0.0023,46.0,24104.0,0.44564856109811024,0.10183781239412971,1.0
10480000.0,20000.0,0.0023,46.0,24150.0,0.4465077511150526,0.09889953084662649,1.0
10500000.0,20000.0,0.0023,46.0,24196.0,0.4473299463536347,0.09602974386511919,1.0
10520000.0,20000.0,0.0023,46.0,24242.0,0.44811581302374065,0.09322739257511654,1.0
10540000.0,20000.0,0.0023,46.0,24288.0,0.44886601445402347,0.09049141749645387,1.0
10560000.0,20000.0,0.0023,46.0,24334.0,0.44958121075043467,0.08782075925279667,1.0
10580000.0,20000.0,0.0023,46.0,24380.0,0.45026205847371237,0.08521435924828988,1.0
10600000.0,20000.0,0.0023,46.0,24426.0,0.45090921033494485,0.08267116031282944,1.0
10620000.0,20000.0,0.0023,46.0,24472.0,0.45152331490833003,0.08019010731740958,1.0
10640000.0,20000.0,0.0023,46.0,24518.0,0.45210501636031974,0.07777014776091533,1.0
10660000.0,20000.0,0.0023,46.0,24564.0,0.45265495419435564,0.07541023232967319,1.0
10680000.0,20000.0,0.0023,46.0,24610.0,0.4531737630104649,0.07310931543098702,1.0
10700000.0,20000.0,0.0023,46.0,24656.0,0.45366207227899075,0.07086635570187944,1.0
10720000.0,20000.0,0.0023,46.0,24702.0,0.4541205061278127,0.06868031649410365,1.0
10740000.0,20000.0,0.0023,46.0,24748.0,0.4545496831424009,0.06655016633653695,1.0
10760000.0,20000.0,0.0023,46.0,24794.0,0.45495021617812637,0.06447487937591233,1.0
10780000.0,20000.0,0.0023,46.0,24840.0,0.45532271218424225,0.062453435796868864,1.0
10800000.0,20000.0,0.0023,46.0,24886.0,0.45566777203902903,0.06048482222216258,1.0
10820000.0,20000.0,0.0023,46.0,24932.0,0.4559859903955716,0.058568032093929405,1.0
10840000.0,20000.0,0.0023,46.0,24978.0,0.45627795553772843,0.056702066036719734,1.0
10860000.0,20000.0,0.0023,46.0,25024.0,0.4565442492458231,0.05488593220309174,1.0
10880000.0,20000.0,0.0023,46.0,25070.0,0.4567854466716617,0.0531186466024071,1.0
10900000.0,20000.0,0.0023,46.0,25116.0,0.45700211622246745,0.05139923341351237,1.0
10920000.0,20000.0,0.0023,46.0,25162.0,0.45719481945338725,0.04972672528185257,1.0
10940000.0,20000.0,0.0023,46.0,25208.0,0.457364110968201,0.048100163601634584,1.0
10960000.0,20000.0,0.0023,46.0,25254.0,0.45751053832793503,0.046518598783513235,1.0
10980000.0,20000.0,0.0023,46.0,25300.0,0.4576346419670617,0.044981090508308015,1.0
11000000.0,20000.0,0.0023,46.0,25346.0,0.4577369551170096,0.043486707967199056,1.0
11020000.0,20000.0,0.0023,46.0,25392.0,0.45781800373671766,0.042034530088816385,1.0
11040000.0,20000.0,0.0023,46.0,25438.0,0.4578783064499806,0.040623645753619625,1.0
11060000.0,20000.0,0.0023,46.0,25484.0,0.45791837448935624,0.03925315399593085,1.0
11080000.0,20000.0,0.0023,46.0,25530.0,0.45793871164641237,0.03792216419395494,1.0
11100000.0,20000.0,0.0023,46.0,25576.0,0.4579398142281054,0.03662979624811026,1.0
11120000.0,20000.0,0.0023,46.0,25622.0,0.45792217101910054,0.03537518074795517,1.0
11140000.0,20000.0,0.0023,46.0,25668.0,0.4578862632498422,0.034157459127998696,1.0
11160000.0,20000.0,0.0023,46.0,25714.0,0.4578325645702059,0.03297578381264175,1.0
11180000.0,20000.0,0.0023,46.0,25760.0,0.45776154102856426,0.0318293183504997,1.0
11200000.0,20000.0,0.0023,46.0,25806.0,0.45767365105610736,0.030717237538335797,1.0
11220000.0,20000.0,0.0023,46.0,25852.0,0.45756934545627187,0.02963872753481574,1.0
11240000.0,20000.0,0.0023,46.0,25898.0,0.4574490673991346,0.02859298596429212,1.0
11260000.0,20000.0,0.0023,46.0,25944.0,0.45731325242062343,0.02757922201082636,1.0
11280000.0,20000.0,0.0023,46.0,25990.0,0.4571623284264268,0.02659665650261904,1.0
11300000.0,20000.0,0.0023,46.0,26036.0,0.45699671570046324,0.025644521987042757,1.0
11320000.0,20000.0,0.0023,46.0,26082.0,0.4568168269177835,0.02472206279645797,1.0
11340000.0,20000.0,0.0023,46.0,26128.0,0.4566230671617965,0.02382853510496756,1.0
11360000.0,20000.0,0.0023,46.0,26174.0,0.4564158339456821,0.022963206976299708,1.0
11380000.0,20000.0,0.0023,46.0,26220.0,0.4561955172378867,0.02212535840297371,1.0
11400000.0,20000.0,0.0023,46.0,26266.0,0.45596249949158374,0.021314281336912145,1.0
11420000.0,20000.0,0.0023,46.0,26312.0,0.4557171556779777,0.020529279711673464,1.0
11440000.0,20000.0,0.0023,46.0,26358.0,0.4554598533233478,0.01976966945646585,1.0
11460000.0,20000.0,0.0023,46.0,26404.0,0.4551909525497158,0.019034778502099566,1.0
11480000.0,20000.0,0.0023,46.0,26450.0,0.4549108061190221,0.01832394677905529,1.0
11500000.0,20000.0,0.0023,46.0,26496.0,0.4546197594807061,0.01763652620783101,1.0
11520000.0,20000.0,0.0023,46.0,26542.0,0.4543181508225745,0.01697188068173259,1.0
11540000.0,20000.0,0.0023,46.0,26588.0,0.45400631112484613,0.01632938604229045,1.0
11560000.0,20000.0,0.0023,46.0,26634.0,0.4536845642172628,0.015708430047469094,1.0
11580000.0,20000.0,0.0023,46.0,26680.0,0.4533532268391578,0.015108412332844684,1.0
11600000.0,20000.0,0.0023,46.0,26726.0,0.4530126087023614,0.014528744365942974,1.0
11620000.0,20000.0,0.0023,46.0,26772.0,0.4526630125568391,0.013968849393907416,1.0
11640000.0,20000.0,0.0023,46.0,26818.0,0.4523047342589461,0.013428162384690238,1.0
11660000.0,20000.0,0.0023,46.0,26864.0,0.45193806284218324,0.012906129961961431,1.0
11680000.0,20000.0,0.0023,46.0,26910.0,0.4515632805903451,0.012402210333914953,1.0
11700000.0,20000.0,0.0023,46.0,26956.0,0.45118066311294136,0.011915873216181774,1.0
11720000.0,20000.0,0.0023,46.0,27002.0,0.4507904794227809,0.011446599749041301,1.0
11740000.0,20000.0,0.0023,46.0,27048.0,0.4503929920156033,0.010993882409132296,1.0
11760000.0,20000.0,0.0023,46.0,27094.0,0.4499884569516428,0.010557224915869426,1.0
11780000.0,20000.0,0.0023,46.0,27140.0,0.44957712393901067,0.010136142132772861,1.0
11800000.0,20000.0,0.0023,46.0,27186.0,0.44915923641878264,0.009730159963914147,1.0
11820000.0,20000.0,0.0023,46.0,27232.0,0.4487350316516776,0.009338815245694491,1.0
11840000.0,20000.0,0.0023,46.0,27278.0,0.4483047408062129,0.008961655634161968,1.0
11860000.0,20000.0,0.0023,46.0,27324.0,0.44786858904822413,0.008598239488085194,1.0
11880000.0,20000.0,0.0023,46.0,27370.0,0.4474267956316395,0.008248135747991887,1.0
11900000.0,20000.0,0.0023,46.0,27416.0,0.4469795739903929,0.007910923811391576,1.0
11920000.0,20000.0,0.0023,46.0,27462.0,0.4465271318313716,0.007586193404392699,1.0
11940000.0,20000.0,0.0023,46.0,27508.0,0.44606967122828384,0.007273544449933157,1.0
11960000.0,20000.0,0.0023,46.0,27554.0,0.4456073887163418,0.006972586932832568,1.0
11980000.0,20000.0,0.0023,46.0,27600.0,0.44514047538765417,0.006682940761885567,1.0
12000000.0,20000.0,0.0023,46.0,27646.0,0.44466911698722117,0.0064042356292009954,1.0
12020000.0,20000.0,0.0023,46.0,27692.0,0.4441934940094312,0.006136110867005893,1.0
12040000.0,20000.0,0.0023,46.0,27738.0,0.4437137817949578,0.005878215302115609,1.0
12060000.0,20000.0,0.0023,46.0,27784.0,0.4432301506279562,0.005630207108280634,1.0
12080000.0,20000.0,0.0023,46.0,27830.0,0.44274276583346517,0.005391753656613373,1.0
12100000.0,20000.0,0.0023,46.0,27876.0,0.4422517878749181,0.0051625313642960505,1.0
12120000.0,20000.0,0.0023,46.0,27922.0,0.44175737245166924,0.004942225541769062,1.0
12140000.0,20000.0,0.0023,46.0,27968.0,0.44125967059644977,0.0047305302385909605,1.0
12160000.0,20000.0,0.0023,46.0,28014.0,0.4407588287726613,0.0045271480881695445,1.0
12180000.0,20000.0,0.0023,46.0,28060.0,0.44025498897142484,0.004331790151541314,1.0
12200000.0,20000.0,0.0023,46.0,28106.0,0.4397482888083043,0.00414417576039135,1.0
12220000.0,20000.0,0.0023,46.0,28152.0,0.4392388616196216,0.003964032359487541,1.0
12240000.0,20000.0,0.0023,46.0,28198.0,0.4387268365582906,0.003791095348706297,1.0
12260000.0,20000.0,0.0023,46.0,28244.0,0.4382123386890947,0.0036251079248180605,1.0
12280000.0,20000.0,0.0023,46.0,28290.0,0.43769548908333833,0.003465820923199032,1.0
12300000.0,20000.0,0.0023,46.0,28336.0,0.43717640491280363,0.003312992659627132,1.0
12320000.0,20000.0,0.0023,46.0,28382.0,0.43665519954294857,0.0031663887723191995,1.0
12340000.0,20000.0,0.0023,46.0,28428.0,0.4361319826252874,0.0030257820643554523,1.0
