Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),FM_Power_SRAM_Core_LR_TID,FM_Power_SRAM_Control_LR_TID,FM_Power_SRAM_IO_LR_TID,FM_Power_SRAM_Power_DFF_TID,FM_Power_SRAM_Core_LR_SEL,FM_Power_SRAM_Control_LR_SEL,FM_Power_SRAM_IO_LR_SEL,FM_Power_SRAM_Power_DFF_SEL,FM_DUT_ThermalDamage,FM_DUT_Open,FM_DUT_Short,FM_DUT_SEL,FM_DUT_TID,FM_Power_uC_LT_LS_SEL,FM_Power_uC_LT_LS_TID,FM_Power_SRAM_IO_LS_SEL,FM_Power_SRAM_IO_LS_TID,FM_Power_SRAM_Core_LS_SEL,FM_Power_SRAM_Core_LS_TID,FM_Power_SRAM_Control_LS_SEL,FM_Power_SRAM_Control_LS_TID,FM_Logic_Translation_Address_TID,FM_Logic_Translation_Address_SEL,FM_Logic_Translation_Control_TID,FM_Logic_Translation_Control_SEL,FM_Logic_Translation_Data_TID,FM_Logic_Translation_Data_SEL,FM_Logic_Translation_DataIn_TID,FM_Logic_Translation_DataIn_SEL,FM_Logic_Translation_DataOut_TID,FM_Logic_Translation_DataOut_SEL,FM_Power_DFF_LS_SEL,FM_Power_DFF_LS_TID,FM_Control_uC_SEFI,FM_Control_uC_TID,FM_Control_uC_SEL,LC_VUC,FM_Power_uC_LT_WDT_TID,FM_Power_uC_LT_WDT_SEL,FM_Control_Program_Mem_TID,FM_Control_Program_Mem_SEL,LF_DisconnectPower,FMAND_Power_uC_LT_WDT_TID,FMAND_Power_uC_LT_WDT_SEL,FMAND_Power_uC_LT_LS_SEL,FMAND_Power_uC_LT_LS_TID,FMAND_Power_SRAM_IO_LS_SEL,FMAND_Power_SRAM_IO_LS_TID,FMAND_Power_SRAM_Core_LS_SEL,FMAND_Power_SRAM_Core_LS_TID,FMAND_Power_SRAM_Control_LS_SEL,FMAND_Power_SRAM_Control_LS_TID,FMAND_Power_DFF_LS_SEL,FMAND_Power_DFF_LS_TID,LC_Power_uC_LT_WDT,LC_Power_uC_LT_LS,LC_Power_SRAM_IO_LS,LC_Power_SRAM_Core_LS,LC_Power_SRAM_Control_LS,LC_Power_DFF_LS,LF_Detect_and_Mitigate_SEL,FMAND_Logic_Translation_Address_TID,FMAND_Logic_Translation_Address_SEL,FMAND_Logic_Translation_Control_TID,FMAND_Logic_Translation_Control_SEL,FMAND_Logic_Translation_Data_TID,FMAND_Logic_Translation_Data_SEL,FMAND_Logic_Translation_DataIn_TID,FMAND_Logic_Translation_DataIn_SEL,FMAND_Logic_Translation_DataOut_TID,FMAND_Logic_Translation_DataOut_SEL,FMAND_Control_uC_TID,FMAND_Control_uC_SEL,Control_out_of_spec_data,FMAND_Control_Program_Mem_TID,FMAND_Control_Program_Mem_SEL,FMAND_Power_SRAM_Core_LR_SEL,FMAND_Power_SRAM_Control_LR_SEL,FMAND_Power_SRAM_IO_LR_SEL,FMAND_Power_SRAM_Power_DFF_SEL,FMAND_DUT_SEL,FMAND_DUT_TID,LC_Logic_Translation,LC_Control_Program_Mem,LC_Power,LC_DUT,LF_Memory_Logic_Translation,LF_Detect_and_Mitigate_SEFI,LF_Provide_Regulated_Power,LF_DUT,LF_Detect_and_Mitigate_Radiation_Effects,FMAND_Control_uC_SEFI,LC_Control,LF_Memory_Control,LF_Read_and_Write_to_Memory,LF_Run_Experiment,LF_Count_Number_of_Upsets,root
239000.0,1000.0,0.001,1.0,240.0,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.9083703161224952,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.8251366312124817,0.9694228022562804,0.9694228022562804,0.9694228022562804,0.9694228022562804,0.9694228022562804,0.9694228022562804,0.9999999732706493,0.9083702918423463,0.9083702918423463,0.8251366091571154,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9985318463729649,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9083702918423463,0.9999999999203791,0.9916039965829432,0.9999999950307605,0.9999935407637197,0.9999999999203791,0.9997432737432596,0.9999999950307605,0.9999935407637197,0.9999999999993712,0.9081371136115028,0.9992287188919815,0.999998867640844,1.0,1.0,1.0,1.0000000000000002
240000.0,1000.0,0.001,1.0,241.0,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.9092820467105875,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.8267938404701951,0.9699996263009358,0.9699996263009358,0.9699996263009358,0.9699996263009358,0.9699996263009358,0.9699996263009358,0.9999999756984865,0.9092820246136576,0.9092820246136576,0.8267938203778534,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9985745562599685,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9092820246136576,0.9999999999279217,0.991770248941803,0.9999999954128143,0.9999938557846535,0.9999999999279217,0.999753104392804,0.9999999954128143,0.9999938557846535,0.9999999999994558,0.9090575489675524,0.9992515662673807,0.999998933149821,1.0,1.0,1.0,1.0
241000.0,1000.0,0.001,1.0,242.0,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277523,0.9101847054277524,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.8284361979946043,0.9705658618414532,0.9705658618414532,0.9705658618414532,0.9705658618414532,0.9705658618414532,0.9705658618414532,0.999999977906902,0.9101846853189524,0.9101846853189524,0.8284361796918822,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9986160305610883,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9101846853189524,0.9999999999347498,0.9919332092487444,0.9999999957654939,0.9999941554418019,0.9999999999347498,0.9997625609665315,0.9999999957654939,0.9999941554418019,0.9999999999995289,0.9099685920510178,0.9992737354710347,0.9999989948720873,1.0,1.0,1.0,1.0
242000.0,1000.0,0.001,1.0,243.0,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.9110783825406137,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.8300638191328209,0.9711216944322772,0.9711216944322772,0.9711216944322772,0.9711216944322772,0.9711216944322772,0.9711216944322772,0.9999999799156151,0.9110783642421648,0.9110783642421648,0.8300638024614994,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9986563047477249,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9110783642421648,0.9999999999409311,0.9920929426941509,0.999999996091058,0.9999944404844705,0.9999999999409311,0.9997716575829799,0.999999996091058,0.9999944404844705,0.9999999999995922,0.9108703447006496,0.9992952467078976,0.9999990530263474,1.0,1.0,1.0,0.9999999999999999
243000.0,1000.0,0.001,1.0,244.0,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.9119631674176274,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.8316768187263914,0.9716673066459319,0.9716673066459319,0.9716673066459319,0.9716673066459319,0.9716673066459319,0.9716673066459319,0.9999999817425841,0.9119631507675365,0.9119631507675365,0.831676803542122,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.998695413283885,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9119631507675365,0.9999999999465277,0.9922495131772205,0.9999999963915923,0.9999947116254183,0.9999999999465277,0.9997804078335054,0.9999999963915923,0.9999947116254183,0.9999999999996467,0.9117629074499308,0.9993161195769102,0.9999991078186847,1.0,1.0,1.0,1.0
244000.0,1000.0,0.001,1.0,245.0,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.9128391485380187,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.833275311103615,0.9722028781124036,0.9722028781124036,0.9722028781124036,0.9722028781124036,0.9722028781124036,0.9722028781124036,0.9999999834041632,0.912839133388689,0.912839133388689,0.8332752972747138,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.9987333896543563,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.912839133388689,0.9999999999515936,0.9924029833315653,0.99999999666902,0.999994969542644,0.9999999999515936,0.9997888248016853,0.99999999666902,0.999994969542644,0.9999999999996945,0.9126463795497968,0.9993363730893916,0.9999991594432893,0.9999999999999999,1.0,1.0,1.0
245000.0,1000.0,0.001,1.0,246.0,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.9137064135006295,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.8348594100721834,0.9727285855582926,0.9727285855582926,0.9727285855582926,0.9727285855582926,0.9727285855582926,0.9727285855582926,0.9999999849152429,0.9137063997175903,0.9137063997175903,0.8348593974785321,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9987702663921089,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9137063997175903,0.9999999999561808,0.9925534145502997,0.9999999969251184,0.9999952148810795,0.9999999999561808,0.9997969210820258,0.9999999969251184,0.9999952148810795,0.9999999999997358,0.9135208589908297,0.9993560256868588,0.9999992080831446,1.0,1.0,1.0,1.0
246000.0,1000.0,0.001,1.0,247.0,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.9145650490326788,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.8364292289121462,0.9732446028457248,0.9732446028457248,0.9732446028457248,0.9732446028457248,0.9732446028457248,0.9732446028457248,0.9999999862893825,0.9145650364934271,0.9145650364934271,0.8364292174441849,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9988060751049499,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9145650364934271,0.9999999999603334,0.9927008670106306,0.9999999971615265,0.9999954482542005,0.9999999999603334,0.9998047087979876,0.9999999971615265,0.9999954482542005,0.9999999999997711,0.9143864425249346,0.9993750952582964,0.9999992539106719,1.0,1.0,1.0,0.9999999999999999
247000.0,1000.0,0.001,1.0,248.0,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.9154151409984354,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.8379848803691853,0.9737511010110128,0.9737511010110128,0.9737511010110128,0.9737511010110128,0.9737511010110128,0.9737511010110128,0.9999999875389265,0.9154151295913799,0.9154151295913799,0.8379848699269941,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9988408465014441,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9154151295913799,0.9999999999640923,0.9928453996979568,0.9999999973797592,0.999995670245566,0.9999999999640923,0.9998121996193651,0.9999999973797592,0.999995670245566,0.9999999999998019,0.9152432256865168,0.9993935991568965,0.9999992970883412,1.0,1.0,1.0,0.9999999999999999
248000.0,1000.0,0.001,1.0,249.0,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.9162567744078041,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.8395264766481936,0.9742482483030573,0.9742482483030573,0.9742482483030573,0.9742482483030573,0.9742482483030573,0.9742482483030573,0.999999988675113,0.9162567640312996,0.9162567640312996,0.839526467140651,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9988746104161266,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9162567640312996,0.9999999999674958,0.9929870704294905,0.9999999975812127,0.9999958814102718,0.9999999999674958,0.9998194047790321,0.9999999975812127,0.9999958814102718,0.9999999999998286,0.9160913028131664,0.9994115542162755,0.9999993377692442,1.0,1.0,1.0,0.9999999999999999
249000.0,1000.0,0.001,1.0,250.0,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.9170900334248273,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.8410541294071509,0.9747362102214814,0.9747362102214814,0.9747362102214814,0.9747362102214814,0.9747362102214814,0.9747362102214814,0.9999999897081726,0.9170900239862949,0.9170900239862949,0.841054120751167,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9989073958340214,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9170900239862949,0.9999999999705758,0.9931259358774068,0.9999999977671776,0.999996082276342,0.9999999999705758,0.9998263350890827,0.9999999977671776,0.999996082276342,0.9999999999998517,0.9169307670658694,0.9994289767661961,0.999999376097636,1.0000000000000002,1.0,1.0,1.0
250000.0,1000.0,0.001,1.0,251.0,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.9179150013761012,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.8425679497512878,0.975215149554487,0.975215149554487,0.975215149554487,0.975215149554487,0.975215149554487,0.975215149554487,0.9999999906474182,0.9179149927912259,0.9179149927912259,0.8425679418711021,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9989392309144891,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9179149927912259,0.9999999999733648,0.9932620515915354,0.9999999979388456,0.9999962733460485,0.9999999999733648,0.9998330009563865,0.9999999979388456,0.9999962733460485,0.9999999999998719,0.9177617104487529,0.9994458826478032,0.9999994122094428,1.0,1.0,1.0,1.0
251000.0,1000.0,0.001,1.0,252.0,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591083,0.9187317607591085,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.8440680482275315,0.9756852264164285,0.9756852264164285,0.9756852264164285,0.9756852264164285,0.9756852264164285,0.9756852264164285,0.9999999915013266,0.9187317529511071,0.9187317529511071,0.8440680410540728,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9989701430144149,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.9187317529511071,0.999999999975889,0.9933954720216004,0.9999999980973141,0.9999964550971666,0.999999999975889,0.999839412397579,0.9999999980973141,0.9999964550971666,0.9999999999998889,0.91858422382838,0.9994622872283915,0.999999446232746,1.0,1.0,1.0,1.0000000000000002
