Run,Full,Minimal
1359,['B'],['B']
1360,['A'],['A']
1361,['B'],['B']
1362,['B'],['B']
1363,['A'],['A']
1364,['B'],['B']
1365,['A'],['A']
1366,['B'],['B']
1367,['A'],['A']
1368,['A'],['A']
1369,['A'],['A']
1370,['A'],['A']
1371,['B'],['B']
1372,['A'],['A']
1373,['A'],['A']
1374,['A'],['A']
1375,['A'],['A']
1376,['A'],['A']
1377,['A'],['A']
1378,['B'],['B']
1379,['B'],['B']
1380,['B'],['B']
1381,['B'],['B']
1382,['B'],['B']
1383,['A'],['A']
1384,['A'],['A']
1385,['A'],['A']
1386,['A'],['A']
1387,['B'],['B']
1388,['A'],['A']
1389,['B'],['B']
1390,['A'],['A']
1391,['B'],['B']
1392,['B'],['B']
1393,['B'],['B']
1394,['A'],['A']
1395,['A'],['A']
1396,['B'],['B']
1397,['A'],['A']
1398,['A'],['A']
1399,['A'],['A']
1400,['B'],['B']
1401,['A'],['A']
1402,['A'],['A']
1403,['A'],['A']
1404,['B'],['B']
1405,['A'],['A']
1406,['A'],['A']
1407,['B'],['B']
1408,['A'],['A']
1409,['A'],['A']
1410,['A'],['A']
1411,['B'],['B']
1412,['B'],['B']
1413,['A'],['A']
1414,['A'],['A']
1415,['A'],['A']
1416,['B'],['B']
1417,['B'],['B']
1418,['A'],['A']
1419,['A'],['A']
1420,['B'],['B']
1421,['A'],['A']
1422,['B'],['B']
1423,['A'],['A']
1424,['A'],['A']
1425,['A'],['A']
1426,['A'],['A']
1427,['A'],['A']
1428,['A'],['A']
1429,['A'],['A']
1430,['B'],['B']
1431,['B'],['B']
1432,['B'],['B']
1433,['A'],['A']
1434,['B'],['B']
1435,['A'],['A']
1436,['B'],['B']
1437,['A'],['A']
1438,['B'],['B']
1439,['A'],['A']
1440,['A'],['A']
1441,['A'],['A']
1442,['B'],['B']
1443,['A'],['A']
1444,['B'],['B']
1445,['A'],['A']
1446,['A'],['A']
1447,['A'],['A']
1448,['B'],['B']
1449,['A'],['A']
1450,['A'],['A']
1451,['B'],['B']
1452,['A'],['A']
1453,['B'],['B']
1454,['A'],['A']
1455,['A'],['A']
1456,['A'],['A']
1457,['B'],['B']
1458,['B'],['B']
1459,['A'],['A']
1460,['B'],['B']
1461,['A'],['A']
1462,['B'],['B']
1463,['A'],['A']
1464,['B'],['B']
1465,['A'],['A']
1466,['B'],['B']
1467,['A'],['A']
1468,['B'],['B']
1469,['B'],['B']
1470,['B'],['B']
1471,['A'],['A']
1472,['A'],['A']
1473,['A'],['A']
1474,['A'],['A']
1475,['A'],['A']
1476,['B'],['B']
1477,['B'],['B']
1478,['B'],['B']
1479,['B'],['B']
1480,['B'],['B']
1481,['A'],['A']
1482,['B'],['B']
1483,['A'],['A']
1484,['B'],['B']
1485,['B'],['B']
1486,['A'],['A']
1487,['B'],['B']
1488,['B'],['B']
1489,['A'],['A']
1490,['A'],['A']
1491,['B'],['B']
1492,['B'],['B']
1493,['B'],['B']
1494,['B'],['B']
1495,['A'],['A']
1496,['A'],['A']
1497,['B'],['B']
1498,['A'],['A']
1499,['A'],['A']
1500,['B'],['B']
1501,['B'],['B']
1502,['B'],['B']
1503,['B'],['B']
1504,['A'],['A']
1505,['B'],['B']
1506,['A'],['A']
1507,['B'],['B']
1508,['A'],['A']
1509,['B'],['B']
1510,['A'],['A']
1511,['A'],['A']
1512,['A'],['A']
1513,['A'],['A']
1514,['A'],['A']
1515,['B'],['B']
1516,['A'],['A']
1517,['A'],['A']
1518,['A'],['A']
1519,['B'],['B']
1520,['B'],['B']
1521,['A'],['A']
1522,['A'],['A']
1523,['B'],['B']
1524,['A'],['A']
1525,['B'],['B']
1526,['A'],['A']
1527,['A'],['A']
1528,['A'],['A']
1529,['B'],['B']
1530,['B'],['B']
1531,['B'],['B']
1532,['A'],['A']
1533,['B'],['B']
1534,['B'],['B']
1535,['B'],['B']
1536,['B'],['B']
1537,['A'],['A']
1538,['A'],['A']
1539,['A'],['A']
1540,['B'],['B']
1541,['B'],['B']
1542,['B'],['B']
1543,['A'],['A']
1544,['A'],['A']
1545,['B'],['B']
1546,['A'],['A']
1547,['B'],['B']
1548,['A'],['A']
1549,['A'],['A']
1550,['A'],['A']
1551,['A'],['A']
1552,['A'],['A']
1553,['A'],['A']
1554,['B'],['B']
1555,['B'],['B']
1556,['A'],['A']
1557,['B'],['B']
1558,['B'],['B']
1559,['B'],['B']
1560,['A'],['A']
1561,['A'],['A']
1562,['A'],['A']
1563,['A'],['A']
1564,['A'],['A']
1565,['A'],['A']
1566,['B'],['B']
1567,['A'],['A']
1568,['B'],['B']
1569,['A'],['A']
1570,['A'],['A']
1571,['A'],['A']
1572,['A'],['A']
1573,['A'],['A']
1574,['B'],['B']
1575,['B'],['B']
1576,['B'],['B']
1577,['B'],['B']
1578,['A'],['A']
1579,['A'],['A']
1580,['A'],['A']
1581,['B'],['B']
1582,['A'],['A']
1583,['A'],['A']
1584,['A'],['A']
1585,['B'],['B']
1586,['B'],['B']
1587,['B'],['B']
1588,['A'],['A']
1589,['A'],['A']
1590,['A'],['A']
1591,['A'],['A']
1592,['B'],['B']
1593,['A'],['A']
1594,['A'],['A']
1595,['A'],['A']
1596,['A'],['A']
1597,['B'],['B']
1598,['B'],['B']
1599,['A'],['A']
1600,['B'],['B']
1601,['A'],['A']
1602,['B'],['B']
1603,['A'],['A']
1604,['A'],['A']
1605,['A'],['A']
1606,['B'],['B']
1607,['A'],['A']
1608,['B'],['B']
1609,['B'],['B']
1610,['B'],['B']
1611,['A'],['A']
1612,['A'],['A']
1613,['A'],['A']
1614,['A'],['A']
1615,['B'],['B']
1616,['A'],['A']
1617,['A'],['A']
1618,['B'],['B']
1619,['A'],['A']
1620,['A'],['A']
1621,['B'],['B']
1622,['B'],['B']
1623,['A'],['A']
1624,['A'],['A']
1625,['B'],['B']
1626,['A'],['A']
1627,['A'],['A']
1628,['B'],['B']
1629,['B'],['B']
1630,['A'],['A']
1631,['A'],['A']
1632,['B'],['B']
1633,['B'],['B']
1634,['A'],['A']
1635,['A'],['A']
1636,['A'],['A']
1637,['B'],['B']
1638,['B'],['B']
1639,['A'],['A']
1640,['B'],['B']
1641,['B'],['B']
1642,['A'],['A']
1643,['A'],['A']
1644,['A'],['A']
1645,['A'],['A']
1646,['A'],['A']
1647,['A'],['A']
1648,['B'],['B']
1649,['B'],['B']
1650,['A'],['A']
1651,['B'],['B']
1652,['B'],['B']
1653,['A'],['A']
1654,['A'],['A']
1655,['B'],['B']
1656,['A'],['A']
1657,['A'],['A']
1658,['A'],['A']
1659,['A'],['A']
1660,['A'],['A']
1661,['B'],['B']
1662,['A'],['A']
1663,['A'],['A']
1664,['A'],['A']
1665,['B'],['B']
1666,['B'],['B']
1667,['B'],['B']
1668,['A'],['A']
1669,['B'],['B']
1670,['B'],['B']
1671,['A'],['A']
1672,['B'],['B']
1673,['B'],['B']
1674,['A'],['A']
1675,['A'],['A']
1676,['A'],['A']
1677,['A'],['A']
1678,['B'],['B']
1679,['B'],['B']
1680,['A'],['A']
1681,['B'],['B']
1682,['B'],['B']
1683,['A'],['A']
1684,['B'],['B']
1685,['B'],['B']
1686,['B'],['B']
1687,['B'],['B']
1688,['B'],['B']
1689,['B'],['B']
1690,['A'],['A']
1691,['B'],['B']
1692,['A'],['A']
1693,['B'],['B']
1694,['A'],['A']
1695,['A'],['A']
1696,['B'],['B']
1697,['A'],['A']
1698,['B'],['B']
1699,['B'],['B']
1700,['B'],['B']
1701,['A'],['A']
1702,['A'],['A']
1703,['B'],['B']
1704,['B'],['B']
1705,['A'],['A']
1706,['B'],['B']
1707,['A'],['A']
1708,['A'],['A']
1709,['B'],['B']
1710,['A'],['A']
1711,['A'],['A']
1712,['A'],['A']
1713,['B'],['B']
1714,['A'],['A']
1715,['A'],['A']
1716,['A'],['A']
1717,['B'],['B']
1718,['A'],['A']
1719,['B'],['B']
1720,['A'],['A']
1721,['B'],['B']
1722,['B'],['B']
1723,['B'],['B']
1724,['B'],['B']
1725,['A'],['A']
1726,['B'],['B']
1727,['A'],['A']
1728,['A'],['A']
1729,['B'],['B']
1730,['A'],['A']
1731,['B'],['B']
1732,['B'],['B']
1733,['B'],['B']
1734,['B'],['B']
1735,['B'],['B']
1736,['A'],['A']
1737,['B'],['B']
1738,['A'],['A']
1739,['B'],['B']
1740,['B'],['B']
1741,['B'],['B']
1742,['A'],['A']
1743,['B'],['B']
1744,['B'],['B']
1745,['B'],['B']
1746,['A'],['A']
1747,['A'],['A']
1748,['A'],['A']
1749,['B'],['B']
1750,['A'],['A']
1751,['B'],['B']
1752,['A'],['A']
1753,['A'],['A']
1754,['B'],['B']
1755,['B'],['B']
1756,['B'],['B']
1757,['B'],['B']
1758,['B'],['B']
1759,['A'],['A']
1760,['B'],['B']
1761,['B'],['B']
1762,['B'],['B']
1763,['B'],['B']
1764,['B'],['B']
1765,['B'],['B']
1766,['B'],['B']
1767,['B'],['B']
1768,['A'],['A']
1769,['B'],['B']
1770,['B'],['B']
1771,['B'],['B']
1772,['B'],['B']
1773,['B'],['B']
1774,['B'],['B']
1775,['A'],['A']
1776,['A'],['A']
1777,['A'],['A']
1778,['A'],['A']
1779,['B'],['B']
1780,['A'],['A']
1781,['A'],['A']
1782,['A'],['A']
1783,['B'],['B']
1784,['B'],['B']
1785,['A'],['A']
1786,['A'],['A']
1787,['B'],['B']
1788,['B'],['B']
1789,['B'],['B']
1790,['A'],['A']
1791,['A'],['A']
1792,['B'],['B']
1793,['A'],['A']
1794,['B'],['B']
1795,['B'],['B']
1796,['A'],['A']
1797,['A'],['A']
1798,['B'],['B']
1799,['A'],['A']
1800,['A'],['A']
1801,['B'],['B']
1802,['A'],['A']
1803,['A'],['A']
1804,['B'],['B']
1805,['A'],['A']
1806,['A'],['A']
1807,['B'],['B']
1808,['B'],['B']
1809,['A'],['A']
1810,['A'],['A']
1811,['A'],['A']
1812,['B'],['B']
1813,['B'],['B']
1814,['A'],['A']
1815,['B'],['B']
1816,['A'],['A']
1817,['B'],['B']
1818,['B'],['B']
1819,['A'],['A']
1820,['B'],['B']
1821,['B'],['B']
1822,['A'],['A']
1823,['B'],['B']
1824,['A'],['A']
1825,['A'],['A']
1826,['B'],['B']
1827,['B'],['B']
1828,['B'],['B']
1829,['B'],['B']
1830,['A'],['A']
1831,['B'],['B']
1832,['B'],['B']
1833,['B'],['B']
1834,['A'],['A']
1835,['A'],['A']
1836,['B'],['B']
1837,['A'],['A']
1838,['B'],['B']
1839,['A'],['A']
1840,['B'],['B']
1841,['B'],['B']
1842,['B'],['B']
1843,['B'],['B']
1844,['A'],['A']
1845,['A'],['A']
1846,['B'],['B']
1847,['B'],['B']
1848,['A'],['A']
1849,['A'],['A']
1850,['B'],['B']
1851,['B'],['B']
1852,['A'],['A']
1853,['B'],['B']
1854,['A'],['A']
1855,['B'],['B']
1856,['B'],['B']
1857,['A'],['A']
1858,['A'],['A']
1859,['A'],['A']
1860,['A'],['A']
1861,['A'],['A']
1862,['B'],['B']
1863,['A'],['A']
1864,['A'],['A']
1865,['A'],['A']
1866,['B'],['B']
1867,['B'],['B']
1868,['B'],['B']
1869,['B'],['B']
1870,['B'],['B']
1871,['B'],['B']
1872,['B'],['B']
1873,['A'],['A']
1874,['A'],['A']
1875,['B'],['B']
1876,['A'],['A']
1877,['A'],['A']
1878,['A'],['A']
1879,['B'],['B']
1880,['B'],['B']
1881,['A'],['A']
1882,['A'],['A']
1883,['A'],['A']
1884,['A'],['A']
1885,['B'],['B']
1886,['B'],['B']
1887,['A'],['A']
1888,['A'],['A']
1889,['B'],['B']
1890,['A'],['A']
1891,['B'],['B']
1892,['B'],['B']
1893,['A'],['A']
1894,['A'],['A']
1895,['A'],['A']
1896,['B'],['B']
1897,['A'],['A']
1898,['B'],['B']
1899,['A'],['A']
1900,['A'],['A']
1901,['A'],['A']
1902,['B'],['B']
1903,['B'],['B']
1904,['A'],['A']
1905,['B'],['B']
1906,['A'],['A']
1907,['A'],['A']
1908,['B'],['B']
1909,['A'],['A']
1910,['A'],['A']
1911,['B'],['B']
1912,['A'],['A']
1913,['A'],['A']
1914,['B'],['B']
1915,['A'],['A']
1916,['A'],['A']
1917,['A'],['A']
1918,['A'],['A']
1919,['B'],['B']
1920,['A'],['A']
1921,['A'],['A']
1922,['A'],['A']
1923,['B'],['B']
1924,['A'],['A']
1925,['B'],['B']
1926,['B'],['B']
1927,['A'],['A']
1928,['A'],['A']
1929,['A'],['A']
1930,['A'],['A']
1931,['A'],['A']
1932,['A'],['A']
1933,['A'],['A']
1934,['A'],['A']
1935,['B'],['B']
1936,['B'],['B']
1937,['B'],['B']
1938,['B'],['B']
1939,['B'],['B']
1940,['B'],['B']
1941,['A'],['A']
1942,['A'],['A']
1943,['A'],['A']
1944,['B'],['B']
1945,['A'],['A']
1946,['B'],['B']
1947,['A'],['A']
1948,['B'],['B']
1949,['B'],['B']
1950,['A'],['A']
1951,['A'],['A']
1952,['A'],['A']
1953,['B'],['B']
1954,['B'],['B']
1955,['B'],['B']
1956,['B'],['B']
1957,['A'],['A']
1958,['B'],['B']
1959,['A'],['A']
1960,['B'],['B']
1961,['A'],['A']
1962,['B'],['B']
1963,['A'],['A']
1964,['B'],['B']
1965,['A'],['A']
1966,['A'],['A']
1967,['B'],['B']
1968,['A'],['A']
1969,['A'],['A']
1970,['A'],['A']
1971,['B'],['B']
1972,['A'],['A']
1973,['B'],['B']
1974,['A'],['A']
1975,['B'],['B']
1976,['A'],['A']
1977,['A'],['A']
1978,['B'],['B']
1979,['A'],['A']
1980,['B'],['B']
1981,['B'],['B']
1982,['B'],['B']
1983,['B'],['B']
1984,['A'],['A']
1985,['A'],['A']
1986,['B'],['B']
1987,['B'],['B']
1988,['A'],['A']
1989,['B'],['B']
1990,['A'],['A']
1991,['A'],['A']
1992,['A'],['A']
1993,['A'],['A']
1994,['B'],['B']
1995,['B'],['B']
1996,['A'],['A']
1997,['A'],['A']
1998,['A'],['A']
1999,['A'],['A']
2000,['A'],['A']
2001,['A'],['A']
2002,['B'],['B']
2003,['A'],['A']
2004,['B'],['B']
2005,['A'],['A']
2006,['A'],['A']
2007,['A'],['A']
2008,['A'],['A']
2009,['B'],['B']
2010,['B'],['B']
2011,['B'],['B']
2012,['B'],['B']
2013,['B'],['B']
2014,['A'],['A']
2015,['B'],['B']
2016,['A'],['A']
2017,['B'],['B']
2018,['B'],['B']
2019,['B'],['B']
2020,['A'],['A']
2021,['B'],['B']
2022,['A'],['A']
2023,['A'],['A']
2024,['A'],['A']
2025,['A'],['A']
2026,['A'],['A']
2027,['A'],['A']
2028,['A'],['A']
2029,['A'],['A']
2030,['B'],['B']
2031,['A'],['A']
2032,['A'],['A']
2033,['A'],['A']
2034,['A'],['A']
2035,['B'],['B']
2036,['B'],['B']
2037,['A'],['A']
2038,['B'],['B']
2039,['B'],['B']
2040,['B'],['B']
2041,['B'],['B']
2042,['A'],['A']
2043,['B'],['B']
2044,['B'],['B']
2045,['B'],['B']
2046,['B'],['B']
2047,['A'],['A']
2048,['A'],['A']
2049,['A'],['A']
2050,['A'],['A']
2051,['B'],['B']
2052,['A'],['A']
2053,['B'],['B']
2054,['A'],['A']
2055,['A'],['A']
2056,['B'],['B']
2057,['B'],['B']
2058,['B'],['B']
2059,['B'],['B']
2060,['B'],['B']
2061,['A'],['A']
2062,['B'],['B']
2063,['B'],['B']
2064,['B'],['B']
2065,['B'],['B']
2066,['B'],['B']
2067,['B'],['B']
2068,['B'],['B']
2069,['B'],['B']
2070,['A'],['A']
2071,['B'],['B']
2072,['A'],['A']
2073,['B'],['B']
2074,['B'],['B']
2075,['B'],['B']
2076,['B'],['B']
2077,['B'],['B']
2078,['B'],['B']
2079,['B'],['B']
2080,['A'],['A']
2081,['B'],['B']
2082,['B'],['B']
2083,['A'],['A']
2084,['B'],['B']
2085,['A'],['A']
2086,['A'],['A']
2087,['B'],['B']
2088,['A'],['A']
2089,['B'],['B']
2090,['B'],['B']
2091,['A'],['A']
2092,['A'],['A']
2093,['A'],['A']
2094,['A'],['A']
2095,['A'],['A']
2096,['B'],['B']
2097,['B'],['B']
2098,['A'],['A']
2099,['A'],['A']
2100,['B'],['B']
2101,['A'],['A']
2102,['B'],['B']
2103,['A'],['A']
2104,['A'],['A']
2105,['A'],['A']
2106,['A'],['A']
2107,['A'],['A']
2108,['A'],['A']
2109,['B'],['B']
2110,['A'],['A']
2111,['A'],['A']
2112,['A'],['A']
2113,['B'],['B']
2114,['A'],['A']
2115,['B'],['B']
2116,['A'],['A']
2117,['A'],['A']
2118,['A'],['A']
2119,['B'],['B']
2120,['A'],['A']
2121,['B'],['B']
2122,['B'],['B']
2123,['A'],['A']
2124,['A'],['A']
2125,['A'],['A']
2126,['B'],['B']
2127,['B'],['B']
2128,['B'],['B']
2129,['A'],['A']
2130,['B'],['B']
2131,['A'],['A']
2132,['A'],['A']
2133,['A'],['A']
2134,['B'],['B']
2135,['B'],['B']
2136,['B'],['B']
2137,['A'],['A']
2138,['A'],['A']
2139,['A'],['A']
2140,['A'],['A']
2141,['A'],['A']
2142,['B'],['B']
2143,['A'],['A']
2144,['A'],['A']
2145,['B'],['B']
2146,['B'],['B']
2147,['A'],['A']
2148,['B'],['B']
2149,['A'],['A']
2150,['B'],['B']
2151,['A'],['A']
2152,['B'],['B']
2153,['B'],['B']
2154,['A'],['A']
2155,['B'],['B']
2156,['A'],['A']
2157,['B'],['B']
2158,['B'],['B']
2159,['B'],['B']
2160,['A'],['A']
2161,['B'],['B']
2162,['A'],['A']
2163,['A'],['A']
2164,['B'],['B']
2165,['B'],['B']
2166,['B'],['B']
2167,['A'],['A']
2168,['A'],['A']
2169,['A'],['A']
2170,['B'],['B']
2171,['A'],['A']
2172,['A'],['A']
2173,['A'],['A']
2174,['B'],['B']
2175,['B'],['B']
2176,['B'],['B']
2177,['B'],['B']
2178,['A'],['A']
2179,['B'],['B']
2180,['A'],['A']
2181,['B'],['B']
2182,['A'],['A']
2183,['A'],['A']
2184,['A'],['A']
2185,['A'],['A']
2186,['B'],['B']
2187,['B'],['B']
2188,['B'],['B']
2189,['B'],['B']
2190,['B'],['B']
2191,['B'],['B']
2192,['A'],['A']
2193,['B'],['B']
2194,['B'],['B']
2195,['B'],['B']
2196,['B'],['B']
2197,['A'],['A']
2198,['A'],['A']
2199,['A'],['A']
2200,['B'],['B']
2201,['B'],['B']
2202,['A'],['A']
2203,['A'],['A']
2204,['A'],['A']
2205,['B'],['B']
2206,['B'],['B']
2207,['B'],['B']
2208,['A'],['A']
2209,['A'],['A']
2210,['B'],['B']
2211,['A'],['A']
2212,['A'],['A']
2213,['A'],['A']
2214,['A'],['A']
2215,['A'],['A']
2216,['A'],['A']
2217,['B'],['B']
2218,['A'],['A']
2219,['A'],['A']
2220,['A'],['A']
2221,['A'],['A']
2222,['B'],['B']
2223,['A'],['A']
2224,['B'],['B']
2225,['B'],['B']
2226,['B'],['B']
2227,['B'],['B']
2228,['A'],['A']
2229,['B'],['B']
2230,['B'],['B']
2231,['B'],['B']
2232,['A'],['A']
2233,['B'],['B']
2234,['B'],['B']
2235,['B'],['B']
2236,['A'],['A']
2237,['B'],['B']
2238,['A'],['A']
2239,['B'],['B']
2240,['B'],['B']
2241,['A'],['A']
2242,['B'],['B']
2243,['A'],['A']
2244,['A'],['A']
2245,['B'],['B']
2246,['B'],['B']
2247,['A'],['A']
2248,['A'],['A']
2249,['A'],['A']
2250,['A'],['A']
2251,['B'],['B']
2252,['A'],['A']
2253,['A'],['A']
2254,['A'],['A']
2255,['B'],['B']
2256,['B'],['B']
2257,['A'],['A']
2258,['B'],['B']
2259,['A'],['A']
2260,['B'],['B']
2261,['B'],['B']
2262,['A'],['A']
2263,['B'],['B']
2264,['B'],['B']
2265,['A'],['A']
2266,['B'],['B']
2267,['B'],['B']
2268,['B'],['B']
2269,['B'],['B']
2270,['A'],['A']
2271,['A'],['A']
2272,['A'],['A']
2273,['A'],['A']
2274,['B'],['B']
2275,['A'],['A']
2276,['A'],['A']
2277,['A'],['A']
2278,['A'],['A']
2279,['A'],['A']
2280,['A'],['A']
2281,['B'],['B']
2282,['A'],['A']
2283,['B'],['B']
2284,['B'],['B']
2285,['A'],['A']
2286,['A'],['A']
2287,['B'],['B']
2288,['A'],['A']
2289,['A'],['A']
2290,['A'],['A']
2291,['B'],['B']
2292,['B'],['B']
2293,['B'],['B']
2294,['B'],['B']
2295,['B'],['B']
2296,['B'],['B']
2297,['A'],['A']
2298,['A'],['A']
2299,['A'],['A']
2300,['A'],['A']
2301,['A'],['A']
2302,['B'],['B']
2303,['B'],['B']
2304,['B'],['B']
2305,['B'],['B']
2306,['B'],['B']
2307,['A'],['A']
2308,['B'],['B']
2309,['A'],['A']
2310,['B'],['B']
2311,['B'],['B']
2312,['A'],['A']
2313,['A'],['A']
2314,['A'],['A']
2315,['B'],['B']
2316,['A'],['A']
2317,['B'],['B']
2318,['B'],['B']
2319,['B'],['B']
2320,['B'],['B']
2321,['B'],['B']
2322,['B'],['B']
2323,['A'],['A']
2324,['A'],['A']
2325,['B'],['B']
2326,['A'],['A']
2327,['B'],['B']
2328,['B'],['B']
2329,['B'],['B']
2330,['A'],['A']
2331,['A'],['A']
2332,['A'],['A']
2333,['A'],['A']
2334,['A'],['A']
2335,['A'],['A']
2336,['A'],['A']
2337,['B'],['B']
2338,['A'],['A']
2339,['B'],['B']
2340,['B'],['B']
2341,['B'],['B']
2342,['B'],['B']
2343,['A'],['A']
2344,['B'],['B']
2345,['A'],['A']
2346,['B'],['B']
2347,['B'],['B']
2348,['B'],['B']
2349,['B'],['B']
2350,['B'],['B']
2351,['A'],['A']
2352,['A'],['A']
2353,['A'],['A']
2354,['A'],['A']
2355,['A'],['A']
2356,['A'],['A']
2357,['A'],['A']
2358,['B'],['B']
2359,['A'],['A']
2360,['A'],['A']
2361,['A'],['A']
2362,['A'],['A']
2363,['A'],['A']
2364,['B'],['B']
2365,['A'],['A']
2366,['B'],['B']
2367,['A'],['A']
2368,['B'],['B']
2369,['B'],['B']
2370,['A'],['A']
2371,['A'],['A']
2372,['A'],['A']
2373,['A'],['A']
2374,['B'],['B']
2375,['A'],['A']
2376,['A'],['A']
2377,['A'],['A']
2378,['B'],['B']
2379,['B'],['B']
2380,['B'],['B']
2381,['B'],['B']
2382,['B'],['B']
2383,['A'],['A']
2384,['A'],['A']
2385,['A'],['A']
2386,['A'],['A']
2387,['A'],['A']
2388,['B'],['B']
2389,['B'],['B']
2390,['B'],['B']
2391,['A'],['A']
2392,['B'],['B']
2393,['A'],['A']
2394,['A'],['A']
2395,['B'],['B']
2396,['B'],['B']
2397,['A'],['A']
2398,['A'],['A']
2399,['B'],['B']
2400,['A'],['A']
2401,['A'],['A']
2402,['B'],['B']
2403,['B'],['B']
2404,['A'],['A']
2405,['A'],['A']
2406,['B'],['B']
2407,['B'],['B']
2408,['A'],['A']
2409,['A'],['A']
2410,['A'],['A']
2411,['A'],['A']
2412,['B'],['B']
2413,['A'],['A']
2414,['B'],['B']
2415,['A'],['A']
2416,['B'],['B']
2417,['A'],['A']
2418,['A'],['A']
2419,['A'],['A']
2420,['A'],['A']
2421,['B'],['B']
2422,['A'],['A']
2423,['A'],['A']
2424,['A'],['A']
2425,['A'],['A']
2426,['A'],['A']
2427,['B'],['B']
2428,['B'],['B']
2429,['A'],['A']
2430,['A'],['A']
2431,['B'],['B']
2432,['B'],['B']
2433,['A'],['A']
2434,['A'],['A']
2435,['A'],['A']
2436,['B'],['B']
2437,['A'],['A']
2438,['B'],['B']
2439,['A'],['A']
2440,['B'],['B']
2441,['B'],['B']
2442,['A'],['A']
2443,['A'],['A']
2444,['B'],['B']
2445,['A'],['A']
2446,['B'],['B']
2447,['A'],['A']
2448,['A'],['A']
2449,['A'],['A']
2450,['B'],['B']
2451,['A'],['A']
2452,['B'],['B']
2453,['B'],['B']
2454,['A'],['A']
2455,['B'],['B']
2456,['A'],['A']
2457,['A'],['A']
2458,['A'],['A']
2459,['B'],['B']
2460,['A'],['A']
2461,['B'],['B']
2462,['A'],['A']
2463,['A'],['A']
2464,['A'],['A']
2465,['A'],['A']
2466,['A'],['A']
2467,['B'],['B']
2468,['B'],['B']
2469,['A'],['A']
2470,['B'],['B']
2471,['B'],['B']
2472,['B'],['B']
2473,['A'],['A']
2474,['B'],['B']
2475,['A'],['A']
2476,['A'],['A']
2477,['B'],['B']
2478,['B'],['B']
2479,['B'],['B']
2480,['B'],['B']
2481,['B'],['B']
2482,['A'],['A']
2483,['B'],['B']
2484,['B'],['B']
2485,['B'],['B']
2486,['B'],['B']
2487,['A'],['A']
2488,['A'],['A']
2489,['B'],['B']
2490,['A'],['A']
2491,['A'],['A']
2492,['B'],['B']
2493,['B'],['B']
2494,['A'],['A']
2495,['A'],['A']
2496,['A'],['A']
2497,['A'],['A']
2498,['B'],['B']
2499,['A'],['A']
2500,['A'],['A']
2501,['B'],['B']
2502,['B'],['B']
2503,['B'],['B']
2504,['B'],['B']
2505,['B'],['B']
2506,['A'],['A']
2507,['A'],['A']
2508,['B'],['B']
2509,['B'],['B']
2510,['B'],['B']
2511,['B'],['B']
2512,['A'],['A']
2513,['B'],['B']
2514,['A'],['A']
2515,['A'],['A']
2516,['B'],['B']
2517,['A'],['A']
2518,['B'],['B']
2519,['A'],['A']
2520,['B'],['B']
2521,['B'],['B']
2522,['B'],['B']
2523,['B'],['B']
2524,['A'],['A']
2525,['A'],['A']
2526,['B'],['B']
2527,['A'],['A']
2528,['A'],['A']
2529,['B'],['B']
2530,['B'],['B']
2531,['B'],['B']
2532,['A'],['A']
2533,['A'],['A']
2534,['B'],['B']
2535,['A'],['A']
2536,['B'],['B']
2537,['B'],['B']
2538,['A'],['A']
2539,['B'],['B']
2540,['B'],['B']
2541,['B'],['B']
2542,['B'],['B']
2543,['B'],['B']
2544,['A'],['A']
2545,['A'],['A']
2546,['B'],['B']
2547,['B'],['B']
2548,['A'],['A']
2549,['A'],['A']
2550,['A'],['A']
2551,['A'],['A']
2552,['A'],['A']
2553,['B'],['B']
2554,['B'],['B']
2555,['A'],['A']
2556,['B'],['B']
2557,['B'],['B']
2558,['A'],['A']
2559,['B'],['B']
2560,['A'],['A']
2561,['A'],['A']
2562,['A'],['A']
2563,['B'],['B']
2564,['B'],['B']
2565,['B'],['B']
2566,['B'],['B']
2567,['B'],['B']
2568,['A'],['A']
2569,['B'],['B']
2570,['B'],['B']
2571,['B'],['B']
2572,['B'],['B']
2573,['A'],['A']
2574,['B'],['B']
2575,['A'],['A']
2576,['A'],['A']
2577,['B'],['B']
2578,['A'],['A']
2579,['B'],['B']
2580,['B'],['B']
2581,['A'],['A']
2582,['B'],['B']
2583,['B'],['B']
2584,['B'],['B']
2585,['A'],['A']
2586,['A'],['A']
2587,['A'],['A']
2588,['A'],['A']
2589,['B'],['B']
2590,['A'],['A']
2591,['A'],['A']
2592,['B'],['B']
2593,['A'],['A']
2594,['B'],['B']
2595,['A'],['A']
2596,['A'],['A']
2597,['B'],['B']
2598,['A'],['A']
2599,['B'],['B']
2600,['A'],['A']
2601,['B'],['B']
2602,['A'],['A']
2603,['B'],['B']
2604,['A'],['A']
2605,['A'],['A']
2606,['A'],['A']
2607,['A'],['A']
2608,['B'],['B']
2609,['A'],['A']
2610,['A'],['A']
2611,['B'],['B']
2612,['B'],['B']
2613,['A'],['A']
2614,['A'],['A']
2615,['B'],['B']
2616,['B'],['B']
2617,['A'],['A']
2618,['B'],['B']
2619,['A'],['A']
2620,['B'],['B']
2621,['A'],['A']
2622,['A'],['A']
2623,['B'],['B']
2624,['B'],['B']
2625,['A'],['A']
2626,['A'],['A']
2627,['B'],['B']
2628,['B'],['B']
2629,['B'],['B']
