Time (s),A,B,Z
2320000.0,0.0,0.1439615623056476,0.1439615623056476
2340000.0,0.0,0.14510788560401988,0.14510788560401988
2360000.0,0.0,0.146252673857882,0.146252673857882
2380000.0,0.0,0.14739592912281585,0.14739592912281585
2400000.0,0.0,0.14853765345165093,0.14853765345165093
2420000.0,0.0,0.14967784889446778,0.14967784889446778
2440000.0,0.0,0.1508165174986016,0.1508165174986016
2460000.0,0.0,0.15195366130864618,0.15195366130864618
2480000.0,0.0,0.15308928236645702,0.15308928236645702
2500000.0,0.0,0.15422338271115588,0.15422338271115588
2520000.0,0.0,0.15535596437913346,0.15535596437913346
2540000.0,0.0,0.15648702940405368,0.15648702940405368
2560000.0,0.0,0.15761657981685728,0.15761657981685728
2580000.0,0.0,0.1587446176457652,0.1587446176457652
2600000.0,0.0,0.15987114491628263,0.15987114491628263
2620000.0,0.0,0.16099616365120217,0.16099616365120217
2640000.0,0.0,0.1621196758706076,0.1621196758706076
2660000.0,0.0,0.16324168359187807,0.16324168359187807
2680000.0,0.0,0.16436218882969067,0.16436218882969067
2700000.0,0.0,0.16548119359602498,0.16548119359602498
2720000.0,0.0,0.1665986999001664,0.1665986999001664
2740000.0,0.0,0.1677147097487094,0.1677147097487094
2760000.0,0.0,0.16882922514556153,0.16882922514556153
2780000.0,0.0,0.16994224809194713,0.16994224809194713
2800000.0,0.0,0.1710537805864103,0.1710537805864103
2820000.0,0.0,0.17216382462481916,0.17216382462481916
2840000.0,0.0,0.1732723822003691,0.1732723822003691
2860000.0,0.0,0.17437945530358645,0.17437945530358645
2880000.0,0.0,0.17548504592233194,0.17548504592233194
2900000.0,0.0,0.17658915604180425,0.17658915604180425
2920000.0,0.0,0.17769178764454396,0.17769178764454396
2940000.0,0.0,0.17879294271043666,0.17879294271043666
2960000.0,0.0,0.17989262321671662,0.17989262321671662
2980000.0,0.0,0.18099083113797043,0.18099083113797043
3000000.0,0.0,0.1820875684461406,0.1820875684461406
3020000.0,0.0,0.18318283711052896,0.18318283711052896
3040000.0,0.0,0.18427663909780012,0.18427663909780012
3060000.0,0.0,0.18536897637198535,0.18536897637198538
3080000.0,0.0,0.18645985089448558,0.18645985089448558
3100000.0,0.0,0.18754926462407562,0.18754926462407562
3120000.0,0.0,0.18863721951690682,0.18863721951690682
3140000.0,0.0,0.1897237175265114,0.1897237175265114
3160000.0,0.0,0.19080876060380547,0.1908087606038055
3180000.0,0.0,0.19189235069709265,0.19189235069709268
3200000.0,0.0,0.19297448975206766,0.19297448975206766
3220000.0,0.0,0.19405517971181963,0.19405517971181963
3240000.0,0.0,0.19513442251683577,0.19513442251683577
3260000.0,0.0,0.1962122201050046,0.1962122201050046
3280000.0,0.0,0.19728857441162007,0.19728857441162007
3300000.0,0.0,0.19836348736938392,0.19836348736938395
3320000.0,0.0,0.19943696090841045,0.19943696090841048
3340000.0,0.0,0.2005089969562288,0.2005089969562288
3360000.0,0.0,0.2015795974377873,0.2015795974377873
3380000.0,0.0,0.20264876427545642,0.20264876427545642
3400000.0,0.0,0.20371649938903247,0.20371649938903244
3420000.0,0.0,0.20478280469574084,0.20478280469574084
3440000.0,0.0,0.20584768211023974,0.20584768211023974
3460000.0,0.0,0.2069111335446232,0.20691113354462318
3480000.0,0.0,0.20797316090842488,0.20797316090842488
3500000.0,0.0,0.20903376610862157,0.20903376610862157
3520000.0,0.0,0.2100929510496362,0.2100929510496362
3540000.0,0.0,0.21115071763334148,0.21115071763334148
3560000.0,0.0,0.2122070677590634,0.21220706775906342
3580000.0,0.0,0.21326200332358447,0.21326200332358447
3600000.0,0.0,0.21431552622114736,0.21431552622114733
3620000.0,0.0,0.21536763834345807,0.21536763834345807
3640000.0,0.0,0.2164183415796893,0.21641834157968934
3660000.0,0.0,0.21746763781648415,0.21746763781648418
3680000.0,0.0,0.21851552893795934,0.21851552893795934
3700000.0,0.0,0.2195620168257082,0.21956201682570817
3720000.0,0.0,0.22060710335880473,0.22060710335880473
3740000.0,0.0,0.22165079041380675,0.22165079041380675
3760000.0,0.0,0.22269307986475884,0.22269307986475884
3780000.0,0.0,0.22373397358319635,0.22373397358319635
3800000.0,0.0,0.22477347343814824,0.22477347343814824
3820000.0,0.0,0.22581158129614065,0.22581158129614065
3840000.0,0.0,0.22684829902120052,0.22684829902120052
3860000.0,0.0,0.22788362847485844,0.22788362847485846
3880000.0,0.0,0.2289175715161521,0.2289175715161521
3900000.0,0.0,0.22995013000163,0.22995013000163
3920000.0,0.0,0.23098130578535447,0.23098130578535447
3940000.0,0.0,0.23201110071890496,0.232011100718905
3960000.0,0.0,0.23303951665138156,0.23303951665138156
3980000.0,0.0,0.23406655542940824,0.23406655542940824
4000000.0,0.0,0.23509221889713605,0.23509221889713608
4020000.0,0.0,0.23611650889624647,0.23611650889624647
4040000.0,0.0,0.23713942726595516,0.23713942726595513
4060000.0,0.0,0.23816097584301443,0.23816097584301446
4080000.0,0.0,0.23918115646171723,0.23918115646171723
4100000.0,0.0,0.2401999709539001,0.2401999709539001
4120000.0,0.0,0.24121742114894684,0.24121742114894684
4140000.0,5.551115123125783e-17,0.24223350887379103,0.24223350887379108
4160000.0,5.551115123125783e-17,0.2432482359529201,0.2432482359529202
4180000.0,1.1102230246251565e-16,0.2442616042083784,0.24426160420837842
4200000.0,1.1102230246251565e-16,0.2452736154597701,0.2452736154597702
4220000.0,1.6653345369377348e-16,0.2462842715242629,0.24628427152426305
4240000.0,2.7755575615628914e-16,0.24729357421659126,0.24729357421659148
4260000.0,3.885780586188048e-16,0.24830152534905914,0.2483015253490594
4280000.0,6.106226635438361e-16,0.24930812673154412,0.24930812673154457
4300000.0,8.326672684688674e-16,0.2503133801714996,0.25031338017150023
4320000.0,1.2212453270876722e-15,0.2513172874739592,0.2513172874739601
4340000.0,1.7763568394002505e-15,0.25231985044153893,0.25231985044154026
4360000.0,2.609024107869118e-15,0.25332107087444133,0.2533210708744433
4380000.0,3.7192471324942744e-15,0.2543209505704579,0.25432095057046067
4400000.0,5.2735593669694936e-15,0.255319491324973,0.2553194913249769
4420000.0,7.549516567451064e-15,0.25631669493096654,0.25631669493097214
4440000.0,1.071365218763276e-14,0.25731256317901785,0.25731256317902584
4460000.0,1.5154544286133387e-14,0.258307097857308,0.25830709785731926
4480000.0,2.1316282072803006e-14,0.2593003007516237,0.25930030075163946
4500000.0,2.9976021664879227e-14,0.2602921736453605,0.26029217364538265
4520000.0,4.196643033083092e-14,0.26128271831952554,0.2612827183195565
4540000.0,5.850875339774575e-14,0.26227193655274106,0.26227193655278425
4560000.0,8.132383655379272e-14,0.26325983012124765,0.2632598301213076
4580000.0,1.1268763699945339e-13,0.2642464007989074,0.2642464007989903
4600000.0,1.5565326805244695e-13,0.26523165035720664,0.265231650357321
4620000.0,2.142730437526552e-13,0.26621558056525974,0.26621558056541694
4640000.0,2.9409807922320397e-13,0.2671981931898123,0.2671981931900278
4660000.0,4.0228931297292547e-13,0.26817948999524355,0.2681794899955379
4680000.0,5.486167076185211e-13,0.26915947274357044,0.2691594727439714
4700000.0,7.457923167919489e-13,0.2701381431944503,0.2701381431949946
4720000.0,1.0108025527699738e-12,0.27111550310518395,0.27111550310592075
4740000.0,1.3658518760450988e-12,0.27209155423071907,0.2720915542317133
4760000.0,1.8400836410137345e-12,0.2730662983236535,0.2730662983249911
4780000.0,2.4716340085717547e-12,0.2740397371342378,0.27403973713603214
4800000.0,3.3102409702223667e-12,0.27501187241037905,0.2750118724127789
4820000.0,4.420575017149986e-12,0.2759827058976436,0.27598270590084417
4840000.0,5.886457987713811e-12,0.2769522393392604,0.2769522393435166
4860000.0,7.816247649117258e-12,0.2779204744761239,0.2779204744817679
4880000.0,1.0349610057858172e-11,0.2788874130467972,0.27888741305426046
4900000.0,1.3666179299320902e-11,0.2798530567875158,0.2798530567973575
4920000.0,1.7996104606510244e-11,0.28081740743218964,0.2808174074451321
4940000.0,2.3633650592103095e-11,0.28178046671240686,0.281780466729381
4960000.0,3.0953961616120296e-11,0.28274223635743734,0.2827422363796393
4980000.0,4.0434045001092045e-11,0.28370271809423464,0.2837027181231974
5000000.0,5.267886127313659e-11,0.2846619136474401,0.2846619136851233
5020000.0,6.845335409622066e-11,0.2856198247393855,0.28561982478828724
5040000.0,8.872275136795338e-11,0.2865764530900963,0.28657645315339314
5060000.0,1.1470124849921604e-10,0.28753180041729454,0.28753180049901556
5080000.0,1.4791284863591159e-10,0.2884858684364021,0.2884858685416442
5100000.0,1.9026524800125344e-10,0.289438658860544,0.2894386589957391
5120000.0,2.441406521391798e-10,0.29039017340055073,0.2903901735737953
5140000.0,3.1250629861645507e-10,0.2913404137649622,0.29134041398642285
5160000.0,3.9904896054210326e-10,0.29228938166003027,0.2922893819424414
5180000.0,5.083387599746914e-10,0.29323707878972183,0.2932370791489968
5200000.0,6.460266210872589e-10,0.29418350685572225,0.2941835073116985
5220000.0,8.190834677179737e-10,0.29512866755743783,0.2951286681347863
5240000.0,1.0360882707338703e-09,0.29607256259199954,0.2960725633213305
5260000.0,1.3075743265922313e-09,0.29701519365426554,0.2970151945734704
5280000.0,1.646444369729494e-09,0.29795656243682445,0.29795656359269995
5300000.0,2.0684673973647705e-09,0.29889667062999814,0.29889667208020754
5320000.0,2.5928716951284514e-09,0.2998355199218452,0.2998355217372819
5340000.0,3.243050661350111e-09,0.3007731119981638,0.300773114265792
5360000.0,4.047401802598216e-09,0.3017094485424945,0.30170945136875693
5380000.0,5.040320938398679e-09,0.3026445312361232,0.3026445347510186
5400000.0,6.263378093951388e-09,0.30357836175808495,0.303578366120037
5420000.0,7.766704612777175e-09,0.3045109417851659,0.304510947186824
5440000.0,9.610626905409703e-09,0.30544227299190707,0.30544227966704224
5460000.0,1.186758513682662e-08,0.30637235705060706,0.30637236528229217
5480000.0,1.4624381816652487e-08,0.30730119563132485,0.3073012057616166
5500000.0,1.7984812583637932e-08,0.30822879040188356,0.30822880284325915
5520000.0,2.207273536170007e-08,0.3091551430278724,0.3091551582767081
5540000.0,2.7035644778461432e-08,0.31008025517265037,0.31008027382507547
5560000.0,3.3048825787140856e-08,0.31100412849734926,0.3110041512678538
5580000.0,4.032016964750085e-08,0.3119267646608762,0.3119267924041058
5600000.0,4.9095746690319686e-08,0.31284816531991677,0.3128481990561492
5620000.0,5.966624083697525e-08,0.3137683321289384,0.31376837307380234
5640000.0,7.237436400187036e-08,0.3146872667401929,0.31468731633926605
5660000.0,8.762338205015041e-08,0.3156049708037193,0.3156050307727264
5680000.0,1.0588689841606325e-07,0.31652144596734744,0.3165215183387717
5700000.0,1.277200586957683e-07,0.31743669387670037,0.31743678105372586
5720000.0,1.5377235590419147e-07,0.3183507161751974,0.31835082099401363
5740000.0,1.8480223629158132e-07,0.3192635145040572,0.31926364030568205
5760000.0,2.2169372576597013e-07,0.32017509050230086,0.3201752412152179
5780000.0,2.654753175623803e-07,0.32108544580675424,0.3210856260418111
5800000.0,3.1734138872252515e-07,0.3219945820520518,0.3219947972112327
5820000.0,3.7867643382094585e-07,0.32290250087063865,0.32290275727150497
5840000.0,4.51082435126704e-07,0.32380920389277423,0.32380950891056515
5860000.0,5.36409713869368e-07,0.32471469274653453,0.32471505497613296
5880000.0,6.367916392524542e-07,0.32561896905781573,0.3256193984980179
5900000.0,7.546836018890168e-07,0.3265220344503367,0.32652254271311354
5920000.0,8.929066931950835e-07,0.3274238905456416,0.32742449109335137
5940000.0,1.0546965645841233e-06,0.32832453896310365,0.32832524737690494
5960000.0,1.2437579789970066e-06,0.3292239813199275,0.3292248156029528
5980000.0,1.464325602495986e-06,0.3301222192311519,0.3301232001503368
6000000.0,1.7212316231196567e-06,0.3310192543096533,0.33102040578046804
6020000.0,2.019980823220191e-06,0.3319150881661479,0.33191643768485807
6040000.0,2.3668337730264888e-06,0.3328097224091954,0.3328113015376774
6060000.0,2.7688988522567293e-06,0.33370315864520106,0.33370500355376037
6080000.0,3.2342338495694456e-06,0.33459539847841935,0.33459755055250523
6100000.0,3.7719579304984485e-06,0.33548644351095647,0.33548895002813583
6120000.0,4.3923748060392676e-06,0.336376295342773,0.33637921022681405
6140000.0,5.107107974522407e-06,0.3372649555716871,0.3372683402311175
6160000.0,5.929248950042876e-06,0.33815242579337734,0.3381563500524118
6180000.0,6.8735194288516155e-06,0.33903870760138566,0.3390432507316707
6200000.0,7.956448382029357e-06,0.33992380258711963,0.33992905444931254
6220000.0,9.196565098512632e-06,0.3408077123398562,0.3408137746446421
6240000.0,1.0614609234071981e-05,0.34169043844674385,0.3416974261454948
6260000.0,1.2233758950652707e-05,0.34257198249280607,0.34258002530869963
6280000.0,1.4079878257078349e-05,0.3434523460609433,0.34346159017198075
6300000.0,1.6181784682156586e-05,0.3443315307319367,0.3443421406179292
6320000.0,1.8571538428713286e-05,0.34520953808445054,0.3452216985506768
6340000.0,2.1284754166572828e-05,0.34608636969503515,0.3461002880859024
6360000.0,2.436093662944172e-05,0.3469620271381294,0.3469779357548029
6380000.0,2.7843841177155326e-05,0.347836511986064,0.3478546707226458
6400000.0,3.178186047686493e-05,0.3487098258090644,0.34873052502251045
6420000.0,3.622843843953394e-05,0.34958197017525305,0.3496055338048065
6440000.0,4.1242512523076424e-05,0.35045294665065263,0.3504797356031347
6460000.0,4.688898547861031e-05,0.3513227567991887,0.3513531726170254
6480000.0,5.3239227572610126e-05,0.3521914021826925,0.3522258910120552
6500000.0,6.037161026345439e-05,0.35305888436090405,0.35309794123780086
6520000.0,6.837207224541508e-05,0.3539252048914745,0.3539693783640416
6540000.0,7.733471869691977e-05,0.3547903653299693,0.3548402624355671
6560000.0,8.73624544824314e-05,0.35565436722987076,0.3557106588458846
6580000.0,9.856765195687123e-05,0.3565172121425808,0.3565806387300546
6600000.0,0.00011107285390848931,0.35737890161742414,0.3574502793768033
6620000.0,0.00012501151205279726,0.35823943720165063,0.3583196646599819
6640000.0,0.00014052876134978964,0.35909882044043806,0.3591888854893492
6660000.0,0.00015778223026874372,0.35995705287689517,0.36005804028056004
6680000.0,0.00017694288695840887,0.3608141360520646,0.3609272354441345
6700000.0,0.00019819592110664752,0.3616700715049249,0.36179658589307295
6720000.0,0.0002217416610816314,0.3625248607723942,0.36266621556866474
6740000.0,0.00024779652574757893,0.36337850538933214,0.36353625798391287
6760000.0,0.000276594010133302,0.3642310068885434,0.36440685678386653
6780000.0,0.0003083857039066218,0.36508236680077966,0.36527816632201654
6800000.0,0.0003434423413731791,0.36593258665474326,0.366150352251771
6820000.0,0.00038205488147102784,0.366781667977089,0.3670235921318753
6840000.0,0.00042453561597821654,0.36762961229242774,0.36789807604449953
6860000.0,0.00047121930388660527,0.36847642112332835,0.3687740072245546
6880000.0,0.0005224643296254383,0.36932209599032106,0.36965160269864905
6900000.0,0.0005786538825409138,0.3701666384118999,0.3705310939319367
6920000.0,0.0006401971547580487,0.37101004990452546,0.3714127274809479
6940000.0,0.0007075305542655341,0.37185233198262757,0.3722967656503405
6960000.0,0.0007811189297801113,0.3726934861586082,0.37318348715134403
6980000.0,0.0008614568036598991,0.37353351394284406,0.3740731877595229
7000000.0,0.0009490696088527151,0.37437241684368927,0.3749661809693228
7020000.0,0.0010445149255842168,0.3752101963674781,0.3758627986427251
7040000.0,0.0011483837132160724,0.37604685401852755,0.37676339164918266
7060000.0,0.0012613015324368648,0.3768823912991405,0.37766833049388326
7080000.0,0.0013839297526876404,0.37771680970960786,0.37857800593124813
7100000.0,0.0015169667394809294,0.37855011074821143,0.3794928295604606
7120000.0,0.0016611490160329812,0.3793822959112271,0.3804132343997068
7140000.0,0.0018172523934151807,0.3802133666929264,0.3813396754357104
7160000.0,0.0019860930632273344,0.38104332458558043,0.38227263014505924
7180000.0,0.0021685286466125997,0.3818721710794618,0.3832125989837444
7200000.0,0.002365459193278685,0.38269990766284745,0.38416010584127813
7220000.0,0.0025778281240466105,0.38352653582202145,0.38511569845570787
7240000.0,0.0028066231103429096,0.3843520570412775,0.3860799487858205
7260000.0,0.0030528768839630516,0.3851764728029219,0.3870534533368185
7280000.0,0.003317667970380078,0.3859997845872756,0.3880368334357568
7300000.0,0.0036021213388467976,0.38682199387267746,0.3890307354530602
7320000.0,0.0039074089625434905,0.3876431021354868,0.3900358309664779
7340000.0,0.004234750282070543,0.3884631108500859,0.39105281686391
7360000.0,0.004585412565645985,0.38928202148888247,0.39208241538161326
7380000.0,0.004960711159491482,0.39009983552231264,0.3931253740744127
7400000.0,0.005362009622020936,0.39091655441884376,0.3941824657146636
7420000.0,0.005790719735638217,0.3917321796449763,0.39525448811685976
7440000.0,0.006248301390160416,0.3925467126652471,0.39634226388495825
7460000.0,0.0067362623321423065,0.3933601549422321,0.3974466400796714
7480000.0,0.007256157774666705,0.39417250793654823,0.3985684878031913
7500000.0,0.0078095898624950255,0.39498377310685684,0.39970870169904654
7520000.0,0.008398206987841605,0.3957939519098659,0.4008681993650326
7540000.0,0.009023702952419332,0.3966030458003327,0.402047920677425
7560000.0,0.009687815971862912,0.3974110562310663,0.4032488270249789
7580000.0,0.01039232751908159,0.39821798465293057,0.4044719004515104
7600000.0,0.011139061003601014,0.3990238325148465,0.40571814270617396
7620000.0,0.01192988028448888,0.3998286012637946,0.4069885742008918
7640000.0,0.012766688015004246,0.4006322923448178,0.4082842328747198
7660000.0,0.013651423817704789,0.40143490720102415,0.40960617296530677
7680000.0,0.014586062289348,0.4022364472735891,0.41095546368795854
7700000.0,0.01557261083555056,0.4030369140017581,0.41233318782319806
7720000.0,0.016613107335819666,0.4038363088228495,0.413740440214094
7740000.0,0.017709617640235598,0.4046346331722569,0.4151783261750148
7760000.0,0.01886423289973227,0.4054318884834516,0.4166479598138538
7780000.0,0.020079066732615725,0.4062280761879855,0.4181504622701605
7800000.0,0.021356252230651074,0.40702319771549356,0.4196869598720064
7820000.0,0.022697938808740825,0.407817254493696,0.4212585822147903
7840000.0,0.02410628890290667,0.4086102479484015,0.42286646016557566
7860000.0,0.025583474522006988,0.40940217950350943,0.4245117237969343
7880000.0,0.027131673659250788,0.4101930505810121,0.4261955002546063
7900000.0,0.028753066570302466,0.4109828626009979,0.4279189115636805
7920000.0,0.030449831925397353,0.41177161698165354,0.42968307237831044
7940000.0,0.0322241428435151,0.4125593151392667,0.4314890876803112
7960000.0,0.034078162817330726,0.4133459584882282,0.43333805043231144
7980000.0,0.03601404153819604,0.41413154844103517,0.43523103919139833
8000000.0,0.03803391063100958,0.41491608640829314,0.4371691156894814
8020000.0,0.0401398793093769,0.4156995737987186,0.43915332238685545
8040000.0,0.042334029961922814,0.4164820120191418,0.44118468000564437
8060000.0,0.044618413681129065,0.417263402474509,0.4432641850500349
8080000.0,0.04699504574648211,0.4180437465678851,0.4453928073203787
8100000.0,0.04946590107407173,0.41882304570045614,0.4475714874283677
8120000.0,0.05203290964518209,0.41960130127153195,0.44980113432065155
8140000.0,0.0546979519266545,0.42037851467854837,0.4520826228183172
8160000.0,0.05746285429605502,0.42115468731706995,0.4544167911797235
8180000.0,0.06032938448493819,0.42192982058079265,0.45680443869425114
8200000.0,0.06329924705352719,0.4227039158615459,0.4592463233144597
8220000.0,0.0663740789103549,0.4234769745492952,0.46174315933419685
8240000.0,0.06955544489034143,0.4242489980321452,0.46429561512007916
8260000.0,0.07284483340483872,0.4250199876963414,0.46690431090371354
8280000.0,0.07624365217705531,0.425789944926273,0.469569816641882
8300000.0,0.07975322407622742,0.42655887110447543,0.4722926499518049
8320000.0,0.08337478306360507,0.4273267676116327,0.4750732741283463
8340000.0,0.08710947026324556,0.4280936358265801,0.4779120962499055
8360000.0,0.09095833017017524,0.42885947712630623,0.4808094653794182
8380000.0,0.09492230700828047,0.42962429288595616,0.4837656708667005
8400000.0,0.09900224124980755,0.43038808447883303,0.4867809407580247
8420000.0,0.10319886630798719,0.43115085327640135,0.48985544031854256
8440000.0,0.10751280541377167,0.43191260064828896,0.49298927067280507
8460000.0,0.11194456868720298,0.43267332796228974,0.4961824675682976
8480000.0,0.11649455041334167,0.4334330365843657,0.4994350002665222
8500000.0,0.12116302653206007,0.43419172787865,0.5027467705657482
8520000.0,0.12595015235041618,0.4349494032074489,0.5061176119591643
8540000.0,0.1308559604856382,0.43570606393124434,0.5095472889317427
8560000.0,0.13588035904595647,0.4364617114086965,0.5130354963986266
8580000.0,0.14102313005599798,0.43721634699664624,0.5165818592875278
8600000.0,0.14628392813239421,0.43796997205011756,0.5201859322669857
8620000.0,0.15166227941482324,0.43872258792231955,0.5238471996220737
8640000.0,0.1571575807565942,0.43947419596464976,0.5275650752784903
8660000.0,0.1627690991782908,0.4402247975266955,0.5313389029756206
8680000.0,0.16849597158705026,0.4409743939562374,0.5351679565886207
8700000.0,0.1743372047632793,0.4417229865992508,0.5390514405991292
8720000.0,0.18029167561573917,0.44247057679990887,0.5429884907137299
8740000.0,0.1863581317051422,0.4432171659005849,0.546978174628846
8760000.0,0.19253519203551056,0.44396275524185447,0.5510194929402602
8780000.0,0.19882134811175467,0.44470734616249796,0.555111380195024
8800000.0,0.20521496526116112,0.445450939999503,0.5592527060831145
8820000.0,0.2117142842155611,0.44619353808806683,0.5634422767657041
8840000.0,0.21831742295025047,0.446935141761599,0.5676788363365524
8860000.0,0.2250223787750094,0.4476757523517231,0.5719610684126557
8880000.0,0.2318270306716556,0.44841537118827957,0.5762875978498281
8900000.0,0.23872914187201644,0.44915399959932845,0.5806569925786131
