Time (s),dose,MCU_SEFI,SRAM_SEL,LREG_SEGR,MCU_SEL,DOSE (rad)
198950.0,,5.490219519937726e-07,5.62386858438674e-05,5.138492616560317e-08,5.8236733263938876e-05,3.9940395734220675e-05
199009.0,,4.553108336516104e-07,4.646697430829852e-05,4.3349318552236334e-08,4.812212883397892e-05,3.1915526520772526e-05
199070.0,,3.783140575707104e-07,3.8466080928720384e-05,3.664982185012492e-08,3.983988571254109e-05,2.5540295110179897e-05
199129.0,,3.146102981601791e-07,3.186968889773446e-05,3.1023015933932507e-08,3.301102329219939e-05,2.044410034073675e-05
199190.0,,2.619379357529359e-07,2.64348442231974e-05,2.6298168223495545e-08,2.7384208106471208e-05,1.6375884205770933e-05
199249.0,,2.1869149348482072e-07,2.1988382660998703e-05,2.2357285452595113e-08,2.2780321310447354e-05,1.3152567498519975e-05
199310.0,,1.830200975331631e-07,1.8333711058457393e-05,1.905443734364561e-08,1.899594940959439e-05,1.0587578855856867e-05
199369.0,,1.5347080939517854e-07,1.5316943780085252e-05,1.627390911841824e-08,1.5871860332697303e-05,8.538296286047705e-06
199430.0,,1.2906488891837032e-07,1.2834026609627599e-05,1.3939642182417114e-08,1.3300395009388796e-05,6.906139713552213e-06
199490.0,,1.0887980138068007e-07,1.0787665910533258e-05,1.1977247824684457e-08,1.1180872786380584e-05,5.6044404127690734e-06
199549.0,,9.215943428631454e-08,9.098402163708348e-06,1.0324891164681083e-08,9.431062402633264e-06,4.564551703255446e-06
199610.0,,7.823595458843704e-08,7.69650659507426e-06,8.926268242300476e-09,7.978792708130252e-06,3.7293078623345966e-06
199669.0,,6.666728554872078e-08,6.53562917953875e-06,7.745121687907005e-09,6.776095521691544e-06,3.0597706192629226e-06
199730.0,,5.703502163318278e-08,5.572263381549777e-06,6.745688324059712e-09,5.777937010316038e-06,2.5217250049118005e-06
199789.0,,4.8968259708454226e-08,4.7680950529294336e-06,5.895216373129605e-09,4.9446519547312735e-06,2.086640584661946e-06
199850.0,,4.2225253921499346e-08,4.098035284255821e-06,5.17300956977737e-09,4.2502701004808235e-06,1.7352993781414039e-06
199909.0,,3.659557649050152e-08,3.5403474217776175e-06,4.560652065180733e-09,3.6722888287605836e-06,1.4517217600410476e-06
199970.0,,3.184587802965858e-08,3.0712566374829573e-06,4.036134350221726e-09,3.186086876174747e-06,1.2202551951000106e-06
200030.0,,2.786050700812759e-08,2.6788105825089945e-06,3.5894718658368065e-09,2.779291215656334e-06,1.032206552179556e-06
200089.0,,2.4392072415390944e-08,2.3382544970713156e-06,3.195044500224625e-09,2.4262534793354656e-06,8.736743388056962e-07
200329.0,,1.5260786371039177e-08,1.4472249714250826e-06,2.1234358945550214e-09,1.5024022463917528e-06,4.838599988418335e-07
200570.0,,1.0399058591485535e-08,9.77311013399274e-07,1.524989271014166e-09,1.015053675414355e-06,2.972839434646164e-07
200810.0,,7.736990209329026e-09,7.2194266216513e-07,1.1853647107810914e-09,7.501756896186692e-07,2.0348229043172302e-07
201050.0,,6.225024356760642e-09,5.776869169158209e-07,9.884874055717426e-10,6.005563442490592e-07,1.5337830784852363e-07
201289.0,,5.360471694137578e-09,4.954625998279937e-07,8.760549949034448e-10,5.153100754916291e-07,1.257182816157742e-07
201529.0,,4.891709160565238e-09,4.508892427152823e-07,8.177982321379963e-10,4.6915815239892834e-07,1.1070425624156311e-07
201770.0,,4.6904475958807346e-09,4.316106814579408e-07,7.979299491969275e-10,4.492910397094582e-07,1.0364140070180273e-07
202010.0,,4.689982592521209e-09,4.3123758696780435e-07,8.08151564844874e-10,4.490885827742651e-07,1.022087233767505e-07
202249.0,,4.8550168667712175e-09,4.464144272262745e-07,8.440268109062676e-10,4.6507788355845314e-07,1.0524847123600121e-07
202489.0,,5.175274514409593e-09,4.7617144525198675e-07,9.047361236752544e-10,4.962694166651089e-07,1.123986349988825e-07
202730.0,,5.64727625107031e-09,5.202135994589156e-07,9.89943073268391e-10,5.423689892559062e-07,1.236105170181679e-07
202970.0,,6.278383855557027e-09,5.792810869579298e-07,1.10095620556712e-09,6.041627293676785e-07,1.3917523643443638e-07
203210.0,,7.083242907519993e-09,6.548191851044371e-07,1.2400835640388025e-09,6.831720034754598e-07,1.5964314469511684e-07
203449.0,,8.077576825849414e-09,7.483958156348323e-07,1.4096142738228008e-09,7.810456105854955e-07,1.856648010148064e-07
203689.0,,9.279688415477508e-09,8.618405361972178e-07,1.6121249345588056e-09,8.997058778304173e-07,2.180250398788182e-07
203930.0,,1.0710409869661076e-08,9.97239994646979e-07,1.8504838075433315e-09,1.0413442052695969e-06,2.576446960221943e-07
204170.0,,1.2390763656331237e-08,1.1567164032860233e-06,2.1274721993874713e-09,1.2081895139855126e-06,3.0551823698127846e-07
204409.0,,1.4330080275151826e-08,1.3412931092512559e-06,2.443875148476339e-09,1.401321178799269e-06,3.6235771157402224e-07
204649.0,,1.6544160296399808e-08,1.5526129075772886e-06,2.801511045808289e-09,1.6224665041202708e-06,4.290951716885007e-07
204890.0,,1.9041550237159218e-08,1.791630151348342e-06,3.2010035010796555e-09,1.8726321567021251e-06,5.064752007794405e-07
205130.0,,2.1813880501268732e-08,2.0576721755090894e-06,3.6403188998616124e-09,2.151121122971914e-06,5.947102632450134e-07
205370.0,,2.485208020087017e-08,2.3499803979468565e-06,4.11742229005007e-09,2.457145167960955e-06,6.939445708080444e-07
205609.0,,2.8125371919753814e-08,2.6656827390682284e-06,4.6270152788438034e-09,2.7877018329192716e-06,8.035402584500331e-07
205849.0,,3.1603934157483094e-08,3.0019647880859522e-06,5.1641454131349846e-09,3.1398470752477234e-06,9.227794614200597e-07
206090.0,,3.524996252424174e-08,3.3552080871499306e-06,5.722809901241892e-09,3.5097931175547593e-06,1.0505593187062435e-06
206330.0,,3.901024787723879e-08,3.7202650788637635e-06,6.294850008399085e-09,3.892148889952543e-06,1.185103502740812e-06
206569.0,,4.281558688517146e-08,4.090392544006562e-06,6.869910912615162e-09,4.2798499288821805e-06,1.3238994794482478e-06
206809.0,,4.6600028850613696e-08,4.459121627021793e-06,7.438358655773328e-09,4.666117171589202e-06,1.4643858847406665e-06
207050.0,,5.03236021462718e-08,4.822487493564717e-06,7.994607827352246e-09,5.046793474931494e-06,1.6048503289204018e-06
207290.0,,5.3886167842572684e-08,5.170629068851871e-06,8.524216173251545e-09,5.411543518478959e-06,1.7412012533938192e-06
207530.0,,5.7263098138228815e-08,5.501040064968283e-06,9.024093458889824e-09,5.757736636086868e-06,1.8721274590381622e-06
207769.0,,6.038376819329555e-08,5.806709935477997e-06,9.48435622619039e-09,6.0780227362616624e-06,1.994507048408801e-06
208009.0,,6.320523939864585e-08,6.083331392181184e-06,9.899242201702006e-09,6.3678839726588455e-06,2.106256564771875e-06
208250.0,,6.570297024002366e-08,6.328405011221027e-06,1.026566400425004e-08,6.624697186683587e-06,2.2060280742821913e-06
208490.0,,6.784278853474934e-08,6.538494710519311e-06,1.0579066964563797e-08,6.8448581259860945e-06,2.29211435857597e-06
208729.0,,6.964120425138091e-08,6.715152309656106e-06,1.084224620397546e-08,7.029990105930057e-06,2.3648898386198403e-06
208969.0,,7.108959256505716e-08,6.8574762462738496e-06,1.1054231745948214e-08,7.179146101979208e-06,2.4237736015928378e-06
209210.0,,7.219266473983234e-08,6.965887771071557e-06,1.121592277887407e-08,7.2927658454036345e-06,2.4687737837646656e-06
209450.0,,7.296535027690437e-08,7.041825562637081e-06,1.1329623667747929e-08,7.3723557549030304e-06,2.5003660618799184e-06
209690.0,,7.344624551088896e-08,7.0890663193685965e-06,1.1401043826483391e-08,7.421873101562281e-06,2.520042869569247e-06
209929.0,,7.366113178240883e-08,7.110136737725392e-06,1.1433952742136433e-08,7.443965380174427e-06,2.528812749743882e-06
210169.0,,7.364405729437004e-08,7.108384035018749e-06,1.1433269095178806e-08,7.442140125625926e-06,2.528053212416241e-06
210410.0,,7.34327115280628e-08,7.087517056732878e-06,1.1404444495995847e-08,7.420284182159555e-06,2.5193109770862933e-06
210650.0,,7.306742643637962e-08,7.05150850377089e-06,1.1353266149754674e-08,7.382560732394441e-06,2.504254164081911e-06
210889.0,,7.257567334287746e-08,7.003064464121414e-06,1.1283708655302487e-08,7.3318059722628435e-06,2.4840257909428337e-06
211129.0,,7.199821650643995e-08,6.9462010231021425e-06,1.1201610697521462e-08,7.272228411522605e-06,2.4603160296134005e-06
211370.0,,7.136895822858103e-08,6.884256696118353e-06,1.1111852041687337e-08,7.20732658521031e-06,2.4345274648797892e-06
211610.0,,7.071369394345585e-08,6.819770527219118e-06,1.1018158068316042e-08,7.139761226567065e-06,2.4077239463492623e-06
211850.0,,7.006420040046313e-08,6.755868560371451e-06,1.0925113525120112e-08,7.07280794688134e-06,2.3812066764599552e-06
212089.0,,6.943268287122731e-08,6.693749702511829e-06,1.0834504047838957e-08,7.0077230706383874e-06,2.355470915950163e-06
212329.0,,6.885086260912442e-08,6.636531408576326e-06,1.0750917296155342e-08,6.94777296918135e-06,2.331801925467938e-06
212570.0,,6.832992220615906e-08,6.58530986515904e-06,1.0675996568723804e-08,6.894106151768767e-06,2.3106434186951423e-06
212810.0,,6.809501114843286e-08,6.562215126425317e-06,1.0642188614822814e-08,6.869908968116811e-06,2.301112760561026e-06
213049.0,,6.762560470122887e-08,6.5160719104207544e-06,1.0574590636511214e-08,6.821563229023155e-06,2.2820878931600466e-06
213289.0,,6.734000241864581e-08,6.48800036231953e-06,1.0533435265721793e-08,6.792151869202521e-06,2.2705253495833313e-06
213530.0,,6.71687358205524e-08,6.471168012182672e-06,1.0508746298477283e-08,6.774516177944523e-06,2.26359632182796e-06
213770.0,,6.712371371629095e-08,6.466743326083294e-06,1.0502254973047705e-08,6.769880324377528e-06,2.2617754186716095e-06
214010.0,,6.718371162678737e-08,6.472639820189223e-06,1.05109054169058e-08,6.776058228245707e-06,2.2642020666845313e-06
214249.0,,6.734740124065671e-08,6.488727551478429e-06,1.0534501686362205e-08,6.792913764907571e-06,2.2708247666495055e-06
214489.0,,6.76183574853764e-08,6.5153595565433544e-06,1.0573546555761843e-08,6.820816874555433e-06,2.281794371257681e-06
214730.0,,6.798987555365076e-08,6.551879547897371e-06,1.0627053117897297e-08,6.859080029675528e-06,2.29684938350951e-06
214970.0,,6.844560168174467e-08,6.5966832918607815e-06,1.0692639661041512e-08,6.906022516156984e-06,2.3153390881357616e-06
215209.0,,6.898036782047334e-08,6.649266428568399e-06,1.0769530983208714e-08,6.961115983293895e-06,2.337066871947047e-06
215449.0,,6.957858458994747e-08,6.708100008031819e-06,1.0855449156121737e-08,7.022758547625629e-06,2.361412576168854e-06
215690.0,,7.021578671127126e-08,6.770781357143535e-06,1.094684322313971e-08,7.088432819165921e-06,2.387391137205181e-06
215930.0,,7.088128665481186e-08,6.836262106583783e-06,1.1042140069996537e-08,7.157040283765408e-06,2.4145744433541177e-06
216170.0,,7.15388510551481e-08,6.900979183134863e-06,1.1136109696810373e-08,7.224847526886903e-06,2.441485317654124e-06
216409.0,,7.216871690310796e-08,6.962988503876639e-06,1.1225883739902485e-08,7.2898172811758665e-06,2.467312048700881e-06
216649.0,,7.273344560882523e-08,7.018604579547852e-06,1.1306072854001066e-08,7.348087560573364e-06,2.490511680662129e-06
216890.0,,7.31978046541675e-08,7.064357323819686e-06,1.1371608943543952e-08,7.396021912101686e-06,2.509624396077219e-06
217130.0,,7.352437999212174e-08,7.096560884873451e-06,1.1417114965406808e-08,7.429757684685864e-06,2.523096944429996e-06
217369.0,,7.36746625827114e-08,7.11142195371176e-06,1.1437047922785025e-08,7.445319512750455e-06,2.5293321946097377e-06
217609.0,,7.360674469217137e-08,7.104813914422514e-06,1.1425374427938062e-08,7.4383828103163455e-06,2.5266005443341955e-06
217850.0,,7.328158689077909e-08,7.072895660553357e-06,1.1376463822093805e-08,7.404922323490865e-06,2.513306393441242e-06
218090.0,,7.26614286131226e-08,7.0119586176764355e-06,1.1284821585877373e-08,7.3410517849042554e-06,2.4879340177889345e-06
218330.0,,7.171305332183588e-08,6.918749782741651e-06,1.1145570322927436e-08,7.243362719967541e-06,2.449192145814256e-06
218569.0,,7.04051900715245e-08,6.790219599969232e-06,1.0954043224178434e-08,7.108660287659727e-06,2.3959197679031544e-06
218809.0,,6.872918993285044e-08,6.62555620962025e-06,1.0708795637918592e-08,6.936095308780826e-06,2.3279362111842067e-06
219050.0,,6.66677077518705e-08,6.423109303653286e-06,1.0407010806341913e-08,6.723940519782122e-06,2.2447712545114353e-06
219290.0,,6.422388841390308e-08,6.183258604709239e-06,1.0048769079040231e-08,6.472596821431623e-06,2.146852103607523e-06
219529.0,,6.141465072839792e-08,5.907751671891339e-06,9.636072997950435e-09,6.18389921497892e-06,2.0352176597145297e-06
219769.0,,5.827098362603439e-08,5.599728625050013e-06,9.172913553329745e-09,5.861142564880844e-06,1.9115094403013156e-06
220010.0,,5.484610855327372e-08,5.264513706900141e-06,8.666516406034781e-09,5.5099106944421686e-06,1.7782560455660167e-06
220250.0,,5.116999556631802e-08,4.905157012296548e-06,8.1206526515284e-09,5.133404839107581e-06,1.637074905408807e-06
220490.0,,4.7334686688681024e-08,4.530770270996892e-06,7.548337194807684e-09,4.741177025881663e-06,1.4919279566074927e-06
220729.0,,4.338593102506358e-08,4.14592370066432e-06,6.955792524735384e-09,4.338020460144686e-06,1.3449193831744828e-06
220969.0,,3.9408405099905244e-08,3.7589602830685067e-06,6.355193034815646e-09,3.93267977489415e-06,1.1995048935318475e-06
221210.0,,3.5477079665712955e-08,3.3772364631026166e-06,5.757474912120665e-09,3.532864308623579e-06,1.0586083589243911e-06
221450.0,,3.1654865419824225e-08,3.006893990676027e-06,5.17197866385112e-09,3.1450090839146118e-06,9.245452455054617e-07
221689.0,,2.8005595526148418e-08,2.6541174512098304e-06,4.608442519926959e-09,2.775591696562319e-06,7.994838902444326e-07
221929.0,,2.4588365462773323e-08,2.3245793876603105e-06,4.076174611781256e-09,2.4305507622190787e-06,6.852325159397372e-07
222170.0,,2.142576065833556e-08,2.020385422328498e-06,3.579056244855801e-09,2.1120876755642653e-06,5.82219041954272e-07
222410.0,,1.856269695492798e-08,1.7457509151489717e-06,3.1246965370630142e-09,1.82461033153471e-06,4.914766333291711e-07
222650.0,,1.599918081508952e-08,1.5005441508567886e-06,2.7138046580619977e-09,1.5679738948497962e-06,4.1249756409431783e-07
222889.0,,1.374077744477562e-08,1.2851508914793201e-06,2.348064785992992e-09,1.3425739964043936e-06,3.44917544474001e-07
223129.0,,1.1785183724371798e-08,1.0991909967234813e-06,2.0279794907561894e-09,1.1480035155239202e-06,2.8810919835210763e-07
223370.0,,1.0115202191059084e-08,9.408648568059093e-07,1.7516333158329482e-09,9.823694794541183e-07,2.410262143744133e-07
223610.0,,8.709948711095496e-09,8.080340558015709e-07,1.5164336071689335e-09,8.434244853093708e-07,2.0257426264488527e-07
223849.0,,7.54831553856445e-09,6.985550110826353e-07,1.3196450259794918e-09,7.289159206259151e-07,1.7172225257901126e-07
224089.0,,6.608145963153266e-09,6.102050002123201e-07,1.1582163228430782e-09,6.365086203580209e-07,1.4748838730770672e-07
224330.0,,5.867732922439324e-09,5.4082756723904e-07,1.0289877340967373e-09,5.63936753985954e-07,1.2898850391927466e-07
224570.0,,5.3104976155604145e-09,4.887732191732887e-07,9.29456803235203e-10,5.094641051328571e-07,1.1555700139386324e-07
224810.0,,4.925252216130048e-09,4.529243346067583e-07,8.577696159212994e-10,4.719088201356652e-07,1.0675403194038357e-07
225049.0,,4.710551180266692e-09,4.3310459457874746e-07,8.133778101037286e-10,4.510693307150878e-07,1.024835810082945e-07
