Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
3600.0,0.0,-0.1634756771846013,0.0,0.0,0.0,0.0,0.0,0.0,-0.1634756771846013,0.0,0.0,0.0,0.0,0.0,0.0,-0.1634756771846013
3659.0,0.0,-0.1635588690440781,0.0,0.0,0.0,0.0,0.0,0.0,-0.1635588690440781,0.0,0.0,0.0,0.0,0.0,0.0,-0.1635588690440781
3720.0,0.0,-0.1636281764555686,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636281764555686,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636281764555686
3780.0,0.0,-0.1636897641783791,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636897641783791,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636897641783791
3839.0,0.0,-0.1637417659157019,0.0,0.0,0.0,0.0,0.0,0.0,-0.1637417659157019,0.0,0.0,0.0,0.0,0.0,0.0,-0.1637417659157019
3900.0,0.0,-0.1637855427288605,0.0,0.0,0.0,0.0,0.0,0.0,-0.1637855427288605,0.0,0.0,0.0,0.0,0.0,0.0,-0.1637855427288605
3959.0,0.0,-0.1638242810776525,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638242810776525,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638242810776525
4020.0,0.0,-0.163856278243885,0.0,0.0,0.0,0.0,0.0,0.0,-0.163856278243885,0.0,0.0,0.0,0.0,0.0,0.0,-0.163856278243885
4079.0,0.0,-0.1638844654310516,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638844654310516,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638844654310516
4140.0,0.0,-0.1639076536621851,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639076536621851,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639076536621851
