Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,0.9989293922080257,0.9989293922080257,0.9989293922080257,0.0,0.0,0.980077729592939,0.9989293922080257,0.0,0.9989293922080257,0.980077729592939,0.9989293922080257,0.9989293922080257,0.9989293922080257,0.9989293922080257,0.9989293922080257,0.9989293922080257
120.0,0.9983422507924592,0.9983422507924592,0.9983422507924592,0.0,0.0,0.9961906023207455,0.9983422507924592,0.0,0.9983422507924592,0.9961906023207455,0.9983422507924592,0.9983422507924592,0.9983422507924592,0.9983422507924592,0.9983422507924592,0.9983422507924592
179.0,0.9976382265038535,0.9976382265038535,0.9976382265038535,0.0,0.0,0.997476189658198,0.9976382265038535,0.0,0.9976382265038535,0.997476189658198,0.9976382265038535,0.9976382265038535,0.9976382265038535,0.9976382265038535,0.9976382265038535,0.9976382265038535
240.0,0.9968131682972644,0.9968131682972644,0.9968131682972644,0.0,0.0,0.9968051453285108,0.9968131682972644,0.0,0.9968131682972644,0.9968051453285108,0.9968131682972644,0.9968131682972644,0.9968131682972644,0.9968131682972644,0.9968131682972644,0.9968131682972644
299.0,0.9957383877770825,0.9957383877770825,0.9957383877770825,0.0,0.0,0.995738221244103,0.9957383877770825,0.0,0.9957383877770825,0.995738221244103,0.9957383877770825,0.9957383877770825,0.9957383877770825,0.9957383877770825,0.9957383877770825,0.9957383877770825
360.0,0.9943935665768175,0.9943935665768175,0.9943935665768175,0.0,0.0,0.9943935651942559,0.9943935665768175,0.0,0.9943935665768175,0.9943935651942559,0.9943935665768175,0.9943935665768175,0.9943935665768175,0.9943935665768175,0.9943935665768175,0.9943935665768175
419.0,0.9925745100559643,0.9925745100559644,0.9925745100559643,0.0,0.0,0.9925745100536648,0.9925745100559643,0.0,0.9925745100559644,0.9925745100536648,0.9925745100559643,0.9925745100559643,0.9925745100559643,0.9925745100559643,0.9925745100559643,0.9925745100559644
480.0,0.9902810326824123,0.9902810326824123,0.9902810326824123,0.0,0.0,0.9902810326824115,0.9902810326824123,0.0,0.9902810326824123,0.9902810326824115,0.9902810326824123,0.9902810326824123,0.9902810326824123,0.9902810326824123,0.9902810326824123,0.9902810326824123
540.0,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.0,0.0,0.9872567905921902,0.9872567905921902,0.0,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.9872567905921902,0.9872567905921902
599.0,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.0,0.0,0.9835685308222591,0.9835685308222591,0.0,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.9835685308222591,0.9835685308222591
660.0,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.0,0.0,0.9792264869490666,0.9792264869490666,0.0,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.9792264869490666,0.9792264869490666
719.0,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.0,0.0,0.9740410379018068,0.9740410379018068,0.0,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.9740410379018068,0.9740410379018068
780.0,0.9684400765508459,0.968440076550846,0.9684400765508459,0.0,0.0,0.9684400765508459,0.9684400765508459,0.0,0.968440076550846,0.9684400765508459,0.9684400765508459,0.9684400765508459,0.9684400765508459,0.9684400765508459,0.9684400765508459,0.968440076550846
