Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
1740.0,0.0,0.127790987159437,0.0,1.0,0.8370098440096778,0.0,0.0,1.0,0.127790987159437,0.0,0.0,0.0,0.0,0.0,0.0,0.127790987159437
1799.0,0.0,0.1316310166853334,0.0,1.0,0.8460761095015152,0.0,0.0,1.0,0.1316310166853334,0.0,0.0,0.0,0.0,0.0,0.0,0.1316310166853334
1860.0,0.0,0.1350185945182221,0.0,1.0,0.8536777150158648,0.0,0.0,1.0,0.1350185945182221,0.0,0.0,0.0,0.0,0.0,0.0,0.1350185945182221
1919.0,0.0,0.1382008332779191,0.0,1.0,0.8604940091301828,0.0,0.0,1.0,0.1382008332779191,0.0,0.0,0.0,0.0,0.0,0.0,0.1382008332779191
1980.0,0.0,0.1409889949902535,0.0,1.0,0.866217057028051,0.0,0.0,1.0,0.1409889949902535,0.0,0.0,0.0,0.0,0.0,0.0,0.1409889949902535
2039.0,0.0,0.1435939640801673,0.0,1.0,0.8713605587223888,0.0,0.0,1.0,0.1435939640801673,0.0,0.0,0.0,0.0,0.0,0.0,0.1435939640801673
2100.0,0.0,0.145863356814573,0.0,1.0,0.8756857376798501,0.0,0.0,1.0,0.145863356814573,0.0,0.0,0.0,0.0,0.0,0.0,0.145863356814573
2160.0,0.0,0.1479733917747351,0.0,1.0,0.8795805145548119,0.0,0.0,1.0,0.1479733917747351,0.0,0.0,0.0,0.0,0.0,0.0,0.1479733917747351
2219.0,0.0,0.149835875178808,0.0,1.0,0.8829193267322429,0.0,0.0,1.0,0.149835875178808,0.0,0.0,0.0,0.0,0.0,0.0,0.149835875178808
2280.0,0.0,0.1514760635342089,0.0,1.0,0.8857842951281346,0.0,0.0,1.0,0.1514760635342089,0.0,0.0,0.0,0.0,0.0,0.0,0.1514760635342089
2339.0,0.0,0.1529911859067614,0.0,1.0,0.8883693319453199,0.0,0.0,1.0,0.1529911859067614,0.0,0.0,0.0,0.0,0.0,0.0,0.1529911859067614
2400.0,0.0,0.1542957840403497,0.0,1.0,0.8905486816140323,0.0,0.0,1.0,0.1542957840403497,0.0,0.0,0.0,0.0,0.0,0.0,0.1542957840403497
2459.0,0.0,0.1554960704933105,0.0,1.0,0.8925164629519031,0.0,0.0,1.0,0.1554960704933105,0.0,0.0,0.0,0.0,0.0,0.0,0.1554960704933105
2520.0,0.0,0.1565268085002492,0.0,1.0,0.8941782322974905,0.0,0.0,1.0,0.1565268085002492,0.0,0.0,0.0,0.0,0.0,0.0,0.1565268085002492
2579.0,0.0,0.1574711631551857,0.0,1.0,0.8956783990386415,0.0,0.0,1.0,0.1574711631551857,0.0,0.0,0.0,0.0,0.0,0.0,0.1574711631551857
2640.0,0.0,0.1582796057165772,0.0,1.0,0.8969460485557861,0.0,0.0,1.0,0.1582796057165772,0.0,0.0,0.0,0.0,0.0,0.0,0.1582796057165772
2700.0,0.0,0.1590178085559941,0.0,1.0,0.8980904977627029,0.0,0.0,1.0,0.1590178085559941,0.0,0.0,0.0,0.0,0.0,0.0,0.1590178085559941
2759.0,0.0,0.159657929940369,0.0,1.0,0.8990731001630209,0.0,0.0,1.0,0.159657929940369,0.0,0.0,0.0,0.0,0.0,0.0,0.159657929940369
2820.0,0.0,0.1602124880306007,0.0,1.0,0.8999172891874775,0.0,0.0,1.0,0.1602124880306007,0.0,0.0,0.0,0.0,0.0,0.0,0.1602124880306007
2879.0,0.0,0.1607163967798506,0.0,1.0,0.9006789686280385,0.0,0.0,1.0,0.1607163967798506,0.0,0.0,0.0,0.0,0.0,0.0,0.1607163967798506
2940.0,0.0,0.1611445189507102,0.0,1.0,0.90132231632787,0.0,0.0,1.0,0.1611445189507102,0.0,0.0,0.0,0.0,0.0,0.0,0.1611445189507102
