time,rx-seu,rx-sefi,tx-seu,tx-sefi,gps-seu,gps-sefi,prop-seu,prop-segr,gyro-seu,supply-seu,supply-segr
5.687427645288261,1.89460579498186e-05,2.2108093419825463e-06,1.0777581224536648e-05,2.573648266027048e-06,1.796123456376423e-05,1.1246330583005022e-06,2.0318051586700722e-05,2.972738277744595e-07,9.887857801108711e-06,2.9723119009921404e-05,2.3357358315941366e-07
5.690206066219032,1.894176524427225e-05,2.2104856939302475e-06,1.0774038453881264e-05,2.573327989246482e-06,1.7957256625206915e-05,1.1243466675088683e-06,2.0314662364669517e-05,2.972368304259377e-07,9.884753436753466e-06,2.971879630531409e-05,2.3352966643482405e-07
5.692984487149803,1.8937511188536205e-05,2.2101649512443987e-06,1.077052770195066e-05,2.5730105852377155e-06,1.7953314495657912e-05,1.1240628579492258e-06,2.031130359042537e-05,2.972001649309508e-07,9.881677113545167e-06,2.9714512403952253e-05,2.3348614455503337e-07
5.695762908080574,1.893329577393026e-05,2.209847113503433e-06,1.0767048958311448e-05,2.5726960536464046e-06,1.7949408167256156e-05,1.1237816289700145e-06,2.030797525893413e-05,2.9716383124856316e-07,9.878628822756887e-06,2.9710267300242472e-05,2.334430174464564e-07
5.698541329011345,1.8929118991853054e-05,2.209532180289598e-06,1.0763602212625351e-05,2.5723843941214205e-06,1.7945537632211928e-05,1.1235029799255995e-06,2.0304677365207267e-05,2.9712782933820954e-07,9.87560855574121e-06,2.9706060988641993e-05,2.3340028503617486e-07
5.701319749942116,1.8924980833782057e-05,2.2092201511889556e-06,1.076018745464919e-05,2.572075606314838e-06,1.7941702882806876e-05,1.1232269101762706e-06,2.030140990430186e-05,2.970921591596952e-07,9.872616303930205e-06,2.9701893463658753e-05,2.3335794725193818e-07
5.704098170872887,1.892088129127354e-05,2.208911025791392e-06,1.075680467423485e-05,2.571769689881935e-06,1.7937903911394066e-05,1.1229534190882356e-06,2.029817287132062e-05,2.970568206731959e-07,9.869652058835444e-06,2.9697764719851266e-05,2.3331600402216308e-07
5.706876591803658,1.8916820355962577e-05,2.2086048036906064e-06,1.0753453861329243e-05,2.571466644481199e-06,1.793414071039787e-05,1.122682506033624e-06,2.0294966261411852e-05,2.970218138392574e-07,9.86671581204793e-06,2.9693674751828713e-05,2.3327445527593298e-07
5.709655012734429,1.8912798019563013e-05,2.20830148448411e-06,1.0750135005974296e-05,2.5711664697743222e-06,1.7930413272313973e-05,1.122414170390486e-06,2.0291790069769457e-05,2.9698713861879596e-07,9.863807555238084e-06,2.968962355425093e-05,2.3323330094299877e-07
5.7124334336652,1.8908814273867452e-05,2.2080010677732357e-06,1.0746848098306893e-05,2.5708691654261966e-06,1.7926721589709416e-05,1.1221484115427855e-06,2.0288644291632937e-05,2.9695279497309807e-07,9.860927280155752e-06,2.968561112182832e-05,2.3319254095377788e-07
