time_s,alt_km,lat_deg,lon_deg
75.00520869504828,1.0418113626892624,0.0,0.0
76.00527814431558,1.0557021808584526,0.0,0.0
77.0053475935829,1.0695929990276427,0.0,0.0
78.00541704285021,1.0834838171968328,0.0,0.0
79.00548649211751,1.097374635366023,0.0,0.0
80.00555594138483,1.111265453535213,0.0,0.0
81.00562539065214,1.1251562717044032,0.0,0.0
82.00569483991944,1.1390470898735936,0.0,0.0
83.00576428918676,1.1529379080427837,0.0,0.0
84.00583373845407,1.1668287262119739,0.0,0.0
85.00590318772137,1.180719544381164,0.0,0.0
86.00597263698869,1.1946103625503541,0.0,0.0
87.006042086256,1.2085011807195443,0.0,0.0
88.0061115355233,1.2223919988887344,0.0,0.0
89.00618098479062,1.2362828170579248,0.0,0.0
90.00625043405793,1.2501736352271149,0.0,0.0
91.00631988332525,1.264064453396305,0.0,0.0
92.00638933259255,1.2779552715654952,0.0,0.0
93.00645878185986,1.2918460897346853,0.0,0.0
94.00652823112718,1.3057369079038754,0.0,0.0
95.00659768039448,1.3196277260730656,0.0,0.0
96.00666712966179,1.333518544242256,0.0,0.0
97.00673657892911,1.347409362411446,0.0,0.0
98.00680602819641,1.3613001805806362,0.0,0.0
99.00687547746372,1.3751909987498263,0.0,0.0
100.00694492673104,1.3890818169190164,0.0,0.0
101.00701437599834,1.4029726350882066,0.0,0.0
102.00708382526565,1.4168634532573967,0.0,0.0
103.00715327453297,1.4307542714265868,0.0,0.0
104.00722272380028,1.4446450895957772,0.0,0.0
105.00729217306758,1.4585359077649673,0.0,0.0
106.0073616223349,1.4724267259341575,0.0,0.0
107.00743107160221,1.4863175441033476,0.0,0.0
108.00750052086951,1.5002083622725377,0.0,0.0
109.00756997013683,1.5140991804417279,0.0,0.0
110.00763941940414,1.527989998610918,0.0,0.0
111.00770886867144,1.5418808167801084,0.0,0.0
112.00777831793876,1.5557716349492985,0.0,0.0
113.00784776720607,1.5696624531184886,0.0,0.0
114.00791721647337,1.5835532712876788,0.0,0.0
115.00798666574069,1.5974440894568689,0.0,0.0
116.008056115008,1.611334907626059,0.0,0.0
117.0081255642753,1.6252257257952492,0.0,0.0
118.00819501354262,1.6391165439644395,0.0,0.0
119.00826446280993,1.6530073621336296,0.0,0.0
120.00833391207723,1.6668981803028198,0.0,0.0
121.00840336134455,1.68078899847201,0.0,0.0
122.00847281061186,1.6946798166412,0.0,0.0
123.00854225987918,1.7085706348103902,0.0,0.0
124.00861170914648,1.7224614529795803,0.0,0.0
125.0086811584138,1.7363522711487707,0.0,0.0
126.00875060768111,1.7502430893179608,0.0,0.0
127.00882005694841,1.764133907487151,0.0,0.0
128.00888950621572,1.778024725656341,0.0,0.0
129.00895895548302,1.7919155438255312,0.0,0.0
130.00902840475035,1.8058063619947213,0.0,0.0
131.00909785401765,1.8196971801639115,0.0,0.0
132.00916730328495,1.8335879983331018,0.0,0.0
133.00923675255228,1.847478816502292,0.0,0.0
134.00930620181958,1.861369634671482,0.0,0.0
135.00937565108688,1.8752604528406722,0.0,0.0
136.0094451003542,1.8891512710098624,0.0,0.0
137.0095145496215,1.9030420891790525,0.0,0.0
138.00958399888881,1.9169329073482426,0.0,0.0
139.00965344815614,1.930823725517433,0.0,0.0
140.00972289742344,1.944714543686623,0.0,0.0
141.00979234669074,1.9586053618558132,0.0,0.0
142.00986179595807,1.9724961800250034,0.0,0.0
143.00993124522537,1.9863869981941935,0.0,0.0
144.0100006944927,2.0002778163633836,0.0,0.0
145.01007014376,2.0141686345325738,0.0,0.0
146.0101395930273,2.028059452701764,0.0,0.0
147.01020904229463,2.041950270870954,0.0,0.0
148.01027849156193,2.055841089040144,0.0,0.0
149.01034794082923,2.0697319072093343,0.0,0.0
150.01041739009656,2.083622725378525,0.0,0.0
151.01048683936386,2.097513543547715,0.0,0.0
152.01055628863116,2.111404361716905,0.0,0.0
153.0106257378985,2.1252951798860953,0.0,0.0
154.0106951871658,2.1391859980552854,0.0,0.0
155.0107646364331,2.1530768162244756,0.0,0.0
156.01083408570042,2.1669676343936657,0.0,0.0
157.01090353496772,2.180858452562856,0.0,0.0
158.01097298423502,2.194749270732046,0.0,0.0
159.01104243350235,2.208640088901236,0.0,0.0
160.01111188276965,2.222530907070426,0.0,0.0
161.01118133203695,2.2364217252396164,0.0,0.0
162.01125078130428,2.2503125434088065,0.0,0.0
163.01132023057158,2.2642033615779966,0.0,0.0
164.01138967983889,2.278094179747187,0.0,0.0
165.0114591291062,2.2919849979163773,0.0,0.0
166.01152857837351,2.3058758160855675,0.0,0.0
167.01159802764082,2.3197666342547576,0.0,0.0
168.01166747690814,2.3336574524239477,0.0,0.0
169.01173692617544,2.347548270593138,0.0,0.0
170.01180637544275,2.361439088762328,0.0,0.0
171.01187582471007,2.375329906931518,0.0,0.0
172.01194527397737,2.3892207251007083,0.0,0.0
173.01201472324468,2.4031115432698984,0.0,0.0
174.012084172512,2.4170023614390885,0.0,0.0
175.0121536217793,2.4308931796082787,0.0,0.0
176.0122230710466,2.444783997777469,0.0,0.0
177.01229252031393,2.458674815946659,0.0,0.0
178.01236196958124,2.4725656341158495,0.0,0.0
179.01243141884856,2.4864564522850396,0.0,0.0
180.01250086811586,2.5003472704542298,0.0,0.0
181.01257031738317,2.51423808862342,0.0,0.0
182.0126397666505,2.52812890679261,0.0,0.0
183.0127092159178,2.5420197249618,0.0,0.0
184.0127786651851,2.5559105431309903,0.0,0.0
185.01284811445242,2.5698013613001804,0.0,0.0
186.01291756371972,2.5836921794693706,0.0,0.0
187.01298701298703,2.5975829976385607,0.0,0.0
188.01305646225435,2.611473815807751,0.0,0.0
189.01312591152166,2.625364633976941,0.0,0.0
190.01319536078896,2.639255452146131,0.0,0.0
191.01326481005628,2.6531462703153212,0.0,0.0
192.01333425932359,2.667037088484512,0.0,0.0
193.0134037085909,2.680927906653702,0.0,0.0
194.01347315785821,2.694818724822892,0.0,0.0
195.01354260712552,2.708709542992082,0.0,0.0
196.01361205639282,2.7226003611612724,0.0,0.0
197.01368150566014,2.7364911793304625,0.0,0.0
198.01375095492745,2.7503819974996526,0.0,0.0
199.01382040419475,2.7642728156688428,0.0,0.0
200.01388985346208,2.778163633838033,0.0,0.0
201.01395930272938,2.792054452007223,0.0,0.0
202.01402875199668,2.805945270176413,0.0,0.0
203.014098201264,2.8198360883456033,0.0,0.0
204.0141676505313,2.8337269065147934,0.0,0.0
205.0142370997986,2.8476177246839836,0.0,0.0
206.01430654906594,2.8615085428531737,0.0,0.0
207.01437599833324,2.8753993610223643,0.0,0.0
208.01444544760056,2.8892901791915544,0.0,0.0
209.01451489686787,2.9031809973607445,0.0,0.0
210.01458434613517,2.9170718155299347,0.0,0.0
211.0146537954025,2.930962633699125,0.0,0.0
212.0147232446698,2.944853451868315,0.0,0.0
213.0147926939371,2.958744270037505,0.0,0.0
214.01486214320443,2.972635088206695,0.0,0.0
215.01493159247173,2.9865259063758853,0.0,0.0
216.01500104173903,3.0004167245450755,0.0,0.0
217.01507049100636,3.0143075427142656,0.0,0.0
218.01513994027366,3.0281983608834557,0.0,0.0
219.01520938954096,3.042089179052646,0.0,0.0
220.01527883880829,3.055979997221836,0.0,0.0
221.0153482880756,3.0698708153910266,0.0,0.0
222.0154177373429,3.0837616335602167,0.0,0.0
223.01548718661022,3.097652451729407,0.0,0.0
224.01555663587752,3.111543269898597,0.0,0.0
225.01562608514482,3.125434088067787,0.0,0.0
226.01569553441215,3.1393249062369772,0.0,0.0
227.01576498367945,3.1532157244061674,0.0,0.0
228.01583443294675,3.1671065425753575,0.0,0.0
229.01590388221408,3.1809973607445476,0.0,0.0
230.01597333148138,3.1948881789137378,0.0,0.0
231.01604278074868,3.208778997082928,0.0,0.0
232.016112230016,3.222669815252118,0.0,0.0
233.0161816792833,3.236560633421308,0.0,0.0
234.0162511285506,3.2504514515904983,0.0,0.0
235.01632057781794,3.264342269759689,0.0,0.0
236.01639002708524,3.278233087928879,0.0,0.0
237.01645947635254,3.292123906098069,0.0,0.0
238.01652892561987,3.3060147242672593,0.0,0.0
239.01659837488717,3.3199055424364494,0.0,0.0
240.01666782415447,3.3337963606056396,0.0,0.0
241.0167372734218,3.3476871787748297,0.0,0.0
242.0168067226891,3.36157799694402,0.0,0.0
243.01687617195643,3.37546881511321,0.0,0.0
244.01694562122373,3.3893596332824,0.0,0.0
245.01701507049103,3.40325045145159,0.0,0.0
246.01708451975836,3.4171412696207804,0.0,0.0
247.01715396902566,3.4310320877899705,0.0,0.0
248.01722341829296,3.4449229059591606,0.0,0.0
249.0172928675603,3.458813724128351,0.0,0.0
250.0173623168276,3.4727045422975413,0.0,0.0
251.0174317660949,3.4865953604667315,0.0,0.0
252.01750121536222,3.5004861786359216,0.0,0.0
253.01757066462952,3.5143769968051117,0.0,0.0
254.01764011389682,3.528267814974302,0.0,0.0
255.01770956316415,3.542158633143492,0.0,0.0
256.01777901243145,3.556049451312682,0.0,0.0
257.01784846169875,3.5699402694818723,0.0,0.0
258.01791791096605,3.5838310876510624,0.0,0.0
259.0179873602334,3.5977219058202525,0.0,0.0
260.0180568095007,3.6116127239894427,0.0,0.0
261.018126258768,3.625503542158633,0.0,0.0
262.0181957080353,3.639394360327823,0.0,0.0
263.0182651573026,3.653285178497013,0.0,0.0
264.0183346065699,3.6671759966662036,0.0,0.0
265.01840405583727,3.6810668148353938,0.0,0.0
266.01847350510457,3.694957633004584,0.0,0.0
267.01854295437187,3.708848451173774,0.0,0.0
268.01861240363917,3.722739269342964,0.0,0.0
269.01868185290647,3.7366300875121543,0.0,0.0
270.01875130217377,3.7505209056813444,0.0,0.0
271.0188207514411,3.7644117238505346,0.0,0.0
272.0188902007084,3.7783025420197247,0.0,0.0
273.0189596499757,3.792193360188915,0.0,0.0
274.019029099243,3.806084178358105,0.0,0.0
275.0190985485103,3.819974996527295,0.0,0.0
276.01916799777763,3.8338658146964852,0.0,0.0
277.019237447045,3.8477566328656754,0.0,0.0
278.0193068963123,3.861647451034866,0.0,0.0
279.0193763455796,3.875538269204056,0.0,0.0
280.0194457948469,3.889429087373246,0.0,0.0
281.0195152441142,3.9033199055424364,0.0,0.0
282.0195846933815,3.9172107237116265,0.0,0.0
283.01965414264885,3.9311015418808166,0.0,0.0
284.01972359191615,3.9449923600500068,0.0,0.0
285.01979304118345,3.958883178219197,0.0,0.0
286.01986249045075,3.972773996388387,0.0,0.0
287.01993193971805,3.986664814557577,0.0,0.0
288.0200013889854,4.000555632726767,0.0,0.0
289.0200708382527,4.014446450895957,0.0,0.0
290.02014028752,4.0283372690651476,0.0,0.0
291.0202097367873,4.042228087234338,0.0,0.0
292.0202791860546,4.056118905403528,0.0,0.0
293.0203486353219,4.070009723572718,0.0,0.0
294.02041808458927,4.083900541741908,0.0,0.0
295.02048753385657,4.097791359911098,0.0,0.0
296.02055698312387,4.111682178080288,0.0,0.0
297.02062643239117,4.1255729962494785,0.0,0.0
298.02069588165847,4.139463814418669,0.0,0.0
299.02076533092577,4.15335463258786,0.0,0.0
300.0208347801931,4.16724545075705,0.0,0.0
301.0209042294604,4.18113626892624,0.0,0.0
302.0209736787277,4.19502708709543,0.0,0.0
303.02104312799503,4.20891790526462,0.0,0.0
304.02111257726233,4.22280872343381,0.0,0.0
305.02118202652963,4.236699541603,0.0,0.0
306.021251475797,4.250590359772191,0.0,0.0
307.0213209250643,4.264481177941381,0.0,0.0
308.0213903743316,4.278371996110571,0.0,0.0
309.0214598235989,4.292262814279761,0.0,0.0
310.0215292728662,4.306153632448951,0.0,0.0
311.0215987221335,4.320044450618141,0.0,0.0
312.02166817140085,4.333935268787331,0.0,0.0
313.02173762066815,4.3478260869565215,0.0,0.0
314.02180706993545,4.361716905125712,0.0,0.0
315.02187651920275,4.375607723294902,0.0,0.0
316.02194596847005,4.389498541464092,0.0,0.0
317.02201541773735,4.403389359633282,0.0,0.0
318.0220848670047,4.417280177802472,0.0,0.0
319.022154316272,4.431170995971662,0.0,0.0
320.0222237655393,4.445061814140852,0.0,0.0
321.0222932148066,4.458952632310043,0.0,0.0
322.0223626640739,4.472843450479233,0.0,0.0
323.02243211334127,4.486734268648423,0.0,0.0
324.02250156260857,4.500625086817613,0.0,0.0
325.02257101187587,4.514515904986803,0.0,0.0
326.02264046114317,4.528406723155993,0.0,0.0
327.02270991041047,4.542297541325183,0.0,0.0
328.02277935967777,4.556188359494374,0.0,0.0
329.0228488089451,4.5700791776635645,0.0,0.0
330.0229182582124,4.583969995832755,0.0,0.0
331.02298770747973,4.597860814001945,0.0,0.0
332.02305715674703,4.611751632171135,0.0,0.0
333.02312660601433,4.625642450340325,0.0,0.0
334.02319605528163,4.639533268509515,0.0,0.0
335.023265504549,4.653424086678705,0.0,0.0
336.0233349538163,4.6673149048478955,0.0,0.0
337.0234044030836,4.681205723017086,0.0,0.0
338.0234738523509,4.695096541186276,0.0,0.0
339.0235433016182,4.708987359355466,0.0,0.0
340.0236127508855,4.722878177524656,0.0,0.0
341.02368220015285,4.736768995693846,0.0,0.0
342.02375164942015,4.750659813863036,0.0,0.0
343.02382109868745,4.764550632032226,0.0,0.0
344.02389054795475,4.7784414502014165,0.0,0.0
345.02395999722205,4.792332268370607,0.0,0.0
346.02402944648935,4.806223086539797,0.0,0.0
347.0240988957567,4.820113904708987,0.0,0.0
348.024168345024,4.834004722878177,0.0,0.0
349.0242377942913,4.847895541047367,0.0,0.0
350.0243072435586,4.861786359216557,0.0,0.0
351.0243766928259,4.8756771773857475,0.0,0.0
352.0244461420932,4.889567995554938,0.0,0.0
353.02451559136057,4.903458813724128,0.0,0.0
354.02458504062787,4.917349631893318,0.0,0.0
355.02465448989517,4.931240450062508,0.0,0.0
356.02472393916247,4.945131268231699,0.0,0.0
357.02479338842977,4.959022086400889,0.0,0.0
358.0248628376971,4.972912904570079,0.0,0.0
359.02493228696443,4.986803722739269,0.0,0.0
360.02500173623173,5.0006945409084596,0.0,0.0
361.02507118549903,5.01458535907765,0.0,0.0
362.02514063476633,5.02847617724684,0.0,0.0
363.02521008403363,5.04236699541603,0.0,0.0
364.025279533301,5.05625781358522,0.0,0.0
365.0253489825683,5.07014863175441,0.0,0.0
366.0254184318356,5.0840394499236,0.0,0.0
367.0254878811029,5.0979302680927905,0.0,0.0
368.0255573303702,5.111821086261981,0.0,0.0
369.0256267796375,5.125711904431171,0.0,0.0
370.02569622890485,5.139602722600361,0.0,0.0
371.02576567817215,5.153493540769551,0.0,0.0
372.02583512743945,5.167384358938741,0.0,0.0
373.02590457670675,5.181275177107931,0.0,0.0
374.02597402597405,5.195165995277121,0.0,0.0
375.02604347524135,5.2090568134463116,0.0,0.0
376.0261129245087,5.222947631615502,0.0,0.0
377.026182373776,5.236838449784692,0.0,0.0
378.0262518230433,5.250729267953882,0.0,0.0
379.0263212723106,5.264620086123072,0.0,0.0
380.0263907215779,5.278510904292262,0.0,0.0
381.0264601708452,5.292401722461452,0.0,0.0
382.02652962011257,5.3062925406306425,0.0,0.0
383.02659906937987,5.320183358799833,0.0,0.0
384.02666851864717,5.334074176969024,0.0,0.0
385.02673796791447,5.347964995138214,0.0,0.0
386.0268074171818,5.361855813307404,0.0,0.0
387.02687686644913,5.375746631476594,0.0,0.0
388.02694631571643,5.389637449645784,0.0,0.0
389.02701576498373,5.403528267814974,0.0,0.0
390.02708521425103,5.417419085984164,0.0,0.0
391.02715466351833,5.431309904153355,0.0,0.0
392.02722411278563,5.445200722322545,0.0,0.0
393.027293562053,5.459091540491735,0.0,0.0
394.0273630113203,5.472982358660925,0.0,0.0
395.0274324605876,5.486873176830115,0.0,0.0
396.0275019098549,5.500763994999305,0.0,0.0
397.0275713591222,5.514654813168495,0.0,0.0
398.0276408083895,5.5285456313376855,0.0,0.0
399.02771025765685,5.542436449506876,0.0,0.0
400.02777970692415,5.556327267676066,0.0,0.0
401.02784915619145,5.570218085845256,0.0,0.0
402.02791860545875,5.584108904014446,0.0,0.0
403.02798805472605,5.597999722183636,0.0,0.0
404.02805750399335,5.611890540352826,0.0,0.0
405.0281269532607,5.625781358522016,0.0,0.0
406.028196402528,5.639672176691207,0.0,0.0
407.0282658517953,5.653562994860397,0.0,0.0
408.0283353010626,5.667453813029587,0.0,0.0
409.0284047503299,5.681344631198777,0.0,0.0
410.0284741995972,5.695235449367967,0.0,0.0
411.02854364886457,5.709126267537157,0.0,0.0
412.02861309813187,5.723017085706347,0.0,0.0
413.02868254739917,5.736907903875538,0.0,0.0
414.0287519966665,5.7507987220447285,0.0,0.0
415.0288214459338,5.764689540213919,0.0,0.0
416.02889089520113,5.778580358383109,0.0,0.0
417.02896034446843,5.792471176552299,0.0,0.0
418.02902979373573,5.806361994721489,0.0,0.0
419.02909924300303,5.820252812890679,0.0,0.0
420.02916869227033,5.834143631059869,0.0,0.0
421.02923814153763,5.8480344492290595,0.0,0.0
422.029307590805,5.86192526739825,0.0,0.0
423.0293770400723,5.87581608556744,0.0,0.0
424.0294464893396,5.88970690373663,0.0,0.0
425.0295159386069,5.90359772190582,0.0,0.0
426.0295853878742,5.91748854007501,0.0,0.0
427.0296548371415,5.9313793582442,0.0,0.0
428.02972428640885,5.94527017641339,0.0,0.0
429.02979373567615,5.9591609945825805,0.0,0.0
430.02986318494345,5.973051812751771,0.0,0.0
431.02993263421075,5.986942630920961,0.0,0.0
432.03000208347805,6.000833449090151,0.0,0.0
433.03007153274535,6.014724267259341,0.0,0.0
434.0301409820127,6.028615085428531,0.0,0.0
435.03021043128,6.042505903597721,0.0,0.0
436.0302798805473,6.0563967217669115,0.0,0.0
437.0303493298146,6.070287539936102,0.0,0.0
438.0304187790819,6.084178358105292,0.0,0.0
439.0304882283492,6.098069176274482,0.0,0.0
440.03055767761657,6.111959994443672,0.0,0.0
441.03062712688387,6.125850812612863,0.0,0.0
442.0306965761512,6.139741630782053,0.0,0.0
443.0307660254185,6.153632448951243,0.0,0.0
444.0308354746858,6.167523267120433,0.0,0.0
445.0309049239531,6.1814140852896236,0.0,0.0
446.03097437322043,6.195304903458814,0.0,0.0
447.03104382248773,6.209195721628004,0.0,0.0
448.03111327175503,6.223086539797194,0.0,0.0
449.03118272102233,6.236977357966384,0.0,0.0
450.03125217028963,6.250868176135574,0.0,0.0
451.031321619557,6.264758994304764,0.0,0.0
452.0313910688243,6.2786498124739545,0.0,0.0
453.0314605180916,6.292540630643145,0.0,0.0
454.0315299673589,6.306431448812335,0.0,0.0
455.0315994166262,6.320322266981525,0.0,0.0
456.0316688658935,6.334213085150715,0.0,0.0
457.03173831516085,6.348103903319905,0.0,0.0
458.03180776442815,6.361994721489095,0.0,0.0
459.03187721369545,6.375885539658285,0.0,0.0
460.03194666296275,6.3897763578274756,0.0,0.0
461.03201611223005,6.403667175996666,0.0,0.0
462.03208556149735,6.417557994165856,0.0,0.0
463.0321550107647,6.431448812335046,0.0,0.0
464.032224460032,6.445339630504236,0.0,0.0
465.0322939092993,6.459230448673426,0.0,0.0
466.0323633585666,6.473121266842616,0.0,0.0
467.0324328078339,6.4870120850118065,0.0,0.0
468.0325022571012,6.500902903180997,0.0,0.0
469.03257170636857,6.514793721350187,0.0,0.0
470.0326411556359,6.528684539519378,0.0,0.0
471.0327106049032,6.542575357688568,0.0,0.0
472.0327800541705,6.556466175857758,0.0,0.0
473.0328495034378,6.570356994026948,0.0,0.0
474.0329189527051,6.584247812196138,0.0,0.0
475.03298840197243,6.598138630365328,0.0,0.0
476.03305785123973,6.612029448534519,0.0,0.0
477.03312730050703,6.625920266703709,0.0,0.0
478.03319674977433,6.639811084872899,0.0,0.0
479.03326619904163,6.653701903042089,0.0,0.0
480.03333564830893,6.667592721211279,0.0,0.0
481.0334050975763,6.681483539380469,0.0,0.0
482.0334745468436,6.695374357549659,0.0,0.0
483.0335439961109,6.7092651757188495,0.0,0.0
484.0336134453782,6.72315599388804,0.0,0.0
485.0336828946455,6.73704681205723,0.0,0.0
486.03375234391285,6.75093763022642,0.0,0.0
487.03382179318015,6.76482844839561,0.0,0.0
488.03389124244745,6.7787192665648,0.0,0.0
489.03396069171475,6.79261008473399,0.0,0.0
490.03403014098205,6.80650090290318,0.0,0.0
491.03409959024935,6.820391721072371,0.0,0.0
492.0341690395167,6.834282539241561,0.0,0.0
493.034238488784,6.848173357410751,0.0,0.0
494.0343079380513,6.862064175579941,0.0,0.0
495.0343773873186,6.875954993749131,0.0,0.0
496.0344468365859,6.889845811918321,0.0,0.0
497.0345162858532,6.903736630087511,0.0,0.0
498.0345857351206,6.917627448256702,0.0,0.0
499.0346551843879,6.9315182664258925,0.0,0.0
500.0347246336552,6.945409084595083,0.0,0.0
501.0347940829225,6.959299902764273,0.0,0.0
502.0348635321898,6.973190720933463,0.0,0.0
503.0349329814571,6.987081539102653,0.0,0.0
504.03500243072443,7.000972357271843,0.0,0.0
505.03507187999173,7.014863175441033,0.0,0.0
506.03514132925903,7.0287539936102235,0.0,0.0
507.03521077852633,7.042644811779414,0.0,0.0
508.03528022779363,7.056535629948604,0.0,0.0
509.03534967706094,7.070426448117794,0.0,0.0
510.0354191263283,7.084317266286984,0.0,0.0
511.0354885755956,7.098208084456174,0.0,0.0
512.0355580248629,7.112098902625364,0.0,0.0
513.0356274741303,7.125989720794554,0.0,0.0
514.0356969233975,7.1398805389637445,0.0,0.0
515.0357663726649,7.153771357132935,0.0,0.0
516.0358358219321,7.167662175302125,0.0,0.0
517.0359052711995,7.181552993471315,0.0,0.0
518.0359747204668,7.195443811640505,0.0,0.0
519.036044169734,7.209334629809695,0.0,0.0
520.0361136190014,7.223225447978885,0.0,0.0
521.0361830682687,7.2371162661480755,0.0,0.0
522.036252517536,7.251007084317266,0.0,0.0
523.0363219668033,7.264897902486456,0.0,0.0
524.0363914160706,7.278788720655646,0.0,0.0
525.036460865338,7.292679538824836,0.0,0.0
526.0365303146052,7.306570356994026,0.0,0.0
527.0365997638726,7.320461175163217,0.0,0.0
528.0366692131398,7.334351993332407,0.0,0.0
529.0367386624072,7.348242811501597,0.0,0.0
530.0368081116745,7.3621336296707875,0.0,0.0
531.0368775609418,7.376024447839978,0.0,0.0
532.0369470102091,7.389915266009168,0.0,0.0
533.0370164594764,7.403806084178358,0.0,0.0
534.0370859087437,7.417696902347548,0.0,0.0
535.037155358011,7.431587720516738,0.0,0.0
536.0372248072783,7.445478538685928,0.0,0.0
537.0372942565457,7.4593693568551185,0.0,0.0
538.0373637058129,7.473260175024309,0.0,0.0
539.0374331550803,7.487150993193499,0.0,0.0
540.0375026043475,7.501041811362689,0.0,0.0
541.0375720536149,7.514932629531879,0.0,0.0
542.0376415028823,7.528823447701069,0.0,0.0
543.0377109521495,7.542714265870259,0.0,0.0
544.0377804014169,7.556605084039449,0.0,0.0
545.0378498506841,7.5704959022086395,0.0,0.0
546.0379192999515,7.58438672037783,0.0,0.0
547.0379887492188,7.59827753854702,0.0,0.0
548.038058198486,7.61216835671621,0.0,0.0
549.0381276477534,7.6260591748854,0.0,0.0
550.0381970970207,7.63994999305459,0.0,0.0
551.038266546288,7.65384081122378,0.0,0.0
552.0383359955553,7.6677316293929705,0.0,0.0
553.0384054448226,7.681622447562161,0.0,0.0
554.03847489409,7.695513265731351,0.0,0.0
555.0385443433572,7.709404083900542,0.0,0.0
556.0386137926246,7.723294902069732,0.0,0.0
557.0386832418918,7.737185720238922,0.0,0.0
558.0387526911592,7.751076538408112,0.0,0.0
559.0388221404265,7.764967356577302,0.0,0.0
560.0388915896938,7.778858174746492,0.0,0.0
561.0389610389611,7.792748992915683,0.0,0.0
562.0390304882284,7.806639811084873,0.0,0.0
563.0390999374957,7.820530629254063,0.0,0.0
564.039169386763,7.834421447423253,0.0,0.0
565.0392388360303,7.848312265592443,0.0,0.0
566.0393082852977,7.862203083761633,0.0,0.0
567.0393777345649,7.876093901930823,0.0,0.0
568.0394471838323,7.8899847201000135,0.0,0.0
569.0395166330995,7.903875538269204,0.0,0.0
570.0395860823669,7.917766356438394,0.0,0.0
571.0396555316343,7.931657174607584,0.0,0.0
572.0397249809015,7.945547992776774,0.0,0.0
