Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
30.43194,0.00024011125139390143,2.0988766280536393e-13,0.31315008520188825,0.0031576490277589624,0.0,0.0,0.30450445570976165,0.0,0.00024011125160373873,0.0,0.0,0.31531891616756685,0.0,0.0,0.0,0.00024011125160373873
30.49861,0.00024011133224590396,2.1110890813245135e-13,0.3131501205258545,0.0031576495561715548,0.0,0.0,0.3045044901338983,0.0,0.00024011133245696215,0.0,0.0,0.3153189517429325,0.0,0.0,0.0,0.00024011133245696215
30.56556,0.00024011143957336465,2.1233015345953877e-13,0.3131501700765215,0.0031576502919550852,0.0,0.0,0.30450453844650405,0.0,0.00024011143978564385,0.0,0.0,0.31531900164250865,0.0,0.0,0.0,0.00024011143978564385
30.63222,0.00024011159410105727,2.135513987866262e-13,0.31315024637061134,0.0031576514141623616,0.0,0.0,0.3045046128718782,0.0,0.0002401115943145574,0.0,0.0,0.3153190784664762,0.0,0.0,0.0,0.0002401115943145574
30.69889,0.0002401118378830117,2.147726441137136e-13,0.31315037645351934,0.0031576533058005818,0.0,0.0,0.3045047398324648,0.0,0.00024011183809773275,0.0,0.0,0.3153192094378988,0.0,0.0,0.0,0.00024011183809773275
30.71556,0.0002401119070621572,2.1599388944080103e-13,0.31315041414312084,0.0031576538521644586,0.0,0.0,0.3045047766220029,0.0,0.00024011190727809924,0.0,0.0,0.3153192473837594,0.0,0.0,0.0,0.00024011190727809924
30.73194,0.00024011198462524773,2.1721513476788845e-13,0.31315045731228386,0.0031576544759401135,0.0,0.0,0.3045048187654868,0.0,0.00024011198484241069,0.0,0.0,0.31531929084504917,0.0,0.0,0.0,0.00024011198484241069
30.74889,0.00024011207659712687,2.1843638009497585e-13,0.31315050962425206,0.0031576552293215523,0.0,0.0,0.30450486984083414,0.0,0.00024011207681551083,0.0,0.0,0.31531934350929386,0.0,0.0,0.0,0.00024011207681551083
30.76528,0.0002401121789719618,2.1965762542206324e-13,0.31315056915439626,0.00315765608374263,0.0,0.0,0.30450492797082446,0.0,0.00024011217919156673,0.0,0.0,0.31531940343832104,0.0,0.0,0.0,0.00024011217919156673
30.78222,0.0002401123013121383,2.2087887074915063e-13,0.31315064190888026,0.0031576571243355843,0.0,0.0,0.3045049990227162,0.0,0.0002401123015329642,0.0,0.0,0.315319476677802,0.0,0.0,0.0,0.0002401123015329642
