Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
98.91167,0.000906326552035174,0.9999999999999635,0.75799319145067,0.011872355213092425,0.0,2.240962080160148e-05,0.7462856134580167,0.0,0.9999999999999987,2.2409620801601482e-05,0.0,0.7608663822457546,0.0,1.6723977607284688e-05,1.6723977607284688e-05,1.0
98.97833,0.000906326617864492,0.9999999999999672,0.7579932011389492,0.011872355623126048,0.0,2.2663051697385582e-05,0.7462856232282048,0.0,0.9999999999999988,2.2663051697385582e-05,0.0,0.7608663919182419,0.0,1.6913109660236426e-05,1.6913109660236426e-05,1.0
99.04472,0.0009063266759698133,0.9999999999999706,0.7579932094183491,0.011872355974782662,0.0,2.2916482575021514e-05,0.7462856315738248,0.0,0.9999999999999988,2.291648257502151e-05,0.0,0.7608664001844491,0.0,1.7102241671950467e-05,1.7102241671950467e-05,1.0
99.11139,0.0009063267304401169,0.9999999999999735,0.7579932169880247,0.011872356297040962,0.0,2.3169913429235168e-05,0.7462856392006783,0.0,0.9999999999999989,2.316991342923516e-05,0.0,0.7608664077422437,0.0,1.7291373653761125e-05,1.7291373653761125e-05,1.0
99.17833,0.000906326783802498,0.9999999999999761,0.7579932242665098,0.011872356607291808,0.0,2.3423344257583506e-05,0.7462856465309982,0.0,0.9999999999999989,2.3423344257583512e-05,0.0,0.7608664150093988,0.0,1.7480505613188848e-05,1.7480505613188848e-05,1.0
99.245,0.0009063268376307943,0.9999999999999786,0.7579932315123706,0.01187235691626065,0.0,2.367677505934433e-05,0.7462856538254402,0.0,0.9999999999999991,2.3676775059344326e-05,0.0,0.7608664222440066,0.0,1.7669637555640663e-05,1.7669637555640663e-05,1.0
99.31139,0.0009063268936128732,0.9999999999999808,0.7579932389846975,0.011872357234758508,0.0,2.393020583551633e-05,0.7462856613448873,0.0,0.9999999999999992,2.3930205835516322e-05,0.0,0.760866429704698,0.0,1.7858769488077573e-05,1.7858769488077573e-05,1.0
99.37806,0.0009063269538750795,0.9999999999999829,0.7579932469918014,0.011872357575697679,0.0,2.418363658887452e-05,0.7462856693993916,0.0,0.9999999999999993,2.418363658887452e-05,0.0,0.760866437699248,0.0,1.804790142023984e-05,1.804790142023984e-05,1.0
99.445,0.0009063270200801064,0.9999999999999843,0.757993255778142,0.011872357949238306,0.0,2.443706732369272e-05,0.7462856782345104,0.0,0.9999999999999993,2.443706732369272e-05,0.0,0.7608664464716736,0.0,1.8237033361724412e-05,1.8237033361724412e-05,1.0
99.51167,0.0009063270934128008,0.9999999999999863,0.7579932655260595,0.011872358362848614,0.0,2.4690498045577062e-05,0.7462856880331273,0.0,0.9999999999999994,2.469049804557706e-05,0.0,0.7608664562039569,0.0,1.8426165321824067e-05,1.8426165321824067e-05,1.0
99.57833,0.0009063271760005107,0.9999999999999875,0.7579932765471054,0.011872358829411825,0.0,2.4943928762020957e-05,0.7462856991078196,0.0,0.9999999999999996,2.4943928762020957e-05,0.0,0.7608664672070684,0.0,1.861529731466045e-05,1.861529731466045e-05,1.0
99.64472,0.0009063272694987271,0.9999999999999889,0.7579932890960293,0.011872359359315392,0.0,2.519735948234973e-05,0.7462857117138677,0.0,0.9999999999999996,2.519735948234973e-05,0.0,0.7608664797352471,0.0,1.8804429354595542e-05,1.8804429354595542e-05,1.0
99.71139,0.0009063273768805803,0.9999999999999899,0.7579933036124119,0.011872359970647017,0.0,2.5450790218775217e-05,0.7462857262920132,0.0,0.9999999999999996,2.545079021877522e-05,0.0,0.7608664942272322,0.0,1.8993561463124328e-05,1.8993561463124328e-05,1.0
99.77833,0.000906327500638689,0.9999999999999908,0.7579933204821128,0.011872360679089899,0.0,2.5704220986284695e-05,0.7462857432287712,0.0,0.9999999999999996,2.5704220986284688e-05,0.0,0.7608665110680981,0.0,1.9182693662866052e-05,1.9182693662866052e-05,1.0
99.845,0.0009063276423477982,0.9999999999999921,0.7579933399757488,0.011872361495374429,0.0,2.595765180214147e-05,0.7462857627947783,0.0,0.9999999999999999,2.5957651802141478e-05,0.0,0.7608665305278449,0.0,1.93718259755224e-05,1.93718259755224e-05,1.0
99.91139,0.0009063278044488386,0.9999999999999929,0.757993362490526,0.011872362435453353,0.0,2.621108268666176e-05,0.7462857853876369,0.0,0.9999999999999997,2.6211082686661768e-05,0.0,0.7608665530028237,0.0,1.9560958428675663e-05,1.9560958428675663e-05,1.0
99.97806,0.0009063279910555538,0.9999999999999934,0.7579933886683442,0.011872363525357284,0.0,2.646451366504671e-05,0.7462858116502794,0.0,0.9999999999999997,2.646451366504671e-05,0.0,0.7608665791336136,0.0,1.97500910604493e-05,1.97500910604493e-05,1.0
100.045,0.000906328205135867,0.9999999999999942,0.7579934190048382,0.01187236478486567,0.0,2.6717944766549636e-05,0.746285842078657,0.0,0.9999999999999998,2.6717944766549636e-05,0.0,0.760866609414751,0.0,1.993922390871554e-05,1.993922390871554e-05,1.0
100.11167,0.0009063284476154119,0.9999999999999946,0.7579934537122689,0.01187236622193075,0.0,2.697137602292178e-05,0.7462858768844323,0.0,0.9999999999999996,2.6971376022921777e-05,0.0,0.7608666440579015,0.0,2.0128357006045926e-05,2.0128357006045926e-05,1.0
100.17833,0.0009063287218334797,0.9999999999999954,0.7579934933513157,0.01187236785890223,0.0,2.7224807470688206e-05,0.7462859166286689,0.0,0.9999999999999998,2.7224807470688206e-05,0.0,0.7608666836224969,0.0,2.031749039830158e-05,2.031749039830158e-05,1.0
100.24472,0.0009063290287421042,0.9999999999999957,0.7579935381407927,0.0118723697039771,0.0,2.7478239148982888e-05,0.7462859615296329,0.0,0.9999999999999997,2.7478239148982888e-05,0.0,0.7608667283267366,0.0,2.050662412443989e-05,2.050662412443989e-05,1.0
100.31139,0.0009063293727232416,0.9999999999999961,0.7579935888008724,0.011872371785995935,0.0,2.7731671102990345e-05,0.7462860123082069,0.0,0.9999999999999998,2.7731671102990348e-05,0.0,0.7608667788892228,0.0,2.06957582420934e-05,2.06957582420934e-05,1.0
100.37833,0.0009063297554605672,0.9999999999999966,0.7579936456591955,0.01187237411761399,0.0,2.7985103381392155e-05,0.7462860692917611,0.0,0.9999999999999998,2.798510338139216e-05,0.0,0.7608668356367694,0.0,2.088489280122272e-05,2.088489280122272e-05,1.0
