Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
0.49972,1.0,1.0,0.0,0.0,0.06552866581820399,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.06552866581820399,1.0,1.0,1.0
0.51667,1.0,1.0,0.0,0.0,0.06714225983235865,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.06714225983235865,1.0,1.0,1.0
0.53306,1.0,1.0,0.0,0.0,0.06855824198077975,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.06855824198077975,1.0,1.0,1.0
0.55,1.0,0.9999999999999999,0.0,0.0,0.06988243168505195,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.06988243168505195,0.9999999999999999,0.9999999999999999,1.0
0.56639,1.0,0.9999999999999999,0.0,0.0,0.07103730768189875,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.07103730768189875,0.9999999999999999,0.9999999999999999,1.0
0.58333,1.0,1.0,0.0,0.0,0.07211112630831884,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07211112630831884,1.0,1.0,1.0
0.6,1.0,1.0,0.0,0.0,0.07305944369948311,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07305944369948311,1.0,1.0,1.0
0.61639,1.0,1.0,0.0,0.0,0.07389423056712455,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07389423056712455,1.0,1.0,1.0
0.63333,1.0,1.0,0.0,0.0,0.07466472711878112,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.07466472711878112,1.0,1.0,1.0
0.64972,1.0,1.0,0.0,0.0,0.07532792237090441,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07532792237090441,1.0,1.0,1.0
0.66667,1.0,1.0000000000000002,0.0,0.0,0.07593777759969397,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.07593777759969397,1.0000000000000002,1.0000000000000002,1.0
0.68306,1.0,1.0,0.0,0.0,0.07646091555628068,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07646091555628068,1.0,1.0,1.0
0.7,1.0,1.0,0.0,0.0,0.07693965222734801,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.07693965222734801,1.0,1.0,1.0
0.71639,1.0,0.9999999999999999,0.0,0.0,0.07734930697537867,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.07734930697537867,0.9999999999999999,0.9999999999999999,1.0
0.73333,1.0,1.0,0.0,0.0,0.07772299012647839,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07772299012647839,1.0,1.0,1.0
0.75,1.0,0.9999999999999999,0.0,0.0,0.07804700069043741,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.07804700069043741,0.9999999999999999,0.9999999999999999,1.0
0.76639,1.0,1.0,0.0,0.0,0.07832756595268034,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07832756595268034,1.0,1.0,1.0
0.78333,1.0,1.0,0.0,0.0,0.07858239053225172,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.07858239053225172,1.0,1.0,1.0
0.79972,1.0,1.0000000000000002,0.0,0.0,0.07879899393904782,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.07879899393904782,1.0000000000000002,1.0000000000000002,1.0
0.81667,1.0,1.0,0.0,0.0,0.07899552771628489,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.07899552771628489,1.0,1.0,1.0
0.83306,1.0,0.9999999999999999,0.0,0.0,0.0791621520613091,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.0791621520613091,0.9999999999999999,0.9999999999999999,1.0
0.85,1.0,1.0000000000000002,0.0,0.0,0.07931290944252668,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.07931290944252668,1.0000000000000002,1.0000000000000002,1.0
0.86639,1.0,1.0,0.0,0.0,0.07944047880010285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07944047880010285,1.0,1.0,1.0
0.88333,1.0,1.0,0.0,0.0,0.07955543804395736,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07955543804395736,1.0,1.0,1.0
0.9,1.0,0.9999999999999999,0.0,0.0,0.07965399423335343,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.07965399423335343,0.9999999999999999,0.9999999999999999,1.0
0.91639,1.0,1.0,0.0,0.0,0.07973830492993711,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07973830492993711,1.0,1.0,1.0
0.93333,1.0,1.0,0.0,0.0,0.0798139526389127,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0798139526389127,1.0,1.0,1.0
