Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
0.0,0.0002698149276461648,0.0,0.5062548611514893,0.0037949873506692676,0.0,0.4898193105890786,0.0,0.00026981492764615645,0.510048789069241,0.4898193105890786,1.0
0.01639,0.0002704999584706646,0.0,0.5063308387353322,0.0038024384711947564,0.0,0.48988710884502923,0.0,0.0002704999584706649,0.5101310557259474,0.48988710884502923,1.0
0.03333,0.0002715303748207252,0.0,0.5064214851917849,0.003813501846649936,0.0,0.4899653320599361,0.0,0.000271530374820727,0.5102313737946477,0.4899653320599361,1.0
0.04972,0.00027287943557395956,0.0,0.506526867769394,0.003827836829206251,0.0,0.4900546538045937,0.0,0.0002728794355739594,0.5103494618889892,0.4900546538045937,1.0
0.06667,0.00027470764148631227,0.0,0.5066626007117931,0.003847063556161453,0.0,0.49016919954095167,0.0,0.00027470764148631124,0.510502301938704,0.49016919954095167,1.0
0.08306,0.00027694739654762724,0.0,0.5068300208267239,0.00387036399234715,0.0,0.49031168189151436,0.0,0.00027694739654762643,0.510690376142154,0.49031168189151436,1.0
0.1,0.00027975533202201065,0.0,0.5070529409832047,0.0038992515540296735,0.0,0.4905049505275537,0.0,0.0002797553320220109,0.5109386124189244,0.4905049505275537,1.0
0.11639,0.00028291495614439006,0.0,0.5073297453390271,0.00393138830540109,0.0,0.4907505223140151,0.0,0.0002829149561443906,0.5112430566899189,0.4907505223140151,1.0
0.13333,0.0002865097039822688,0.0,0.5076894328909124,0.003967572730720891,0.0,0.49107736352722103,0.0,0.00028650970398226897,0.5116330068452951,0.49107736352722103,1.0
0.15,0.0002902417529323406,0.0,0.50812282347606,0.004004795034398919,0.0,0.4914796362083793,0.0,0.0002902417529323404,0.5120963948474955,0.4914796362083793,1.0
0.16639,0.0002939957630588272,0.0,0.5086277122902548,0.004041951286259964,0.0,0.49195624004119326,0.0,0.000293995763058827,0.5126299271196123,0.49195624004119326,1.0
0.18333,0.00029783700327413873,0.0,0.5092256986845449,0.004079779363530793,0.0,0.49252832853896217,0.0,0.0002978370032741385,0.5132555554272226,0.49252832853896217,1.0
0.19972,0.0003014411788644575,0.0,0.509868130217017,0.004115175915491124,0.0,0.4931491795362085,0.0,0.00030144117886445764,0.5139223389355941,0.49314917953620846,1.0
0.21667,0.0003050085023018478,0.0,0.5105859086764329,0.004150189786344416,0.0,0.49384808438240324,0.0,0.00030500850230184774,0.5146626875230192,0.49384808438240324,1.0
0.23306,0.0003082834317648205,0.0,0.5113185688928539,0.004182368567659194,0.0,0.4945654889330409,0.0,0.00030828343176482036,0.5154147268931173,0.4945654889330409,1.0
0.25,0.00031148235437455083,0.0,0.5121026970551097,0.004213876896629975,0.0,0.4953365098614758,0.0,0.00031148235437455083,0.5162165671164892,0.4953365098614758,1.0
0.26639,0.00031440049717909325,0.0,0.5128760428868478,0.004242715858638496,0.0,0.49609933347036916,0.0,0.0003144004971790933,0.517005055102419,0.49609933347036916,1.0
0.28333,0.00031724272827803957,0.0,0.5136803331153458,0.004270914106685791,0.0,0.4968945743772864,0.0,0.00031724272827803957,0.5178232097056193,0.4968945743772864,1.0
0.3,0.0003198714992023792,0.0,0.5144683409931724,0.0042971260051333305,0.0,0.49767514616961483,0.0,0.0003198714992023792,0.5186233034736537,0.49767514616961483,1.0
0.31639,0.0003223039510454441,0.0,0.5152330632986337,0.004321510155828282,0.0,0.4984336794233139,0.0,0.000322303951045444,0.5193986261705971,0.4984336794233139,1.0
0.33333,0.0003246638879276945,0.0,0.5160068152601046,0.004345308654326568,0.0,0.49920197565064844,0.0,0.0003246638879276945,0.520182157948669,0.49920197565064844,1.0
0.34972,0.0003268011316749332,0.0,0.5167337906161494,0.0043669935128177175,0.0,0.4999244175808949,0.0,0.0003268011316749332,0.5209175831340016,0.4999244175808949,1.0
0.36667,0.00032886299012793897,0.0,0.517457916037414,0.004388038311305575,0.0,0.5006444916665858,0.0,0.00032886299012793897,0.5216495104993453,0.5006444916665858,1.0
0.38306,0.00033071529659244335,0.0,0.5181270833219652,0.004407052862146682,0.0,0.5013102573775577,0.0,0.0003307152965924434,0.5223254031561516,0.5013102573775577,1.0
0.4,0.00033248643964505615,0.0,0.5187828451563488,0.00442532988284356,0.0,0.5019629515433892,0.0,0.00033248643964505615,0.5229873522557735,0.5019629515433892,1.0
0.41639,0.000334065637752759,0.0,0.5193804356960809,0.004441704776722754,0.0,0.5025579410654397,0.0,0.00033406563775275906,0.523590261214861,0.5025579410654397,1.0
0.43333,0.0003355631926302553,0.0,0.5199576896065196,0.004457295173919145,0.0,0.5031328278570899,0.0,0.0003355631926302554,0.5241723903372006,0.5031328278570899,1.0
0.45,0.000336910402071765,0.0,0.5204853779391625,0.004471366517594954,0.0,0.5036584569772643,0.0,0.00033691040207176493,0.5247043254059698,0.5036584569772643,1.0
0.46639,0.0003381182612877533,0.0,0.5209644349244246,0.004484008886774621,0.0,0.5041357114553859,0.0,0.0003381182612877533,0.5251870812161484,0.5041357114553859,1.0
0.48333,0.00033925375607476895,0.0,0.5214191775871976,0.00449590566423635,0.0,0.5045887871499547,0.0,0.0003392537560747689,0.5256452095741381,0.5045887871499546,1.0
0.49972,0.00034025157555815964,0.0,0.5218214159040631,0.004506356609926149,0.0,0.5049895735913396,0.0,0.00034025157555815964,0.5260503527511643,0.5049895735913396,1.0
