Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
55.84722,0.0005256587235225944,0.0028030153846057993,0.5607497815146875,0.0069017202897624875,0.0,0.5485505272741109,0.0,0.0033272006786393077,0.5637813636598903,0.5485505272741109,0.803724554501129
55.91361,0.000525658781653275,0.0028355020818899247,0.5607497965420679,0.006901720643188059,0.0,0.5485505421239822,0.0,0.0033596703569734585,0.5637813787387981,0.5485505421239822,0.803730962017269
55.98028,0.0005256588361472234,0.0028679877262991708,0.5607498102812756,0.006901720967067433,0.0,0.5485505556949075,0.0,0.003392138979356104,0.5637813925254457,0.5485505556949075,0.803737368187178
56.04722,0.000525658889532531,0.002900472317538801,0.560749823491963,0.006901721278878951,0.0,0.5485505687381932,0.0,0.0034246065480137747,0.5637814057819198,0.5485505687381932,0.8037437736808825
56.11389,0.0005256589433836653,0.002932955855551186,0.5607498366434363,0.006901721589402016,0.0,0.5485505817176395,0.0,0.0034570730644588312,0.5637814189790226,0.5485505817176395,0.8037501789121534
56.18028,0.0005256589993891644,0.002965438340498772,0.5607498502059528,0.006901721909502033,0.0,0.5485505950974505,0.0,0.0034895385305371194,0.5637814325885384,0.5485505950974505,0.8037565842953909
56.24694,0.0005256590596672192,0.0029979197727903343,0.560749864736927,0.00690172225210487,0.0,0.5485506094271716,0.0,0.0035220029487688306,0.5637814471697122,0.5485506094271716,0.8037629903215159
56.31389,0.0005256591259090312,0.0030304001530409236,0.5607498806868036,0.00690172262758055,0.0,0.5485506251503863,0.0,0.003554466321454353,0.563781463174435,0.5485506251503863,0.8037693973869899
56.38056,0.0005256591992711774,0.0030628794820286103,0.5607498983795913,0.006901723043271466,0.0,0.5485506425856633,0.0,0.003586928650523801,0.5637814809277042,0.5485506425856633,0.8037758057767325
56.44722,0.0005256592818917111,0.003095357760798497,0.5607499183831485,0.006901723512181657,0.0,0.5485506622915388,0.0,0.003619389939152469,0.5637815009991712,0.5485506622915388,0.8037822159902187
56.51361,0.0005256593754267691,0.003127834990634012,0.5607499411598539,0.006901724044750829,0.0,0.5485506847222492,0.0,0.003651850190273166,0.5637815238526092,0.5485506847222492,0.8037886284338559
56.58028,0.000525659482850629,0.0031603111732078836,0.560749967507561,0.006901724659157669,0.0,0.5485507106620334,0.0,0.0036843094085215566,0.5637815502883499,0.5485507106620334,0.8037950438091361
56.64722,0.0005256596066568725,0.0031927863105647596,0.5607499981266172,0.006901725371164273,0.0,0.5485507407986404,0.0,0.003716767598425482,0.5637815810088307,0.5485507407986404,0.803801462731473
