Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
33.54833,0.00018433194759511035,4.760774121518993e-09,0.3791485967315472,0.00243292583258394,0.0,0.3630644464903497,0.0,0.00018433670996581867,0.3832597471813099,0.3630644464903497,1.0
33.56472,0.00018433131571815302,4.878185405654754e-09,0.3791475803250886,0.0024329153976714204,0.0,0.36306344045306793,0.0,0.00018433619553953623,0.38325873112713793,0.36306344045306793,1.0
33.58167,0.00018433079780810175,4.995623034156791e-09,0.37914670838730313,0.002432906505315615,0.0,0.3630625772183856,0.0,0.00018433579510667705,0.3832578595921426,0.3630625772183856,1.0
33.59806,0.00018433040368940007,5.113085870385761e-09,0.37914600978626106,0.002432899429803919,0.0,0.3630618854248285,0.0,0.00018433551849003212,0.38325716139686317,0.3630618854248285,1.0
33.615,0.00018433008600349176,5.2305664221903505e-09,0.37914541272225644,0.002432893426024269,0.0,0.36306129402682674,0.0,0.00018433531832424082,0.38325656475311,0.36306129402682674,1.0
33.63139,0.00018432984837665628,5.34806393784867e-09,0.379144935482748,0.00243288866273493,0.0,0.36306082118741656,0.0,0.00018433519823431494,0.3832560879096899,0.36306082118741656,1.0
33.64833,0.00018432966032721283,5.46557338386908e-09,0.3791445282210441,0.0024328846289306694,0.0,0.3630604175644745,0.0,0.00018433512773353985,0.38325568103857327,0.3630604175644745,1.0
33.66472,0.0001843295225269284,5.5830941564053215e-09,0.3791442029251723,0.0024328814322744615,0.0,0.36306009507798676,0.0,0.00018433510749359493,0.383255356097376,0.36306009507798676,1.0
33.68167,0.00018432941608469787,5.700623240952249e-09,0.3791439253435575,0.0024328787265001806,0.0,0.36305981980673746,0.0,0.0001843351186195001,0.3832550788556189,0.36305981980673746,1.0
33.69833,0.00018432933907556993,5.818159289284287e-09,0.3791436999376007,0.002432876547375406,0.0,0.3630595962039913,0.0,0.00018433515918598814,0.38325485375604795,0.3630595962039913,1.0
33.71472,0.00018432928447899367,5.9357012492422695e-09,0.3791435166908223,0.002432874790722269,0.0,0.36305941436166855,0.0,0.0001843352221709398,0.38325467078337533,0.36305941436166855,1.0
33.73167,0.00018432924482680749,6.053247366490325e-09,0.3791433597947733,0.0024328732994712914,0.0,0.36305925861386074,0.0,0.00018433530010461107,0.3832545141435645,0.36305925861386074,1.0
33.74806,0.00018432921895507253,6.170798167910753e-09,0.37914323407370754,0.0024328721149046695,0.0,0.3630591337683226,0.0,0.00018433539182290183,0.3832543886451184,0.3630591337683226,1.0
33.765,0.00018432920201379887,6.2883517667541134e-09,0.37914312627500785,0.0024328711081468483,0.0,0.36305902668082407,0.0,0.00018433549247427942,0.3832542810522802,0.36305902668082407,1.0
33.78139,0.00018432919269926846,6.405907941383441e-09,0.379143039495444,0.0024328703048952416,0.0,0.3630589404416882,0.0,0.0001843356007556644,0.3832541944503318,0.3630589404416882,1.0
33.79833,0.00018432918849694657,6.5234661065035905e-09,0.37914296469431097,0.002432869618704768,0.0,0.3630588660779718,0.0,0.00018433571415090436,0.3832541198125827,0.3630588660779718,1.0
33.81472,0.0001843291882738608,6.6410261824564395e-09,0.3791429042067704,0.0024328690688478517,0.0,0.3630588059209937,0.0,0.00018433583152729143,0.3832540594653482,0.3630588059209937,1.0
33.83167,0.0001843291908927803,6.758587478901905e-09,0.37914285177637647,0.00243286859655326,0.0,0.36305875375655255,0.0,0.00018433595174673222,0.38325400716367863,0.36305875375655255,1.0
33.84833,0.00018432919542071008,6.876150042495048e-09,0.3791428084384889,0.002432868209724802,0.0,0.36305871062151635,0.0,0.00018433607387679466,0.3832539639379114,0.36305871062151635,1.0
