Time (hr),SRAM_TID,MCU_TID,LREG_TID,WDOG_TID,MCU_SEL,MCU_SEFI,LREG_SEGR,SRAM_SEL
32.29861,0.0,0.0,9.229284003708926e-13,0.0,0.0001347827471664953,9.849915014736865e-07,6.946268005236789e-08,0.00013044089922431557
32.31556,0.0,0.0,9.382494781107198e-13,0.0,0.00013960633790432997,1.0202993652175252e-06,7.195379392310741e-08,0.00013510903822400167
32.33194,0.0,0.0,9.54014645060397e-13,0.0,0.0001422581501033804,1.041568183257624e-06,7.349411357271407e-08,0.00013767279103937824
32.34833,0.0,0.0,9.83491066364195e-13,0.0,0.000279166389678398,2.0926869030990503e-06,1.487852562265246e-07,0.0002701032602846487
32.36472,0.0,0.0,1.0164091790443308e-12,0.0,0.00030514404975501286,2.2947270981177326e-06,1.6332869579027687e-07,0.0002952282864723266
32.38167,0.0,0.0,1.0563772079308364e-12,0.0,0.00036368871917724643,2.749079573982627e-06,1.9602036427368574e-07,0.00035185303647089494
32.39806,0.0,0.0,1.1037837310823306e-12,0.0,0.00042254050153833767,3.215477122120447e-06,2.298359943475603e-07,0.00040876326086658477
32.415,0.0,0.0,1.1662337762174957e-12,0.0,0.0005445506110908216,4.1782973296822234e-06,2.995875509892443e-07,0.0005267549665740612
32.43139,0.0,0.0,1.2460033005368132e-12,0.0,0.0006735141860176874,5.216646983274842e-06,3.754391829646764e-07,0.0006514489765363507
32.44833,0.0,0.0,1.3571366253017914e-12,0.0,0.0008990968328814741,7.034984729092919e-06,5.084741527827674e-07,0.000869566300447655
32.46472,0.0,0.0,1.5042966872158559e-12,0.0,0.0011192577562140205,8.849358791751527e-06,6.426290827254988e-07,0.0010824047204816
32.48167,0.0,0.0,1.712741060089229e-12,0.0,0.0014581809625717757,1.1646301990242414e-05,8.498881460816676e-07,0.0014100630645398349
32.49833,0.0,0.0,1.992850329202156e-12,0.0,0.0017574221018599179,1.4170626252751894e-05,1.0392676087489505e-06,0.0016993179110342815
32.51472,0.0,0.0,2.3658297543249773e-12,0.0,0.002050425109930698,1.6676814940219664e-05,1.2290700603934113e-06,0.0019825258443449956
32.53167,0.0,0.0,2.883138172649069e-12,0.0,0.002430906443975811,1.992480840151689e-05,1.4753504883335822e-06,0.002350310020656887
32.54806,0.0,0.0,3.5458858071990562e-12,0.0,0.002610556495893812,2.1540218888671525e-05,1.6020038816622062e-06,0.0025239166795781864
32.565,0.0,0.0,4.4428904999449514e-12,0.0,0.002914855239353309,2.4192013438839588e-05,1.8066060541999107e-06,0.002818049184751259
32.58139,0.0,0.0,5.564992910933597e-12,0.0,0.0029769412223960012,2.483014215648449e-05,1.861276554659952e-06,0.0028780130123106096
32.59833,0.0,0.0,7.045974914632325e-12,0.0,0.00318554336664878,2.668676551331739e-05,2.007398724690468e-06,0.0030796425458011756
32.61472,0.0,0.0,8.851364086126523e-12,0.0,0.0031415507063932147,2.6416577052490453e-05,1.9934075879968205e-06,0.0030370714789831332
32.63167,0.0,0.0,1.1173117986373882e-11,0.0,0.003268691952765801,2.757952720422452e-05,2.0872741248734172e-06,0.003159958936624685
32.64833,0.0,0.0,1.397676419045979e-11,0.0,0.0031984753445183367,2.70662096570895e-05,2.053824739500776e-06,0.0030920479316580707
32.66472,0.0,0.0,1.730743326433526e-11,0.0,0.00310564190528817,2.634961779979239e-05,2.0041617829757996e-06,0.0030022747501590175
32.68167,0.0,0.0,2.1413870676667557e-11,0.0,0.0031437580314848113,2.6737633103679492e-05,2.037942432808748e-06,0.003039100775844683
32.69806,0.0,0.0,2.6072921599507026e-11,0.0,0.0029519305159749765,2.5157741086134777e-05,1.9210888485554634e-06,0.0028536289644914836
32.715,0.0,0.0,3.162803352552146e-11,0.0,0.0029383564570407694,2.509009282269936e-05,1.919092842861403e-06,0.002840485714821983
32.73139,0.0,0.0,3.772093748466432e-11,0.0,0.0027170053840128716,2.3236985637997698e-05,1.77994963213024e-06,0.0026264791116800135
32.74833,0.0,0.0,4.473099668445002e-11,0.0,0.0026624310274602214,2.2804032343892722e-05,1.7490654549146e-06,0.002573702717770021
32.76472,0.0,0.0,5.215189391449826e-11,0.0,0.002426354082977311,2.0806919171056926e-05,1.5977335006134297e-06,0.0023454679036826187
32.78167,0.0,0.0,6.039319044859326e-11,0.0,0.002345102902365448,2.013301316750038e-05,1.5476402325242944e-06,0.0022669064485868473
32.79833,0.0,0.0,6.895434223608277e-11,0.0,0.0021412756805072597,1.840038006395428e-05,1.4158614120018953e-06,0.00206985416841865
32.81472,0.0,0.0,7.768885534886749e-11,0.0,0.0019451888463705158,1.672944027031331e-05,1.2885340903157072e-06,0.0018802880695544255
32.83167,0.0,0.0,8.691791730797149e-11,0.0,0.0018475519170496613,1.5902736889228386e-05,1.226059018533121e-06,0.0017858926269836983
32.84806,0.0,0.0,9.590367389122889e-11,0.0,0.001633377536405911,1.4069366599644972e-05,1.0858258456813985e-06,0.0015788481904567275
32.865,0.0,0.0,1.0512424264419451e-10,0.0,0.0015367810300978002,1.3247568395380327e-05,1.0235508973721608e-06,0.0014854620808494312
32.88139,0.0,0.0,1.1387135678830873e-10,0.0,0.0013488719494106904,1.1636523274183297e-05,9.002064425001066e-07,0.0013038127556379564
32.89833,0.0,0.0,1.2263429161052386e-10,0.0,0.0012609715653548736,1.0887416452054488e-05,8.434251979050345e-07,0.0012188360159308687
32.91472,0.0,0.0,1.3075912574933568e-10,0.0,0.001099435821728778,9.5008014689979e-06,7.371108058373821e-07,0.001062685329296098
32.93167,0.0,0.0,1.387385206719216e-10,0.0,0.0010225912287084027,8.844908254701522e-06,6.872883822062192e-07,0.0009883990110355345
32.94833,0.0,0.0,1.4612533405511385e-10,0.0,0.0009018062286537676,7.807441595897302e-06,6.076282730305138e-07,0.0008716429856544528
32.96472,0.0,0.0,1.5290951838053957e-10,0.0,0.0007941718266492037,6.882221702086966e-06,5.364596301626889e-07,0.000767600540865665
32.98167,0.0,0.0,1.594115395242568e-10,0.0,0.0007333080548386217,6.361229456852691e-06,4.966053559485317e-07,0.000708766457798049
32.99806,0.0,0.0,1.6518997281167458e-10,0.0,0.0006307271126571035,5.477007994580951e-06,4.282036315528259e-07,0.0006096127108681237
33.015,0.0,0.0,1.7065421298312344e-10,0.0,0.0005795754459023694,5.038159182291224e-06,3.944194000293777e-07,0.0005601689734789916
33.03139,0.0,0.0,1.7546342157004347e-10,0.0,0.0004974051795373358,4.328464612401994e-06,3.392646829025736e-07,0.00048074645376017244
33.04833,0.0,0.0,1.7996243384388322e-10,0.0,0.0004551392017111411,3.96500670785116e-06,3.1109324216682666e-07,0.000439893441160244
33.06472,0.0,0.0,1.8388796041435285e-10,0.0,0.00038943101916599776,3.396278133616093e-06,2.666856974142817e-07,0.00037638438302922683
33.08167,0.0,0.0,1.8753304464880216e-10,0.0,0.0003554154026630396,3.103085878475298e-06,2.4380251839595246e-07,0.00034350725130471993
33.09833,0.0,0.0,1.907391466993147e-10,0.0,0.00030778430832079096,2.690224216617132e-06,2.1142900863413416e-07,0.0002974714458527927
33.11472,0.0,0.0,1.9355528291242763e-10,0.0,0.000266659329493657,2.3333606165021337e-06,1.8338388985128518e-07,0.00025772436242499364
33.13167,0.0,0.0,1.961468210076589e-10,0.0,0.00024232342460694944,2.1228066685585745e-06,1.667833329221935e-07,0.00023420428574605356
33.14806,0.0,0.0,1.983739839062082e-10,0.0,0.00020584669779932785,1.8052670470725118e-06,1.4174138851519302e-07,0.00019895038736128523
33.165,0.0,0.0,2.004154064927377e-10,0.0,0.00018665496021608163,1.6387868526646088e-06,1.2853929243217266e-07,0.00018040260205698377
33.18139,0.0,0.0,2.0216456286803464e-10,0.0,0.00015833668988063376,1.3917050278866583e-06,1.090175948403882e-07,0.00015303394567445228
33.19833,0.0,0.0,2.0376184073356285e-10,0.0,0.0001432535826486614,1.2605574135626796e-06,9.859640404119574e-08,0.00013845709742965617
33.21472,0.0,0.0,2.0512486154089515e-10,0.0,0.00012121613754323413,1.0678598945101925e-06,8.33903525121471e-08,0.00011715852615357125
33.23167,0.0,0.0,2.0636331532486452e-10,0.0,0.00010929513445290251,9.639875598876912e-07,7.515461797336087e-08,0.00010563752767811518
33.24833,0.0,0.0,2.074309612964953e-10,0.0,9.35863760042066e-05,8.264402124869008e-07,6.432885901741514e-08,9.045526256346026e-05
33.26472,0.0,0.0,2.0835005942743123e-10,0.0,8.010535814850783e-05,7.082816142478521e-07,5.505154232476883e-08,7.74259135288835e-05
33.28167,0.0,0.0,2.091791739822213e-10,0.0,7.191513525983684e-05,6.366999618645508e-07,4.942597120471959e-08,6.951015759981694e-05
33.29806,0.0,0.0,2.0987633853053467e-10,0.0,6.0249874719753294e-05,5.341520090684782e-07,4.142507836757403e-08,5.8235354569169395e-05
33.315,0.0,0.0,2.1050128307109617e-10,0.0,5.3867243198668646e-05,4.782495698352207e-07,3.70666418669785e-08,5.206636304178058e-05
33.33139,0.0,0.0,2.1102369851533354e-10,0.0,4.4968019532243275e-05,3.998403286242791e-07,3.098310163984763e-08,4.3464760663414204e-05
33.34833,0.0,0.0,2.114885488957441e-10,0.0,4.0011151790197985e-05,3.563288391017494e-07,2.7618966225162467e-08,3.867360413511989e-05
33.36472,0.0,0.0,2.1187451793025502e-10,0.0,3.3265243805313816e-05,2.9674322310491164e-07,2.301914714397668e-08,3.2153127297429585e-05
33.38167,0.0,0.0,2.122156339545711e-10,0.0,2.9476586125731785e-05,2.634077480578867e-07,2.0462118999198253e-08,2.849097822610336e-05
33.39833,0.0,0.0,2.1250112780535346e-10,0.0,2.4775325442316642e-05,2.2180420045092575e-07,1.7265838980762283e-08,2.3946708665567584e-05
33.41472,0.0,0.0,2.1273910411068186e-10,0.0,2.0768967495587987e-05,1.8629985976126306e-07,1.4542599457989525e-08,2.007410189719394e-05
33.43167,0.0,0.0,2.1294704888319416e-10,0.0,1.8282410591985432e-05,1.6432932015142399e-07,1.2872809929120876e-08,1.767046124279137e-05
33.44806,0.0,0.0,2.1311613584984457e-10,0.0,1.5000045631929915e-05,1.351161690310576e-07,1.0630390456789485e-08,1.4497678967662075e-05
33.465,0.0,0.0,2.132623522221877e-10,0.0,1.3111661788633988e-05,1.1837436064698892e-07,9.361850406008898e-09,1.2672236398669767e-05
33.48139,0.0,0.0,2.1338020239625166e-10,0.0,1.0698924432839263e-05,9.682235801999894e-08,7.704319626711253e-09,1.0340066927572167e-05
33.49833,0.0,0.0,2.1348117718034132e-10,0.0,9.30477876737168e-06,8.44162414415095e-08,6.764554805194223e-09,8.992387761308507e-06
33.51472,0.0,0.0,2.1356172386077787e-10,0.0,7.544797662295544e-06,6.862985812983169e-08,5.544095404985683e-09,7.291218441007885e-06
33.53167,0.0,0.0,2.1363011359909478e-10,0.0,6.523668346192224e-06,5.95051727891871e-08,4.85076778744542e-09,6.304139228419103e-06
33.54833,0.0,0.0,2.1368506963881373e-10,0.0,5.348578115849101e-06,4.892723071137084e-08,4.0289075409205566e-09,5.168344953343507e-06
33.56472,0.0,0.0,2.1372897895943765e-10,0.0,4.374728730272004e-06,4.013939325364646e-08,3.342309429221757e-09,4.227087298747101e-06
33.58167,0.0,0.0,2.1376578285270398e-10,0.0,3.752995191064201e-06,3.4542477544974304e-08,2.9112438015843622e-09,3.626126274580699e-06
33.59806,0.0,0.0,2.1379448211789054e-10,0.0,3.0069523939690868e-06,2.7764887833292562e-08,2.3704268548030427e-09,2.9051220540310396e-06
33.615,0.0,0.0,2.138184074240712e-10,0.0,2.5699688395164344e-06,2.3808593097029984e-08,2.060782433588315e-09,2.482770709133497e-06
33.63139,0.0,0.0,2.1383694814858245e-10,0.0,2.0542147810553857e-06,1.909506130992611e-08,1.6768693100743803e-09,1.9843749123893417e-06
33.64833,0.0,0.0,2.138523247374735e-10,0.0,1.7530373785934472e-06,1.6351733078678876e-08,1.4578172002899237e-09,1.6933100102090037e-06
33.66472,0.0,0.0,2.13864204123837e-10,0.0,1.4002077948216396e-06,1.3106474017199332e-08,1.1869653038232286e-09,1.352395152975916e-06
33.68167,0.0,0.0,2.1387408510875616e-10,0.0,1.1948357254709663e-06,1.1223977192109658e-08,1.0331427935383886e-09,1.1539406915561656e-06
33.69833,0.0,0.0,2.138818011587773e-10,0.0,9.702235055364383e-07,9.14670572615961e-09,8.560728792517125e-10,9.36936067286176e-07
33.71472,0.0,0.0,2.1388785187426151e-10,0.0,7.887213805402027e-07,7.462544582281794e-09,7.104953292369487e-10,7.615934188853757e-07
33.73167,0.0,0.0,2.1389290338902356e-10,0.0,6.752858348058055e-07,6.412423259050115e-09,6.212145242656675e-10,6.519998592136034e-07
33.74806,0.0,0.0,2.1389678916960975e-10,0.0,5.410505253822251e-07,5.156462812294649e-09,5.084672682897917e-10,5.223440645574229e-07
33.765,0.0,0.0,2.1390000881638116e-10,0.0,4.6388837771083047e-07,4.437228584563968e-09,4.4549097744095434e-10,4.4780616093031966e-07
33.78139,0.0,0.0,2.1390250681818657e-10,0.0,3.7336939662235835e-07,3.584353591712386e-09,3.6643588163798313e-10,3.6038952688777215e-07
33.79833,0.0,0.0,2.1390461624193335e-10,0.0,3.217913312481002e-07,3.1003604128443385e-09,3.227821343543269e-10,3.1057301708159457e-07
33.81472,0.0,0.0,2.1390622606531906e-10,0.0,2.6013975706895565e-07,2.5153865657046026e-09,2.667294163316569e-10,2.51044677046508e-07
33.83167,0.0,0.0,2.139075583329486e-10,0.0,2.2544166999871607e-07,2.187649839058281e-09,2.362768869446086e-10,2.1753672740931762e-07
33.84833,0.0,0.0,2.1390866855597324e-10,0.0,1.8627332332155078e-07,1.8139374446946022e-09,1.995409393273917e-10,1.7972249788389405e-07
33.86472,0.0,0.0,2.1390955673439294e-10,0.0,1.545751008302787e-07,1.5104931749831962e-09,1.6922496737237225e-10,1.4912280033030356e-07
33.88167,0.0,0.0,2.1391027837935894e-10,0.0,1.3524052722146962e-07,1.3260994524699754e-09,1.5130019459519417e-10,1.3045577829107202e-07
33.89806,0.0,0.0,2.1391083349087125e-10,0.0,1.1106019948137202e-07,1.0926768378993756e-09,1.26942567568733e-10,1.071189564827435e-07
33.915,0.0,0.0,2.1391133309123234e-10,0.0,9.787824817308888e-08,9.661732525145794e-10,1.1427192525559349e-10,9.439413717338141e-08
33.93139,0.0,0.0,2.1391172166929096e-10,0.0,8.104284221488456e-08,8.025897724195374e-10,9.662259881082491e-11,7.814907487802003e-08
33.94833,0.0,0.0,2.1391211024734957e-10,0.0,7.19995728593048e-08,7.152958225731254e-10,8.76307915120833e-11,6.942071528737159e-08
33.96472,0.0,0.0,2.1391238780310573e-10,0.0,6.018881204550297e-08,5.998015417674196e-10,7.474909580196254e-11,5.802629254869629e-08
33.98167,0.0,0.0,2.1391260984771066e-10,0.0,5.400417113499145e-08,5.397876590151895e-10,6.841249788891446e-11,5.205779862738069e-08
33.99833,0.0,0.0,2.1391283189231558e-10,0.0,4.6302990552860024e-08,4.6415604693095247e-10,5.980060890919958e-11,4.4628983286720825e-08
34.01472,0.0,0.0,2.1391299842576927e-10,0.0,3.9766293702392375e-08,3.9978609311930313e-10,5.236677758091446e-11,3.8323990425581655e-08
34.08139,0.0,0.0,2.1391333149267666e-10,0.0,1.0016515272770476e-07,1.017436579431319e-09,1.4156942285126206e-10,9.648648413573824e-08
34.14833,0.0,0.0,2.1391355353728159e-10,0.0,6.794769069617956e-08,6.961129450644421e-10,1.020827866682339e-10,6.54211971262697e-08
34.215,0.0,0.0,2.1391372007073528e-10,0.0,5.0014211994131585e-08,5.158251603631925e-10,7.902822840577528e-11,4.813191611940937e-08
34.28167,0.0,0.0,2.1391383109303774e-10,0.0,4.003909070959821e-08,4.1502234982004893e-10,6.59025056748419e-11,3.8514386013766e-08
34.34806,0.0,0.0,2.139139421153402e-10,0.0,3.4211435351316766e-08,3.55881768498989e-10,5.8161253591038076e-11,3.289376149240297e-08
34.41472,0.0,0.0,2.1391405313764267e-10,0.0,3.1274081990773084e-08,3.260813841166055e-10,5.451439299974936e-11,3.005627646768261e-08
34.48167,0.0,0.0,2.139141086487939e-10,0.0,3.0080034685298074e-08,3.140254722922009e-10,5.3421378432005895e-11,2.889633465841257e-08
34.54833,0.0,0.0,2.1391421967109636e-10,0.0,2.9936244483330654e-08,3.126342518200431e-10,5.387135182388647e-11,2.8746297120463282e-08
34.61472,0.0,0.0,2.139142751822476e-10,0.0,3.087652022948362e-08,3.2232461144587887e-10,5.6034954454275976e-11,2.9637453380360057e-08
34.68139,0.0,0.0,2.1391438620455006e-10,0.0,3.308628149234494e-08,3.45035555682216e-10,6.031874999479214e-11,3.174634977121116e-08
34.74833,0.0,0.0,2.1391444171570129e-10,0.0,3.6306179507228364e-08,3.7802871943881655e-10,6.626676984922142e-11,3.482309773872316e-08
34.815,0.0,0.0,2.1391455273800375e-10,0.0,4.027952837937221e-08,4.185798374578553e-10,7.340072993855529e-11,3.86206693292479e-08
34.88167,0.0,0.0,2.1391471927145744e-10,0.0,4.554707644377487e-08,4.722398028178532e-10,8.267642126469354e-11,4.365679406870271e-08
34.94806,0.0,0.0,2.139148302937599e-10,0.0,5.185361673376576e-08,5.362703614508746e-10,9.358425145933325e-11,4.9685996983406255e-08
35.01472,0.0,0.0,2.139149968272136e-10,0.0,5.997439200822186e-08,6.185840728534231e-10,1.0746425971319695e-10,5.745028852643941e-08
35.08167,0.0,0.0,2.1391521887181852e-10,0.0,6.97179921571589e-08,7.170619653606991e-10,1.2388989834022368e-10,6.676521546733483e-08
35.14833,0.0,0.0,2.1391544091642345e-10,0.0,8.053790978568287e-08,8.259682937605817e-10,1.4181733565266086e-10,7.710671245941825e-08
35.21472,0.0,0.0,2.139157184721796e-10,0.0,9.30337087368116e-08,9.51373979596326e-10,1.6224888099714008e-10,8.9048445506279e-08
35.28139,0.0,0.0,2.13916051539087e-10,0.0,1.081698359772787e-07,1.102999136470828e-09,1.8677670521327627e-10,1.0351269719155454e-07
35.34833,0.0,0.0,2.139164401171456e-10,0.0,1.2535398874469195e-07,1.2746413924347166e-09,2.14275153176402e-10,1.1993171511459622e-07
35.415,0.0,0.0,2.1391688420635546e-10,0.0,1.4341523502103826e-07,1.454331433059508e-09,2.427000822535774e-10,1.3718499458637012e-07
35.48167,0.0,0.0,2.1391743931786777e-10,0.0,1.638178549479008e-07,1.6568881822109915e-09,2.7450852702060047e-10,1.566731808733124e-07
35.54806,0.0,0.0,2.1391804994053132e-10,0.0,1.8507550758606328e-07,1.8672434709543495e-09,3.071874976612321e-10,1.7697466137001072e-07
35.61472,0.0,0.0,2.1391877158549732e-10,0.0,2.093021841398368e-07,2.1067182442990884e-09,3.4424196826421394e-10,2.0011095269723e-07
35.68167,0.0,0.0,2.139196042527658e-10,0.0,2.3498062162730093e-07,2.359984985211838e-09,3.8314207362333264e-10,2.2463115623150287e-07
35.74833,0.0,0.0,2.139204924311855e-10,0.0,2.5945061132848224e-07,2.6004230990750443e-09,4.1961467633910843e-10,2.4799283937504413e-07
35.81472,0.0,0.0,2.139215471430589e-10,0.0,2.8413919639369567e-07,2.842526769519793e-09,4.5609338528151966e-10,2.715611241432825e-07
35.88139,0.0,0.0,2.139226573660835e-10,0.0,3.110899834402048e-07,3.1068239092491012e-09,4.959154198402871e-10,2.9728959471952976e-07
35.94833,0.0,0.0,2.1392393412256183e-10,0.0,3.378322981362203e-07,3.3686619049788646e-09,5.351590282032248e-10,3.22817260700603e-07
36.015,0.0,0.0,2.1392526639019138e-10,0.0,3.6078754128698876e-07,3.5925907804212898e-09,5.683095105624147e-10,3.447257805877513e-07
36.08167,0.0,0.0,2.139267096801234e-10,0.0,3.838682278711758e-07,3.8177307981612785e-09,6.016362963379152e-10,3.667542738394758e-07
36.14806,0.0,0.0,2.1392826399235787e-10,0.0,4.035198480911717e-07,4.0088783404002015e-09,6.296664301075339e-10,3.855073983372037e-07
36.21472,0.0,0.0,2.1392987381574358e-10,0.0,4.244830554833712e-07,4.213261295404891e-09,6.598834811910592e-10,4.055147884152177e-07
36.28167,0.0,0.0,2.1393159466143175e-10,0.0,4.4352337824626886e-07,4.3988138687112155e-09,6.872862279294623e-10,4.2368662578340377e-07
36.34833,0.0,0.0,2.1393337101827115e-10,0.0,4.5627813860527056e-07,4.522400232076507e-09,7.052005646102089e-10,4.3585596243289615e-07
36.41472,0.0,0.0,2.1393520288626178e-10,0.0,4.667209342334999e-07,4.623479488152782e-09,7.198167617517015e-10,4.4581886249339675e-07
36.48139,0.0,0.0,2.1393709026540364e-10,0.0,4.78633556122432e-07,4.7395430913255154e-09,7.369855836714123e-10,4.571878368109239e-07
36.54833,0.0,0.0,2.139389776445455e-10,0.0,4.881776265452942e-07,4.832577005231542e-09,7.507938715178852e-10,4.662964186996632e-07
36.615,0.0,0.0,2.139409205348386e-10,0.0,4.915148373862976e-07,4.864599945086923e-09,7.553460079634533e-10,4.6947840004474273e-07
36.68167,0.0,0.0,2.1394291893628292e-10,0.0,4.948161572704279e-07,4.896661187636653e-09,7.601076434937681e-10,4.726279397848643e-07
36.74806,0.0,0.0,2.1394486182657602e-10,0.0,4.942047394651539e-07,4.890362559351047e-09,7.591001160989208e-10,4.7204186659488556e-07
36.81472,0.0,0.0,2.139468047168691e-10,0.0,4.960929377295642e-07,4.909112893969336e-09,7.621416830971839e-10,4.7384476753453697e-07
36.88167,0.0,0.0,2.139487476071622e-10,0.0,4.967879025929989e-07,4.916320017755993e-09,7.635275744988235e-10,4.745091544133828e-07
36.94833,0.0,0.0,2.139506904974553e-10,0.0,4.921213773156907e-07,4.870674641388462e-09,7.568087267983969e-10,4.7005344638861857e-07
37.01472,0.0,0.0,2.139526333877484e-10,0.0,4.867584800782865e-07,4.81829898202335e-09,7.491254283564786e-10,4.6493334171504586e-07
37.08139,0.0,0.0,2.1395452076689025e-10,0.0,4.848393506673432e-07,4.8001210783965576e-09,7.468113905062523e-10,4.6310311496711165e-07
37.14833,0.0,0.0,2.1395640814603212e-10,0.0,4.824583251794579e-07,4.7774380007581385e-09,7.438273330606648e-10,4.60832037085801e-07
37.215,0.0,0.0,2.1395829552517398e-10,0.0,4.76007767646891e-07,4.714481915968349e-09,7.345806185554693e-10,4.54673997674071e-07
37.28167,0.0,0.0,2.139601273931646e-10,0.0,4.71543994629009e-07,4.671180220405802e-09,7.283773584276787e-10,4.5041365548392776e-07
37.34806,0.0,0.0,2.1396195926115524e-10,0.0,4.652426264240006e-07,4.609635784191823e-09,7.193027284913001e-10,4.4439794399941945e-07
37.41472,0.0,0.0,2.1396373561799464e-10,0.0,4.6313843882206385e-07,4.5895984790433886e-09,7.166561788451986e-10,4.423910858752933e-07
37.48167,0.0,0.0,2.1396556748598528e-10,0.0,4.6156030031330175e-07,4.574688294844975e-09,7.147579195176945e-10,4.4088639827855047e-07
37.54833,0.0,0.0,2.1396734384282468e-10,0.0,4.579480269439884e-07,4.53921344956143e-09,7.094083098735382e-10,4.374371646020947e-07
37.61472,0.0,0.0,2.1396912019966408e-10,0.0,4.528834802730586e-07,4.489663862905502e-09,7.020470871310636e-10,4.326019205080911e-07
37.68139,0.0,0.0,2.1397084104535224e-10,0.0,4.528326625896639e-07,4.489557947628953e-09,7.022641357323778e-10,4.3255489057258956e-07
37.74833,0.0,0.0,2.1397261740219164e-10,0.0,4.534860100768867e-07,4.496275129994842e-09,7.03455516060103e-10,4.3317989295577064e-07
37.815,0.0,0.0,2.1397439375903105e-10,0.0,4.5134781934130785e-07,4.475138037918214e-09,7.001853541410696e-10,4.311376846644066e-07
37.88167,0.0,0.0,2.1397611460471921e-10,0.0,4.517596999820128e-07,4.479138060453636e-09,7.007621150023624e-10,4.3153080375724073e-07
37.94806,0.0,0.0,2.1397789096155861e-10,0.0,4.509814431896686e-07,4.471193970623233e-09,6.993855494741297e-10,4.3078652933736805e-07
38.01472,0.0,0.0,2.1397966731839801e-10,0.0,4.5467554954381484e-07,4.507439754775078e-09,7.048326366998481e-10,4.3431377372282753e-07
38.08167,0.0,0.0,2.1398144367523741e-10,0.0,4.5921530256176624e-07,4.551922172524314e-09,7.114812072828158e-10,4.386482395091207e-07
38.14833,0.0,0.0,2.1398322003207682e-10,0.0,4.603553549475947e-07,4.562583755252092e-09,7.127713974597327e-10,4.3973481156367455e-07
38.21472,0.0,0.0,2.1398505190006745e-10,0.0,4.6214838334002195e-07,4.579606582844065e-09,7.149891789737239e-10,4.4144470079388043e-07
38.28139,0.0,0.0,2.1398682825690685e-10,0.0,4.68207202786175e-07,4.63880422962859e-09,7.237327404041594e-10,4.472289275581076e-07
38.34833,0.0,0.0,2.139887156360487e-10,0.0,4.7449958029410766e-07,4.700244748967464e-09,7.327817241886692e-10,4.5323600128543973e-07
38.415,0.0,0.0,2.1399060301519057e-10,0.0,4.771597619246393e-07,4.725655422532782e-09,7.36179450733232e-10,4.557734907262301e-07
38.48167,0.0,0.0,2.1399249039433244e-10,0.0,4.81680468622514e-07,4.769495243195365e-09,7.424444392611917e-10,4.600881763350273e-07
38.54806,0.0,0.0,2.139943777734743e-10,0.0,4.839708521719999e-07,4.791281149607585e-09,7.452863881596272e-10,4.6227269989707054e-07
38.61472,0.0,0.0,2.139963206637674e-10,0.0,4.898233968431143e-07,4.848411450097956e-09,7.536627988358191e-10,4.678600717955561e-07
38.68167,0.0,0.0,2.1399826355406049e-10,0.0,4.951635443894986e-07,4.900593042478363e-09,7.613292218877632e-10,4.72958610941987e-07
38.74833,0.0,0.0,2.1400020644435358e-10,0.0,4.952675246583382e-07,4.901135164381287e-09,7.610648777855999e-10,4.7305663664065634e-07
38.81472,0.0,0.0,2.1400214933464667e-10,0.0,4.942946403296844e-07,4.891260840800271e-09,7.593056183807789e-10,4.72127192008287e-07
38.88139,0.0,0.0,2.14004147736091e-10,0.0,4.959168590223939e-07,4.9073616281702925e-09,7.617296793327455e-10,4.7367783151397447e-07
38.94833,0.0,0.0,2.140060906263841e-10,0.0,4.956853775217596e-07,4.9054693640471214e-09,7.615404973293494e-10,4.734595234756611e-07
39.015,0.0,0.0,2.140080335166772e-10,0.0,4.894278027300913e-07,4.844337486709094e-09,7.523590639380018e-10,4.6748717175137955e-07
39.08167,0.0,0.0,2.1400992089581905e-10,0.0,4.829148759766255e-07,4.781109286255969e-09,7.430751569614813e-10,4.6127294162090493e-07
39.14806,0.0,0.0,2.1401175276380968e-10,0.0,4.719438451150637e-07,4.6742005821442945e-09,7.272389357382281e-10,4.508025776006619e-07
39.21472,0.0,0.0,2.1401358463180031e-10,0.0,4.6236000639243713e-07,4.5814877447369895e-09,7.138483137936191e-10,4.416594794331985e-07
39.28167,0.0,0.0,2.1401530547748848e-10,0.0,4.5016771643702214e-07,4.463402980547926e-09,6.967493249021572e-10,4.300270753931912e-07
39.34833,0.0,0.0,2.1401697081202542e-10,0.0,4.314632110480332e-07,4.281164422970107e-09,6.698509524838414e-10,4.1217593360620697e-07
39.41472,0.0,0.0,2.140185251242599e-10,0.0,4.1054898458625644e-07,4.077318704887034e-09,6.397389284984456e-10,3.9221555658830454e-07
39.48139,0.0,0.0,2.1402002392534314e-10,0.0,3.9076229840784293e-07,3.884926491615204e-09,6.115581374643853e-10,3.7333383773319184e-07
39.54833,0.0,0.0,2.1402141170412392e-10,0.0,3.6883335385873295e-07,3.6713985185343745e-09,5.801366054214441e-10,3.5240648543766184e-07
39.615,0.0,0.0,2.1402268846060224e-10,0.0,3.422440421063655e-07,3.41150363514231e-09,5.414039216944388e-10,3.2702676455720336e-07
39.68167,0.0,0.0,2.140238541947781e-10,0.0,3.1609422235234774e-07,3.155803507404187e-09,5.03247665761819e-10,3.0206640833085885e-07
39.74806,0.0,0.0,2.1402485339550026e-10,0.0,2.8800113682780903e-07,2.8803919249753562e-09,4.617950466467846e-10,2.7524783663412933e-07
