  3.4003E-03,  4.5202E+00,  7.2099E+07,  5.2747E+07,  3.8589E+07,  2.1595E+07,  1.2085E+07,  6.6043E+06,  3.6092E+06,  2.0546E+06,  3.4270E+05,  2.2241E+04,  1.4435E+03,  5.2478E+01,  1.9078E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2055E-03,  4.6100E+00,  6.5791E+07,  4.7131E+07,  3.3764E+07,  1.8102E+07,  9.7047E+06,  5.2320E+06,  2.8207E+06,  1.5105E+06,  2.3978E+05,  1.2607E+04,  6.6280E+02,  1.8321E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0300E-03,  4.6973E+00,  6.0860E+07,  4.2919E+07,  3.0267E+07,  1.5436E+07,  7.8718E+06,  4.0535E+06,  2.0873E+06,  1.1178E+06,  1.4869E+05,  6.7172E+03,  3.0346E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8714E-03,  4.7823E+00,  5.5855E+07,  3.8179E+07,  2.6097E+07,  1.2982E+07,  6.4578E+06,  3.1215E+06,  1.5088E+06,  7.4732E+05,  9.2815E+04,  3.7338E+03,  1.5020E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7277E-03,  4.8651E+00,  5.1042E+07,  3.4221E+07,  2.2944E+07,  1.1142E+07,  5.4105E+06,  2.5523E+06,  1.2040E+06,  5.8155E+05,  6.3901E+04,  2.0425E+03,  6.5285E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5970E-03,  4.9456E+00,  4.6297E+07,  3.0626E+07,  2.0259E+07,  9.4510E+06,  4.4091E+06,  2.0065E+06,  9.1312E+05,  4.2980E+05,  4.3253E+04,  1.0974E+03,  2.7844E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4778E-03,  5.0234E+00,  4.2163E+07,  2.7383E+07,  1.7784E+07,  7.9927E+06,  3.5921E+06,  1.5565E+06,  6.7443E+05,  3.0893E+05,  2.8982E+04,  5.9695E+02,  1.2296E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3689E-03,  5.0998E+00,  3.9279E+07,  2.4542E+07,  1.5334E+07,  6.8363E+06,  3.0477E+06,  1.2669E+06,  5.2659E+05,  2.3838E+05,  1.9753E+04,  3.4037E+02,  5.8650E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2691E-03,  5.1739E+00,  3.5826E+07,  2.2250E+07,  1.3819E+07,  6.0436E+06,  2.6431E+06,  1.0997E+06,  4.5752E+05,  1.9917E+05,  1.6319E+04,  2.7126E+02,  4.5090E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1775E-03,  5.2459E+00,  3.3833E+07,  2.0661E+07,  1.2618E+07,  5.4720E+06,  2.3731E+06,  9.7138E+05,  3.9761E+05,  1.6793E+05,  1.3504E+04,  2.1653E+02,  3.4722E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0931E-03,  5.3160E+00,  3.2204E+07,  1.9280E+07,  1.1542E+07,  4.9785E+06,  2.1474E+06,  8.6046E+05,  3.4479E+05,  1.4229E+05,  1.0920E+04,  1.6327E+02,  2.4411E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0154E-03,  5.3841E+00,  2.9561E+07,  1.7483E+07,  1.0340E+07,  4.3916E+06,  1.8653E+06,  7.4088E+05,  2.9428E+05,  1.1970E+05,  8.2319E+03,  1.0459E+02,  1.3288E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9436E-03,  5.4502E+00,  2.7634E+07,  1.6169E+07,  9.4607E+06,  3.8938E+06,  1.6026E+06,  6.2945E+05,  2.4722E+05,  1.0175E+05,  7.0981E+03,  8.3949E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8772E-03,  5.5144E+00,  2.5876E+07,  1.5042E+07,  8.7439E+06,  3.4960E+06,  1.3978E+06,  5.4235E+05,  2.1044E+05,  8.7812E+04,  6.3276E+03,  7.8408E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8157E-03,  5.5768E+00,  2.3881E+07,  1.3912E+07,  8.1042E+06,  3.2310E+06,  1.2881E+06,  4.9490E+05,  1.9014E+05,  7.7817E+04,  5.6875E+03,  7.5415E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7587E-03,  5.6372E+00,  2.2366E+07,  1.2808E+07,  7.3347E+06,  2.9268E+06,  1.1679E+06,  4.5090E+05,  1.7409E+05,  7.0801E+04,  4.8441E+03,  5.6232E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7057E-03,  5.6958E+00,  2.1161E+07,  1.1786E+07,  6.5648E+06,  2.6261E+06,  1.0505E+06,  4.1095E+05,  1.6076E+05,  6.5471E+04,  4.0239E+03,  3.5600E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6564E-03,  5.7527E+00,  1.9930E+07,  1.1054E+07,  6.1311E+06,  2.4417E+06,  9.7239E+05,  3.7898E+05,  1.4771E+05,  5.9615E+04,  3.7937E+03,  3.7452E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6105E-03,  5.8078E+00,  1.8759E+07,  1.0370E+07,  5.7324E+06,  2.2720E+06,  9.0050E+05,  3.5004E+05,  1.3607E+05,  5.4573E+04,  3.5815E+03,  3.8792E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5678E-03,  5.8612E+00,  1.7705E+07,  9.6348E+06,  5.2431E+06,  2.0532E+06,  8.0407E+05,  3.2027E+05,  1.2757E+05,  5.0858E+04,  3.3624E+03,  3.7652E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5279E-03,  5.9128E+00,  1.6798E+07,  8.9990E+06,  4.8211E+06,  1.8707E+06,  7.2587E+05,  2.9447E+05,  1.1946E+05,  4.7407E+04,  3.0996E+03,  3.4151E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4907E-03,  5.9627E+00,  1.6146E+07,  8.5201E+06,  4.4961E+06,  1.7403E+06,  6.7360E+05,  2.7355E+05,  1.1109E+05,  4.3883E+04,  2.6973E+03,  2.5759E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4559E-03,  6.0110E+00,  1.5326E+07,  7.9773E+06,  4.1524E+06,  1.6054E+06,  6.2070E+05,  2.5276E+05,  1.0293E+05,  4.0440E+04,  2.4182E+03,  2.1856E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4235E-03,  6.0577E+00,  1.4099E+07,  7.2504E+06,  3.7286E+06,  1.4412E+06,  5.5706E+05,  2.2842E+05,  9.3665E+04,  3.6447E+04,  2.2443E+03,  2.2356E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3932E-03,  6.1027E+00,  1.3045E+07,  6.6355E+06,  3.3752E+06,  1.3027E+06,  5.0283E+05,  2.0745E+05,  8.5585E+04,  3.3050E+04,  2.1068E+03,  2.3325E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3648E-03,  6.1460E+00,  1.2612E+07,  6.4090E+06,  3.2568E+06,  1.2325E+06,  4.6641E+05,  1.9295E+05,  7.9823E+04,  3.1026E+04,  1.9418E+03,  2.0203E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3383E-03,  6.1879E+00,  1.2206E+07,  6.1969E+06,  3.1461E+06,  1.1681E+06,  4.3367E+05,  1.7988E+05,  7.4607E+04,  2.9181E+04,  1.7941E+03,  1.7574E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3136E-03,  6.2280E+00,  1.1737E+07,  5.8868E+06,  2.9526E+06,  1.0982E+06,  4.0845E+05,  1.7032E+05,  7.1023E+04,  2.7589E+04,  1.6927E+03,  1.6782E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2904E-03,  6.2667E+00,  1.1277E+07,  5.5622E+06,  2.7436E+06,  1.0325E+06,  3.8854E+05,  1.6263E+05,  6.8070E+04,  2.6229E+04,  1.6009E+03,  1.5985E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2688E-03,  6.3038E+00,  1.0834E+07,  5.2597E+06,  2.5534E+06,  9.7082E+05,  3.6911E+05,  1.5496E+05,  6.5057E+04,  2.4942E+04,  1.5507E+03,  1.6421E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2486E-03,  6.3393E+00,  1.0382E+07,  5.0150E+06,  2.4226E+06,  9.1122E+05,  3.4274E+05,  1.4408E+05,  6.0566E+04,  2.3561E+04,  1.4721E+03,  1.5220E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2297E-03,  6.3733E+00,  9.9661E+06,  4.7945E+06,  2.3065E+06,  8.5801E+05,  3.1918E+05,  1.3441E+05,  5.6603E+04,  2.2311E+04,  1.4027E+03,  1.4252E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2122E-03,  6.4056E+00,  9.5993E+06,  4.5966E+06,  2.2011E+06,  8.1214E+05,  2.9965E+05,  1.2636E+05,  5.3283E+04,  2.1357E+04,  1.3428E+03,  1.3088E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1958E-03,  6.4366E+00,  9.3843E+06,  4.4402E+06,  2.1009E+06,  7.8088E+05,  2.9024E+05,  1.2173E+05,  5.1056E+04,  2.0348E+04,  1.3104E+03,  1.3752E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1806E-03,  6.4662E+00,  9.1840E+06,  4.2963E+06,  2.0098E+06,  7.5265E+05,  2.8186E+05,  1.1752E+05,  4.9003E+04,  1.9441E+04,  1.2844E+03,  1.4536E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1665E-03,  6.4943E+00,  8.9971E+06,  4.1638E+06,  1.9270E+06,  7.2676E+05,  2.7409E+05,  1.1384E+05,  4.7285E+04,  1.8645E+04,  1.2600E+03,  1.5321E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1535E-03,  6.5207E+00,  8.6488E+06,  4.0042E+06,  1.8538E+06,  6.9696E+05,  2.6203E+05,  1.0931E+05,  4.5598E+04,  1.8093E+04,  1.1836E+03,  1.3061E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1414E-03,  6.5458E+00,  8.3008E+06,  3.8680E+06,  1.8024E+06,  6.7208E+05,  2.5060E+05,  1.0507E+05,  4.4056E+04,  1.7630E+04,  1.1015E+03,  1.0610E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1303E-03,  6.5695E+00,  7.9853E+06,  3.7438E+06,  1.7552E+06,  6.4939E+05,  2.4027E+05,  1.0122E+05,  4.2644E+04,  1.7199E+04,  1.0285E+03,  8.7061E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1201E-03,  6.5916E+00,  7.7003E+06,  3.6308E+06,  1.7119E+06,  6.2880E+05,  2.3096E+05,  9.7733E+04,  4.1357E+04,  1.6804E+04,  9.7432E+02,  7.4951E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1108E-03,  6.6123E+00,  6.9003E+06,  3.2614E+06,  1.5415E+06,  5.6653E+05,  2.0820E+05,  8.8632E+04,  3.7731E+04,  1.5478E+04,  9.2016E+02,  7.3571E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1024E-03,  6.6314E+00,  5.9646E+06,  2.8207E+06,  1.3339E+06,  4.9261E+05,  1.8192E+05,  7.7955E+04,  3.3405E+04,  1.3844E+04,  8.6465E+02,  7.6230E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0947E-03,  6.6493E+00,  5.2034E+06,  2.4619E+06,  1.1648E+06,  4.3209E+05,  1.6029E+05,  6.9107E+04,  2.9795E+04,  1.2466E+04,  8.1527E+02,  7.8754E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0879E-03,  6.6657E+00,  4.5933E+06,  2.1742E+06,  1.0291E+06,  3.8332E+05,  1.4278E+05,  6.1901E+04,  2.6837E+04,  1.1326E+04,  7.7251E+02,  8.1112E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0819E-03,  6.6806E+00,  4.0978E+06,  1.9403E+06,  9.1874E+05,  3.4349E+05,  1.2842E+05,  5.5956E+04,  2.4382E+04,  1.0371E+04,  7.3505E+02,  8.3293E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0766E-03,  6.6941E+00,  3.6949E+06,  1.7501E+06,  8.2892E+05,  3.1094E+05,  1.1664E+05,  5.1052E+04,  2.2346E+04,  9.5728E+03,  7.0240E+02,  8.5276E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0721E-03,  6.7061E+00,  3.3691E+06,  1.5962E+06,  7.5623E+05,  2.8450E+05,  1.0703E+05,  4.7036E+04,  2.0670E+04,  8.9106E+03,  6.7427E+02,  8.7045E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0683E-03,  6.7168E+00,  3.1044E+06,  1.4711E+06,  6.9710E+05,  2.6293E+05,  9.9170E+04,  4.3731E+04,  1.9284E+04,  8.3590E+03,  6.4997E+02,  8.8587E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0652E-03,  6.7260E+00,  2.8922E+06,  1.3707E+06,  6.4964E+05,  2.4556E+05,  9.2818E+04,  4.1051E+04,  1.8155E+04,  7.9065E+03,  6.2934E+02,  8.9886E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0628E-03,  6.7338E+00,  2.7224E+06,  1.2904E+06,  6.1164E+05,  2.3161E+05,  8.7701E+04,  3.8882E+04,  1.7238E+04,  7.5363E+03,  6.1187E+02,  9.0935E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
