Time (s),A,B1,B2,Y,Z
4420000.0,2.275957200481571e-15,0.0009972036059935352,0.0009972036059935352,9.9441503180651e-07,9.9441503408246e-07
4440000.0,3.164135620181696e-15,0.0009958682480513126,0.0009958682480513126,9.9175356747679e-07,9.9175357064092e-07
4460000.0,4.440892098500626e-15,0.0009945346782901376,0.0009945346782901376,9.8909922632167e-07,9.8909923076256e-07
4480000.0,6.161737786669619e-15,0.0009932028943157034,0.0009932028943157034,9.8645198927709e-07,9.8645199543882e-07
4500000.0,8.659739592076221e-15,0.0009918728937368115,0.0009918728937368115,9.8381183732984e-07,9.8381184598957e-07
4520000.0,1.199040866595169e-14,0.0009905446741650392,0.0009905446741650392,9.8117875151672e-07,9.8117876350712e-07
4540000.0,1.6542323066914832e-14,0.0009892182332155164,0.0009892182332155164,9.7855271292603e-07,9.7855272946834e-07
4560000.0,2.2815083156046967e-14,0.0009878935685065926,0.0009878935685065926,9.7593370269669e-07,9.7593372551175e-07
4580000.0,3.136380044566067e-14,0.000986570677659726,0.000986570677659726,9.7332170201797e-07,9.7332173338174e-07
4600000.0,4.296563105299356e-14,0.0009852495582992615,0.0009852495582992615,9.7071669212889e-07,9.7071673509448e-07
4620000.0,5.861977570020827e-14,0.0009839302080530965,0.0009839302080530965,9.6811865431941e-07,9.6811871293913e-07
4640000.0,7.982503547054876e-14,0.0009826126245525701,0.0009826126245525701,9.6552756993009e-07,9.6552764975505e-07
4660000.0,1.081912337497215e-13,0.000981296805431242,0.000981296805431242,9.6294342034956e-07,9.6294352854069e-07
4680000.0,1.4632739464559563e-13,0.0009799827483268908,0.0009799827483268908,9.6036618701833e-07,9.6036633334558e-07
4700000.0,1.971756091734278e-13,0.0009786704508798483,0.0009786704508798483,9.5779585142537e-07,9.5779604860079e-07
4720000.0,2.6501023597802487e-13,0.0009773599107336661,0.0009773599107336661,9.5523239510932e-07,9.552326601193e-07
4740000.0,3.5504932327512506e-13,0.0009760511255351156,0.0009760511255351156,9.5267579965837e-07,9.5267615470736e-07
4760000.0,4.742317649686356e-13,0.0009747440929344098,0.0009747440929344098,9.5012604671053e-07,9.5012652094184e-07
4780000.0,6.315503675580203e-13,0.000973438810584315,0.000973438810584315,9.4758311795181e-07,9.4758374950158e-07
4800000.0,8.38606961650612e-13,0.0009721352761412616,0.0009721352761412616,9.4504699511825e-07,9.4504783372442e-07
4820000.0,1.110334046927619e-12,0.0009708334872645663,0.0009708334872645663,9.4251765999428e-07,9.4251877032728e-07
4840000.0,1.4658829705638254e-12,0.0009695334416167656,0.0009695334416167656,9.3999509441325e-07,9.3999656029484e-07
4860000.0,1.929789661403447e-12,0.0009682351368635045,0.0009682351368635045,9.3747928025709e-07,9.3748121004494e-07
4880000.0,2.5333624087409135e-12,0.0009669385706733147,0.0009669385706733147,9.3497019945575e-07,9.3497273281579e-07
4900000.0,3.31656924146273e-12,0.0009656437407186136,0.0009656437407186136,9.3246783398904e-07,9.3247115055519e-07
4920000.0,4.329925307189342e-12,0.000964350644673817,0.000964350644673817,9.2997216588281e-07,9.2997649580409e-07
4940000.0,5.637545985592851e-12,0.0009630592802172266,0.0009630592802172266,9.2748317721252e-07,9.2748881475328e-07
4960000.0,7.320311024017201e-12,0.0009617696450304747,0.0009617696450304747,9.2500085010205e-07,9.250081704063e-07
4980000.0,9.480083384971749e-12,0.0009604817367973029,0.0009604817367973029,9.2252516672116e-07,9.225346467958e-07
