Time (s),A,B1,B2,Y,Z
1960000.0,0.0,1.0,1.0,1.0,1.0
1980000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
2000000.0,0.0,1.0,1.0,1.0,1.0
2020000.0,0.0,1.0,1.0,1.0,1.0
2040000.0,0.0,1.0,1.0,1.0,1.0
2060000.0,0.0,1.0,1.0,1.0,1.0
2080000.0,0.0,1.0,1.0,1.0,1.0
2100000.0,0.0,1.0,1.0,1.0,1.0
2120000.0,0.0,1.0,1.0,1.0,1.0
2140000.0,0.0,1.0,1.0,1.0,1.0
2160000.0,0.0,1.0,1.0,1.0,1.0
2180000.0,0.0,1.0,1.0,1.0,1.0
2200000.0,0.0,1.0,1.0,1.0,1.0
2220000.0,0.0,1.0,1.0,1.0,1.0
2240000.0,0.0,1.0,1.0,1.0,1.0
2260000.0,0.0,1.0,1.0,1.0,1.0
2280000.0,0.0,1.0,1.0,1.0,1.0
2300000.0,0.0,1.0,1.0,1.0,1.0
2320000.0,0.0,1.0,1.0,1.0,1.0
2340000.0,0.0,1.0,1.0,1.0,1.0
2360000.0,0.0,1.0,1.0,1.0,1.0
2380000.0,0.0,1.0,1.0,1.0,1.0
2400000.0,0.0,1.0,1.0,1.0,1.0
2420000.0,0.0,1.0,1.0,1.0,1.0
2440000.0,0.0,1.0,1.0,1.0,1.0
2460000.0,0.0,1.0,1.0,1.0,1.0
2480000.0,0.0,1.0,1.0,1.0,1.0
2500000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
2520000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
2540000.0,0.0,1.0,1.0,1.0,1.0
2560000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
2580000.0,0.0,1.0,1.0,1.0,1.0
2600000.0,0.0,1.0,1.0,1.0,1.0
2620000.0,0.0,1.0,1.0,1.0,1.0
2640000.0,0.0,1.0,1.0,1.0,1.0
2660000.0,0.0,1.0,1.0,1.0,1.0
2680000.0,0.0,1.0,1.0,1.0,1.0
2700000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
2720000.0,0.0,1.0,1.0,1.0,1.0
2740000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
2760000.0,0.0,1.0,1.0,1.0,1.0
2780000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
2800000.0,0.0,1.0,1.0,1.0,1.0
2820000.0,0.0,1.0,1.0,1.0,1.0
2840000.0,0.0,1.0,1.0,1.0,1.0
2860000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
2880000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
2900000.0,0.0,1.0,1.0,1.0,1.0
2920000.0,0.0,1.0,1.0,1.0,1.0
2940000.0,0.0,1.0,1.0,1.0,1.0
2960000.0,0.0,1.0,1.0,1.0,1.0
2980000.0,0.0,1.0,1.0,1.0,1.0
3000000.0,0.0,1.0,1.0,1.0,1.0
3020000.0,0.0,1.0,1.0,1.0,1.0
3040000.0,0.0,1.0,1.0,1.0,1.0
3060000.0,0.0,1.0000000000000004,1.0000000000000004,1.0,1.0
3080000.0,0.0,1.0,1.0,1.0,1.0
3100000.0,0.0,1.0,1.0,1.0,1.0
3120000.0,0.0,1.0,1.0,1.0,1.0
3140000.0,0.0,1.0,1.0,1.0,1.0
3160000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3180000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3200000.0,0.0,1.0,1.0,1.0,1.0
3220000.0,0.0,1.0,1.0,1.0,1.0
3240000.0,0.0,1.0,1.0,1.0,1.0
3260000.0,0.0,1.0,1.0,1.0,1.0
3280000.0,0.0,1.0,1.0,1.0,1.0
3300000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3320000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3340000.0,0.0,1.0,1.0,1.0,1.0
3360000.0,0.0,1.0,1.0,1.0,1.0
3380000.0,0.0,1.0,1.0,1.0,1.0
3400000.0,0.0,0.9999999999999998,0.9999999999999998,1.0,1.0
3420000.0,0.0,1.0,1.0,1.0,1.0
3440000.0,0.0,1.0,1.0,1.0,1.0
3460000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
3480000.0,0.0,1.0,1.0,1.0,1.0
3500000.0,0.0,1.0,1.0,1.0,1.0
3520000.0,0.0,1.0,1.0,1.0,1.0
3540000.0,0.0,1.0,1.0,1.0,1.0
3560000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3580000.0,0.0,1.0,1.0,1.0,1.0
3600000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
3620000.0,0.0,1.0,1.0,1.0,1.0
3640000.0,0.0,1.0,1.0,1.0,1.0
3660000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3680000.0,0.0,1.0,1.0,1.0,1.0
3700000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
3720000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3740000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3760000.0,0.0,1.0,1.0,1.0,1.0
3780000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3800000.0,0.0,1.0,1.0,1.0,1.0
3820000.0,0.0,1.0,1.0,1.0,1.0
3840000.0,0.0,1.0,1.0,1.0,1.0
3860000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3880000.0,0.0,1.0,1.0,1.0,1.0
3900000.0,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0
3920000.0,0.0,1.0,1.0,1.0,1.0
3940000.0,0.0,1.0,1.0,1.0,1.0
3960000.0,0.0,1.0,1.0,1.0,1.0
3980000.0,0.0,1.0,1.0,1.0,1.0
4000000.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0
4020000.0,0.0,1.0,1.0,1.0,1.0
4040000.0,0.0,1.0,1.0,1.0,1.0
4060000.0,0.0,1.0,1.0,1.0,1.0
4080000.0,0.0,1.0,1.0,1.0,1.0
4100000.0,0.0,1.0,1.0,1.0,1.0
4120000.0,0.0,1.0,1.0,1.0,1.0
4140000.0,8.905338466217793e-16,0.999999999999999,0.999999999999999,0.9999999999999989,1.0
4160000.0,8.826573235551225e-16,0.9999999999999991,0.9999999999999991,0.9999999999999991,1.0
4180000.0,1.7497782217629145e-15,0.9999999999999979,0.9999999999999979,0.9999999999999981,1.0
