Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,C,X,Z
5740000.0,20000.0,0.0023,46.0,13248.0,-1.8480223629158e-07,0.0,0.0,0.0,-1.8480223629158e-07
5760000.0,20000.0,0.0023,46.0,13294.0,-2.2169372576597e-07,0.0,0.0,0.0,-2.2169372576597e-07
5780000.0,20000.0,0.0023,46.0,13340.0,-2.6547531756238e-07,0.0,0.0,0.0,-2.6547531756238e-07
5800000.0,20000.0,0.0023,46.0,13386.0,-3.1734138872253e-07,0.0,0.0,0.0,-3.1734138872253e-07
5820000.0,20000.0,0.0023,46.0,13432.0,-3.7867643382095e-07,0.0,0.0,0.0,-3.7867643382095e-07
5840000.0,20000.0,0.0023,46.0,13478.0,-4.510824351267e-07,0.0,0.0,0.0,-4.510824351267e-07
5860000.0,20000.0,0.0023,46.0,13524.0,-5.3640971386937e-07,0.0,0.0,0.0,-5.3640971386937e-07
5880000.0,20000.0,0.0023,46.0,13570.0,-6.3679163925245e-07,0.0,0.0,0.0,-6.3679163925245e-07
5900000.0,20000.0,0.0023,46.0,13616.0,-7.5468360188902e-07,0.0,0.0,0.0,-7.5468360188902e-07
5920000.0,20000.0,0.0023,46.0,13662.0,-8.9290669319508e-07,0.0,0.0,0.0,-8.9290669319508e-07
5940000.0,20000.0,0.0023,46.0,13708.0,-1.05469656458412e-06,0.0,0.0,0.0,-1.05469656458412e-06
5960000.0,20000.0,0.0023,46.0,13754.0,-1.24375797899701e-06,0.0,0.0,0.0,-1.24375797899701e-06
5980000.0,20000.0,0.0023,46.0,13800.0,-1.46432560249599e-06,0.0,0.0,0.0,-1.46432560249599e-06
6000000.0,20000.0,0.0023,46.0,13846.0,-1.72123162311966e-06,0.0,0.0,0.0,-1.72123162311966e-06
6020000.0,20000.0,0.0023,46.0,13892.0,-2.01998082322019e-06,0.0,0.0,0.0,-2.01998082322019e-06
6040000.0,20000.0,0.0023,46.0,13938.0,-2.36683377302649e-06,0.0,0.0,0.0,-2.36683377302649e-06
6060000.0,20000.0,0.0023,46.0,13984.0,-2.76889885225673e-06,0.0,0.0,0.0,-2.76889885225673e-06
6080000.0,20000.0,0.0023,46.0,14030.0,-3.23423384956945e-06,0.0,0.0,0.0,-3.23423384956945e-06
6100000.0,20000.0,0.0023,46.0,14076.0,-3.77195793049845e-06,0.0,0.0,0.0,-3.77195793049845e-06
6120000.0,20000.0,0.0023,46.0,14122.0,-4.39237480603927e-06,0.0,0.0,0.0,-4.39237480603927e-06
6140000.0,20000.0,0.0023,46.0,14168.0,-5.10710797452241e-06,0.0,0.0,0.0,-5.10710797452241e-06
6160000.0,20000.0,0.0023,46.0,14214.0,-5.92924895004288e-06,0.0,0.0,0.0,-5.92924895004288e-06
6180000.0,20000.0,0.0023,46.0,14260.0,-6.87351942885162e-06,0.0,0.0,0.0,-6.87351942885162e-06
6200000.0,20000.0,0.0023,46.0,14306.0,-7.95644838202936e-06,0.0,0.0,0.0,-7.95644838202936e-06
6220000.0,20000.0,0.0023,46.0,14352.0,-9.19656509851263e-06,0.0,0.0,0.0,-9.19656509851263e-06
6240000.0,20000.0,0.0023,46.0,14398.0,-1.061460923407198e-05,0.0,0.0,0.0,-1.061460923407198e-05
6260000.0,20000.0,0.0023,46.0,14444.0,-1.223375895065271e-05,0.0,0.0,0.0,-1.223375895065271e-05
6280000.0,20000.0,0.0023,46.0,14490.0,-1.407987825707835e-05,0.0,0.0,0.0,-1.407987825707835e-05
6300000.0,20000.0,0.0023,46.0,14536.0,-1.618178468215658e-05,0.0,0.0,0.0,-1.618178468215658e-05
6320000.0,20000.0,0.0023,46.0,14582.0,-1.857153842871328e-05,0.0,0.0,0.0,-1.857153842871328e-05
6340000.0,20000.0,0.0023,46.0,14628.0,-2.128475416657283e-05,0.0,0.0,0.0,-2.128475416657283e-05
6360000.0,20000.0,0.0023,46.0,14674.0,-2.436093662944172e-05,0.0,0.0,0.0,-2.436093662944172e-05
6380000.0,20000.0,0.0023,46.0,14720.0,-2.784384117715532e-05,0.0,0.0,0.0,-2.784384117715532e-05
6400000.0,20000.0,0.0023,46.0,14766.0,-3.178186047686493e-05,0.0,0.0,0.0,-3.178186047686493e-05
6420000.0,20000.0,0.0023,46.0,14812.0,-3.622843843953394e-05,0.0,0.0,0.0,-3.622843843953394e-05
6440000.0,20000.0,0.0023,46.0,14858.0,-4.124251252307642e-05,0.0,0.0,0.0,-4.124251252307642e-05
6460000.0,20000.0,0.0023,46.0,14904.0,-4.688898547861031e-05,0.0,0.0,0.0,-4.688898547861031e-05
6480000.0,20000.0,0.0023,46.0,14950.0,-5.323922757261013e-05,0.0,0.0,0.0,-5.323922757261013e-05
6500000.0,20000.0,0.0023,46.0,14996.0,-6.037161026345439e-05,0.0,0.0,0.0,-6.037161026345439e-05
6520000.0,20000.0,0.0023,46.0,15042.0,-6.837207224541508e-05,0.0,0.0,0.0,-6.837207224541508e-05
6540000.0,20000.0,0.0023,46.0,15088.0,-7.733471869691977e-05,0.0,0.0,0.0,-7.733471869691977e-05
6560000.0,20000.0,0.0023,46.0,15134.0,-8.73624544824314e-05,0.0,0.0,0.0,-8.73624544824314e-05
6580000.0,20000.0,0.0023,46.0,15180.0,-9.856765195687121e-05,0.0,0.0,0.0,-9.856765195687121e-05
6600000.0,20000.0,0.0023,46.0,15226.0,-0.00011107285390848932,0.0,0.0,0.0,-0.00011107285390848932
6620000.0,20000.0,0.0023,46.0,15272.0,-0.00012501151205279726,0.0,0.0,0.0,-0.00012501151205279726
6640000.0,20000.0,0.0023,46.0,15318.0,-0.00014052876134978964,0.0,0.0,0.0,-0.00014052876134978964
6660000.0,20000.0,0.0023,46.0,15364.0,-0.00015778223026874372,0.0,0.0,0.0,-0.00015778223026874372
6680000.0,20000.0,0.0023,46.0,15410.0,-0.00017694288695840887,0.0,0.0,0.0,-0.00017694288695840887
6700000.0,20000.0,0.0023,46.0,15456.0,-0.00019819592110664752,0.0,0.0,0.0,-0.00019819592110664752
6720000.0,20000.0,0.0023,46.0,15502.0,-0.0002217416610816314,0.0,0.0,0.0,-0.0002217416610816314
6740000.0,20000.0,0.0023,46.0,15548.0,-0.00024779652574757893,0.0,0.0,0.0,-0.00024779652574757893
6760000.0,20000.0,0.0023,46.0,15594.0,-0.000276594010133302,0.0,0.0,0.0,-0.000276594010133302
6780000.0,20000.0,0.0023,46.0,15640.0,-0.0003083857039066218,0.0,0.0,0.0,-0.0003083857039066218
6800000.0,20000.0,0.0023,46.0,15686.0,-0.0003434423413731791,0.0,0.0,0.0,-0.0003434423413731791
6820000.0,20000.0,0.0023,46.0,15732.0,-0.00038205488147102784,0.0,0.0,0.0,-0.00038205488147102784
6840000.0,20000.0,0.0023,46.0,15778.0,-0.00042453561597821654,0.0,0.0,0.0,-0.00042453561597821654
6860000.0,20000.0,0.0023,46.0,15824.0,-0.00047121930388660527,0.0,0.0,0.0,-0.00047121930388660527
6880000.0,20000.0,0.0023,46.0,15870.0,-0.0005224643296254383,0.0,0.0,0.0,-0.0005224643296254383
6900000.0,20000.0,0.0023,46.0,15916.0,-0.0005786538825409138,0.0,0.0,0.0,-0.0005786538825409138
6920000.0,20000.0,0.0023,46.0,15962.0,-0.0006401971547580487,0.0,0.0,0.0,-0.0006401971547580487
6940000.0,20000.0,0.0023,46.0,16008.0,-0.0007075305542655341,0.0,0.0,0.0,-0.0007075305542655341
6960000.0,20000.0,0.0023,46.0,16054.0,-0.0007811189297801113,0.0,0.0,0.0,-0.0007811189297801113
6980000.0,20000.0,0.0023,46.0,16100.0,-0.0008614568036598991,0.0,0.0,0.0,-0.0008614568036598991
7000000.0,20000.0,0.0023,46.0,16146.0,-0.0009490696088527151,0.0,0.0,0.0,-0.0009490696088527151
7020000.0,20000.0,0.0023,46.0,16192.0,-0.0010445149255842168,0.0,0.0,0.0,-0.0010445149255842168
7040000.0,20000.0,0.0023,46.0,16238.0,-0.0011483837132160724,0.0,0.0,0.0,-0.0011483837132160724
7060000.0,20000.0,0.0023,46.0,16284.0,-0.0012613015324368648,0.0,0.0,0.0,-0.0012613015324368648
7080000.0,20000.0,0.0023,46.0,16330.0,-0.0013839297526876404,0.0,0.0,0.0,-0.0013839297526876404
7100000.0,20000.0,0.0023,46.0,16376.0,-0.0015169667394809292,0.0,0.0,0.0,-0.0015169667394809292
7120000.0,20000.0,0.0023,46.0,16422.0,-0.0016611490160329812,0.0,0.0,0.0,-0.0016611490160329812
7140000.0,20000.0,0.0023,46.0,16468.0,-0.0018172523934151807,0.0,0.0,0.0,-0.0018172523934151807
7160000.0,20000.0,0.0023,46.0,16514.0,-0.0019860930632273344,0.0,0.0,0.0,-0.0019860930632273344
7180000.0,20000.0,0.0023,46.0,16560.0,-0.0021685286466125997,0.0,0.0,0.0,-0.0021685286466125997
7200000.0,20000.0,0.0023,46.0,16606.0,-0.002365459193278685,0.0,0.0,0.0,-0.002365459193278685
7220000.0,20000.0,0.0023,46.0,16652.0,-0.0025778281240466105,0.0,0.0,0.0,-0.0025778281240466105
7240000.0,20000.0,0.0023,46.0,16698.0,-0.0028066231103429096,0.0,0.0,0.0,-0.0028066231103429096
7260000.0,20000.0,0.0023,46.0,16744.0,-0.0030528768839630516,0.0,0.0,0.0,-0.0030528768839630516
7280000.0,20000.0,0.0023,46.0,16790.0,-0.003317667970380078,0.0,0.0,0.0,-0.003317667970380078
7300000.0,20000.0,0.0023,46.0,16836.0,-0.0036021213388467976,0.0,0.0,0.0,-0.0036021213388467976
7320000.0,20000.0,0.0023,46.0,16882.0,-0.0039074089625434905,0.0,0.0,0.0,-0.0039074089625434905
7340000.0,20000.0,0.0023,46.0,16928.0,-0.004234750282070543,0.0,0.0,0.0,-0.004234750282070543
7360000.0,20000.0,0.0023,46.0,16974.0,-0.004585412565645985,0.0,0.0,0.0,-0.004585412565645985
7380000.0,20000.0,0.0023,46.0,17020.0,-0.004960711159491482,0.0,0.0,0.0,-0.004960711159491482
7400000.0,20000.0,0.0023,46.0,17066.0,-0.005362009622020936,0.0,0.0,0.0,-0.005362009622020936
7420000.0,20000.0,0.0023,46.0,17112.0,-0.005790719735638217,0.0,0.0,0.0,-0.005790719735638217
7440000.0,20000.0,0.0023,46.0,17158.0,-0.006248301390160416,0.0,0.0,0.0,-0.006248301390160416
7460000.0,20000.0,0.0023,46.0,17204.0,-0.0067362623321423065,0.0,0.0,0.0,-0.0067362623321423065
7480000.0,20000.0,0.0023,46.0,17250.0,-0.007256157774666705,0.0,0.0,0.0,-0.007256157774666705
7500000.0,20000.0,0.0023,46.0,17296.0,-0.0078095898624950255,0.0,0.0,0.0,-0.0078095898624950255
7520000.0,20000.0,0.0023,46.0,17342.0,-0.008398206987841605,0.0,0.0,0.0,-0.008398206987841605
7540000.0,20000.0,0.0023,46.0,17388.0,-0.009023702952419332,0.0,0.0,0.0,-0.009023702952419332
7560000.0,20000.0,0.0023,46.0,17434.0,-0.009687815971862912,0.0,0.0,0.0,-0.009687815971862912
7580000.0,20000.0,0.0023,46.0,17480.0,-0.01039232751908159,0.0,0.0,0.0,-0.01039232751908159
7600000.0,20000.0,0.0023,46.0,17526.0,-0.011139061003601014,0.0,0.0,0.0,-0.011139061003601014
7620000.0,20000.0,0.0023,46.0,17572.0,-0.01192988028448888,0.0,0.0,0.0,-0.01192988028448888
7640000.0,20000.0,0.0023,46.0,17618.0,-0.012766688015004248,0.0,0.0,0.0,-0.012766688015004248
7660000.0,20000.0,0.0023,46.0,17664.0,-0.013651423817704789,0.0,0.0,0.0,-0.013651423817704789
7680000.0,20000.0,0.0023,46.0,17710.0,-0.014586062289348,0.0,0.0,0.0,-0.014586062289348
7700000.0,20000.0,0.0023,46.0,17756.0,-0.015572610835550558,0.0,0.0,0.0,-0.015572610835550558
7720000.0,20000.0,0.0023,46.0,17802.0,-0.016613107335819666,0.0,0.0,0.0,-0.016613107335819666
7740000.0,20000.0,0.0023,46.0,17848.0,-0.017709617640235598,0.0,0.0,0.0,-0.017709617640235598
7760000.0,20000.0,0.0023,46.0,17894.0,-0.01886423289973227,0.0,0.0,0.0,-0.01886423289973227
7780000.0,20000.0,0.0023,46.0,17940.0,-0.020079066732615725,0.0,0.0,0.0,-0.020079066732615725
7800000.0,20000.0,0.0023,46.0,17986.0,-0.021356252230651074,0.0,0.0,0.0,-0.021356252230651074
7820000.0,20000.0,0.0023,46.0,18032.0,-0.022697938808740825,0.0,0.0,0.0,-0.022697938808740825
7840000.0,20000.0,0.0023,46.0,18078.0,-0.02410628890290667,0.0,0.0,0.0,-0.02410628890290667
7860000.0,20000.0,0.0023,46.0,18124.0,-0.025583474522006988,0.0,0.0,0.0,-0.025583474522006988
7880000.0,20000.0,0.0023,46.0,18170.0,-0.02713167365925079,0.0,0.0,0.0,-0.02713167365925079
7900000.0,20000.0,0.0023,46.0,18216.0,-0.028753066570302466,0.0,0.0,0.0,-0.028753066570302466
7920000.0,20000.0,0.0023,46.0,18262.0,-0.03044983192539735,0.0,0.0,0.0,-0.03044983192539735
7940000.0,20000.0,0.0023,46.0,18308.0,-0.0322241428435151,0.0,0.0,0.0,-0.0322241428435151
7960000.0,20000.0,0.0023,46.0,18354.0,-0.034078162817330726,0.0,0.0,0.0,-0.034078162817330726
7980000.0,20000.0,0.0023,46.0,18400.0,-0.03601404153819604,0.0,0.0,0.0,-0.03601404153819604
8000000.0,20000.0,0.0023,46.0,18446.0,-0.03803391063100958,0.0,0.0,0.0,-0.03803391063100958
8020000.0,20000.0,0.0023,46.0,18492.0,-0.0401398793093769,0.0,0.0,0.0,-0.0401398793093769
8040000.0,20000.0,0.0023,46.0,18538.0,-0.042334029961922814,0.0,0.0,0.0,-0.042334029961922814
8060000.0,20000.0,0.0023,46.0,18584.0,-0.044618413681129065,0.0,0.0,0.0,-0.044618413681129065
8080000.0,20000.0,0.0023,46.0,18630.0,-0.04699504574648211,0.0,0.0,0.0,-0.04699504574648211
8100000.0,20000.0,0.0023,46.0,18676.0,-0.04946590107407173,0.0,0.0,0.0,-0.04946590107407173
8120000.0,20000.0,0.0023,46.0,18722.0,-0.0520329096451821,0.0,0.0,0.0,-0.0520329096451821
8140000.0,20000.0,0.0023,46.0,18768.0,-0.0546979519266545,0.0,0.0,0.0,-0.0546979519266545
8160000.0,20000.0,0.0023,46.0,18814.0,-0.05746285429605502,0.0,0.0,0.0,-0.05746285429605502
8180000.0,20000.0,0.0023,46.0,18860.0,-0.06032938448493819,0.0,0.0,0.0,-0.06032938448493819
8200000.0,20000.0,0.0023,46.0,18906.0,-0.06329924705352719,0.0,0.0,0.0,-0.06329924705352719
8220000.0,20000.0,0.0023,46.0,18952.0,-0.0663740789103549,0.0,0.0,0.0,-0.0663740789103549
8240000.0,20000.0,0.0023,46.0,18998.0,-0.06955544489034143,0.0,0.0,0.0,-0.06955544489034143
8260000.0,20000.0,0.0023,46.0,19044.0,-0.07284483340483872,0.0,0.0,0.0,-0.07284483340483872
8280000.0,20000.0,0.0023,46.0,19090.0,-0.07624365217705531,0.0,0.0,0.0,-0.07624365217705531
8300000.0,20000.0,0.0023,46.0,19136.0,-0.07975322407622742,0.0,0.0,0.0,-0.07975322407622742
8320000.0,20000.0,0.0023,46.0,19182.0,-0.08337478306360507,0.0,0.0,0.0,-0.08337478306360507
8340000.0,20000.0,0.0023,46.0,19228.0,-0.08710947026324556,0.0,0.0,0.0,-0.08710947026324556
8360000.0,20000.0,0.0023,46.0,19274.0,-0.09095833017017524,0.0,0.0,0.0,-0.09095833017017524
8380000.0,20000.0,0.0023,46.0,19320.0,-0.09492230700828047,0.0,0.0,0.0,-0.09492230700828047
8400000.0,20000.0,0.0023,46.0,19366.0,-0.09900224124980754,0.0,0.0,0.0,-0.09900224124980754
8420000.0,20000.0,0.0023,46.0,19412.0,-0.10319886630798719,0.0,0.0,0.0,-0.10319886630798719
8440000.0,20000.0,0.0023,46.0,19458.0,-0.10751280541377167,0.0,0.0,0.0,-0.10751280541377167
8460000.0,20000.0,0.0023,46.0,19504.0,-0.11194456868720298,0.0,0.0,0.0,-0.11194456868720298
8480000.0,20000.0,0.0023,46.0,19550.0,-0.11649455041334167,0.0,0.0,0.0,-0.11649455041334167
8500000.0,20000.0,0.0023,46.0,19596.0,-0.12116302653206008,0.0,0.0,0.0,-0.12116302653206008
8520000.0,20000.0,0.0023,46.0,19642.0,-0.12595015235041618,0.0,0.0,0.0,-0.12595015235041618
8540000.0,20000.0,0.0023,46.0,19688.0,-0.1308559604856382,0.0,0.0,0.0,-0.1308559604856382
8560000.0,20000.0,0.0023,46.0,19734.0,-0.13588035904595647,0.0,0.0,0.0,-0.13588035904595647
8580000.0,20000.0,0.0023,46.0,19780.0,-0.14102313005599798,0.0,0.0,0.0,-0.14102313005599798
8600000.0,20000.0,0.0023,46.0,19826.0,-0.14628392813239421,0.0,0.0,0.0,-0.14628392813239421
8620000.0,20000.0,0.0023,46.0,19872.0,-0.15166227941482324,0.0,0.0,0.0,-0.15166227941482324
8640000.0,20000.0,0.0023,46.0,19918.0,-0.1571575807565942,0.0,0.0,0.0,-0.1571575807565942
8660000.0,20000.0,0.0023,46.0,19964.0,-0.1627690991782908,0.0,0.0,0.0,-0.1627690991782908
8680000.0,20000.0,0.0023,46.0,20010.0,-0.16849597158705026,0.0,0.0,0.0,-0.16849597158705026
8700000.0,20000.0,0.0023,46.0,20056.0,-0.1743372047632793,0.0,0.0,0.0,-0.1743372047632793
8720000.0,20000.0,0.0023,46.0,20102.0,-0.18029167561573917,0.0,0.0,0.0,-0.18029167561573917
8740000.0,20000.0,0.0023,46.0,20148.0,-0.18635813170514218,0.0,0.0,0.0,-0.18635813170514218
8760000.0,20000.0,0.0023,46.0,20194.0,-0.19253519203551056,0.0,0.0,0.0,-0.19253519203551056
8780000.0,20000.0,0.0023,46.0,20240.0,-0.19882134811175464,0.0,0.0,0.0,-0.19882134811175464
8800000.0,20000.0,0.0023,46.0,20286.0,-0.2052149652611611,0.0,0.0,0.0,-0.2052149652611611
8820000.0,20000.0,0.0023,46.0,20332.0,-0.2117142842155611,0.0,0.0,0.0,-0.2117142842155611
8840000.0,20000.0,0.0023,46.0,20378.0,-0.21831742295025044,0.0,0.0,0.0,-0.21831742295025044
8860000.0,20000.0,0.0023,46.0,20424.0,-0.2250223787750094,0.0,0.0,0.0,-0.2250223787750094
8880000.0,20000.0,0.0023,46.0,20470.0,-0.2318270306716556,0.0,0.0,0.0,-0.2318270306716556
8900000.0,20000.0,0.0023,46.0,20516.0,-0.23872914187201644,0.0,0.0,0.0,-0.23872914187201644
8920000.0,20000.0,0.0023,46.0,20562.0,-0.2457263626694285,0.0,0.0,0.0,-0.2457263626694285
8940000.0,20000.0,0.0023,46.0,20608.0,-0.25281623345624993,0.0,0.0,0.0,-0.25281623345624993
8960000.0,20000.0,0.0023,46.0,20654.0,-0.2599961879791619,0.0,0.0,0.0,-0.2599961879791619
8980000.0,20000.0,0.0023,46.0,20700.0,-0.26726355680357483,0.0,0.0,0.0,-0.26726355680357483
9000000.0,20000.0,0.0023,46.0,20746.0,-0.27461557097772327,0.0,0.0,0.0,-0.27461557097772327
9020000.0,20000.0,0.0023,46.0,20792.0,-0.2820493658866979,0.0,0.0,0.0,-0.2820493658866979
9040000.0,20000.0,0.0023,46.0,20838.0,-0.28956198528601906,0.0,0.0,0.0,-0.28956198528601906
9060000.0,20000.0,0.0023,46.0,20884.0,-0.29715038550404343,0.0,0.0,0.0,-0.29715038550404343
9080000.0,20000.0,0.0023,46.0,20930.0,-0.30481143980199177,0.0,0.0,0.0,-0.30481143980199177
9100000.0,20000.0,0.0023,46.0,20976.0,-0.31254194288006154,0.0,0.0,0.0,-0.31254194288006154
9120000.0,20000.0,0.0023,46.0,21022.0,-0.32033861551791804,0.0,0.0,0.0,-0.32033861551791804
9140000.0,20000.0,0.0023,46.0,21068.0,-0.3281981093372498,0.0,0.0,0.0,-0.3281981093372498
9160000.0,20000.0,0.0023,46.0,21114.0,-0.33611701167430413,0.0,0.0,0.0,-0.33611701167430413
9180000.0,20000.0,0.0023,46.0,21160.0,-0.3440918505496991,0.0,0.0,0.0,-0.3440918505496991
9200000.0,20000.0,0.0023,46.0,21206.0,-0.3521190997230008,0.0,0.0,0.0,-0.3521190997230008
9220000.0,20000.0,0.0023,46.0,21252.0,-0.3601951838193054,0.0,0.0,0.0,-0.3601951838193054
9240000.0,20000.0,0.0023,46.0,21298.0,-0.36831648351502444,0.0,0.0,0.0,-0.36831648351502444
9260000.0,20000.0,0.0023,46.0,21344.0,-0.37647934077015466,0.0,0.0,0.0,-0.37647934077015466
9280000.0,20000.0,0.0023,46.0,21390.0,-0.3846800640942687,0.0,0.0,0.0,-0.3846800640942687
9300000.0,20000.0,0.0023,46.0,21436.0,-0.3929149338335393,0.0,0.0,0.0,-0.3929149338335393
9320000.0,20000.0,0.0023,46.0,21482.0,-0.40118020746633104,0.0,0.0,0.0,-0.40118020746633104
9340000.0,20000.0,0.0023,46.0,21528.0,-0.4094721248949644,0.0,0.0,0.0,-0.4094721248949644
9360000.0,20000.0,0.0023,46.0,21574.0,-0.41778691372142357,0.0,0.0,0.0,-0.41778691372142357
9380000.0,20000.0,0.0023,46.0,21620.0,-0.42612079449513673,0.0,0.0,0.0,-0.42612079449513673
9400000.0,20000.0,0.0023,46.0,21666.0,-0.4344699859211271,0.0,0.0,0.0,-0.4344699859211271
9420000.0,20000.0,0.0023,46.0,21712.0,-0.4428307100171451,0.0,0.0,0.0,-0.4428307100171451
9440000.0,20000.0,0.0023,46.0,21758.0,-0.45119919720872714,0.0,0.0,0.0,-0.45119919720872714
9460000.0,20000.0,0.0023,46.0,21804.0,-0.4595716913515675,0.0,0.0,0.0,-0.4595716913515675
9480000.0,20000.0,0.0023,46.0,21850.0,-0.4679444546707956,0.0,0.0,0.0,-0.4679444546707956
9500000.0,20000.0,0.0023,46.0,21896.0,-0.47631377260737723,0.0,0.0,0.0,-0.47631377260737723
9520000.0,20000.0,0.0023,46.0,21942.0,-0.4846759585620977,0.0,0.0,0.0,-0.4846759585620977
9540000.0,20000.0,0.0023,46.0,21988.0,-0.4930273585281765,0.0,0.0,0.0,-0.4930273585281765
9560000.0,20000.0,0.0023,46.0,22034.0,-0.5013643556039532,0.0,0.0,0.0,-0.5013643556039532
9580000.0,20000.0,0.0023,46.0,22080.0,-0.5096833743776719,0.0,0.0,0.0,-0.5096833743776719
9600000.0,20000.0,0.0023,46.0,22126.0,-0.5179808851767211,0.0,0.0,0.0,-0.5179808851767211
9620000.0,20000.0,0.0023,46.0,22172.0,-0.5262534081743523,0.0,0.0,0.0,-0.5262534081743523
9640000.0,20000.0,0.0023,46.0,22218.0,-0.5344975173474742,0.0,0.0,0.0,-0.5344975173474742
9660000.0,20000.0,0.0023,46.0,22264.0,-0.5427098442793631,0.0,0.0,0.0,-0.5427098442793631
9680000.0,20000.0,0.0023,46.0,22310.0,-0.5508870818019997,0.0,0.0,0.0,-0.5508870818019997
9700000.0,20000.0,0.0023,46.0,22356.0,-0.559025987473157,0.0,0.0,0.0,-0.559025987473157
9720000.0,20000.0,0.0023,46.0,22402.0,-0.5671233868837176,0.0,0.0,0.0,-0.5671233868837176
9740000.0,20000.0,0.0023,46.0,22448.0,-0.5751761767916773,0.0,0.0,0.0,-0.5751761767916773
9760000.0,20000.0,0.0023,46.0,22494.0,-0.583181328079311,0.0,0.0,0.0,-0.583181328079311
9780000.0,20000.0,0.0023,46.0,22540.0,-0.5911358885309141,0.0,0.0,0.0,-0.5911358885309141
9800000.0,20000.0,0.0023,46.0,22586.0,-0.5990369854289233,0.0,0.0,0.0,-0.5990369854289233
9820000.0,20000.0,0.0023,46.0,22632.0,-0.6068818279666048,0.0,0.0,0.0,-0.6068818279666048
9840000.0,20000.0,0.0023,46.0,22678.0,-0.6146677094763084,0.0,0.0,0.0,-0.6146677094763084
9860000.0,20000.0,0.0023,46.0,22724.0,-0.6223920094724891,0.0,0.0,0.0,-0.6223920094724891
9880000.0,20000.0,0.0023,46.0,22770.0,-0.6300521955093579,0.0,0.0,0.0,-0.6300521955093579
9900000.0,20000.0,0.0023,46.0,22816.0,-0.6376458248534667,0.0,0.0,0.0,-0.6376458248534667
9920000.0,20000.0,0.0023,46.0,22862.0,-0.6451705459719983,0.0,0.0,0.0,-0.6451705459719983
9940000.0,20000.0,0.0023,46.0,22908.0,-0.6526240998379099,0.0,0.0,0.0,-0.6526240998379099
9960000.0,20000.0,0.0023,46.0,22954.0,-0.6600043210536026,0.0,0.0,0.0,-0.6600043210536026
9980000.0,20000.0,0.0023,46.0,23000.0,-0.6673091387951856,0.0,0.0,0.0,-0.6673091387951856
10000000.0,20000.0,0.0023,46.0,23046.0,-0.6745365775796877,0.0,0.0,0.0,-0.6745365775796877
10020000.0,20000.0,0.0023,46.0,23092.0,-0.6816847578581101,0.0,0.0,0.0,-0.6816847578581101
10040000.0,20000.0,0.0023,46.0,23138.0,-0.6887518964374757,0.0,0.0,0.0,-0.6887518964374757
10060000.0,20000.0,0.0023,46.0,23184.0,-0.6957363067353046,0.0,0.0,0.0,-0.6957363067353046
10080000.0,20000.0,0.0023,46.0,23230.0,-0.7026363988704134,0.0,0.0,0.0,-0.7026363988704134
10100000.0,20000.0,0.0023,46.0,23276.0,-0.7094506795940934,0.0,0.0,0.0,-0.7094506795940934
10120000.0,20000.0,0.0023,46.0,23322.0,-0.716177752066094,0.0,0.0,0.0,-0.716177752066094
10140000.0,20000.0,0.0023,46.0,23368.0,-0.7228163154799657,0.0,0.0,0.0,-0.7228163154799657
10160000.0,20000.0,0.0023,46.0,23414.0,-0.729365164542693,0.0,0.0,0.0,-0.729365164542693
10180000.0,20000.0,0.0023,46.0,23460.0,-0.7358231888136384,0.0,0.0,0.0,-0.7358231888136384
10200000.0,20000.0,0.0023,46.0,23506.0,-0.7421893719080603,0.0,0.0,0.0,-0.7421893719080603
10220000.0,20000.0,0.0023,46.0,23552.0,-0.7484627905706245,0.0,0.0,0.0,-0.7484627905706245
10240000.0,20000.0,0.0023,46.0,23598.0,-0.7546426136244525,0.0,0.0,0.0,-0.7546426136244525
10260000.0,20000.0,0.0023,46.0,23644.0,-0.7607281008014356,0.0,0.0,0.0,-0.7607281008014356
10280000.0,20000.0,0.0023,46.0,23690.0,-0.7667186014595162,0.0,0.0,0.0,-0.7667186014595162
10300000.0,20000.0,0.0023,46.0,23736.0,-0.7726135531928958,0.0,0.0,0.0,-0.7726135531928958
10320000.0,20000.0,0.0023,46.0,23782.0,-0.7784124803410509,0.0,0.0,0.0,-0.7784124803410509
10340000.0,20000.0,0.0023,46.0,23828.0,-0.7841149924025534,0.0,0.0,0.0,-0.7841149924025534
10360000.0,20000.0,0.0023,46.0,23874.0,-0.7897207823596943,0.0,0.0,0.0,-0.7897207823596943
10380000.0,20000.0,0.0023,46.0,23920.0,-0.7952296249199327,0.0,0.0,0.0,-0.7952296249199327
10400000.0,20000.0,0.0023,46.0,23966.0,-0.80064137468021,0.0,0.0,0.0,-0.80064137468021
10420000.0,20000.0,0.0023,46.0,24012.0,-0.8059559642200225,0.0,0.0,0.0,-0.8059559642200225
10440000.0,20000.0,0.0023,46.0,24058.0,-0.8111734021293145,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,-0.8111734021293147
10460000.0,20000.0,0.0023,46.0,24104.0,-0.8162937709770186,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,-0.8162937709770187
10480000.0,20000.0,0.0023,46.0,24150.0,-0.8213172252260673,0.0,0.0,0.0,-0.8213172252260674
10500000.0,20000.0,0.0023,46.0,24196.0,-0.8262439891006554,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.8262439891006556
