Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,C,X,Z
2240000.0,20000.0,0.0023,46.0,5198.0,0.0,0.13936087745886416,0.0,0.0,0.0
2260000.0,20000.0,0.0023,46.0,5244.0,0.0,0.1405133615462807,0.0,0.0,0.0
2280000.0,20000.0,0.0023,46.0,5290.0,0.0,0.1416643023392582,0.0,0.0,0.0
2300000.0,20000.0,0.0023,46.0,5336.0,0.0,0.14281370190442644,0.0,0.0,0.0
2320000.0,20000.0,0.0023,46.0,5382.0,0.0,0.1439615623056476,0.0,0.0,0.0
2340000.0,20000.0,0.0023,46.0,5428.0,0.0,0.14510788560401988,0.0,0.0,0.0
2360000.0,20000.0,0.0023,46.0,5474.0,0.0,0.146252673857882,0.0,0.0,0.0
2380000.0,20000.0,0.0023,46.0,5520.0,0.0,0.14739592912281585,0.0,0.0,0.0
2400000.0,20000.0,0.0023,46.0,5566.0,0.0,0.14853765345165093,0.0,0.0,0.0
2420000.0,20000.0,0.0023,46.0,5612.0,0.0,0.14967784889446778,0.0,0.0,0.0
2440000.0,20000.0,0.0023,46.0,5658.0,0.0,0.1508165174986016,0.0,0.0,0.0
2460000.0,20000.0,0.0023,46.0,5704.0,0.0,0.15195366130864618,0.0,0.0,0.0
2480000.0,20000.0,0.0023,46.0,5750.0,0.0,0.15308928236645702,0.0,0.0,0.0
2500000.0,20000.0,0.0023,46.0,5796.0,0.0,0.15422338271115588,0.0,0.0,0.0
2520000.0,20000.0,0.0023,46.0,5842.0,0.0,0.15535596437913346,0.0,0.0,0.0
2540000.0,20000.0,0.0023,46.0,5888.0,0.0,0.15648702940405368,0.0,0.0,0.0
2560000.0,20000.0,0.0023,46.0,5934.0,0.0,0.15761657981685728,0.0,0.0,0.0
2580000.0,20000.0,0.0023,46.0,5980.0,0.0,0.1587446176457652,0.0,0.0,0.0
2600000.0,20000.0,0.0023,46.0,6026.0,0.0,0.15987114491628263,0.0,0.0,0.0
2620000.0,20000.0,0.0023,46.0,6072.0,0.0,0.16099616365120217,0.0,0.0,0.0
2640000.0,20000.0,0.0023,46.0,6118.0,0.0,0.1621196758706076,0.0,0.0,0.0
2660000.0,20000.0,0.0023,46.0,6164.0,0.0,0.16324168359187807,0.0,0.0,0.0
2680000.0,20000.0,0.0023,46.0,6210.0,0.0,0.16436218882969067,0.0,0.0,0.0
2700000.0,20000.0,0.0023,46.0,6256.0,0.0,0.16548119359602498,0.0,0.0,0.0
2720000.0,20000.0,0.0023,46.0,6302.0,0.0,0.1665986999001664,0.0,0.0,0.0
2740000.0,20000.0,0.0023,46.0,6348.0,0.0,0.1677147097487094,0.0,0.0,0.0
2760000.0,20000.0,0.0023,46.0,6394.0,0.0,0.16882922514556153,0.0,0.0,0.0
2780000.0,20000.0,0.0023,46.0,6440.0,0.0,0.16994224809194713,0.0,0.0,0.0
2800000.0,20000.0,0.0023,46.0,6486.0,0.0,0.1710537805864103,0.0,0.0,0.0
2820000.0,20000.0,0.0023,46.0,6532.0,0.0,0.17216382462481916,0.0,0.0,0.0
2840000.0,20000.0,0.0023,46.0,6578.0,0.0,0.1732723822003691,0.0,0.0,0.0
2860000.0,20000.0,0.0023,46.0,6624.0,0.0,0.17437945530358645,0.0,0.0,0.0
2880000.0,20000.0,0.0023,46.0,6670.0,0.0,0.17548504592233194,0.0,0.0,0.0
2900000.0,20000.0,0.0023,46.0,6716.0,0.0,0.17658915604180425,0.0,0.0,0.0
2920000.0,20000.0,0.0023,46.0,6762.0,0.0,0.17769178764454396,0.0,0.0,0.0
2940000.0,20000.0,0.0023,46.0,6808.0,0.0,0.17879294271043666,0.0,0.0,0.0
2960000.0,20000.0,0.0023,46.0,6854.0,0.0,0.17989262321671662,0.0,0.0,0.0
2980000.0,20000.0,0.0023,46.0,6900.0,0.0,0.18099083113797043,0.0,0.0,0.0
3000000.0,20000.0,0.0023,46.0,6946.0,0.0,0.1820875684461406,0.0,0.0,0.0
3020000.0,20000.0,0.0023,46.0,6992.0,0.0,0.18318283711052896,0.0,0.0,0.0
3040000.0,20000.0,0.0023,46.0,7038.0,0.0,0.18427663909780012,0.0,0.0,0.0
3060000.0,20000.0,0.0023,46.0,7084.0,0.0,0.18536897637198535,0.0,0.0,0.0
3080000.0,20000.0,0.0023,46.0,7130.0,0.0,0.18645985089448558,0.0,0.0,0.0
3100000.0,20000.0,0.0023,46.0,7176.0,0.0,0.18754926462407562,0.0,0.0,0.0
3120000.0,20000.0,0.0023,46.0,7222.0,0.0,0.18863721951690682,0.0,0.0,0.0
3140000.0,20000.0,0.0023,46.0,7268.0,0.0,0.1897237175265114,0.0,0.0,0.0
3160000.0,20000.0,0.0023,46.0,7314.0,0.0,0.19080876060380547,0.0,0.0,0.0
3180000.0,20000.0,0.0023,46.0,7360.0,0.0,0.19189235069709265,0.0,0.0,0.0
3200000.0,20000.0,0.0023,46.0,7406.0,0.0,0.19297448975206766,0.0,0.0,0.0
3220000.0,20000.0,0.0023,46.0,7452.0,0.0,0.19405517971181963,0.0,0.0,0.0
3240000.0,20000.0,0.0023,46.0,7498.0,0.0,0.19513442251683577,0.0,0.0,0.0
3260000.0,20000.0,0.0023,46.0,7544.0,0.0,0.1962122201050046,0.0,0.0,0.0
3280000.0,20000.0,0.0023,46.0,7590.0,0.0,0.19728857441162007,0.0,0.0,0.0
3300000.0,20000.0,0.0023,46.0,7636.0,0.0,0.19836348736938392,0.0,0.0,0.0
3320000.0,20000.0,0.0023,46.0,7682.0,0.0,0.19943696090841045,0.0,0.0,0.0
3340000.0,20000.0,0.0023,46.0,7728.0,0.0,0.2005089969562288,0.0,0.0,0.0
3360000.0,20000.0,0.0023,46.0,7774.0,0.0,0.2015795974377873,0.0,0.0,0.0
3380000.0,20000.0,0.0023,46.0,7820.0,0.0,0.20264876427545642,0.0,0.0,0.0
3400000.0,20000.0,0.0023,46.0,7866.0,0.0,0.20371649938903247,0.0,0.0,0.0
3420000.0,20000.0,0.0023,46.0,7912.0,0.0,0.20478280469574084,0.0,0.0,0.0
3440000.0,20000.0,0.0023,46.0,7958.0,0.0,0.20584768211023974,0.0,0.0,0.0
3460000.0,20000.0,0.0023,46.0,8004.0,0.0,0.2069111335446232,0.0,0.0,0.0
3480000.0,20000.0,0.0023,46.0,8050.0,0.0,0.20797316090842488,0.0,0.0,0.0
3500000.0,20000.0,0.0023,46.0,8096.0,0.0,0.20903376610862157,0.0,0.0,0.0
3520000.0,20000.0,0.0023,46.0,8142.0,0.0,0.2100929510496362,0.0,0.0,0.0
3540000.0,20000.0,0.0023,46.0,8188.0,0.0,0.21115071763334148,0.0,0.0,0.0
3560000.0,20000.0,0.0023,46.0,8234.0,0.0,0.2122070677590634,0.0,0.0,0.0
3580000.0,20000.0,0.0023,46.0,8280.0,0.0,0.21326200332358447,0.0,0.0,0.0
3600000.0,20000.0,0.0023,46.0,8326.0,0.0,0.21431552622114736,0.0,0.0,0.0
3620000.0,20000.0,0.0023,46.0,8372.0,0.0,0.21536763834345807,0.0,0.0,0.0
3640000.0,20000.0,0.0023,46.0,8418.0,0.0,0.2164183415796893,0.0,0.0,0.0
3660000.0,20000.0,0.0023,46.0,8464.0,0.0,0.21746763781648415,0.0,0.0,0.0
3680000.0,20000.0,0.0023,46.0,8510.0,0.0,0.21851552893795934,0.0,0.0,0.0
3700000.0,20000.0,0.0023,46.0,8556.0,0.0,0.2195620168257082,0.0,0.0,0.0
3720000.0,20000.0,0.0023,46.0,8602.0,0.0,0.22060710335880473,0.0,0.0,0.0
3740000.0,20000.0,0.0023,46.0,8648.0,0.0,0.22165079041380675,0.0,0.0,0.0
3760000.0,20000.0,0.0023,46.0,8694.0,0.0,0.22269307986475884,0.0,0.0,0.0
3780000.0,20000.0,0.0023,46.0,8740.0,0.0,0.22373397358319635,0.0,0.0,0.0
3800000.0,20000.0,0.0023,46.0,8786.0,0.0,0.22477347343814824,0.0,0.0,0.0
3820000.0,20000.0,0.0023,46.0,8832.0,0.0,0.22581158129614065,0.0,0.0,0.0
3840000.0,20000.0,0.0023,46.0,8878.0,0.0,0.22684829902120052,0.0,0.0,0.0
3860000.0,20000.0,0.0023,46.0,8924.0,0.0,0.22788362847485844,0.0,0.0,0.0
3880000.0,20000.0,0.0023,46.0,8970.0,0.0,0.2289175715161521,0.0,0.0,0.0
3900000.0,20000.0,0.0023,46.0,9016.0,0.0,0.22995013000163,0.0,0.0,0.0
3920000.0,20000.0,0.0023,46.0,9062.0,0.0,0.23098130578535447,0.0,0.0,0.0
3940000.0,20000.0,0.0023,46.0,9108.0,0.0,0.23201110071890496,0.0,0.0,0.0
3960000.0,20000.0,0.0023,46.0,9154.0,0.0,0.23303951665138156,0.0,0.0,0.0
3980000.0,20000.0,0.0023,46.0,9200.0,0.0,0.23406655542940824,0.0,0.0,0.0
4000000.0,20000.0,0.0023,46.0,9246.0,0.0,0.23509221889713605,0.0,0.0,0.0
4020000.0,20000.0,0.0023,46.0,9292.0,0.0,0.23611650889624647,0.0,0.0,0.0
4040000.0,20000.0,0.0023,46.0,9338.0,0.0,0.23713942726595516,0.0,0.0,0.0
4060000.0,20000.0,0.0023,46.0,9384.0,0.0,0.23816097584301443,0.0,0.0,0.0
4080000.0,20000.0,0.0023,46.0,9430.0,0.0,0.23918115646171723,0.0,0.0,0.0
4100000.0,20000.0,0.0023,46.0,9476.0,0.0,0.2401999709539001,0.0,0.0,0.0
4120000.0,20000.0,0.0023,46.0,9522.0,0.0,0.24121742114894684,0.0,0.0,0.0
4140000.0,20000.0,0.0023,46.0,9568.0,5.551115123125783e-17,0.24223350887379103,0.0,0.0,5.551e-17
4160000.0,20000.0,0.0023,46.0,9614.0,5.551115123125783e-17,0.2432482359529201,0.0,0.0,5.551e-17
4180000.0,20000.0,0.0023,46.0,9660.0,1.1102230246251565e-16,0.2442616042083784,0.0,0.0,1.1102e-16
4200000.0,20000.0,0.0023,46.0,9706.0,1.1102230246251565e-16,0.2452736154597701,0.0,0.0,1.1102e-16
4220000.0,20000.0,0.0023,46.0,9752.0,1.6653345369377348e-16,0.2462842715242629,0.0,0.0,1.6653e-16
4240000.0,20000.0,0.0023,46.0,9798.0,2.7755575615628914e-16,0.24729357421659126,0.0,0.0,2.7756e-16
4260000.0,20000.0,0.0023,46.0,9844.0,3.885780586188048e-16,0.24830152534905914,0.0,0.0,3.8858e-16
4280000.0,20000.0,0.0023,46.0,9890.0,6.106226635438361e-16,0.24930812673154412,0.0,0.0,6.1062e-16
4300000.0,20000.0,0.0023,46.0,9936.0,8.326672684688674e-16,0.2503133801714996,0.0,0.0,8.3267e-16
4320000.0,20000.0,0.0023,46.0,9982.0,1.2212453270876722e-15,0.2513172874739592,0.0,0.0,1.22125e-15
4340000.0,20000.0,0.0023,46.0,10028.0,1.7763568394002505e-15,0.25231985044153893,0.0,0.0,1.77636e-15
4360000.0,20000.0,0.0023,46.0,10074.0,2.609024107869118e-15,0.25332107087444133,0.0,0.0,2.60902e-15
4380000.0,20000.0,0.0023,46.0,10120.0,3.7192471324942744e-15,0.2543209505704579,0.0,0.0,3.71925e-15
4400000.0,20000.0,0.0023,46.0,10166.0,5.2735593669694936e-15,0.255319491324973,0.0,0.0,5.27356e-15
4420000.0,20000.0,0.0023,46.0,10212.0,7.549516567451064e-15,0.25631669493096654,0.0,0.0,7.54952e-15
4440000.0,20000.0,0.0023,46.0,10258.0,1.071365218763276e-14,0.25731256317901785,0.0,0.0,1.071365e-14
4460000.0,20000.0,0.0023,46.0,10304.0,1.5154544286133387e-14,0.258307097857308,0.0,0.0,1.515454e-14
4480000.0,20000.0,0.0023,46.0,10350.0,2.1316282072803006e-14,0.2593003007516237,0.0,0.0,2.131628e-14
4500000.0,20000.0,0.0023,46.0,10396.0,2.9976021664879227e-14,0.2602921736453605,0.0,0.0,2.997602e-14
4520000.0,20000.0,0.0023,46.0,10442.0,4.196643033083092e-14,0.26128271831952554,0.0,0.0,4.196643e-14
4540000.0,20000.0,0.0023,46.0,10488.0,5.850875339774575e-14,0.26227193655274106,0.0,0.0,5.850875e-14
4560000.0,20000.0,0.0023,46.0,10534.0,8.132383655379272e-14,0.26325983012124765,0.0,0.0,8.132384e-14
4580000.0,20000.0,0.0023,46.0,10580.0,1.1268763699945339e-13,0.2642464007989074,0.0,0.0,1.1268764e-13
4600000.0,20000.0,0.0023,46.0,10626.0,1.5565326805244695e-13,0.26523165035720664,0.0,0.0,1.5565327e-13
4620000.0,20000.0,0.0023,46.0,10672.0,2.142730437526552e-13,0.26621558056525974,0.0,0.0,2.1427304e-13
4640000.0,20000.0,0.0023,46.0,10718.0,2.9409807922320397e-13,0.2671981931898123,0.0,0.0,2.9409808e-13
4660000.0,20000.0,0.0023,46.0,10764.0,4.0228931297292547e-13,0.26817948999524355,0.0,0.0,4.0228931e-13
4680000.0,20000.0,0.0023,46.0,10810.0,5.486167076185211e-13,0.26915947274357044,0.0,0.0,5.4861671e-13
4700000.0,20000.0,0.0023,46.0,10856.0,7.457923167919489e-13,0.2701381431944503,0.0,0.0,7.4579232e-13
4720000.0,20000.0,0.0023,46.0,10902.0,1.0108025527699738e-12,0.27111550310518395,0.0,0.0,1.01080255e-12
4740000.0,20000.0,0.0023,46.0,10948.0,1.3658518760450988e-12,0.27209155423071907,0.0,0.0,1.36585188e-12
4760000.0,20000.0,0.0023,46.0,10994.0,1.8400836410137345e-12,0.2730662983236535,0.0,0.0,1.84008364e-12
4780000.0,20000.0,0.0023,46.0,11040.0,2.4716340085717547e-12,0.2740397371342378,0.0,0.0,2.47163401e-12
4800000.0,20000.0,0.0023,46.0,11086.0,3.3102409702223667e-12,0.27501187241037905,0.0,0.0,3.31024097e-12
4820000.0,20000.0,0.0023,46.0,11132.0,4.420575017149986e-12,0.2759827058976436,0.0,0.0,4.42057502e-12
4840000.0,20000.0,0.0023,46.0,11178.0,5.886457987713811e-12,0.2769522393392604,0.0,0.0,5.88645799e-12
4860000.0,20000.0,0.0023,46.0,11224.0,7.816247649117258e-12,0.2779204744761239,0.0,0.0,7.81624765e-12
4880000.0,20000.0,0.0023,46.0,11270.0,1.0349610057858172e-11,0.2788874130467972,0.0,0.0,1.034961006e-11
4900000.0,20000.0,0.0023,46.0,11316.0,1.3666179299320902e-11,0.2798530567875158,0.0,0.0,1.36661793e-11
4920000.0,20000.0,0.0023,46.0,11362.0,1.7996104606510244e-11,0.28081740743218964,0.0,0.0,1.799610461e-11
4940000.0,20000.0,0.0023,46.0,11408.0,2.3633650592103095e-11,0.28178046671240686,0.0,0.0,2.363365059e-11
4960000.0,20000.0,0.0023,46.0,11454.0,3.0953961616120296e-11,0.28274223635743734,0.0,0.0,3.095396162e-11
4980000.0,20000.0,0.0023,46.0,11500.0,4.0434045001092045e-11,0.28370271809423464,0.0,0.0,4.0434045e-11
5000000.0,20000.0,0.0023,46.0,11546.0,5.267886127313659e-11,0.2846619136474401,0.0,0.0,5.267886127e-11
5020000.0,20000.0,0.0023,46.0,11592.0,6.845335409622066e-11,0.2856198247393855,0.0,0.0,6.84533541e-11
5040000.0,20000.0,0.0023,46.0,11638.0,8.872275136795338e-11,0.2865764530900963,0.0,0.0,8.872275137e-11
5060000.0,20000.0,0.0023,46.0,11684.0,1.1470124849921604e-10,0.28753180041729454,0.0,0.0,1.147012485e-10
5080000.0,20000.0,0.0023,46.0,11730.0,1.4791284863591159e-10,0.2884858684364021,0.0,0.0,1.4791284864e-10
5100000.0,20000.0,0.0023,46.0,11776.0,1.9026524800125344e-10,0.289438658860544,0.0,0.0,1.90265248e-10
5120000.0,20000.0,0.0023,46.0,11822.0,2.441406521391798e-10,0.29039017340055073,0.0,0.0,2.4414065214e-10
5140000.0,20000.0,0.0023,46.0,11868.0,3.1250629861645507e-10,0.2913404137649622,0.0,0.0,3.1250629862e-10
5160000.0,20000.0,0.0023,46.0,11914.0,3.9904896054210326e-10,0.29228938166003027,0.0,0.0,3.9904896054e-10
5180000.0,20000.0,0.0023,46.0,11960.0,5.083387599746914e-10,0.29323707878972183,0.0,0.0,5.0833875997e-10
5200000.0,20000.0,0.0023,46.0,12006.0,6.460266210872589e-10,0.29418350685572225,0.0,0.0,6.4602662109e-10
5220000.0,20000.0,0.0023,46.0,12052.0,8.190834677179737e-10,0.29512866755743783,0.0,0.0,8.1908346772e-10
5240000.0,20000.0,0.0023,46.0,12098.0,1.0360882707338703e-09,0.29607256259199954,0.0,0.0,1.03608827073e-09
5260000.0,20000.0,0.0023,46.0,12144.0,1.3075743265922313e-09,0.29701519365426554,0.0,0.0,1.30757432659e-09
5280000.0,20000.0,0.0023,46.0,12190.0,1.646444369729494e-09,0.29795656243682445,0.0,0.0,1.64644436973e-09
5300000.0,20000.0,0.0023,46.0,12236.0,2.0684673973647705e-09,0.29889667062999814,0.0,0.0,2.06846739736e-09
5320000.0,20000.0,0.0023,46.0,12282.0,2.5928716951284514e-09,0.2998355199218452,0.0,0.0,2.59287169513e-09
5340000.0,20000.0,0.0023,46.0,12328.0,3.243050661350111e-09,0.3007731119981638,0.0,0.0,3.24305066135e-09
5360000.0,20000.0,0.0023,46.0,12374.0,4.047401802598216e-09,0.3017094485424945,0.0,0.0,4.0474018026e-09
5380000.0,20000.0,0.0023,46.0,12420.0,5.040320938398679e-09,0.3026445312361232,0.0,0.0,5.0403209384e-09
5400000.0,20000.0,0.0023,46.0,12466.0,6.263378093951388e-09,0.30357836175808495,0.0,0.0,6.26337809395e-09
5420000.0,20000.0,0.0023,46.0,12512.0,7.766704612777175e-09,0.3045109417851659,0.0,0.0,7.76670461278e-09
5440000.0,20000.0,0.0023,46.0,12558.0,9.610626905409703e-09,0.30544227299190707,0.0,0.0,9.61062690541e-09
5460000.0,20000.0,0.0023,46.0,12604.0,1.186758513682662e-08,0.30637235705060706,0.0,0.0,1.186758513683e-08
5480000.0,20000.0,0.0023,46.0,12650.0,1.4624381816652487e-08,0.30730119563132485,0.0,0.0,1.462438181665e-08
5500000.0,20000.0,0.0023,46.0,12696.0,1.7984812583637932e-08,0.30822879040188356,0.0,0.0,1.798481258364e-08
5520000.0,20000.0,0.0023,46.0,12742.0,2.207273536170007e-08,0.3091551430278724,0.0,0.0,2.20727353617e-08
5540000.0,20000.0,0.0023,46.0,12788.0,2.7035644778461432e-08,0.31008025517265037,0.0,0.0,2.703564477846e-08
5560000.0,20000.0,0.0023,46.0,12834.0,3.3048825787140856e-08,0.31100412849734926,0.0,0.0,3.304882578714e-08
5580000.0,20000.0,0.0023,46.0,12880.0,4.032016964750085e-08,0.3119267646608762,0.0,0.0,4.03201696475e-08
5600000.0,20000.0,0.0023,46.0,12926.0,4.9095746690319686e-08,0.31284816531991677,0.0,0.0,4.909574669032e-08
5620000.0,20000.0,0.0023,46.0,12972.0,5.966624083697525e-08,0.3137683321289384,0.0,0.0,5.966624083698e-08
5640000.0,20000.0,0.0023,46.0,13018.0,7.237436400187036e-08,0.3146872667401929,0.0,0.0,7.237436400187e-08
5660000.0,20000.0,0.0023,46.0,13064.0,8.762338205015041e-08,0.3156049708037193,0.0,0.0,8.762338205015e-08
5680000.0,20000.0,0.0023,46.0,13110.0,1.0588689841606325e-07,0.31652144596734744,0.0,0.0,1.0588689841606e-07
5700000.0,20000.0,0.0023,46.0,13156.0,1.277200586957683e-07,0.31743669387670037,0.0,0.0,1.2772005869577e-07
5720000.0,20000.0,0.0023,46.0,13202.0,1.5377235590419147e-07,0.3183507161751974,0.0,0.0,1.5377235590419e-07
5740000.0,20000.0,0.0023,46.0,13248.0,1.8480223629158132e-07,0.3192635145040572,0.0,0.0,1.8480223629158e-07
5760000.0,20000.0,0.0023,46.0,13294.0,2.2169372576597013e-07,0.32017509050230086,0.0,0.0,2.2169372576597e-07
5780000.0,20000.0,0.0023,46.0,13340.0,2.654753175623803e-07,0.32108544580675424,0.0,0.0,2.6547531756238e-07
5800000.0,20000.0,0.0023,46.0,13386.0,3.1734138872252515e-07,0.3219945820520518,0.0,0.0,3.1734138872253e-07
5820000.0,20000.0,0.0023,46.0,13432.0,3.7867643382094585e-07,0.32290250087063865,0.0,0.0,3.7867643382095e-07
5840000.0,20000.0,0.0023,46.0,13478.0,4.51082435126704e-07,0.32380920389277423,0.0,0.0,4.510824351267e-07
5860000.0,20000.0,0.0023,46.0,13524.0,5.36409713869368e-07,0.32471469274653453,0.0,0.0,5.3640971386937e-07
5880000.0,20000.0,0.0023,46.0,13570.0,6.367916392524542e-07,0.32561896905781573,0.0,0.0,6.3679163925245e-07
5900000.0,20000.0,0.0023,46.0,13616.0,7.546836018890168e-07,0.3265220344503367,0.0,0.0,7.5468360188902e-07
5920000.0,20000.0,0.0023,46.0,13662.0,8.929066931950835e-07,0.3274238905456416,0.0,0.0,8.9290669319508e-07
5940000.0,20000.0,0.0023,46.0,13708.0,1.0546965645841233e-06,0.32832453896310365,0.0,0.0,1.05469656458412e-06
5960000.0,20000.0,0.0023,46.0,13754.0,1.2437579789970066e-06,0.3292239813199275,0.0,0.0,1.24375797899701e-06
5980000.0,20000.0,0.0023,46.0,13800.0,1.464325602495986e-06,0.3301222192311519,0.0,0.0,1.46432560249599e-06
6000000.0,20000.0,0.0023,46.0,13846.0,1.7212316231196567e-06,0.3310192543096533,0.0,0.0,1.72123162311966e-06
6020000.0,20000.0,0.0023,46.0,13892.0,2.019980823220191e-06,0.3319150881661479,0.0,0.0,2.01998082322019e-06
6040000.0,20000.0,0.0023,46.0,13938.0,2.3668337730264888e-06,0.3328097224091954,0.0,0.0,2.36683377302649e-06
6060000.0,20000.0,0.0023,46.0,13984.0,2.7688988522567293e-06,0.33370315864520106,0.0,0.0,2.76889885225673e-06
6080000.0,20000.0,0.0023,46.0,14030.0,3.2342338495694456e-06,0.33459539847841935,0.0,0.0,3.23423384956945e-06
6100000.0,20000.0,0.0023,46.0,14076.0,3.7719579304984485e-06,0.33548644351095647,0.0,0.0,3.77195793049845e-06
6120000.0,20000.0,0.0023,46.0,14122.0,4.3923748060392676e-06,0.336376295342773,0.0,0.0,4.39237480603927e-06
6140000.0,20000.0,0.0023,46.0,14168.0,5.107107974522407e-06,0.3372649555716871,0.0,0.0,5.10710797452241e-06
6160000.0,20000.0,0.0023,46.0,14214.0,5.929248950042876e-06,0.33815242579337734,0.0,0.0,5.92924895004288e-06
6180000.0,20000.0,0.0023,46.0,14260.0,6.8735194288516155e-06,0.33903870760138566,0.0,0.0,6.87351942885162e-06
6200000.0,20000.0,0.0023,46.0,14306.0,7.956448382029357e-06,0.33992380258711963,0.0,0.0,7.95644838202936e-06
6220000.0,20000.0,0.0023,46.0,14352.0,9.196565098512632e-06,0.3408077123398562,0.0,0.0,9.19656509851263e-06
6240000.0,20000.0,0.0023,46.0,14398.0,1.0614609234071981e-05,0.34169043844674385,0.0,0.0,1.061460923407198e-05
6260000.0,20000.0,0.0023,46.0,14444.0,1.2233758950652707e-05,0.34257198249280607,0.0,0.0,1.223375895065271e-05
6280000.0,20000.0,0.0023,46.0,14490.0,1.4079878257078349e-05,0.3434523460609433,0.0,0.0,1.407987825707835e-05
6300000.0,20000.0,0.0023,46.0,14536.0,1.6181784682156586e-05,0.3443315307319367,0.0,0.0,1.618178468215658e-05
6320000.0,20000.0,0.0023,46.0,14582.0,1.8571538428713286e-05,0.34520953808445054,0.0,0.0,1.857153842871328e-05
6340000.0,20000.0,0.0023,46.0,14628.0,2.1284754166572828e-05,0.34608636969503515,0.0,0.0,2.128475416657283e-05
6360000.0,20000.0,0.0023,46.0,14674.0,2.436093662944172e-05,0.3469620271381294,0.0,0.0,2.436093662944172e-05
6380000.0,20000.0,0.0023,46.0,14720.0,2.7843841177155326e-05,0.347836511986064,0.0,0.0,2.784384117715532e-05
6400000.0,20000.0,0.0023,46.0,14766.0,3.178186047686493e-05,0.3487098258090644,0.0,0.0,3.178186047686493e-05
6420000.0,20000.0,0.0023,46.0,14812.0,3.622843843953394e-05,0.34958197017525305,0.0,0.0,3.622843843953394e-05
6440000.0,20000.0,0.0023,46.0,14858.0,4.1242512523076424e-05,0.35045294665065263,0.0,0.0,4.124251252307642e-05
6460000.0,20000.0,0.0023,46.0,14904.0,4.688898547861031e-05,0.3513227567991887,0.0,0.0,4.688898547861031e-05
6480000.0,20000.0,0.0023,46.0,14950.0,5.3239227572610126e-05,0.3521914021826925,0.0,0.0,5.323922757261013e-05
6500000.0,20000.0,0.0023,46.0,14996.0,6.037161026345439e-05,0.35305888436090405,0.0,0.0,6.037161026345439e-05
6520000.0,20000.0,0.0023,46.0,15042.0,6.837207224541508e-05,0.3539252048914745,0.0,0.0,6.837207224541508e-05
6540000.0,20000.0,0.0023,46.0,15088.0,7.733471869691977e-05,0.3547903653299693,0.0,0.0,7.733471869691977e-05
6560000.0,20000.0,0.0023,46.0,15134.0,8.73624544824314e-05,0.35565436722987076,0.0,0.0,8.73624544824314e-05
6580000.0,20000.0,0.0023,46.0,15180.0,9.856765195687123e-05,0.3565172121425808,0.0,0.0,9.856765195687121e-05
6600000.0,20000.0,0.0023,46.0,15226.0,0.00011107285390848931,0.35737890161742414,0.0,0.0,0.00011107285390848932
6620000.0,20000.0,0.0023,46.0,15272.0,0.00012501151205279726,0.35823943720165063,0.0,0.0,0.00012501151205279726
6640000.0,20000.0,0.0023,46.0,15318.0,0.00014052876134978964,0.35909882044043806,0.0,0.0,0.00014052876134978964
6660000.0,20000.0,0.0023,46.0,15364.0,0.00015778223026874372,0.35995705287689517,0.0,0.0,0.00015778223026874372
6680000.0,20000.0,0.0023,46.0,15410.0,0.00017694288695840887,0.3608141360520646,0.0,0.0,0.00017694288695840887
6700000.0,20000.0,0.0023,46.0,15456.0,0.00019819592110664752,0.3616700715049249,0.0,0.0,0.00019819592110664752
6720000.0,20000.0,0.0023,46.0,15502.0,0.0002217416610816314,0.3625248607723942,0.0,0.0,0.0002217416610816314
6740000.0,20000.0,0.0023,46.0,15548.0,0.00024779652574757893,0.36337850538933214,0.0,0.0,0.00024779652574757893
6760000.0,20000.0,0.0023,46.0,15594.0,0.000276594010133302,0.3642310068885434,0.0,0.0,0.000276594010133302
6780000.0,20000.0,0.0023,46.0,15640.0,0.0003083857039066218,0.36508236680077966,0.0,0.0,0.0003083857039066218
6800000.0,20000.0,0.0023,46.0,15686.0,0.0003434423413731791,0.36593258665474326,0.0,0.0,0.0003434423413731791
6820000.0,20000.0,0.0023,46.0,15732.0,0.00038205488147102784,0.366781667977089,0.0,0.0,0.00038205488147102784
6840000.0,20000.0,0.0023,46.0,15778.0,0.00042453561597821654,0.36762961229242774,0.0,0.0,0.00042453561597821654
6860000.0,20000.0,0.0023,46.0,15824.0,0.00047121930388660527,0.36847642112332835,0.0,0.0,0.00047121930388660527
6880000.0,20000.0,0.0023,46.0,15870.0,0.0005224643296254383,0.36932209599032106,0.0,0.0,0.0005224643296254383
6900000.0,20000.0,0.0023,46.0,15916.0,0.0005786538825409138,0.3701666384118999,0.0,0.0,0.0005786538825409138
6920000.0,20000.0,0.0023,46.0,15962.0,0.0006401971547580487,0.37101004990452546,0.0,0.0,0.0006401971547580487
6940000.0,20000.0,0.0023,46.0,16008.0,0.0007075305542655341,0.37185233198262757,0.0,0.0,0.0007075305542655341
6960000.0,20000.0,0.0023,46.0,16054.0,0.0007811189297801113,0.3726934861586082,0.0,0.0,0.0007811189297801113
6980000.0,20000.0,0.0023,46.0,16100.0,0.0008614568036598991,0.37353351394284406,0.0,0.0,0.0008614568036598991
7000000.0,20000.0,0.0023,46.0,16146.0,0.0009490696088527151,0.37437241684368927,0.0,0.0,0.0009490696088527151
7020000.0,20000.0,0.0023,46.0,16192.0,0.0010445149255842168,0.3752101963674781,0.0,0.0,0.0010445149255842168
