Time (s),A,B,C,X,Z
13660000.0,0.998761487959936,2.2446844936827471e-07,2.2446844927915277e-07,2.2446844927900356e-07,1.0
13680000.0,0.9986409976604489,2.3293506104287413e-07,2.32935060926215e-07,2.3293506092572622e-07,1.0
13700000.0,0.9985101607980537,2.414691252015998e-07,2.4146912505020757e-07,2.414691250500883e-07,1.0
13720000.0,0.9983682266184041,2.500563136264728e-07,2.5005631359026737e-07,2.500563135900499e-07,1.0
13740000.0,0.9982144024893983,2.5868174672465264e-07,2.5868174686164905e-07,2.5868174686120976e-07,1.0
13760000.0,0.9980478526196522,2.6733003760761324e-07,2.673300376333451e-07,2.6733003763370577e-07,1.0
13780000.0,0.9978676968231484,2.7598533849835956e-07,2.759853386223995e-07,2.7598533862230865e-07,1.0
13800000.0,0.9976730093384018,2.846313930958936e-07,2.846313931655265e-07,2.846313931659452e-07,1.0
13820000.0,0.9974628177107984,2.9325158882944187e-07,2.932515888665881e-07,2.9325158886723955e-07,1.0
13840000.0,0.9972361017470276,3.0182901389759914e-07,3.018290139176067e-07,3.0182901391698174e-07,1.0
13860000.0,0.9969917925507786,3.103465156932363e-07,3.103465158282949e-07,3.103465158278234e-07,1.0
13880000.0,0.9967287716490684,3.1878676230000315e-07,3.187867622726314e-07,3.1878676227276834e-07,1.0
13900000.0,0.9964458702187445,3.271323035772094e-07,3.271323036978147e-07,3.271323036967832e-07,1.0
13920000.0,0.9961418684228086,3.353656372816749e-07,3.353656373729533e-07,3.353656373726337e-07,1.0
13940000.0,0.9958154948663098,3.4346927277251183e-07,3.4346927254935386e-07,3.434692725489612e-07,1.0
13960000.0,0.9954654261815435,3.5142579619304904e-07,3.514257963288907e-07,3.514257963291401e-07,1.0
13980000.0,0.9950902867522933,3.592179399033692e-07,3.592179399101571e-07,3.5921793991053426e-07,1.0
14000000.0,0.9946886485867454,3.6682864490098917e-07,3.668286448179771e-07,3.668286448180316e-07,1.0
14020000.0,0.9942590313485791,3.742411286953399e-07,3.742411287499194e-07,3.7424112875134555e-07,1.0
14040000.0,0.9937999025555051,3.814389507458928e-07,3.8143895067839235e-07,3.81438950678086e-07,1.0
14060000.0,0.9933096779542856,3.8840607470054783e-07,3.884060747947702e-07,3.8840607479639686e-07,1.0
14080000.0,0.9927867220809106,3.951269330393654e-07,3.951269330139887e-07,3.9512693301484257e-07,1.0
14100000.0,0.9922293490142126,4.0158648578780596e-07,4.0158648558125385e-07,4.015864855804243e-07,1.0
14120000.0,0.9916358233307532,4.0777027944142355e-07,4.077702795322503e-07,4.077702795337887e-07,1.0
14140000.0,0.9910043612682476,4.136645046047483e-07,4.136645046424024e-07,4.136645046423874e-07,1.0
14160000.0,0.9903331321042343,4.192560465508823e-07,4.1925604652560873e-07,4.1925604652578523e-07,1.0
14180000.0,0.9896202597559839,4.2453253655558886e-07,4.2453253665225157e-07,4.245325366498025e-07,1.0
14200000.0,0.9888638246069746,4.2948239889679594e-07,4.2948239895644284e-07,4.294823989582044e-07,1.0
14220000.0,0.9880618655643812,4.340948929458171e-07,4.3409489286738885e-07,4.340948928645132e-07,1.0
14240000.0,0.987212382351261,4.3836015243532055e-07,4.3836015239809483e-07,4.3836015239938137e-07,1.0
14260000.0,0.9863133380361219,4.4226922133892825e-07,4.4226922130374393e-07,4.4226922130022033e-07,1.0
14280000.0,0.9853626618016597,4.458140838792231e-07,4.458140839032369e-07,4.4581408390062026e-07,1.0
14300000.0,0.9843582519533548,4.489876917077761e-07,4.489876916538495e-07,4.489876916519894e-07,1.0
14320000.0,0.9832979791676174,4.517839852258136e-07,4.51783985179409e-07,4.5178398517562745e-07,1.0
14340000.0,0.9821796899780056,4.541979116836702e-07,4.541979117834959e-07,4.541979117837696e-07,1.0
14360000.0,0.9810012104969159,4.562254382557976e-07,4.5622543836194594e-07,4.5622543836585574e-07,1.0
14380000.0,0.9797603503689282,4.578635596496301e-07,4.5786355967744185e-07,4.578635596883653e-07,1.0
14400000.0,0.9784549069508303,4.591103019342878e-07,4.5911030201946754e-07,4.591103020240936e-07,1.0
14420000.0,0.9770826697120415,4.599647222921464e-07,4.599647222754952e-07,4.5996472226782634e-07,1.0
14440000.0,0.9756414248479705,4.6042690239850495e-07,4.6042690244894497e-07,4.6042690245181737e-07,1.0
14460000.0,0.9741289600975541,4.6049793993965866e-07,4.604979399052839e-07,4.604979398989489e-07,1.0
14480000.0,0.9725430697549863,4.6017993295070253e-07,4.601799329972204e-07,4.601799329962734e-07,1.0
14500000.0,0.9708815598643823,4.5947596300475265e-07,4.5947596285983463e-07,4.594759628614152e-07,1.0
14520000.0,0.9691422535849368,4.583900709640334e-07,4.583900709479569e-07,4.583900709497796e-07,1.0
14540000.0,0.9673229967128684,4.5692723278487695e-07,4.569272328513445e-07,4.5692723285403417e-07,1.0
14560000.0,0.9654216633453321,4.550933284616358e-07,4.5509332848804253e-07,4.550933284820207e-07,1.0
14580000.0,0.963436161670309,4.52895108987055e-07,4.5289510886035214e-07,4.528951088507993e-07,1.0
14600000.0,0.9613644398654005,4.503401597955594e-07,4.5034015969709783e-07,4.5034015969257754e-07,1.0
14620000.0,0.9592044920874682,4.47436862196926e-07,4.474368622054812e-07,4.47436862202302e-07,1.0
14640000.0,0.9569543645340004,4.441943510563162e-07,4.441943510946383e-07,4.441943510942235e-07,1.0
14660000.0,0.9546121615563066,4.4062247029903196e-07,4.4062247034015414e-07,4.406224703302455e-07,1.0
14680000.0,0.9521760518037344,4.3673172678616133e-07,4.36731726740406e-07,4.367317267381166e-07,1.0
14700000.0,0.9496442743774184,4.3253324178927374e-07,4.3253324185487057e-07,4.3253324185150414e-07,1.0
14720000.0,0.9470151449713773,4.2803870221128e-07,4.28038702239198e-07,4.2803870225417565e-07,1.0
14740000.0,0.9442870619783108,4.2326030862849913e-07,4.2326030863043916e-07,4.2326030863433487e-07,1.0
14760000.0,0.9414585125369108,4.182107237645232e-07,4.182107239916042e-07,4.182107239907067e-07,1.0
14780000.0,0.9385280784972394,4.129030211916338e-07,4.129030211895591e-07,4.129030211943133e-07,1.0
14800000.0,0.9354944422804625,4.0735063007356313e-07,4.073506301393725e-07,4.073506301443284e-07,1.0
14820000.0,0.932356392609099,4.0156728480644086e-07,4.015672847784345e-07,4.015672847952021e-07,1.0
14840000.0,0.9291128300840288,3.955669704248547e-07,3.955669705687126e-07,3.9556697058341576e-07,1.0
14860000.0,0.9257627725845251,3.893638719423087e-07,3.8936387200625365e-07,3.89363872014781e-07,1.0
14880000.0,0.9223053604679374,3.8297232127534436e-07,3.829723211061668e-07,3.82972321128691e-07,1.0
14900000.0,0.9187398615458973,3.764067467885142e-07,3.764067468133868e-07,3.76406746819596e-07,1.0
14920000.0,0.9150656758145406,3.69681625406957e-07,3.6968162535772984e-07,3.696816253361311e-07,1.0
14940000.0,0.9112823399167577,3.6281143204653457e-07,3.6281143204813356e-07,3.628114320614533e-07,1.0
14960000.0,0.9073895313152647,3.5581059478214005e-07,3.5581059488936235e-07,3.55810594884663e-07,1.0
14980000.0,0.903387072156127,3.4869344938781345e-07,3.486934492970095e-07,3.486934493157909e-07,1.0
