Time (s),A,B,C,X,Z
2740000.0,1.0,0.0,0.1677147097487094,1.0,1.0
2760000.0,1.0,0.0,0.16882922514556153,1.0,1.0
2780000.0,1.0,0.0,0.16994224809194713,1.0,1.0
2800000.0,1.0,0.0,0.1710537805864103,1.0,1.0
2820000.0,1.0,0.0,0.17216382462481916,1.0,1.0
2840000.0,1.0,0.0,0.1732723822003691,1.0,1.0
2860000.0,1.0,0.0,0.17437945530358645,1.0,1.0
2880000.0,1.0,0.0,0.17548504592233194,1.0,1.0
2900000.0,1.0,0.0,0.17658915604180425,1.0,1.0
2920000.0,1.0,0.0,0.17769178764454396,1.0,1.0
2940000.0,1.0,0.0,0.17879294271043666,1.0,1.0
2960000.0,1.0,0.0,0.17989262321671662,1.0,1.0
2980000.0,1.0,0.0,0.18099083113797043,1.0,1.0
3000000.0,1.0,0.0,0.1820875684461406,1.0,1.0
3020000.0,1.0,0.0,0.18318283711052896,1.0,1.0
3040000.0,1.0,0.0,0.18427663909780012,1.0,1.0
3060000.0,1.0,0.0,0.18536897637198538,1.0,1.0
3080000.0,1.0,0.0,0.18645985089448558,1.0,1.0
3100000.0,1.0,0.0,0.18754926462407562,1.0,1.0
3120000.0,1.0,0.0,0.18863721951690682,1.0,1.0
3140000.0,1.0,0.0,0.1897237175265114,1.0,1.0
3160000.0,1.0,0.0,0.1908087606038055,1.0,1.0
3180000.0,1.0,0.0,0.19189235069709268,1.0,1.0
3200000.0,1.0,0.0,0.19297448975206766,1.0,1.0
3220000.0,1.0,0.0,0.19405517971181963,1.0,1.0
3240000.0,1.0,0.0,0.19513442251683577,1.0,1.0
3260000.0,1.0,0.0,0.1962122201050046,1.0,1.0
3280000.0,1.0,0.0,0.19728857441162007,1.0,1.0
3300000.0,1.0,0.0,0.19836348736938395,1.0,1.0
3320000.0,1.0,0.0,0.19943696090841048,1.0,1.0
3340000.0,1.0,0.0,0.2005089969562288,1.0,1.0
3360000.0,1.0,0.0,0.2015795974377873,1.0,1.0
3380000.0,1.0,0.0,0.20264876427545642,1.0,1.0
3400000.0,1.0,0.0,0.20371649938903244,1.0,1.0
3420000.0,1.0,0.0,0.20478280469574084,1.0,1.0
3440000.0,1.0,0.0,0.20584768211023974,1.0,1.0
3460000.0,1.0,0.0,0.20691113354462318,1.0,1.0
3480000.0,1.0,0.0,0.20797316090842488,1.0,1.0
3500000.0,1.0,0.0,0.20903376610862157,1.0,1.0
3520000.0,1.0,0.0,0.2100929510496362,1.0,1.0
3540000.0,1.0,0.0,0.21115071763334148,1.0,1.0
3560000.0,1.0,0.0,0.21220706775906342,1.0,1.0
3580000.0,1.0,0.0,0.21326200332358447,1.0,1.0
3600000.0,1.0,0.0,0.21431552622114733,1.0,1.0
3620000.0,1.0,0.0,0.21536763834345807,1.0,1.0
3640000.0,1.0,0.0,0.21641834157968934,1.0,1.0
3660000.0,1.0,0.0,0.21746763781648418,1.0,1.0
3680000.0,1.0,0.0,0.21851552893795934,1.0,1.0
3700000.0,1.0,0.0,0.21956201682570817,1.0,1.0
3720000.0,1.0,0.0,0.22060710335880473,1.0,1.0
3740000.0,1.0,0.0,0.22165079041380675,1.0,1.0
3760000.0,1.0,0.0,0.22269307986475884,1.0,1.0
3780000.0,1.0,0.0,0.22373397358319635,1.0,1.0
3800000.0,1.0,0.0,0.22477347343814824,1.0,1.0
3820000.0,1.0,0.0,0.22581158129614065,1.0,1.0
3840000.0,1.0,0.0,0.22684829902120052,1.0,1.0
3860000.0,1.0,0.0,0.22788362847485846,1.0,1.0
3880000.0,1.0,0.0,0.2289175715161521,1.0,1.0
3900000.0,1.0,0.0,0.22995013000163,1.0,1.0
3920000.0,1.0,0.0,0.23098130578535447,1.0,1.0
3940000.0,1.0,0.0,0.232011100718905,1.0,1.0
3960000.0,1.0,0.0,0.23303951665138156,1.0,1.0
3980000.0,1.0,0.0,0.23406655542940824,1.0,1.0
4000000.0,1.0,0.0,0.23509221889713608,1.0,1.0
4020000.0,1.0,0.0,0.23611650889624647,1.0,1.0
4040000.0,1.0,0.0,0.23713942726595513,1.0,1.0
4060000.0,1.0,0.0,0.23816097584301446,1.0,1.0
4080000.0,1.0,0.0,0.23918115646171723,1.0,1.0
4100000.0,1.0,0.0,0.2401999709539001,1.0,1.0
4120000.0,1.0,0.0,0.24121742114894684,1.0,1.0
4140000.0,1.0,0.0,0.24223350887379103,1.0,1.0
4160000.0,1.0,0.0,0.24324823595292014,1.0,1.0
4180000.0,1.0,0.0,0.2442616042083783,0.9999999999999999,1.0
4200000.0,1.0,0.0,0.24527361545977008,0.9999999999999999,1.0
4220000.0,1.0,0.0,0.24628427152426288,0.9999999999999999,1.0
4240000.0,1.0,0.0,0.24729357421659123,0.9999999999999999,1.0
4260000.0,1.0,0.0,0.248301525349059,0.9999999999999996,1.0
4280000.0,1.0,0.0,0.24930812673154396,0.9999999999999993,1.0
4300000.0,1.0,0.0,0.2503133801714994,0.9999999999999991,1.0
4320000.0,1.0,0.0,0.2513172874739589,0.999999999999999,1.0
4340000.0,1.0,0.0,0.2523198504415385,0.9999999999999982,1.0
4360000.0,1.0,0.0,0.25332107087444067,0.9999999999999973,1.0
4380000.0,1.0,0.0,0.25432095057045695,0.9999999999999962,1.0
4400000.0,1.0,0.0,0.2553194913249716,0.9999999999999946,1.0
4420000.0,1.0,0.0,0.2563166949309646,0.9999999999999925,1.0
4440000.0,1.0,0.0,0.25731256317901513,0.9999999999999893,1.0
4460000.0,1.0,0.0,0.2583070978573041,0.9999999999999849,1.0
4480000.0,1.0,0.0,0.25930030075161814,0.9999999999999787,1.0
4500000.0,1.0,0.0,0.2602921736453527,0.99999999999997,1.0
4520000.0,1.0,0.0,0.26128271831951455,0.999999999999958,1.0
4540000.0,1.0,0.0,0.26227193655272574,0.9999999999999415,1.0
4560000.0,1.0,0.0,0.2632598301212263,0.9999999999999186,1.0
4580000.0,1.0,0.0,0.2642464007988776,0.9999999999998873,1.0
4600000.0,1.0,0.0,0.26523165035716534,0.9999999999998443,1.0
4620000.0,1.0,0.0,0.26621558056520267,0.9999999999997857,1.0
4640000.0,1.0,0.0,0.2671981931897337,0.9999999999997059,1.0
4660000.0,1.0,0.0,0.26817948999513563,0.9999999999995977,1.0
4680000.0,1.0,0.0,0.2691594727434228,0.9999999999994513,1.0
4700000.0,1.0,0.0,0.2701381431942488,0.9999999999992542,1.0
4720000.0,1.0,0.0,0.27111550310490995,0.9999999999989893,1.0
4740000.0,1.0,0.0,0.2720915542303474,0.9999999999986341,1.0
4760000.0,1.0,0.0,0.273066298323151,0.9999999999981599,1.0
4780000.0,1.0,0.0,0.2740397371335605,0.9999999999975283,1.0
4800000.0,1.0,0.0,0.27501187240946867,0.9999999999966898,1.0
4820000.0,1.0,0.0,0.2759827058964236,0.9999999999955794,1.0
4840000.0,1.0,0.0,0.27695223933763014,0.9999999999941135,1.0
4860000.0,1.0,0.0,0.27792047447395163,0.9999999999921837,1.0
4880000.0,1.0,0.0,0.27888741304391085,0.9999999999896504,1.0
4900000.0,1.0,0.0,0.2798530567836913,0.9999999999863338,1.0
4920000.0,1.0,0.0,0.280817407427136,0.9999999999820038,1.0
4940000.0,1.0,0.0,0.28178046670574736,0.9999999999763663,1.0
4960000.0,1.0,0.0,0.28274223634868534,0.999999999969046,1.0
4980000.0,1.0,0.0,0.28370271808276337,0.9999999999595659,1.0
5000000.0,1.0,0.0,0.2846619136324444,0.9999999999473211,1.0
5020000.0,1.0,0.0,0.2856198247198339,0.9999999999315466,1.0
5040000.0,1.0,0.0,0.2865764530646704,0.9999999999112772,1.0
5060000.0,1.0,0.0,0.2875318003843143,0.9999999998852988,1.0
5080000.0,1.0,0.0,0.28848586839373136,0.9999999998520871,1.0
5100000.0,1.0,0.0,0.28943865880547387,0.9999999998097348,1.0
5120000.0,1.0,0.0,0.29039017332965467,0.9999999997558592,1.0
5140000.0,1.0,0.0,0.29134041367391655,0.9999999996874936,1.0
5160000.0,1.0,0.0,0.29228938154339246,0.999999999600951,1.0
5180000.0,1.0,0.0,0.29323707864065807,0.9999999994916613,1.0
5200000.0,1.0,0.0,0.2941835066656719,0.9999999993539733,1.0
5220000.0,1.0,0.0,0.2951286673157028,0.9999999991809165,1.0
5240000.0,1.0,0.0,0.2960725622852422,0.9999999989639117,1.0
5260000.0,1.0,0.0,0.2970151932658961,0.9999999986924257,1.0
5280000.0,1.0,0.0,0.2979565619462556,0.9999999983535556,1.0
5300000.0,1.0,0.0,0.29889667001174014,0.9999999979315326,1.0
5320000.0,1.0,0.0,0.2998355191444102,0.9999999974071283,1.0
5340000.0,1.0,0.0,0.30077311102274135,0.9999999967569493,1.0
5360000.0,1.0,0.0,0.30170944732135513,0.9999999959525981,1.0
5380000.0,1.0,0.0,0.30264452971069766,0.999999994959679,1.0
