Time (s),A,B,C,X,Z
1160000.0,0.0,0.0012406304635832477,0.0,0.0,0.0
1180000.0,0.0,0.0012389691321026408,0.0,0.0,0.0
1200000.0,0.0,0.0012373100253154634,0.0,0.0,0.0
1220000.0,0.0,0.001235653140242432,0.0,0.0,0.0
1240000.0,0.0,0.001233998473908593,0.0,0.0,0.0
1260000.0,0.0,0.0012323460233426564,0.0,0.0,0.0
1280000.0,0.0,0.0012306957855775513,0.0,0.0,0.0
1300000.0,0.0,0.0012290477576503145,0.0,0.0,0.0
1320000.0,0.0,0.0012274019366014244,0.0,0.0,0.0
1340000.0,0.0,0.0012257583194756894,0.0,0.0,0.0
1360000.0,0.0,0.0012241169033221366,0.0,0.0,0.0
1380000.0,0.0,0.001222477685193013,0.0,0.0,0.0
1400000.0,0.0,0.0012208406621453394,0.0,0.0,0.0
1420000.0,0.0,0.001219205831239356,0.0,0.0,0.0
1440000.0,0.0,0.0012175731895397446,0.0,0.0,0.0
1460000.0,0.0,0.0012159427341148499,0.0,0.0,0.0
1480000.0,0.0,0.0012143144620370139,0.0,0.0,0.0
1500000.0,0.0,0.0012126883703826863,0.0,0.0,0.0
1520000.0,0.0,0.0012110644562318695,0.0,0.0,0.0
1540000.0,0.0,0.0012094427166685628,0.0,0.0,0.0
1560000.0,0.0,0.0012078231487812063,0.0,0.0,0.0
1580000.0,0.0,0.0012062057496612377,0.0,0.0,0.0
1600000.0,0.0,0.0012045905164045356,0.0,0.0,0.0
1620000.0,0.0,0.0012029774461111975,0.0,0.0,0.0
1640000.0,0.0,0.0012013665358842074,0.0,0.0,0.0
1660000.0,0.0,0.0011997577828314343,0.0,0.0,0.0
1680000.0,0.0,0.001198151184063967,0.0,0.0,0.0
1700000.0,0.0,0.0011965467366971128,0.0,0.0,0.0
1720000.0,0.0,0.001194944437849954,0.0,0.0,0.0
1740000.0,0.0,0.001193344284645348,0.0,0.0,0.0
1760000.0,0.0,0.001191746274210037,0.0,0.0,0.0
1780000.0,0.0,0.0011901504036746502,0.0,0.0,0.0
1800000.0,0.0,0.0011885566701735906,0.0,0.0,0.0
1820000.0,0.0,0.0011869650708453694,0.0,0.0,0.0
1840000.0,0.0,0.0011853756028317175,0.0,0.0,0.0
1860000.0,0.0,0.0011837882632790286,0.0,0.0,0.0
1880000.0,0.0,0.0011822030493366942,0.0,0.0,0.0
1900000.0,0.0,0.0011806199581586574,0.0,0.0,0.0
1920000.0,0.0,0.0011790389869019702,0.0,0.0,0.0
1940000.0,0.0,0.0011774601327281253,0.0,0.0,0.0
1960000.0,0.0,0.0011758833928018353,0.0,0.0,0.0
1980000.0,0.0,0.0011743087642922534,0.0,0.0,0.0
2000000.0,0.0,0.0011727362443718636,0.0,0.0,0.0
2020000.0,0.0,0.0011711658302167027,0.0,0.0,0.0
2040000.0,0.0,0.0011695975190074703,0.0,0.0,0.0
2060000.0,0.0,0.0011680313079278637,0.0,0.0,0.0
2080000.0,0.0,0.0011664671941653548,0.0,0.0,0.0
2100000.0,0.0,0.0011649051749118566,0.0,0.0,0.0
2120000.0,0.0,0.0011633452473623906,0.0,0.0,0.0
2140000.0,0.0,0.0011617874087158642,0.0,0.0,0.0
2160000.0,0.0,0.0011602316561752923,0.0,0.0,0.0
2180000.0,0.0,0.001158677986946799,0.0,0.0,0.0
2200000.0,0.0,0.0011571263982408375,0.0,0.0,0.0
2220000.0,0.0,0.0011555768872715255,0.0,0.0,0.0
2240000.0,0.0,0.0011540294512562,0.0,0.0,0.0
2260000.0,0.0,0.0011524840874165276,0.0,0.0,0.0
2280000.0,0.0,0.0011509407929775062,0.0,0.0,0.0
2300000.0,0.0,0.001149399565168241,0.0,0.0,0.0
2320000.0,0.0,0.001147860401221168,0.0,0.0,0.0
2340000.0,0.0,0.001146323298372276,0.0,0.0,0.0
2360000.0,0.0,0.0011447882538621057,0.0,0.0,0.0
2380000.0,0.0,0.0011432552649338623,0.0,0.0,0.0
2400000.0,0.0,0.001141724328835081,0.0,0.0,0.0
2420000.0,0.0,0.0011401954428168493,0.0,0.0,0.0
2440000.0,0.0,0.0011386686041338079,0.0,0.0,0.0
2460000.0,0.0,0.001137143810044594,0.0,0.0,0.0
2480000.0,0.0,0.0011356210578108428,0.0,0.0,0.0
2500000.0,0.0,0.0011341003446988518,0.0,0.0,0.0
2520000.0,0.0,0.0011325816679775835,0.0,0.0,0.0
2540000.0,0.0,0.0011310650249202192,0.0,0.0,0.0
2560000.0,0.0,0.0011295504128036038,0.0,0.0,0.0
2580000.0,0.0,0.001128037828907913,0.0,0.0,0.0
2600000.0,0.0,0.00112652727051743,0.0,0.0,0.0
2620000.0,0.0,0.0011250187349195473,0.0,0.0,0.0
2640000.0,0.0,0.0011235122194054314,0.0,0.0,0.0
2660000.0,0.0,0.0011220077212704682,0.0,0.0,0.0
2680000.0,0.0,0.0011205052378125968,0.0,0.0,0.0
2700000.0,0.0,0.0011190047663343083,0.0,0.0,0.0
2720000.0,0.0,0.0011175063041414246,0.0,0.0,0.0
2740000.0,0.0,0.001116009848542987,0.0,0.0,0.0
2760000.0,0.0,0.0011145153968521448,0.0,0.0,0.0
2780000.0,0.0,0.0011130229463856,0.0,0.0,0.0
2800000.0,0.0,0.0011115324944631633,0.0,0.0,0.0
2820000.0,0.0,0.001110044038408864,0.0,0.0,0.0
2840000.0,0.0,0.001108557575549951,0.0,0.0,0.0
2860000.0,0.0,0.0011070731032173375,0.0,0.0,0.0
2880000.0,0.0,0.001105590618745489,0.0,0.0,0.0
2900000.0,0.0,0.0011041101194723124,0.0,0.0,0.0
2920000.0,0.0,0.001102631602739712,0.0,0.0,0.0
2940000.0,0.0,0.0011011550658927005,0.0,0.0,0.0
2960000.0,0.0,0.0010996805062799542,0.0,0.0,0.0
2980000.0,0.0,0.0010982079212538132,0.0,0.0,0.0
3000000.0,0.0,0.0010967373081701703,0.0,0.0,0.0
3020000.0,0.0,0.0010952686643883602,0.0,0.0,0.0
3040000.0,0.0,0.001093801987271159,0.0,0.0,0.0
3060000.0,0.0,0.0010923372741852289,0.0,0.0,0.0
3080000.0,0.0,0.0010908745225002292,0.0,0.0,0.0
3100000.0,0.0,0.0010894137295900386,0.0,0.0,0.0
3120000.0,0.0,0.0010879548928312,0.0,0.0,0.0
3140000.0,0.0,0.0010864980096045862,0.0,0.0,0.0
3160000.0,0.0,0.0010850430772940678,0.0,0.0,0.0
3180000.0,0.0,0.001083590093287179,0.0,0.0,0.0
3200000.0,0.0,0.0010821390549750065,0.0,0.0,0.0
3220000.0,0.0,0.0010806899597519681,0.0,0.0,0.0
3240000.0,0.0,0.0010792428050161451,0.0,0.0,0.0
3260000.0,0.0,0.0010777975881688384,0.0,0.0,0.0
3280000.0,0.0,0.0010763543066154568,0.0,0.0,0.0
3300000.0,0.0,0.0010749129577638517,0.0,0.0,0.0
3320000.0,0.0,0.001073473539026537,0.0,0.0,0.0
3340000.0,0.0,0.0010720360478183588,0.0,0.0,0.0
3360000.0,0.0,0.0010706004815584924,0.0,0.0,0.0
3380000.0,0.0,0.001069166837669111,0.0,0.0,0.0
3400000.0,0.0,0.0010677351135760516,0.0,0.0,0.0
3420000.0,0.0,0.0010663053067083705,0.0,0.0,0.0
3440000.0,0.0,0.0010648774144988993,0.0,0.0,0.0
3460000.0,0.0,0.0010634514343834667,0.0,0.0,0.0
3480000.0,0.0,0.0010620273638016764,0.0,0.0,0.0
3500000.0,0.0,0.0010606052001966848,0.0,0.0,0.0
3520000.0,0.0,0.0010591849410146459,0.0,0.0,0.0
3540000.0,0.0,0.0010577665837052663,0.0,0.0,0.0
3560000.0,0.0,0.0010563501257219166,0.0,0.0,0.0
3580000.0,0.0,0.0010549355645210756,0.0,0.0,0.0
3600000.0,0.0,0.0010535228975628863,0.0,0.0,0.0
3620000.0,0.0,0.001052112122310711,0.0,0.0,0.0
3640000.0,0.0,0.001050703236231243,0.0,0.0,0.0
3660000.0,0.0,0.0010492962367948389,0.0,0.0,0.0
3680000.0,0.0,0.0010478911214751863,0.0,0.0,0.0
3700000.0,0.0,0.0010464878877488593,0.0,0.0,0.0
3720000.0,0.0,0.0010450865330965398,0.0,0.0,0.0
3740000.0,0.0,0.0010436870550020183,0.0,0.0,0.0
3760000.0,0.0,0.001042289450952083,0.0,0.0,0.0
3780000.0,0.0,0.0010408937184375189,0.0,0.0,0.0
3800000.0,0.0,0.0010394998549518863,0.0,0.0,0.0
3820000.0,0.0,0.0010381078579924097,0.0,0.0,0.0
3840000.0,0.0,0.0010367177250598658,0.0,0.0,0.0
3860000.0,0.0,0.0010353294536579183,0.0,0.0,0.0
3880000.0,0.0,0.0010339430412936723,0.0,0.0,0.0
3900000.0,0.0,0.0010325584854778969,0.0,0.0,0.0
3920000.0,0.0,0.0010311757837244695,0.0,0.0,0.0
3940000.0,0.0,0.0010297949335504875,0.0,0.0,0.0
3960000.0,0.0,0.0010284159324766007,0.0,0.0,0.0
3980000.0,0.0,0.0010270387780266788,0.0,0.0,0.0
4000000.0,0.0,0.001025663467727811,0.0,0.0,0.0
4020000.0,0.0,0.001024289999110417,0.0,0.0,0.0
4040000.0,0.0,0.0010229183697086919,0.0,0.0,0.0
4060000.0,0.0,0.0010215485770592725,0.0,0.0,0.0
4080000.0,0.0,0.0010201806187027929,0.0,0.0,0.0
4100000.0,0.0,0.0010188144921828846,0.0,0.0,0.0
4120000.0,0.0,0.0010174501950467318,0.0,0.0,0.0
4140000.0,5.551115123125783e-17,0.0010160877248441835,0.0,0.0,5.551e-17
4160000.0,0.0,0.0010147270791290852,0.0,0.0,0.0
4180000.0,5.551115123125783e-17,0.0010133682554582801,0.0,0.0,5.551e-17
4200000.0,0.0,0.00101201125139172,0.0,0.0,0.0
4220000.0,5.551115123125783e-17,0.0010106560644927987,0.0,0.0,5.551e-17
4240000.0,1.1102230246251565e-16,0.001009302692328351,0.0,0.0,1.1102e-16
4260000.0,1.1102230246251565e-16,0.001007951132467877,0.0,0.0,1.1102e-16
4280000.0,2.220446049250313e-16,0.001006601382484984,0.0,0.0,2.2204e-16
4300000.0,2.220446049250313e-16,0.0010052534399555002,0.0,0.0,2.2204e-16
4320000.0,3.885780586188048e-16,0.0010039073024595835,0.0,0.0,3.8858e-16
4340000.0,5.551115123125783e-16,0.0010025629675797232,0.0,0.0,5.5511e-16
4360000.0,8.326672684688674e-16,0.0010012204329024055,0.0,0.0,8.3267e-16
4380000.0,1.1102230246251565e-15,0.000999879696016559,0.0,0.0,1.11022e-15
4400000.0,1.5543122344752192e-15,0.0009985407545151093,0.0,0.0,1.55431e-15
4420000.0,2.275957200481571e-15,0.0009972036059935352,0.0,0.0,2.27596e-15
4440000.0,3.164135620181696e-15,0.0009958682480513126,0.0,0.0,3.16414e-15
4460000.0,4.440892098500626e-15,0.0009945346782901376,0.0,0.0,4.44089e-15
4480000.0,6.161737786669619e-15,0.0009932028943157034,0.0,0.0,6.16174e-15
4500000.0,8.659739592076221e-15,0.0009918728937368115,0.0,0.0,8.65974e-15
4520000.0,1.199040866595169e-14,0.0009905446741650392,0.0,0.0,1.199041e-14
4540000.0,1.6542323066914832e-14,0.0009892182332155164,0.0,0.0,1.654232e-14
4560000.0,2.2815083156046967e-14,0.0009878935685065926,0.0,0.0,2.281508e-14
4580000.0,3.136380044566067e-14,0.000986570677659726,0.0,0.0,3.13638e-14
4600000.0,4.296563105299356e-14,0.0009852495582992615,0.0,0.0,4.296563e-14
4620000.0,5.861977570020827e-14,0.0009839302080530965,0.0,0.0,5.861978e-14
4640000.0,7.982503547054876e-14,0.0009826126245525701,0.0,0.0,7.982504e-14
4660000.0,1.081912337497215e-13,0.000981296805431242,0.0,0.0,1.0819123e-13
4680000.0,1.4632739464559563e-13,0.0009799827483268908,0.0,0.0,1.4632739e-13
4700000.0,1.971756091734278e-13,0.0009786704508798483,0.0,0.0,1.9717561e-13
4720000.0,2.6501023597802487e-13,0.0009773599107336661,0.0,0.0,2.6501024e-13
4740000.0,3.5504932327512506e-13,0.0009760511255351156,0.0,0.0,3.5504932e-13
4760000.0,4.742317649686356e-13,0.0009747440929344098,0.0,0.0,4.7423176e-13
4780000.0,6.315503675580203e-13,0.000973438810584315,0.0,0.0,6.3155037e-13
4800000.0,8.38606961650612e-13,0.0009721352761412616,0.0,0.0,8.3860696e-13
4820000.0,1.110334046927619e-12,0.0009708334872645663,0.0,0.0,1.11033405e-12
4840000.0,1.4658829705638254e-12,0.0009695334416167656,0.0,0.0,1.46588297e-12
4860000.0,1.929789661403447e-12,0.0009682351368635045,0.0,0.0,1.92978966e-12
4880000.0,2.5333624087409135e-12,0.0009669385706733147,0.0,0.0,2.53336241e-12
4900000.0,3.31656924146273e-12,0.0009656437407186136,0.0,0.0,3.31656924e-12
4920000.0,4.329925307189342e-12,0.000964350644673817,0.0,0.0,4.32992531e-12
4940000.0,5.637545985592851e-12,0.0009630592802172266,0.0,0.0,5.63754599e-12
4960000.0,7.320311024017201e-12,0.0009617696450304747,0.0,0.0,7.32031102e-12
4980000.0,9.480083384971749e-12,0.0009604817367973029,0.0,0.0,9.48008338e-12
5000000.0,1.2244816272044545e-11,0.0009591955532054497,0.0,0.0,1.224481627e-11
5020000.0,1.5774492823084074e-11,0.0009579110919454292,0.0,0.0,1.577449282e-11
5040000.0,2.0269397271732714e-11,0.0009566283507107531,0.0,0.0,2.026939727e-11
5060000.0,2.5978497131262657e-11,0.0009553473271982638,0.0,0.0,2.597849713e-11
5080000.0,3.321160013669555e-11,0.000954068019107579,0.0,0.0,3.321160014e-11
5100000.0,4.235239936534185e-11,0.0009527904241418694,0.0,0.0,4.235239937e-11
5120000.0,5.387540413792635e-11,0.0009515145400067482,0.0,0.0,5.387540414e-11
5140000.0,6.836564647727528e-11,0.0009502403644114921,0.0,0.0,6.836564648e-11
5160000.0,8.654266192564819e-11,0.0009489678950680425,0.0,0.0,8.654266193e-11
5180000.0,1.092897994325881e-10,0.0009476971296915604,0.0,0.0,1.0928979943e-10
5200000.0,1.376878611125676e-10,0.0009464280660004265,0.0,0.0,1.3768786111e-10
5220000.0,1.7305684663071474e-10,0.000945160701715575,0.0,0.0,1.7305684663e-10
5240000.0,2.1700480301589664e-10,0.0009438950345617148,0.0,0.0,2.1700480302e-10
5260000.0,2.7148605585836094e-10,0.0009426310622659972,0.0,0.0,2.7148605586e-10
5280000.0,3.3887004313726266e-10,0.0009413687825589045,0.0,0.0,3.3887004314e-10
5300000.0,4.2202302763527655e-10,0.0009401081931736943,0.0,0.0,4.2202302764e-10
5320000.0,5.244042977636809e-10,0.0009388492918470659,0.0,0.0,5.2440429776e-10
5340000.0,6.501789662216595e-10,0.0009375920763186052,0.0,0.0,6.5017896622e-10
5360000.0,8.043511412481053e-10,0.0009363365443306737,0.0,0.0,8.0435114125e-10
5380000.0,9.92919135800463e-10,0.0009350826936287415,0.0,0.0,9.929191358e-10
5400000.0,1.2230571555527092e-09,0.0009338305219617205,0.0,0.0,1.22305715555e-09
5420000.0,1.5033265188257872e-09,0.0009325800270809648,0.0,0.0,1.50332651883e-09
5440000.0,1.8439222926325272e-09,0.0009313312067411594,0.0,0.0,1.84392229263e-09
5460000.0,2.2569582314169168e-09,0.000930084058699987,0.0,0.0,2.25695823142e-09
5480000.0,2.756796679825868e-09,0.0009288385807177946,0.0,0.0,2.75679667983e-09
5500000.0,3.360430766985445e-09,0.000927594770558704,0.0,0.0,3.36043076699e-09
5520000.0,4.087922778062136e-09,0.0009263526259888355,0.0,0.0,4.08792277806e-09
5540000.0,4.962909416761363e-09,0.0009251121447779731,0.0,0.0,4.96290941676e-09
5560000.0,6.013181008679425e-09,0.0009238733246988984,0.0,0.0,6.01318100868e-09
5580000.0,7.271343860359991e-09,0.0009226361635269464,0.0,0.0,7.27134386036e-09
5600000.0,8.775577042818838e-09,0.000921400659040561,0.0,0.0,8.77557704282e-09
5620000.0,1.0570494146655562e-08,0.0009201668090216275,0.0,0.0,1.057049414666e-08
5640000.0,1.2708123164895113e-08,0.0009189346112544738,0.0,0.0,1.27081231649e-08
5660000.0,1.524901804828005e-08,0.0009177040635264255,0.0,0.0,1.524901804828e-08
5680000.0,1.8263516365912835e-08,0.0009164751636281387,0.0,0.0,1.826351636591e-08
5700000.0,2.1833160279705055e-08,0.0009152479093529342,0.0,0.0,2.183316027971e-08
5720000.0,2.605229720842317e-08,0.0009140222984970192,0.0,0.0,2.605229720842e-08
5740000.0,3.102988038738985e-08,0.0009127983288598207,0.0,0.0,3.102988038739e-08
5760000.0,3.6891489474388806e-08,0.0009115759982436522,0.0,0.0,3.689148947439e-08
5780000.0,4.378159179641017e-08,0.0009103553044533808,0.0,0.0,4.378159179641e-08
5800000.0,5.1866071160144855e-08,0.0009091362452975371,0.0,0.0,5.186607116014e-08
5820000.0,6.133504509842069e-08,0.0009079188185868725,0.0,0.0,6.133504509842e-08
5840000.0,7.240600130575814e-08,0.0009067030221355799,0.0,0.0,7.240600130576e-08
5860000.0,8.532727874266399e-08,0.0009054888537602945,0.0,0.0,8.532727874266e-08
5880000.0,1.0038192538308621e-07,0.0009042763112812047,0.0,0.0,1.0038192538309e-07
5900000.0,1.1789196263656265e-07,0.0009030653925209409,0.0,0.0,1.1789196263656e-07
5920000.0,1.382230913060667e-07,0.0009018560953049093,0.0,0.0,1.3822309130607e-07
5940000.0,1.6178987138903977e-07,0.0009006484174620688,0.0,0.0,1.6178987138904e-07
5960000.0,1.8906141441288327e-07,0.0008994423568238208,0.0,0.0,1.8906141441288e-07
5980000.0,2.2056762349897951e-07,0.0008982379112244532,0.0,0.0,2.2056762349898e-07
6000000.0,2.5690602062367063e-07,0.0008970350785013625,0.0,0.0,2.5690602062367e-07
6020000.0,2.987492001005343e-07,0.00089583385649461,0.0,0.0,2.9874920010053e-07
6040000.0,3.4685294980629777e-07,0.0008946342430474763,0.0,0.0,3.468529498063e-07
6060000.0,4.020650792302405e-07,0.0008934362360056847,0.0,0.0,4.0206507923024e-07
6080000.0,4.653349973127163e-07,0.000892239833218289,0.0,0.0,4.6533499731272e-07
6100000.0,5.377240809290029e-07,0.0008910450325371189,0.0,0.0,5.37724080929e-07
6120000.0,6.20416875540819e-07,0.0008898518318165571,0.0,0.0,6.2041687554082e-07
6140000.0,7.147331684831393e-07,0.0008886602289140955,0.0,0.0,7.1473316848314e-07
6160000.0,8.221409755204689e-07,0.000887470221690223,0.0,0.0,8.2214097552047e-07
6180000.0,9.442704788087397e-07,0.0008862818080083157,0.0,0.0,9.4427047880874e-07
6200000.0,1.082928953177742e-06,0.0008850949857339696,0.0,0.0,1.08292895317774e-06
6220000.0,1.240116716483275e-06,0.0008839097527365558,0.0,0.0,1.24011671648328e-06
6240000.0,1.4180441355593487e-06,0.0008827261068876657,0.0,0.0,1.41804413555935e-06
6260000.0,1.6191497165807256e-06,0.0008815440460622215,0.0,0.0,1.61914971658073e-06
6280000.0,1.846119306425642e-06,0.0008803635681372546,0.0,0.0,1.84611930642564e-06
6300000.0,2.101906425078237e-06,0.0008791846709933493,0.0,0.0,2.10190642507824e-06
6320000.0,2.3897537465567e-06,0.0008780073525138654,0.0,0.0,2.3897537465567e-06
6340000.0,2.7132157378595423e-06,0.0008768316105846052,0.0,0.0,2.71321573785954e-06
6360000.0,3.0761824628688927e-06,0.0008756574430942576,0.0,0.0,3.07618246286889e-06
6380000.0,3.4829045477136056e-06,0.0008744848479346201,0.0,0.0,3.48290454771361e-06
6400000.0,3.938019299709605e-06,0.0008733138230003767,0.0,0.0,3.9380192997096e-06
6420000.0,4.446577962669007e-06,0.0008721443661886541,0.0,0.0,4.44657796266901e-06
6440000.0,5.014074083542486e-06,0.0008709764753995763,0.0,0.0,5.01407408354249e-06
6460000.0,5.646472955533888e-06,0.0008698101485360432,0.0,0.0,5.64647295553389e-06
6480000.0,6.350242093999814e-06,0.000868645383503841,0.0,0.0,6.35024209399981e-06
6500000.0,7.132382690844263e-06,0.0008674821782115316,0.0,0.0,7.13238269084426e-06
6520000.0,8.000461981960694e-06,0.0008663205305704524,0.0,0.0,8.00046198196069e-06
6540000.0,8.962646451504686e-06,0.0008651604384948275,0.0,0.0,8.96264645150468e-06
6560000.0,1.0027735785511638e-05,0.0008640018999014343,0.0,0.0,1.002773578551164e-05
6580000.0,1.120519747443982e-05,0.0008628449127100479,0.0,0.0,1.120519747443982e-05
6600000.0,1.2505201951618083e-05,0.0008616894748433301,0.0,0.0,1.250520195161808e-05
6620000.0,1.3938658144307947e-05,0.0008605355842264961,0.0,0.0,1.393865814430795e-05
6640000.0,1.5517249296992386e-05,0.0008593832387874256,0.0,0.0,1.551724929699238e-05
6660000.0,1.7253468918954074e-05,0.000858232436457107,0.0,0.0,1.725346891895407e-05
6680000.0,1.9160656689665156e-05,0.0008570831751694152,0.0,0.0,1.916065668966516e-05
6700000.0,2.1253034148238648e-05,0.0008559354528603347,0.0,0.0,2.125303414823865e-05
6720000.0,2.354573997498388e-05,0.0008547892674692914,0.0,0.0,2.354573997498388e-05
6740000.0,2.605486466594753e-05,0.0008536446169379319,0.0,0.0,2.605486466594753e-05
6760000.0,2.879748438572305e-05,0.0008525014992112334,0.0,0.0,2.879748438572305e-05
6780000.0,3.179169377331981e-05,0.0008513599122362825,0.0,0.0,3.17916937733198e-05
6800000.0,3.5056637466557294e-05,0.0008502198539636074,0.0,0.0,3.50566374665573e-05
6820000.0,3.861254009784876e-05,0.000849081322345735,0.0,0.0,3.861254009784876e-05
6840000.0,4.24807345071887e-05,0.0008479443153387445,0.0,0.0,4.24807345071887e-05
6860000.0,4.668368790838873e-05,0.0008468088309006028,0.0,0.0,4.668368790838873e-05
6880000.0,5.124502573883305e-05,0.0008456748669927183,0.0,0.0,5.124502573883305e-05
6900000.0,5.618955291547545e-05,0.0008445424215788311,0.0,0.0,5.618955291547545e-05
6920000.0,6.154327221713496e-05,0.0008434114926255676,0.0,0.0,6.154327221713496e-05
6940000.0,6.73333995074854e-05,0.0008422820781021079,0.0,0.0,6.73333995074854e-05
6960000.0,7.35883755145772e-05,0.0008411541759806296,0.0,0.0,7.35883755145772e-05
6980000.0,8.033787387978775e-05,0.0008400277842358639,0.0,0.0,8.033787387978775e-05
7000000.0,8.7612805192816e-05,0.0008389029008452065,0.0,0.0,8.7612805192816e-05
7020000.0,9.54453167315017e-05,0.0008377795237888286,0.0,0.0,9.54453167315017e-05
7040000.0,0.00010386878763185559,0.000836657651049455,0.0,0.0,0.00010386878763185559
7060000.0,0.00011291781922079247,0.0008355372806129191,0.0,0.0,0.00011291781922079248
7080000.0,0.00012262822025077558,0.0008344184104673857,0.0,0.0,0.00012262822025077558
7100000.0,0.00013303698679328901,0.0008333010386035733,0.0,0.0,0.00013303698679328901
7120000.0,0.00014418227655205174,0.0008321851630156418,0.0,0.0,0.00014418227655205174
7140000.0,0.0001561033773821996,0.0008310707816993057,0.0,0.0,0.0001561033773821996
7160000.0,0.00016884066981215362,0.0008299578926540541,0.0,0.0,0.00016884066981215362
7180000.0,0.00018243558338526533,0.0008288464938813744,0.0,0.0,0.00018243558338526533
7200000.0,0.00019693054666608534,0.0008277365833856409,0.0,0.0,0.0001969305466660853
7220000.0,0.0002123689307679255,0.0008266281591740032,0.0,0.0,0.0002123689307679255
7240000.0,0.00022879498629629902,0.0008255212192560535,0.0,0.0,0.000228794986296299
7260000.0,0.000246253773620142,0.0008244157616443815,0.0,0.0,0.000246253773620142
7280000.0,0.00026479108641702664,0.0008233117843536863,0.0,0.0,0.00026479108641702664
7300000.0,0.0002844533684667194,0.000822209285401887,0.0,0.0,0.0002844533684667194
7320000.0,0.0003052876236966928,0.0008211082628093447,0.0,0.0,0.0003052876236966928
7340000.0,0.0003273413195270525,0.0008200087145990853,0.0,0.0,0.0003273413195270525
7360000.0,0.0003506622835754425,0.0008189106387965772,0.0,0.0,0.0003506622835754425
7380000.0,0.0003752985938454967,0.0008178140334301753,0.0,0.0,0.00037529859384549674
7400000.0,0.00040129846252945356,0.0008167188965311212,0.0,0.0,0.0004012984625294535
7420000.0,0.00042871011361728106,0.0008156252261325436,0.0,0.0,0.00042871011361728106
7440000.0,0.0004575816545221989,0.0008145330202707912,0.0,0.0,0.0004575816545221989
