Time (s),MJD (days),Altitude (km),Latitude (deg),Longitude (deg),LocalTime (hrs),Alpha (deg),L-shell,Orbit,Dose Rate (rad/s),Total Dose (rad)
146694.0,26670.35,25549.32,0.00154527,337.44073,6.896049,90.0,5.2015,3,1.5439205599388343e-07,1862.791748928967
146934.0,26670.35277778,25067.03,0.00157349,337.406528,6.960435,90.0,5.1239,3,1.4018118786281118e-07,1862.7917861374526
147174.0,26670.35555556,24570.79,0.001602123,337.402946,7.026863,90.0,5.0439,3,1.3078987064040638e-07,1862.7918197809377
147413.0,26670.35833333,24060.29,0.001631174,337.432409,7.095494,90.0,4.9614,3,1.2625173570742686e-07,1862.7918511705066
147653.0,26670.36111111,23535.21,0.00166065,337.497602,7.166507,90.0,4.8765,3,1.27073874664638e-07,1862.7918813446713
147894.0,26670.36388889,22995.24,0.001690553,337.601513,7.240101,90.0,4.789,3,1.3453138312512655e-07,1862.7919118424013
148134.0,26670.36666667,22440.02,0.001720885,337.747477,7.316498,90.0,4.6989,3,1.5129733447265873e-07,1862.7919442644647
148373.0,26670.36944444,21869.19,0.001751643,337.939228,7.395949,90.0,4.6061,3,1.8278815523517802e-07,1862.791980575825
148613.0,26670.37222222,21282.36,0.00178282,338.180966,7.478731,90.0,4.5106,3,2.4018813271540396e-07,1862.792024262194
148854.0,26670.375,20679.13,0.001814404,338.477434,7.565162,90.0,4.4122,3,3.4829457563157606e-07,1862.7920819073458
149094.0,26670.37777778,20059.07,0.001846374,338.834012,7.655601,90.0,4.311,3,5.631349560565995e-07,1862.7921658463385
149334.0,26670.38055556,19421.75,0.001878699,339.25683,7.750455,90.0,4.2068,3,1.011686335107432e-06,1862.792300998728
149394.0,26670.38125,19259.67,0.001886831,339.373685,7.774912,90.0,4.1803,3,1.1893230709661192e-06,1862.7925438034486
149453.0,26670.38194444,19096.47,0.001894982,339.495233,7.799682,90.0,4.1535,3,1.4073309577868079e-06,1862.7926151628328
149514.0,26670.38263889,18932.15,0.00190315,339.621598,7.824773,90.0,4.1266,3,1.6738313857875954e-06,1862.7926981953594
149573.0,26670.38333333,18766.71,0.001911334,339.752907,7.850194,90.0,4.0995,3,2.0018543662913337e-06,1862.7928002990739
149634.0,26670.38402778,18600.12,0.001919535,339.889295,7.875953,90.0,4.0722,3,2.4069689716893326e-06,1862.7929184084815
149693.0,26670.38472222,18432.39,0.00192775,340.030898,7.90206,90.0,4.0447,3,2.90892325397488e-06,1862.7930652335888
149754.0,26670.38541667,18263.51,0.001935977,340.17786,7.928524,90.0,4.017,3,3.5327979234742534e-06,1862.7932368600607
149813.0,26670.38611111,18093.46,0.001944217,340.330329,7.955355,90.0,3.9891,3,4.3104783595465036e-06,1862.793452360734
149874.0,26670.38680556,17922.25,0.001952467,340.48846,7.982564,90.0,3.961,3,5.282529478223421e-06,1862.793706678957
149934.0,26670.3875,17749.86,0.001960725,340.652412,8.010161,90.0,3.9327,3,6.500578198952013e-06,1862.7940289132553
149993.0,26670.38819444,17576.29,0.00196899,340.822353,8.038157,90.0,3.9042,3,8.030332109494075e-06,1862.7944189479472
150054.0,26670.38888889,17401.53,0.00197726,340.998455,8.066564,90.0,3.8755,3,9.95539045241482e-06,1862.7948927375417
150113.0,26670.38958333,17225.57,0.001985532,341.180899,8.095393,90.0,3.8466,3,1.2382034374282979e-05,1862.7955000163593
150174.0,26670.39027778,17048.4,0.001993805,341.369871,8.124658,90.0,3.8175,3,1.5445216467892316e-05,1862.7962305563874
150233.0,26670.39097222,16870.02,0.002002077,341.565568,8.154371,90.0,3.7881,3,1.93307788194893e-05,1862.7971727145919
150294.0,26670.39166667,16690.42,0.002010343,341.768192,8.184546,90.0,3.7586,3,2.422931469016297e-05,1862.7983132305421
150353.0,26670.39236111,16509.58,0.002018603,341.977954,8.215197,90.0,3.7288,3,3.0448999468845764e-05,1862.7997912187382
150414.0,26670.39305556,16327.51,0.002026852,342.195075,8.246338,90.0,3.6988,3,3.832166643559896e-05,1862.8015877097068
150474.0,26670.39375,16144.19,0.002035087,342.419787,8.277986,90.0,3.6687,3,4.8244526713548334e-05,1862.8039253313593
150533.0,26670.39444444,15959.62,0.002043305,342.652327,8.310155,90.0,3.6383,3,6.082281875906799e-05,1862.8068200029622
150594.0,26670.39513889,15773.78,0.002051502,342.892948,8.342863,90.0,3.6076,3,7.675481406925559e-05,1862.810408549269
150653.0,26670.39583333,15586.68,0.002059674,343.14191,8.376127,90.0,3.5768,3,9.67630943043504e-05,1862.8150905929272
150714.0,26670.39652778,15398.31,0.002067817,343.399487,8.409966,90.0,3.5457,3,0.00012199068739837162,1862.820799615491
150773.0,26670.39722222,15208.64,0.002075925,343.665965,8.444398,90.0,3.5145,3,0.0001534960477817585,1862.8282410474224
150834.0,26670.39791667,15017.69,0.002083993,343.941643,8.479443,90.0,3.483,3,0.00019294797683968003,1862.8372973142414
150893.0,26670.39861111,14825.45,0.002092015,344.226834,8.515122,90.0,3.4512,3,0.00024216613853065555,1862.8490671408285
150954.0,26670.39930556,14631.9,0.002099987,344.521864,8.551458,90.0,3.4193,3,0.00030292601720202775,1862.863354943002
151014.0,26670.4,14437.04,0.0021079,344.827077,8.588472,90.0,3.3871,3,0.00037817705842733295,1862.8818334300513
151073.0,26670.40069444,14240.86,0.002115748,345.142833,8.626189,90.0,3.3547,3,0.00047083939327281847,1862.904524053557
151134.0,26670.40138889,14043.36,0.002123523,345.469509,8.664634,90.0,3.3221,3,0.0005846032594625519,1862.9323035777602
151193.0,26670.40208333,13844.53,0.002131218,345.807499,8.703833,90.0,3.2892,3,0.0007243246243885613,1862.9679643765874
151254.0,26670.40277778,13644.38,0.002138821,346.15722,8.743815,90.0,3.2563,3,0.0008938023446277696,1863.0106995294263
151313.0,26670.40347222,13442.88,0.002146325,346.519107,8.784607,90.0,3.223,3,0.001101260778615524,1863.0652214724487
151374.0,26670.40416667,13240.04,0.002153719,346.893619,8.826241,90.0,3.1894,3,0.00135387351695198,1863.130195858387
151433.0,26670.40486111,13035.86,0.00216099,347.281239,8.868749,90.0,3.1555,3,0.001660677451997462,1863.212782142921
151494.0,26670.40555556,12830.33,0.002168127,347.682474,8.912165,90.0,3.1214,3,0.002031135944608635,1863.310762112589
151554.0,26670.40625,12623.46,0.002175115,348.097857,8.956524,90.0,3.0872,3,0.002475643351156775,1863.4346614052101
151613.0,26670.40694444,12415.23,0.002181942,348.527952,9.001863,90.0,3.0532,3,0.0030020296364039927,1863.5832000062796
151674.0,26670.40763889,12205.65,0.002188589,348.973353,9.048224,90.0,3.0186,3,0.0036382178735376693,1863.7603197548274
151733.0,26670.40833333,11994.72,0.002195041,349.434686,9.095646,90.0,2.9837,3,0.004398938623361952,1863.9822510451131
151794.0,26670.40902778,11782.44,0.002201278,349.912611,9.144174,90.0,2.9486,3,0.005303344764810037,1864.2417884238914
151853.0,26670.40972222,11568.81,0.00220728,350.407827,9.193855,90.0,2.9133,3,0.006375239905423473,1864.5652924545448
151914.0,26670.41041667,11353.85,0.002213025,350.921071,9.244738,90.0,2.878,3,0.007634000136456206,1864.9414316089646
151973.0,26670.41111111,11137.54,0.002218488,351.453125,9.296875,90.0,2.842,3,0.009137996387361243,1865.4071056172884
152034.0,26670.41180556,10919.91,0.002223644,352.004814,9.350321,90.0,2.8061,3,0.010890506156144173,1865.9462474041427
152094.0,26670.4125,10700.97,0.002228462,352.577014,9.405134,90.0,2.7699,3,0.01294828860570887,1866.6105682796674
152153.0,26670.41319444,10480.71,0.002232913,353.170651,9.461377,90.0,2.7336,3,0.015343885510124725,1867.3874655960099
152214.0,26670.41388889,10259.17,0.002236961,353.786709,9.519114,90.0,2.6971,3,0.018131498986358248,1868.2927548411071
152273.0,26670.41458333,10036.34,0.00224057,354.426231,9.578415,90.0,2.6603,3,0.021372759343745096,1869.398776279275
152334.0,26670.41527778,9812.265,0.002243697,355.090325,9.639355,90.0,2.6234,3,0.025102654589855226,1870.6597690805559
152393.0,26670.41597222,9586.954,0.002246299,355.780169,9.702011,90.0,2.5863,3,0.02938265105156021,1872.191031010537
152454.0,26670.41666667,9360.436,0.002248327,356.497014,9.766468,90.0,2.549,3,0.03426535864460688,1873.9246074225791
152513.0,26670.41736111,9132.742,0.002249726,357.242192,9.832813,90.0,2.5116,3,0.03978502745960464,1876.0147942999001
152574.0,26670.41805556,8903.907,0.002250438,358.017119,9.901141,90.0,2.4739,3,0.04601567552350516,1878.362110920017
152634.0,26670.41875,8673.971,0.002250397,358.823307,9.971554,90.0,2.4361,3,0.05296031444401008,1881.1690671269507
152693.0,26670.41944444,8442.979,0.002249535,359.662363,10.044158,90.0,2.3983,3,0.060616371284767274,1884.3466859935913
152754.0,26670.42013889,8210.983,0.002247771,0.536003,10.119067,90.0,2.3603,3,0.06902727996927838,1887.9230518993927
152813.0,26670.42083333,7978.042,0.002245021,1.446055,10.196404,90.0,2.3221,3,0.07818213168018856,1892.1337159775187
152874.0,26670.42152778,7744.222,0.002241191,2.394472,10.276298,90.0,2.2839,3,0.08799338053790474,1896.7464617466499
152933.0,26670.42222222,7509.597,0.002236178,3.383336,10.358889,90.0,2.2456,3,0.09841810453489895,1902.1140579594621
152994.0,26670.42291667,7274.253,0.002229866,4.414872,10.444325,90.0,2.2072,3,0.1093610259268372,1907.9207261270212
153053.0,26670.42361111,7038.282,0.002222132,5.491453,10.532764,90.0,2.1687,3,0.1206955451441278,1914.5917487085583
153114.0,26670.42430556,6801.794,0.002212837,6.615614,10.624374,90.0,2.1302,3,0.13223278380809977,1921.7127858720619
153174.0,26670.425,6564.906,0.00220183,7.79006,10.719337,90.0,2.0917,3,0.1437783099388957,1929.778985684356
153233.0,26670.42569444,6327.754,0.002188943,9.017679,10.817845,90.0,2.0532,3,0.15506401260269329,1938.4056842806897
153294.0,26670.42638889,6090.488,0.002173993,10.301549,10.920103,90.0,2.0146,3,0.1657865773917368,1947.5544610242487
153353.0,26670.42708333,5853.278,0.002156777,11.64495,11.02633,90.0,1.9761,3,0.17552700858866688,1957.6674422451447
153414.0,26670.42777778,5616.313,0.002137074,13.051374,11.136758,90.0,1.9377,3,0.18391413334379672,1968.0235357518761
153473.0,26670.42847222,5379.804,0.002114639,14.524533,11.251636,90.0,1.8992,3,0.19061442061520442,1979.2422978858476
153534.0,26670.42916667,5143.989,0.002089207,16.068363,11.371224,90.0,1.8609,3,0.19523304491280896,1990.4885487021447
153593.0,26670.42986111,4909.132,0.002060484,17.687031,11.495802,90.0,1.8226,3,0.19751165719306576,2002.397764441826
153654.0,26670.43055556,4675.529,0.002028152,19.384933,11.625662,90.0,1.7845,3,0.1972350175942503,2014.050952216217
153714.0,26670.43125,4443.508,0.001991865,21.166689,11.761113,90.0,1.7466,3,0.19431853213088157,2026.0822882894663
153773.0,26670.43194444,4213.438,0.001951248,23.037129,11.902475,90.0,1.7087,3,0.18875398551556682,2037.741400217319
153834.0,26670.43263889,3985.724,0.001905898,25.001279,12.050085,90.0,1.6711,3,0.1807206791047992,2048.8778853627377
153893.0,26670.43333333,3760.82,0.001855382,27.064321,12.204288,90.0,1.6336,3,0.17032860077627493,2059.9018467881306
153954.0,26670.43402778,3539.226,0.001799242,29.231555,12.365437,90.0,1.5964,3,0.15693107893854139,2069.951234233931
154013.0,26670.43472222,3321.495,0.001736997,31.50833,12.533889,90.0,1.5596,3,0.13993007742468586,2079.524030049182
154074.0,26670.43541667,3108.235,0.001668147,33.899968,12.709998,90.0,1.5229,3,0.1194276014449366,2087.779904617238
154133.0,26670.43611111,2900.111,0.001592184,36.411649,12.89411,90.0,1.4871,3,0.09707764487403903,2095.0649883053793
154194.0,26670.43680556,2697.852,0.001508603,39.048279,13.086552,90.0,1.4517,3,0.0744168454147209,2100.792569352948
154254.0,26670.4375,2502.246,0.001416912,41.81432,13.287621,90.0,1.417,3,0.05357042945264672,2105.3319969232457
154313.0,26670.43819444,2314.141,0.001316659,44.713592,13.497573,90.0,1.3832,3,0.03613723849888658,2108.5462226904046
154374.0,26670.43888889,2134.445,0.001207452,47.749031,13.716602,90.0,1.3503,3,0.022792403963042628,2110.678319761839
154433.0,26670.43958333,1964.12,0.00108899,50.922426,13.944828,90.0,1.3186,3,0.013498189090985144,2112.0686564035846
154494.0,26670.44027778,1804.169,0.0009610964,54.234119,14.182275,90.0,1.2883,3,0.007554876845393133,2112.8650495599527
154553.0,26670.44097222,1655.63,0.000823756,57.682697,14.428846,90.0,1.2595,3,0.004026267434068831,2113.3258970475217
154614.0,26670.44166667,1519.558,0.0006771548,61.264686,14.684312,90.0,1.2322,3,0.0020576312306340217,2113.563446826132
154673.0,26670.44236111,1397.001,0.0005217166,64.974268,14.948285,90.0,1.2074,3,0.0010459680145708204,2113.6889623312004
154734.0,26670.44305556,1288.98,0.0003581353,68.803053,15.220204,90.0,1.185,3,0.0005359600030481196,2113.75067444406
154794.0,26670.44375,1196.46,0.000187395,72.739945,15.49933,90.0,1.1655,3,0.0002858823863929351,2113.7833680042463
154853.0,26670.44444444,1120.319,1.077605e-05,76.771122,15.784741,90.0,1.1489,3,0.00016162304510005955,2113.80052094743
154914.0,26670.44513889,1061.317,-0.0001701605,80.880163,16.075344,90.0,1.1351,3,9.807006911080517e-05,2113.810056707091
154973.0,26670.44583333,1020.068,-0.0003536104,85.048347,16.36989,90.0,1.125,3,6.702308530492325e-05,2113.816038981307
155034.0,26670.44652778,997.0166,-0.0005375876,89.2551,16.667007,90.0,1.1183,3,5.16974186679723e-05,2113.81999334334
155093.0,26670.44722222,992.4148,-0.0007200051,93.478597,16.96524,90.0,1.1151,3,4.55758708317939e-05,2113.8231468858785
155154.0,26670.44791667,1006.314,-0.0008987688,97.696457,17.263097,90.0,1.1152,3,4.57566344195704e-05,2113.8258358622575
155213.0,26670.44861111,1038.56,-0.001071876,101.886486,17.559099,90.0,1.1186,3,5.230833207980305e-05,2113.828627016957
155272.0,26670.0,992.835,0.0,253.644737,16.909649,90.0,1.1655,4,0.0002858823863929351,2113.8317132085494
155331.0,26670.00069444,1002.085,-5.6311e-07,257.865168,17.207678,90.0,1.1723,4,0.0003577222061310842,2113.8485802693467
155392.0,26670.00138889,1029.734,-2.225477e-06,262.063303,17.50422,90.0,1.1835,4,0.0005114612269262411,2113.8696858795083
155451.0,26670.00208333,1075.48,-4.913372e-06,266.217584,17.797839,90.0,1.1987,4,0.0008121055915786386,2113.900885014351
155512.0,26670.00277778,1138.835,-8.514826e-06,270.307863,18.087191,90.0,1.2182,4,0.0014157213070584965,2113.948799244254
155571.0,26670.00347222,1219.145,-1.288974e-05,274.315971,18.371065,90.0,1.2418,4,0.0026279011124398254,2114.035158243985
155632.0,26670.00416667,1315.618,-1.788152e-05,278.226128,18.648409,90.0,1.2691,4,0.00500967045292202,2114.1902044096187
155691.0,26670.00486111,1427.352,-2.332857e-05,282.025196,18.918346,90.0,1.2996,4,0.009469964590638234,2114.495794307247
155752.0,26670.00555556,1553.366,-2.907432e-05,285.702768,19.180185,90.0,1.332,4,0.017013550907027202,2115.0545222180945
155812.0,26670.00625,1692.632,-3.497502e-05,289.251122,19.433408,90.0,1.3659,4,0.02864623945372481,2116.092348823423
155871.0,26670.00694444,1844.096,-4.090482e-05,292.665048,19.67767,90.0,1.4003,4,0.04452660332538174,2117.8111231906464
155932.0,26670.00763889,2006.709,-4.675843e-05,295.941618,19.912775,90.0,1.4346,4,0.06386077781608365,2120.438192786844
155991.0,26670.00833333,2179.439,-5.245166e-05,299.079885,20.138659,90.0,1.4683,4,0.084986928335615,2124.333700233625
156052.0,26670.00902778,2361.292,-5.792042e-05,302.08058,20.355372,90.0,1.5013,4,0.10611927404805957,2129.3479290054265
156111.0,26670.00972222,2551.321,-6.311874e-05,304.945801,20.563053,90.0,1.5336,4,0.12572267881262336,2135.8212047223583
156172.0,26670.01041667,2748.633,-6.801621e-05,307.678726,20.761915,90.0,1.5653,4,0.14281197256236927,2143.238842772303
156231.0,26670.01111111,2952.395,-7.25953e-05,310.283352,20.952223,90.0,1.5967,4,0.15705392903545767,2151.9503730986075
156292.0,26670.01180556,3161.832,-7.684878e-05,312.764265,21.134284,90.0,1.6283,4,0.16863320558274292,2161.2165549116994
156352.0,26670.0125,3376.235,-8.077732e-05,315.126452,21.30843,90.0,1.6598,4,0.17784739124672774,2171.503180452247
156411.0,26670.01319444,3594.951,-8.438752e-05,317.375134,21.475009,90.0,1.6916,4,0.18540021553042987,2182.1740239270507
156472.0,26670.01388889,3817.387,-8.769011e-05,319.515646,21.634376,90.0,1.7238,4,0.1912843008994878,2193.112636643346
156531.0,26670.01458333,4043.004,-9.069868e-05,321.553327,21.786888,90.0,1.7564,4,0.19532799305195458,2204.780978998215
156592.0,26670.01527778,4271.314,-9.342854e-05,323.49345,21.932897,90.0,1.7896,4,0.19742471886019136,2216.30533058828
156651.0,26670.01597222,4501.875,-9.589589e-05,325.34116,22.072744,90.0,1.8232,4,0.19749525795396608,2228.3482384387517
156712.0,26670.01666667,4734.292,-9.811724e-05,327.101432,22.206762,90.0,1.8574,4,0.19554240786634713,2240.0004586580358
156771.0,26670.01736111,4968.206,-0.000100109,328.779044,22.33527,90.0,1.8916,4,0.1917036474726554,2251.928545537883
156832.0,26670.01805556,5203.298,-0.0001018869,330.378558,22.458571,90.0,1.9266,4,0.18603763414525976,2263.2390607387697
156892.0,26670.01875,5439.281,-0.0001034663,331.904311,22.576954,90.0,1.9617,4,0.17884805736160192,2274.5873564216304
156951.0,26670.01944444,5675.895,-0.0001048615,333.360411,22.690694,90.0,1.9971,4,0.17035488373011198,2285.3182398633267
157012.0,26670.02013889,5912.912,-0.000106086,334.750735,22.800049,90.0,2.0327,4,0.1608550853705106,2295.3691780034032
157071.0,26670.02083333,6150.126,-0.0001071526,336.078938,22.905263,90.0,2.0684,4,0.1506596301866535,2305.1813382110045
157132.0,26670.02152778,6387.351,-0.0001080727,337.348457,23.006564,90.0,2.1043,4,0.1400134724746596,2314.070256392017
157191.0,26670.02222222,6624.425,-0.0001088574,338.562521,23.104168,90.0,2.1403,4,0.12919666408698796,2322.6110782129713
157252.0,26670.02291667,6861.199,-0.0001095165,339.724158,23.198277,90.0,2.1763,4,0.11843651023847233,2330.2336813941038
157311.0,26670.02361111,7097.545,-0.0001100592,340.836207,23.28908,90.0,2.2126,4,0.10779701001785613,2337.4583085186505
157372.0,26670.02430556,7333.344,-0.0001104939,341.90133,23.376755,90.0,2.2486,4,0.09758241749754669,2343.818332109704
157432.0,26670.025,7568.494,-0.0001108283,342.92202,23.461468,90.0,2.2845,4,0.08783453010858037,2349.770859577054
157491.0,26670.02569444,7802.903,-0.0001110695,343.900612,23.543374,90.0,2.3203,4,0.07863015855856238,2355.040931383569
157552.0,26670.02638889,8036.489,-0.0001112239,344.839292,23.622619,90.0,2.3561,4,0.07000011830089457,2359.680110738524
157611.0,26670.02708333,8269.178,-0.0001112975,345.74011,23.699341,90.0,2.3923,4,0.061897112043416865,2363.950117954879
157672.0,26670.02777778,8500.908,-0.0001112956,346.604986,23.773666,90.0,2.4279,4,0.05456055609271103,2367.6020475654404
157731.0,26670.02847222,8731.621,-0.0001112231,347.435719,23.845715,90.0,2.4635,4,0.047855921756628186,2370.930241487096
157792.0,26670.02916667,8961.267,-0.0001110847,348.233997,23.9156,90.0,2.499,4,0.04179147668653932,2373.7537408707367
157851.0,26670.02986111,9189.801,-0.0001108844,349.001402,23.983427,90.0,2.5342,4,0.03637286047505172,2376.3030209486155
157912.0,26670.03055556,9417.186,-0.0001106261,349.739421,0.049295,90.0,2.5694,4,0.03152038810093756,2378.4490197166438
157972.0,26670.03125,9643.388,-0.0001103132,350.449449,0.113297,90.0,2.6045,4,0.02721383216990561,2380.371763390801
158031.0,26670.03194444,9868.376,-0.0001099488,351.132796,0.17552,90.0,2.6392,4,0.02344383493173065,2382.0045933209954
158092.0,26670.03263889,10092.13,-0.0001095359,351.790696,0.236046,90.0,2.674,4,0.020112683839643007,2383.3877795819676
158151.0,26670.03333333,10314.61,-0.0001090772,352.424306,0.294954,90.0,2.7084,4,0.01722511670978124,2384.6146532961857
158212.0,26670.03402778,10535.82,-0.0001085751,353.034719,0.352315,90.0,2.7427,4,0.014709808651763943,2385.630935182063
158271.0,26670.03472222,10755.74,-0.0001080319,353.622963,0.408198,90.0,2.7767,4,0.01253774442325402,2386.5282335098204
158332.0,26670.03541667,10974.34,-0.0001074497,354.190006,0.462667,90.0,2.8106,4,0.010655847017019427,2387.2679604307923
158391.0,26670.03611111,11191.63,-0.0001068303,354.736762,0.515784,90.0,2.8442,4,0.009039140866692429,2387.9179670988306
158452.0,26670.03680556,11407.58,-0.0001061755,355.264094,0.567606,90.0,2.878,4,0.007634000136456206,2388.4512764099654
158512.0,26670.0375,11622.2,-0.000105487,355.772815,0.618188,90.0,2.9114,4,0.006438005845123497,2388.916950418289
158571.0,26670.03819444,11835.48,-0.0001047662,356.263696,0.66758,90.0,2.9445,4,0.005419051494038939,2389.3032307689964
158632.0,26670.03888889,12047.4,-0.0001040146,356.737464,0.715831,90.0,2.9775,4,0.004547958843156141,2389.6229548071447
158691.0,26670.03958333,12257.99,-0.0001032333,357.194807,0.762987,90.0,3.0103,4,0.0038076447589960333,2389.900380296577
158752.0,26670.04027778,12467.22,-0.0001024236,357.636378,0.809092,90.0,3.0428,4,0.003181907199997604,2390.125031337358
158811.0,26670.04097222,12675.09,-0.0001015866,358.062794,0.854186,90.0,3.0752,4,0.0026511423727416912,2390.319127676558
158872.0,26670.04166667,12881.62,-0.0001007232,358.474642,0.898309,90.0,3.1074,4,0.0022036082900179967,2390.4755450765497
158931.0,26670.04236111,13086.8,-9.983442e-05,358.872476,0.941498,90.0,3.1393,4,0.0018283218910646903,2390.6099651822406
158992.0,26670.04305556,13290.64,-9.892112e-05,359.256824,0.983788,90.0,3.1711,4,0.0015124629630948257,2390.7178361738133
159052.0,26670.04375,13493.13,-9.79841e-05,359.628187,1.025212,90.0,3.2026,4,0.001248977836487582,2390.810096414562
159111.0,26670.04444444,13694.28,-9.70241e-05,359.987042,1.065803,90.0,3.2341,4,0.0010277089169428131,2390.885035084751
159172.0,26670.04513889,13894.09,-9.604182e-05,0.33384,1.105589,90.0,3.2651,4,0.0008452592811378655,2390.9456699108505
159231.0,26670.04583333,14092.58,-9.503791e-05,0.669014,1.144601,90.0,3.296,4,0.0006931734698586956,2390.997230727
159292.0,26670.04652778,14289.74,-9.401296e-05,0.992972,1.182865,90.0,3.3268,4,0.0005667868208242371,2391.038127961722
159351.0,26670.04722222,14485.58,-9.296753e-05,1.306106,1.220407,90.0,3.3574,4,0.0004623904985382139,2391.072701957792
159412.0,26670.04791667,14680.1,-9.190215e-05,1.608789,1.257253,90.0,3.3877,4,0.00037663083472922197,2391.0999829972056
159471.0,26670.04861111,14873.31,-9.081731e-05,1.901376,1.293425,90.0,3.418,4,0.0003056759626553625,2391.122957478124
159532.0,26670.04930556,15065.23,-8.971346e-05,2.184205,1.328947,90.0,3.448,4,0.0002477114251952285,2391.140992359921
159592.0,26670.05,15255.85,-8.859102e-05,2.457601,1.36384,90.0,3.4777,4,0.0002004490300157241,2391.1561027568578
159651.0,26670.05069444,15445.18,-8.745039e-05,2.721872,1.398125,90.0,3.5073,4,0.00016178349385188927,2391.1681296986585
159712.0,26670.05138889,15633.23,-8.629194e-05,2.977315,1.431821,90.0,3.5367,4,0.00013038735022347694,2391.1776749247956
159771.0,26670.05208333,15820.0,-8.511602e-05,3.224211,1.464947,90.0,3.5658,4,0.00010505547318891382,2391.1856285531594
159832.0,26670.05277778,16005.51,-8.392296e-05,3.462832,1.497522,90.0,3.5948,4,8.453154019395414e-05,2391.1918268260774
159891.0,26670.05347222,16189.76,-8.271305e-05,3.693436,1.529562,90.0,3.6236,4,6.800329032242855e-05,2391.1969832500295
159952.0,26670.05416667,16372.76,-8.148658e-05,3.916271,1.561085,90.0,3.6522,4,5.4716600620577554e-05,2391.2009954441587
160011.0,26670.05486111,16554.52,-8.024383e-05,4.131574,1.592105,90.0,3.6806,4,4.405009954976518e-05,2391.2043331567966
160072.0,26670.05555556,16735.04,-7.898504e-05,4.339574,1.622638,90.0,3.7089,4,3.546783494165992e-05,2391.20693211267
160132.0,26670.05625,16914.33,-7.771046e-05,4.540488,1.652699,90.0,3.7369,4,2.8615150733273563e-05,2391.2090956506017
160191.0,26670.05694444,17092.4,-7.642029e-05,4.734526,1.682302,90.0,3.7648,4,2.310510873264733e-05,2391.2108125596455
160252.0,26670.05763889,17269.26,-7.511476e-05,4.921889,1.711459,90.0,3.7924,4,1.8705651368526053e-05,2391.2121757610607
160311.0,26670.05833333,17444.92,-7.379406e-05,5.102771,1.740185,90.0,3.8199,4,1.5165504289327256e-05,2391.2133168057944
160372.0,26670.05902778,17619.37,-7.245837e-05,5.277356,1.76849,90.0,3.8473,4,1.231656555068607e-05,2391.2142115705474
160431.0,26670.05972222,17792.64,-7.110787e-05,5.445823,1.796388,90.0,3.8744,4,1.0038090760410954e-05,2391.214962881046
160492.0,26670.06041667,17964.73,-6.974272e-05,5.608343,1.82389,90.0,3.9013,4,8.205878220953136e-06,2391.215555128401
160551.0,26670.06111111,18135.64,-6.836309e-05,5.765082,1.851005,90.0,3.9281,4,6.725110829177724e-06,2391.216055686972
160612.0,26670.06180556,18305.39,-6.696911e-05,5.916198,1.877747,90.0,3.9547,4,5.531025974712644e-06,2391.216452468511
160672.0,26670.0625,18473.98,-6.556092e-05,6.061844,1.904123,90.0,3.9811,4,4.566077275468787e-06,2391.216789861095
160731.0,26670.06319444,18641.42,-6.413866e-05,6.202167,1.930144,90.0,4.0073,4,3.7844809327685293e-06,2391.2170638257317
160792.0,26670.06388889,18807.71,-6.270246e-05,6.337309,1.955821,90.0,4.0334,4,3.147601690758068e-06,2391.2172871101066
160851.0,26670.06458333,18972.87,-6.125242e-05,6.467407,1.98116,90.0,4.0593,4,2.629433537610014e-06,2391.2174791138095
160912.0,26670.06527778,19136.91,-5.978866e-05,6.592591,2.006173,90.0,4.085,4,2.2066520389035227e-06,2391.217634250388
160971.0,26670.06597222,19299.82,-5.831128e-05,6.71299,2.030866,90.0,4.1106,4,1.85944228219334e-06,2391.2177688561624
161032.0,26670.06666667,19461.62,-5.682039e-05,6.828726,2.055248,90.0,4.136,4,1.5746333268969915e-06,2391.217878563257
161091.0,26670.06736111,19622.31,-5.531607e-05,6.939916,2.079328,90.0,4.1611,4,1.3411131521556525e-06,2391.21797461589
161152.0,26670.06805556,19781.91,-5.379843e-05,7.046677,2.103112,90.0,4.1861,4,1.147485647190874e-06,2391.218053741566
161212.0,26670.06875,19940.41,-5.226754e-05,7.149117,2.126608,90.0,4.2108,4,9.876972058859753e-07,2391.2181237381906
161271.0,26670.06944444,20097.83,-5.072349e-05,7.247343,2.149823,90.0,4.2361,4,8.508564194439288e-07,2391.218183000023
161511.0,26670.07222222,20716.81,-4.441712e-05,7.600123,2.240008,90.0,4.3333,4,5.025044428492397e-07,2391.218233200552
161752.0,26670.075,21318.99,-3.790568e-05,7.893144,2.32621,90.0,4.428,4,3.260044625718353e-07,2391.218353801618
161992.0,26670.07777778,21904.8,-3.119282e-05,8.131744,2.408783,90.0,4.5202,4,2.3280071019751715e-07,2391.2184323686934
162232.0,26670.08055556,22474.64,-2.428159e-05,8.320628,2.488042,90.0,4.61,4,1.8107504217355538e-07,2391.2184882408637
162471.0,26670.08333333,23028.88,-1.717456e-05,8.463968,2.564265,90.0,4.6973,4,1.5169993860488637e-07,2391.218531698874
162711.0,26670.08611111,23567.91,-9.873943e-06,8.565469,2.637698,90.0,4.7823,4,1.354244330537731e-07,2391.2185679551594
162952.0,26670.08888889,24092.05,-2.381634e-06,8.628445,2.708563,90.0,4.8651,4,1.276379421579433e-07,2391.2186004570235
