Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
87476.0,0.0,-5.713157865342842e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.713157865342842e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.713157865342842e-05
89636.0,0.0,-5.741138672884687e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.741138672884687e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.741138672884687e-05
91796.0,0.0,-5.766369512591076e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.766369512591076e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.766369512591076e-05
93956.0,0.0,-5.790377102589491e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.790377102589491e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.790377102589491e-05
96116.0,0.0,-5.814307906974135e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.814307906974135e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.814307906974135e-05
98276.0,0.0,-5.838382769178453e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.838382769178453e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.838382769178453e-05
100436.0,0.0,-5.862349557381121e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.862349557381121e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.862349557381121e-05
102596.0,0.0,-5.886289827608198e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.886289827608198e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.886289827608198e-05
104756.0,0.0,-5.911252374402851e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.911252374402851e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.911252374402851e-05
106916.0,0.0,-5.938937578852173e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.938937578852173e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.938937578852173e-05
109076.0,0.0,-5.968041700225248e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.968041700225248e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.968041700225248e-05
110696.0,0.0,-5.984860938551166e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.984860938551166e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.984860938551166e-05
111236.0,0.0,-5.987733136238237e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.987733136238237e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.987733136238237e-05
111776.0,0.0,-5.990160368277358e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.990160368277358e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.990160368277358e-05
112316.0,0.0,-5.993139539392746e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.993139539392746e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.993139539392746e-05
112856.0,0.0,-5.999781683329386e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.999781683329386e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.999781683329386e-05
113396.0,0.0,-6.022377726819978e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.022377726819978e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.022377726819978e-05
113936.0,0.0,-6.101501080456336e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.101501080456336e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.101501080456336e-05
114476.0,0.0,-6.334924071786478e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.334924071786478e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.334924071786478e-05
115016.0,0.0,-6.77175358333251e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.77175358333251e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.77175358333251e-05
115556.0,0.0,-6.925196275286679e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.925196275286679e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.925196275286679e-05
116096.0,0.0,-6.931783030991292e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.931783030991292e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.931783030991292e-05
116633.0,0.0,-6.932766353833643e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.932766353833643e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.932766353833643e-05
117173.0,0.0,-6.950472194333694e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.950472194333694e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.950472194333694e-05
117713.0,0.0,-7.183679828506347e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.183679828506347e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.183679828506347e-05
118253.0,0.0,-7.623328428106519e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.623328428106519e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.623328428106519e-05
118793.0,0.0,-7.852316254284616e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.852316254284616e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.852316254284616e-05
119333.0,0.0,-7.935158575434246e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.935158575434246e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.935158575434246e-05
119873.0,0.0,-7.960834668244638e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.960834668244638e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.960834668244638e-05
120413.0,0.0,-7.968742116712973e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.968742116712973e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.968742116712973e-05
120953.0,0.0,-7.972112385344745e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.972112385344745e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.972112385344745e-05
