Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
616290.0,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.0,0.9755633658583049,0.0,0.9755633658583049,0.0,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.9755633658583049,0.9755633658583049
616830.0,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.0,0.9755579618447563,0.0,0.9755579618447563,0.0,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.9755579618447563,0.9755579618447563
617370.0,0.9755197242557685,0.9755197242557684,0.9755197242557687,0.0,0.9755197242557685,0.0,0.9755197242557685,0.0,0.9755197242557685,0.9755197242557685,0.9755197242557687,0.9755197242557685,0.9755197242557687,0.9755197242557685,0.9755197242557687,0.9755197242557685
617910.0,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.0,0.9752992507268725,0.0,0.9752992507268725,0.0,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.9752992507268725,0.9752992507268725
618450.0,0.974268149938763,0.974268149938763,0.9742681499387631,0.0,0.9742681499387631,0.0,0.9742681499387631,0.0,0.974268149938763,0.9742681499387631,0.9742681499387631,0.9742681499387631,0.9742681499387631,0.9742681499387631,0.9742681499387631,0.9742681499387631
618990.0,0.9705723384382642,0.9705723384382642,0.9705723384382644,0.0,0.9705723384382644,0.0,0.9705723384382644,0.0,0.9705723384382642,0.9705723384382644,0.9705723384382644,0.9705723384382644,0.9705723384382644,0.9705723384382644,0.9705723384382644,0.9705723384382642
619530.0,0.9620106423021162,0.9620106423021162,0.9620106423021163,0.0,0.9620106423021163,0.0,0.9620106423021163,0.0,0.9620106423021162,0.9620106423021163,0.9620106423021162,0.9620106423021163,0.9620106423021162,0.9620106423021163,0.9620106423021163,0.9620106423021163
620070.0,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.0,0.9536086660331761,0.0,0.9536086660331761,0.0,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.9536086660331761,0.9536086660331761
620610.0,0.9526352645239992,0.9526352645239992,0.9526352645239993,0.0,0.9526352645239993,0.0,0.9526352645239993,0.0,0.9526352645239993,0.9526352645239993,0.9526352645239993,0.9526352645239993,0.9526352645239993,0.9526352645239993,0.9526352645239993,0.9526352645239993
621147.0,0.9526276864648232,0.9526276864648232,0.952627686464823,0.0,0.952627686464823,0.0,0.952627686464823,0.0,0.9526276864648232,0.952627686464823,0.9526276864648232,0.952627686464823,0.9526276864648232,0.952627686464823,0.952627686464823,0.952627686464823
621687.0,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.0,0.9521659195273453,0.0,0.9521659195273453,0.0,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.9521659195273453,0.9521659195273454
622227.0,0.9441788155244097,0.9441788155244096,0.94417881552441,0.0,0.94417881552441,0.0,0.9441788155244096,0.0,0.9441788155244097,0.94417881552441,0.94417881552441,0.9441788155244096,0.94417881552441,0.9441788155244096,0.94417881552441,0.9441788155244097
622767.0,0.9293688462362909,0.9293688462362908,0.9293688462362909,0.0,0.9293688462362909,0.0,0.9293688462362909,0.0,0.9293688462362909,0.9293688462362909,0.9293688462362909,0.9293688462362909,0.9293688462362909,0.9293688462362909,0.9293688462362909,0.9293688462362909
623307.0,0.9178726361707435,0.9178726361707439,0.9178726361707437,0.0,0.9178726361707437,0.0,0.9178726361707437,0.0,0.9178726361707435,0.9178726361707437,0.9178726361707435,0.9178726361707437,0.9178726361707435,0.9178726361707437,0.9178726361707437,0.9178726361707437
