Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
702504.0,1.2789558289316716e-05,0.0004261979715856,0.416978898327498,0.9999999999999998,0.0,1.0,0.0,1.0,0.0004389820789911164,0.0,0.0,0.0,0.0,0.0,0.416978898327498,0.4172348341428059
703044.0,1.2809580020090028e-05,0.0004262403789119,0.4171168452671939,1.0,0.0,1.0,0.0,0.9999999999999996,0.00043904449897174866,0.0,0.0,0.0,0.0,0.0,0.41711684526719384,0.4173727569098225
703584.0,1.2812649033966396e-05,0.0004262660496188,0.4171379731182316,1.0,0.0,1.0,0.0,0.9999999999999996,0.0004390732370554776,0.0,0.0,0.0,0.0,0.0,0.4171379731182316,0.4173938922351313
704124.0,1.2813094690811155e-05,0.0004262909864395,0.4171410407499874,1.0,0.0,0.9999999999999996,0.0,1.0,0.00043909861902353606,0.0,0.0,0.0,0.0,0.0,0.4171410407499874,0.41739697331407954
704664.0,1.2813171951842062e-05,0.0004263219809987,0.417141572558391,0.9999999999999998,0.0,0.9999999999999998,0.0,0.9999999999999996,0.00043912969041369254,0.0,0.0,0.0,0.0,0.0,0.41714157255839107,0.41739752299918853
706644.0,1.2813201346273397e-05,0.0004265059143847,0.4171417748873255,1.0,0.0,0.9999999999999996,0.0,0.9999999999999996,0.000439313650824817,0.0,0.0,0.0,0.0,0.0,0.4171417748873255,0.41739783246211304
708804.0,1.2813224062269146e-05,0.0004267987652045,0.4171419312465733,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.00043960652059856105,0.0,0.0,0.0,0.0,0.0,0.41714193124657334,0.4173981594541808
710964.0,1.2813301523084686e-05,0.0004270750565206,0.4171424644250928,0.9999999999999996,0.0,1.0,0.0,1.0,0.0004398828858022125,0.0,0.0,0.0,0.0,0.0,0.4171424644250928,0.4173988534798531
713124.0,1.2813490035179507e-05,0.0004273250844577,0.4171437619802795,0.9999999999999992,0.0,0.9999999999999996,0.0,0.9999999999999998,0.00044013309896716806,0.0,0.0,0.0,0.0,0.0,0.4171437619802795,0.4174002963025714
715284.0,1.28137475316481e-05,0.0004275645927217,0.4171455343365366,0.9999999999999992,0.0,0.9999999999999994,0.0,1.0,0.00044037286154860353,0.0,0.0,0.0,0.0,0.0,0.41714553433653656,0.4174022076254471
717444.0,1.281399901886804e-05,0.0004278040138706,0.4171472652998302,0.9999999999999994,0.0,0.9999999999999992,0.0,0.9999999999999996,0.000440612531009254,0.0,0.0,0.0,0.0,0.0,0.4171472652998302,0.4174040775184721
719604.0,1.2814238009528632e-05,0.0004280446891895,0.4171489102220876,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999994,0.00044085344213250265,0.0,0.0,0.0,0.0,0.0,0.4171489102220876,0.4174058621312669
